Date,ADS
2012-06-18,129.02958443342
2012-06-19,130.53557359366
2012-06-20,130.42658753601
2012-06-21,129.12866266765
2012-06-22,128.20723508934
2012-06-25,127.63258133082
2012-06-26,128.86115143523
2012-06-27,131.15976646929
2012-06-28,131.54617158278
2012-06-29,133.75561620603
2012-07-02,135.38049924735
2012-07-03,135.58856353923
2012-07-05,135.15261930863
2012-07-06,134.66713596092
2012-07-09,134.92473936991
2012-07-10,134.10239002582
2012-07-11,133.10169986014
2012-07-12,129.24755654872
2012-07-13,131.01114911795
2012-07-16,130.32750930179
2012-07-17,129.90147289461
2012-07-18,128.72244190732
2012-07-19,130.34732494863
2012-07-20,129.34663478294
2012-07-23,126.55262857775
2012-07-24,125.51230711837
2012-07-25,126.45355034352
2012-07-26,127.29571533445
2012-07-27,129.39617390006
2012-07-30,130.56529706393
2012-07-31,128.8017044947
2012-08-01,127.1867292768
2012-08-02,127.39479356868
2012-08-03,128.09824903169
2012-08-06,128.2369585596
2012-08-07,130.57520488735
2012-08-08,130.84271611977
2012-08-09,130.42658753601
2012-08-10,130.0699058928
2012-08-13,131.49663246566
2012-08-14,133.32957979886
2012-08-15,133.15123897725
2012-08-16,135.09317236809
2012-08-17,136.20284859143
2012-08-20,134.7463985483
2012-08-21,134.78602984199
2012-08-22,135.59847136265
2012-08-23,135.29132883655
2012-08-24,137.21344658054
2012-08-27,137.70883775168
2012-08-28,136.80722582021
2012-08-29,137.15399964001
2012-08-30,135.90561388875
2012-08-31,136.38118941304
2012-09-04,137.43141869584
2012-09-05,137.57012822376
2012-09-06,139.30399732273
2012-09-07,139.88855890466
2012-09-10,139.63095549567
2012-09-11,139.36344426326
2012-09-12,139.15537997139
2012-09-13,140.04708407943
2012-09-14,139.61113984883
2012-09-17,141.2162072433
2012-09-18,140.6910926019
2012-09-19,142.04846441081
2012-09-20,141.24593071357
2012-09-21,140.89915689378
2012-09-24,140.20560925419
2012-09-25,140.94869601089
2012-09-26,139.69040243621
2012-09-27,140.76044736586
2012-09-28,140.64155348479
2012-10-01,140.20560925419
2012-10-02,140.56229089741
2012-10-03,140.84961777666
2012-10-04,141.72150623786
2012-10-05,142.69247293328
2012-10-08,142.38533040718
2012-10-09,140.53256742714
2012-10-10,137.91690204355
2012-10-11,137.23326222739
2012-10-12,136.56943805807
2012-10-15,137.43141869584
2012-10-16,138.12496633543
2012-10-17,137.52058910665
2012-10-18,143.63371615843
2012-10-19,142.99961545938
2012-10-22,142.77173552066
2012-10-23,141.84040011893
2012-10-24,141.45399500545
2012-10-25,141.01805077485
2012-10-26,141.32519330095
2012-10-31,141.73141406128
2012-11-01,143.27703451522
2012-11-02,142.10791135134
2012-11-05,141.86021576577
2012-11-06,141.8701235892
2012-11-07,140.79017083613
2012-11-08,140.45330483976
2012-11-09,141.00814295143
2012-11-12,141.45399500545
2012-11-13,140.998235128
2012-11-14,139.1157486777
2012-11-15,138.01598027778
2012-11-16,138.372661921
2012-11-19,139.57150855514
2012-11-20,139.26436602904
2012-11-21,139.05630173716
2012-11-23,139.53187726145
2012-11-26,138.85814526871
2012-11-27,138.2438602165
2012-11-28,138.93740785609
2012-11-29,140.81989430639
2012-11-30,141.17657594961
2012-12-03,141.10722118565
2012-12-04,140.88924907035
2012-12-05,141.42427153518
2012-12-06,141.59270453336
2012-12-07,141.64224365048
2012-12-10,141.30537765411
2012-12-11,143.49500663052
2012-12-12,143.46528316025
2012-12-13,142.67265728643
2012-12-14,142.77173552066
2012-12-17,144.11919950614
2012-12-18,144.51551244305
2012-12-19,145.62518866639
2012-12-20,146.65560230235
2012-12-21,144.96136449707
2012-12-24,145.26850702317
2012-12-26,143.71297874581
2012-12-27,143.0491545765
2012-12-28,142.69247293328
2012-12-31,143.42565186656
2013-01-02,147.66620029146
2013-01-03,148.85513910218
2013-01-04,149.70721191653
2013-01-07,152.98670146943
2013-01-08,153.77932734325
2013-01-09,154.13600898646
2013-01-10,153.40283005318
2013-01-11,154.09637769277
2013-01-14,154.78001750894
2013-01-15,153.71988040271
2013-01-16,154.98808180081
2013-01-17,154.67103145129
2013-01-18,154.36388892518
2013-01-22,155.63209032328
2013-01-23,155.91941720254
2013-01-24,156.0779423773
2013-01-25,156.59314919528
2013-01-28,155.79061549805
2013-01-29,154.54222974679
2013-01-30,152.03555042086
2013-01-31,156.14729714126
2013-02-01,155.30513215034
2013-02-04,153.47218481714
2013-02-05,154.31434980807
2013-02-06,153.71988040271
2013-02-07,152.32287730011
2013-02-08,152.65974329648
2013-02-11,152.00582695059
2013-02-12,150.91596637409
2013-02-13,150.91596637409
