Date,AMAT
2014-02-13,17.711590480469
2014-02-14,17.889926579637
2014-02-18,17.786134811506
2014-02-19,17.69177865866
2014-02-20,17.918233425491
2014-02-21,18.022025193622
2014-02-24,17.993718347768
2014-02-25,17.946540271345
2014-02-26,18.022025193622
2014-02-27,17.93710465606
2014-02-28,17.889926579637
2014-03-03,17.654036197521
2014-03-04,17.776699196221
2014-03-05,18.088074500614
2014-03-06,18.286222421591
2014-03-07,18.531548418991
2014-03-10,18.286222421591
2014-03-11,18.050332039475
2014-03-12,18.408885420291
2014-03-13,17.81444165736
2014-03-14,17.663471812806
2014-03-17,17.908797810206
2014-03-18,18.276786806306
2014-03-19,18.371142959152
2014-03-20,19.050507259645
2014-03-21,19.031636029076
2014-03-24,18.965586722083
2014-03-25,19.210912719483
2014-03-26,18.739131955253
2014-03-27,18.578726495414
2014-03-28,19.04107164436
2014-03-31,19.262808603549
2014-04-01,19.456238716884
2014-04-02,19.616644176722
2014-04-03,19.663822253145
2014-04-04,19.107120951353
2014-04-07,18.899537415091
2014-04-08,18.729696339968
2014-04-09,18.861794953953
2014-04-10,18.012589578337
2014-04-11,18.040896424191
2014-04-14,17.946540271345
2014-04-15,17.795570426791
2014-04-16,17.852184118498
2014-04-17,17.918233425491
2014-04-21,18.05976765476
2014-04-22,18.267351191022
2014-04-23,18.163559422891
2014-04-24,18.276786806306
2014-04-25,17.56911565996
2014-04-28,17.616293736383
2014-04-29,17.993718347768
2014-04-30,17.984282732483
2014-05-01,17.81444165736
2014-05-02,17.889926579637
2014-05-05,17.899362194921
2014-05-06,17.795570426791
2014-05-07,17.918233425491
2014-05-08,18.229608729883
2014-05-09,18.215455306956
2014-05-12,18.371142959152
2014-05-13,18.031460808906
2014-05-14,17.880490964352
2014-05-15,17.635164966952
2014-05-16,19.069378490214
2014-05-19,18.984457952653
2014-05-20,18.842923723383
2014-05-21,18.966204049706
2014-05-22,18.861889927433
2014-05-23,19.004136457806
2014-05-27,19.516223967148
2014-05-28,19.478291559048
2014-05-29,19.231730906402
2014-05-30,19.146382988179
2014-06-02,19.459325354999
2014-06-03,20.312804537236
2014-06-04,20.445567965584
2014-06-05,20.65419621013
2014-06-06,20.69212861823
2014-06-09,20.777476536453
2014-06-10,20.758510332404
2014-06-11,20.758510332404
2014-06-12,20.625746904056
2014-06-13,21.213699229597
2014-06-16,21.194733025547
2014-06-17,21.327496453895
2014-06-18,21.213699229597
2014-06-19,21.29904714782
2014-06-20,21.574057106541
2014-06-23,21.716303636914
2014-06-24,21.564574004516
2014-06-25,21.417585923131
2014-06-26,21.261114739721
2014-06-27,21.242148535671
2014-06-30,21.384395066044
2014-07-01,21.488709188317
2014-07-02,21.61198951464
2014-07-03,21.63095571869
2014-07-07,21.773202249063
2014-07-08,21.564574004516
2014-07-09,22.067178411833
2014-07-10,21.687854330839
2014-07-11,21.66888812679
2014-07-14,21.868033269311
2014-07-15,21.706820534889
2014-07-16,21.66888812679
2014-07-17,21.588281759578
2014-07-18,21.811134657162
2014-07-21,21.725786738939
2014-07-22,21.355945759969
2014-07-23,20.767993434429
2014-07-24,20.630488455068
2014-07-25,20.132625598763
2014-07-28,20.255905925086
2014-07-29,20.094693190664
2014-07-30,20.180041108888
2014-07-31,19.876581844092
2014-08-01,19.999862170415
2014-08-04,20.037794578515
2014-08-05,19.762784619794
2014-08-06,20.056760782565
2014-08-07,19.620538089421
2014-08-08,19.753301517769
2014-08-11,19.999862170415
2014-08-12,19.829166333968
2014-08-13,19.886064946117
2014-08-14,20.056760782565
2014-08-15,21.31801335187
2014-08-18,20.957655474926
2014-08-19,21.00507098505
2014-08-20,20.862179345696
2014-08-21,21.147962624404
2014-08-22,21.119384296533
2014-08-25,21.066990695437
2014-08-26,21.176540952275
2014-08-27,21.557585323886
2014-08-28,21.71952918182
2014-08-29,22.010075515174
2014-09-02,21.843368602594
2014-09-03,21.814790274723
2014-09-04,21.471850340273
2014-09-05,21.681424744659
2014-09-08,21.590926706402
2014-09-09,21.395641465951
2014-09-10,21.309906482339
2014-09-11,21.843368602594
2014-09-12,21.243223717307
2014-09-15,21.00507098505
2014-09-16,21.309906482339
2014-09-17,21.381352302016
2014-09-18,21.529006996015
2014-09-19,21.481376449563
2014-09-22,20.900283782857
2014-09-23,20.604974394858
2014-09-24,20.919336001437
2014-09-25,20.490661083375
2014-09-26,20.709761597051
2014-09-29,20.719287706342
2014-09-30,20.585922176278
2014-10-01,19.96672507241
2014-10-02,19.557102372929
2014-10-03,19.757150668024
2014-10-06,19.62378513796
2014-10-07,19.404684624284
2014-10-08,20.147721148925
2014-10-09,19.880990088798
2014-10-10,18.890274722609
2014-10-13,18.01863572255
2014-10-14,18.418732312741
2014-10-15,18.509230350999
2014-10-16,18.928379159771
2014-10-17,18.937905269061
2014-10-20,19.118901345576
2014-10-21,19.795255105185
2014-10-22,19.518997935767
2014-10-23,19.904805362023
2014-10-24,19.995303400281
2014-10-27,20.042933946732
2014-10-28,20.238219187183
2014-10-29,20.457319700859
2014-10-30,20.328717225441
2014-10-31,21.043175422211
2014-11-03,21.157488733694
2014-11-04,21.033649312921
2014-11-05,21.538533105305
2014-11-06,21.519480886725
2014-11-07,21.36706313808
2014-11-10,21.557585323886
2014-11-11,21.471850340273
2014-11-12,21.424219793822
2014-11-13,21.548059214595
2014-11-14,21.738581400401
2014-11-17,21.414693684532
2014-11-18,21.70047696324
2014-11-19,21.614363959417
2014-11-20,21.652636405561
2014-11-21,21.867918915117
2014-11-24,22.236291209246
2014-11-25,22.221939041942
2014-11-26,22.839082236002
2014-11-28,23.011308243647
2014-12-01,22.714696786037
2014-12-02,22.839082236002
2014-12-03,23.523202210813
2014-12-04,23.346192147401
2014-12-05,23.958551285693
2014-12-08,23.193102362828
2014-12-09,23.360544314704
2014-12-10,22.75296923218
2014-12-11,22.762537343716
2014-12-12,22.63815189375
2014-12-15,22.379812882283
2014-12-16,22.819946012931
2014-12-17,23.398816760848
2014-12-18,23.929846951086
2014-12-19,23.815029612656
2014-12-22,24.303003300983
2014-12-23,24.303003300983
2014-12-24,24.159481627945
2014-12-26,24.102072958731
2014-12-29,24.21689029716
2014-12-30,24.130777293338
2014-12-31,23.843733947263
2015-01-02,23.882006393407
2015-01-05,23.116557470541
2015-01-06,22.245859320781
2015-01-07,22.451573718802
2015-01-08,23.169182083988
2015-01-09,23.193102362828
2015-01-12,22.63815189375
2015-01-13,22.322404213068
2015-01-14,22.025792755458
2015-01-15,22.3176201573
2015-01-16,22.456357774569
2015-01-20,22.609447559143
2015-01-21,23.269647255114
2015-01-22,23.556690601189
2015-01-23,23.068716912862
2015-01-26,23.193102362828
2015-01-27,22.552038889928
2015-01-28,22.365460714979
2015-01-29,22.599879447607
2015-01-30,21.853566747813
2015-02-02,21.867918915117
2015-02-03,22.437221551498
2015-02-04,22.599879447607
2015-02-05,22.925195239825
2015-02-06,23.18831830706
2015-02-09,22.494630220713
2015-02-10,23.231374808971
2015-02-11,23.212238585899
2015-02-12,23.097421247469
2015-02-13,23.173966139756
2015-02-17,23.183573920079
2015-02-18,23.154750579109
2015-02-19,23.952196345942
2015-02-20,24.144351952407
2015-02-23,23.932980785295
2015-02-24,24.365330899843
2015-02-25,24.115528611438
2015-02-26,23.932980785295
2015-02-27,24.067489709821
2015-03-02,24.624740968572
2015-03-03,23.524650121556
2015-03-04,23.318082844605
2015-03-05,23.231612821696
2015-03-06,22.972202752967
2015-03-09,23.145142798786
2015-03-10,22.587891540036
2015-03-11,22.535048748258
2015-03-12,22.837693828441
2015-03-13,23.289259503635
2015-03-16,23.606316254304
2015-03-17,23.255632272504
2015-03-18,23.409356757676
2015-03-19,23.135535018463
2015-03-20,23.173966139756
2015-03-23,23.029849434907
2015-03-24,22.957791082482
2015-03-25,21.737602981425
2015-03-26,21.521427924152
2015-03-27,21.934562478053
2015-03-30,21.876915796113
2015-03-31,21.675152409324
2015-04-01,21.511820143828
2015-04-02,21.396526779949
2015-04-06,21.290841196393
2015-04-07,21.122705040735
2015-04-08,21.502212363505
2015-04-09,21.627113507708
2015-04-10,21.617505727384
2015-04-13,21.454173461889
2015-04-14,21.324468427524
2015-04-15,21.665544629001
2015-04-16,21.021823347341
2015-04-17,20.647119914733
2015-04-20,20.906529983461
2015-04-21,21.415742340595
2015-04-22,21.434957901242
2015-04-23,21.300448976716
2015-04-24,20.944961104755
2015-04-27,19.186737305594
2015-04-28,19.253991767857
2015-04-29,19.225168426887
2015-04-30,19.013797259775
2015-05-01,19.196345085917
2015-05-04,19.100267282684
2015-05-05,18.600662705874
2015-05-06,18.682328838622
2015-05-07,18.792818312339
2015-05-08,18.917719456542
2015-05-11,19.138698403978
2015-05-12,19.109875063008
2015-05-13,19.148306184301
2015-05-14,19.081051722038
2015-05-15,19.407716253029
2015-05-18,19.398108472706
2015-05-19,19.302030669473
2015-05-20,19.224783923422
2015-05-21,19.456524161575
2015-05-22,19.446868318319
2015-05-26,19.302030669473
2015-05-27,19.639985183446
2015-05-28,19.659296869959
2015-05-29,19.437212475062
2015-06-01,19.611017653677
2015-06-02,19.673780634843
2015-06-03,19.659296869959
2015-06-04,19.369621572268
2015-06-05,19.456524161575
2015-06-08,19.186160550397
2015-06-09,19.224783923422
2015-06-10,19.350309885755
2015-06-11,19.09925796109
2015-06-12,18.944764468988
2015-06-15,19.031667058295
2015-06-16,19.137881334115
2015-06-17,18.867517722937
2015-06-18,19.157193020628
2015-06-19,19.041322901552
2015-06-22,19.176504707141
2015-06-23,19.273063139704
2015-06-24,19.408244945293
2015-06-25,19.369621572268
2015-06-26,19.09925796109
2015-06-29,18.548874895477
2015-06-30,18.558530738733
2015-07-01,18.838550193168
2015-07-02,18.935108625732
2015-07-06,18.606809955015
2015-07-07,18.510251522451
2015-07-08,17.911589240557
2015-07-09,17.882621710788
2015-07-10,18.124017792197
2015-07-13,18.645433328041
2015-07-14,18.239887911273
2015-07-15,17.93090092707
2015-07-16,17.254991899124
2015-07-17,17.15843346656
2015-07-20,17.15843346656
2015-07-21,17.216368526099
2015-07-22,16.888069855382
2015-07-23,17.110154250279
2015-07-24,16.772199736306
2015-07-27,16.781855579562
2015-07-28,17.013595817715
2015-07-29,16.94600491492
2015-07-30,16.965316601433
2015-07-31,16.762543893049
2015-08-03,16.569427027922
2015-08-04,16.250784200462
2015-08-05,16.443901065589
2015-08-06,16.270095886975
2015-08-07,16.395621849308
2015-08-10,16.994284131202
2015-08-11,16.743232206537
2015-08-12,16.704608833511
2015-08-13,16.463212752102
2015-08-14,16.067323178591
2015-08-17,16.443901065589
2015-08-18,16.057667335335
2015-08-19,15.970239019534
