Date,ACN
2013-09-12,67.138869210759
2013-09-13,67.446679560431
2013-09-16,69.11247674689
2013-09-17,69.356914377512
2013-09-18,70.425197355784
2013-09-19,70.207919461898
2013-09-20,69.999694813591
2013-09-23,69.130583238047
2013-09-24,68.02608727746
2013-09-25,68.913305344161
2013-09-26,68.686974204697
2013-09-27,67.075496491709
2013-09-30,66.668100440673
2013-10-01,66.831058861088
2013-10-02,66.550408248152
2013-10-03,66.215438161744
2013-10-04,66.324077108687
2013-10-07,65.500231761036
2013-10-08,64.359522818135
2013-10-09,64.468161765078
2013-10-10,65.367120196065
2013-10-11,66.697211752117
2013-10-14,66.651346526047
2013-10-15,65.679003733346
2013-10-16,66.440366486121
2013-10-17,66.825634385116
2013-10-18,66.853153520758
2013-10-21,67.449401459678
2013-10-22,67.834669358673
2013-10-23,67.678727590032
2013-10-24,67.421882324036
2013-10-25,67.522785821391
2013-10-28,68.174072031596
2013-10-29,68.715281699231
2013-10-30,68.109860715097
2013-10-31,67.421882324036
2013-11-01,66.963230063328
2013-11-04,66.697211752117
2013-11-05,67.293459691037
2013-11-06,68.834531287015
2013-11-07,69.302356592937
2013-11-08,69.017992191298
2013-11-11,69.247318321652
2013-11-12,69.990334983999
2013-11-13,71.00854300277
2013-11-14,70.687486420275
2013-11-15,71.568098760833
2013-11-18,72.026751021541
2013-11-19,71.98088579547
2013-11-20,71.696521393832
2013-11-21,71.944193614614
2013-11-22,71.402983946979
2013-11-25,70.825082098487
2013-11-26,70.971850821913
2013-11-27,71.192003907053
2013-11-29,71.063581274055
2013-12-02,70.017854119641
2013-12-03,70.715005555917
2013-12-04,69.779354944073
2013-12-05,69.522509678077
2013-12-06,69.284010502509
2013-12-09,68.917088693943
2013-12-10,69.173933959939
2013-12-11,68.24745639331
2013-12-12,67.953918946457
2013-12-13,67.825496313458
2013-12-16,68.449263388021
2013-12-17,67.880534584743
2013-12-18,69.366567909436
2013-12-19,72.934882497742
2013-12-20,73.888879200015
2013-12-23,74.80618372143
2013-12-24,74.58603063629
2013-12-26,75.356566434279
2013-12-27,75.686796061989
2013-12-30,75.274009027352
2013-12-31,75.420777750778
2014-01-02,74.420915822435
2014-01-03,74.668588043218
2014-01-06,73.8797061548
2014-01-07,74.778664585788
2014-01-08,75.356566434279
2014-01-09,76.090410051412
2014-01-10,76.319736181765
2014-01-13,74.356704505936
2014-01-14,75.173105529996
2014-01-15,77.255386793609
2014-01-16,77.163656341468
2014-01-17,77.448020743106
2014-01-21,77.906673003814
2014-01-22,78.337806128879
2014-01-23,76.980195437185
2014-01-24,74.466781048506
2014-01-27,74.439261912864
2014-01-28,74.576857591076
2014-01-29,73.677899160089
2014-01-30,74.044820968655
2014-01-31,73.274285170666
2014-02-03,71.632310077333
2014-02-04,71.623137032118
2014-02-05,71.155311726196
2014-02-06,72.026751021541
2014-02-07,73.916398335657
2014-02-10,73.356842577594
2014-02-11,73.888879200015
2014-02-12,74.494300184149
2014-02-13,74.980471580499
2014-02-14,75.319874253423
2014-02-18,75.760180423702
2014-02-19,76.37477445305
2014-02-20,76.48485099562
2014-02-21,76.870118894615
2014-02-24,77.007714572827
2014-02-25,76.512370131263
2014-02-26,76.503197086049
2014-02-27,76.466504905192
2014-02-28,76.457331859978
2014-03-03,75.677623016775
2014-03-04,77.03523370847
2014-03-05,77.154483296254
2014-03-06,76.870118894615
2014-03-07,76.989368482399
2014-03-10,77.090271979754
2014-03-11,76.640792764261
2014-03-12,75.906949147129
2014-03-13,75.301528162994
2014-03-14,74.650241952789
2014-03-17,76.494024040834
2014-03-18,76.860945849401
2014-03-19,75.796872604559
2014-03-20,76.191313548767
2014-03-21,75.980333508842
2014-03-24,75.218970756067
2014-03-25,76.613273628618
2014-03-26,76.10875614184
2014-03-27,72.283596287537
2014-03-28,72.292769332752
2014-03-31,73.12751644724
2014-04-01,72.962401633385
2014-04-02,73.375188668022
2014-04-03,72.788113774316
2014-04-04,71.678175303403
2014-04-07,72.356980649251
2014-04-08,71.815770981616
2014-04-09,72.843152045601
2014-04-10,71.31166375718
2014-04-11,71.552989184447
2014-04-14,72.230556730233
2014-04-15,73.251548922513
2014-04-16,73.427902119361
2014-04-17,73.232985428108
2014-04-21,73.984806951514
2014-04-22,73.919834721097
2014-04-23,73.427902119361
2014-04-24,72.73177107917
2014-04-25,72.796743309588
2014-04-28,73.390775130551
2014-04-29,73.956961709907
2014-04-30,74.458176058844
2014-05-01,74.105469665148
2014-05-02,73.659945799425
2014-05-05,73.325802900133
2014-05-06,73.075195725665
2014-05-07,72.592544871132
2014-05-08,73.16801319769
2014-05-09,73.084477472867
2014-05-12,73.502156096982
2014-05-13,73.956961709907
2014-05-14,73.186576692095
2014-05-15,72.787461562386
2014-05-16,73.817735501869
2014-05-19,73.845580743476
2014-05-20,72.768898067981
2014-05-21,73.669227546628
2014-05-22,73.743481524248
2014-05-23,74.059060929135
2014-05-27,74.346795092414
2014-05-28,73.864144237881
2014-05-29,74.643811002895
2014-05-30,75.599830964758
2014-06-02,75.432759515112
2014-06-03,75.989664347265
2014-06-04,77.456180405268
2014-06-05,77.576843118901
2014-06-06,77.530434382888
2014-06-09,78.208001928674
2014-06-10,77.632533602116
2014-06-11,76.982811297938
2014-06-12,76.500160443405
2014-06-13,76.787894606684
2014-06-16,76.871430331507
2014-06-17,76.583696168228
2014-06-18,76.750767617874
