Date,ATVI
2010-11-04,10.778100605130385
2010-11-05,10.472273158897107
2010-11-08,11.00978806439802
2010-11-09,10.90784558232026
2010-11-10,10.954183074173788
2010-11-11,11.016738688176048
2010-11-12,10.657623126311215
2010-11-15,10.727129364091503
2010-11-16,10.639088129569803
2010-11-17,10.76883310675968
2010-11-18,10.861508090466733
2010-11-19,10.822121222391235
2010-11-22,10.92638057906167
2010-11-23,10.741030611647563
2010-11-24,10.880043087208144
2010-11-26,10.898578083949555
2010-11-29,10.880043087208144
2010-11-30,10.880043087208144
2010-12-01,11.09319554973437
2010-12-02,11.195138031812128
2010-12-03,11.399022995967647
2010-12-06,11.260010520407066
2010-12-07,11.13026554321719
2010-12-08,11.11173054647578
2010-12-09,11.278545517148476
2010-12-10,11.343418005743414
2010-12-13,11.139533041587894
2010-12-14,11.120998044846484
2010-12-15,11.1488005399586
2010-12-16,11.324883009002004
2010-12-17,11.260010520407066
2010-12-20,11.315615510631298
2010-12-21,11.334150507372708
2010-12-22,11.616809207679223
2010-12-23,11.538035471528227
2010-12-27,11.630710455235283
2010-12-28,11.556570468269639
2010-12-29,11.630710455235283
2010-12-30,11.649245451976693
2010-12-31,11.528767973157521
2011-01-03,11.598274210937813
2011-01-04,11.612175458493871
2011-01-05,11.38975549759694
2011-01-06,11.361953002484825
2011-01-07,11.213673028553538
2011-01-10,11.09319554973437
2011-01-11,11.065393054622252
2011-01-12,11.083928051363664
2011-01-13,11.158068038329306
2011-01-14,10.898578083949555
2011-01-18,10.824438096983911
2011-01-19,10.666890624681919
2011-01-20,10.690059370608683
2011-01-21,10.421301917858226
2011-01-24,10.537145647492043
2011-01-25,10.592750637716277
2011-01-26,10.518610650750633
2011-01-27,10.407400670302168
2011-01-28,10.388865673560758
2011-01-31,10.4630056605264
2011-02-01,10.796635601871795
2011-02-02,10.833705595354617
2011-02-03,10.787368103501091
2011-02-04,10.880043087208144
2011-02-07,10.935648077432377
2011-02-08,11.00978806439802
2011-02-09,10.833705595354617
2011-02-10,9.96256074850831
2011-02-11,9.990363243620425
2011-02-14,10.147910715922416
2011-02-15,10.138643217551712
2011-02-16,10.147910715922416
2011-02-17,10.22205070288806
2011-02-18,10.259120696370882
2011-02-22,10.157178214293124
2011-02-23,9.99963074199113
2011-02-24,9.990363243620425
2011-02-25,10.296190689853702
2011-02-28,10.305458188224408
2011-03-01,10.147910715922416
2011-03-02,10.194248207775944
2011-03-03,10.388865673560758
2011-03-04,10.44447066378499
2011-03-07,10.110840722439596
2011-03-08,10.296190689853702
2011-03-09,10.296190689853702
2011-03-10,10.231318201258764
2011-03-11,10.240585699629472
2011-03-14,10.245219448814824
2011-03-15,10.198179873751394
2011-03-16,9.857142954541533
2011-03-17,9.831271188256649
2011-03-18,9.981797828459621
2011-03-21,10.113508638637223
2011-03-22,10.104100723624537
2011-03-23,10.198179873751394
2011-03-24,10.311074853903625
2011-03-25,10.329890683928996
2011-03-28,10.32048276891631
2011-03-29,10.311074853903625
2011-03-30,10.32048276891631
2011-03-31,10.32048276891631
2011-04-01,10.358114428967053
2011-04-04,10.358114428967053
2011-04-05,10.32048276891631
2011-04-06,10.677983539398369
2011-04-07,10.423969834055853
2011-04-08,10.480417324131968
2011-04-11,10.471009409119283
2011-04-12,10.367522343979738
2011-04-13,10.473361387872453
2011-04-14,10.54627272922077
2011-04-15,10.56508855924614
2011-04-18,10.489825239144654
2011-04-19,10.555680644233455
2011-04-20,10.621536049322254
2011-04-21,10.649759794360312
2011-04-25,10.583904389271511
2011-04-26,10.734431029474484
2011-04-27,10.903773499702828
2011-04-28,10.884957669677457
2011-04-29,10.706207284436427
2011-05-02,10.753246859499855
2011-05-03,10.781470604537914
2011-05-04,10.649759794360312
2011-05-05,10.593312304284197
2011-05-06,10.76265477451254
2011-05-09,10.847326009626713
2011-05-10,10.922589329728199
2011-05-11,10.856733924639398
2011-05-12,11.00726056484237
2011-05-13,10.828510179601341
2011-05-16,10.621536049322254
2011-05-17,10.687391454411054
2011-05-18,10.847326009626713
2011-05-19,11.00726056484237
2011-05-20,10.913181414715513
2011-05-23,10.7908785195506
2011-05-24,10.583904389271511
2011-05-25,10.706207284436427
2011-05-26,10.800286434563285
2011-05-27,10.772062689525226
2011-05-31,11.28009010021026
2011-06-01,11.223642610134144
2011-06-02,11.242458440159515
2011-06-03,11.138971375019972
2011-06-06,11.00726056484237
2011-06-07,10.884957669677457
2011-06-08,10.69679936942374
2011-06-09,10.659167709372998
2011-06-10,10.781470604537914
2011-06-13,10.781470604537914
2011-06-14,10.7908785195506
2011-06-15,10.49923315415734
2011-06-16,10.442785664081224
2011-06-17,10.226403618789451
2011-06-20,10.329890683928996
2011-06-21,10.527456899195396
2011-06-22,10.640351879347627
2011-06-23,10.706207284436427
2011-06-24,10.621536049322254
2011-06-27,10.706207284436427
2011-06-28,10.903773499702828
2011-06-29,10.997852649829685
2011-06-30,10.988444734817
2011-07-01,11.138971375019972
2011-07-05,11.10133971496923
2011-07-06,11.251866355172202
2011-07-07,11.327129675273689
2011-07-08,11.355353420311747
2011-07-11,11.148379290032658
2011-07-12,11.129563460007287
2011-07-13,11.195418865096087
2011-07-14,11.138971375019972
2011-07-15,11.204826780108773
2011-07-18,11.00726056484237
2011-07-19,11.186010950083402
2011-07-20,11.195418865096087
2011-07-21,11.214234695121458
2011-07-22,11.28009010021026
2011-07-25,11.449432570438605
2011-07-26,11.421208825400548
2011-07-27,11.209530737615115
2011-07-28,11.167195120058029
2011-07-29,11.138971375019972
2011-08-01,11.148379290032658
2011-08-02,10.997852649829685
2011-08-03,11.120155544994601
2011-08-04,10.875549754664771
2011-08-05,10.753246859499855
2011-08-08,10.25462736382751
2011-08-09,10.311074853903625
2011-08-10,9.812455358231277
2011-08-11,10.019429488510365
2011-08-12,10.07587697858648
2011-08-15,10.344002556448023
2011-08-16,10.20758778876408
2011-08-17,10.376930258992424
2011-08-18,10.07587697858648
2011-08-19,10.038245318535736
2011-08-22,10.329890683928996
2011-08-23,10.593312304284197
2011-08-24,10.56508855924614
2011-08-25,10.45219357909391
2011-08-26,10.612128134309568
2011-08-29,10.922589329728199
2011-08-30,11.120155544994601
2011-08-31,11.148379290032658
2011-09-01,10.884957669677457
2011-09-02,10.659167709372998
2011-09-06,10.852029967133056
2011-09-07,11.073115969931171
2011-09-08,10.903773499702828
2011-09-09,10.74383894448717
2011-09-12,10.80969434957597
2011-09-13,11.073115969931171
2011-09-14,11.28009010021026
2011-09-15,11.355353420311747
2011-09-16,11.421208825400548
2011-09-19,11.327129675273689
2011-09-20,11.364761335324433
2011-09-21,11.204826780108773
2011-09-22,10.866141839652085
2011-09-23,11.026076394867744
2011-09-26,11.364761335324433
2011-09-27,11.45884048545129
2011-09-28,11.317721760261003
2011-09-29,11.270682185197574
2011-09-30,11.195418865096087
2011-10-03,11.242458440159515
2011-10-04,11.39298508036249
2011-10-05,11.430616740413234
2011-10-06,11.825749170946036
2011-10-07,11.778709595882606
2011-10-10,12.202065771453467
2011-10-11,12.164434111402723
2011-10-12,11.99509164117438
2011-10-13,12.155026196390038
2011-10-14,12.155026196390038
2011-10-17,12.145618281377352
2011-10-18,12.23969743150421
2011-10-19,12.126802451351981
2011-10-20,12.48430322183404
2011-10-21,12.691277352113127
2011-10-24,12.813580247278043
2011-10-25,12.72890901216387
2011-10-26,12.700685267125813
2011-10-27,12.625421947024327
2011-10-28,12.66305360707507
2011-10-31,12.59719820198627
2011-11-01,12.465487391808669
2011-11-02,12.50311905185941
2011-11-03,12.587790286973584
2011-11-04,12.757132757201928
2011-11-07,12.926475227430274
2011-11-08,13.105225612671303
2011-11-09,12.249105346516895
2011-11-10,12.211473686466153
2011-11-11,11.957459981123638
2011-11-14,12.04213121623781
2011-11-15,11.496472145502034
2011-11-16,11.552919635578148
2011-11-17,11.411800910387862
2011-11-18,11.336537590286376
2011-11-21,11.176603035070716
2011-11-22,11.195418865096087
2011-11-23,11.0543001399058
2011-11-25,11.0543001399058
2011-11-28,11.440024655425919
2011-11-29,11.374169250337118
2011-11-30,11.684630445755749
2011-12-01,11.675222530743063
2011-12-02,11.543511720565462
2011-12-05,11.70344627578112
2011-12-06,11.646998785705007
2011-12-07,11.543511720565462
2011-12-08,11.223642610134144
2011-12-09,11.515287975527405
2011-12-12,11.402392995375175
2011-12-13,11.270682185197574
2011-12-14,11.063708054918486
2011-12-15,11.157787205045343
2011-12-16,11.176603035070716
2011-12-19,10.960220989778943
2011-12-20,11.162491162551687
2011-12-21,11.223642610134144
2011-12-22,11.195418865096087
2011-12-23,11.477656315476661
2011-12-27,11.449432570438605
2011-12-28,11.411800910387862
2011-12-29,11.57173546560352
2011-12-30,11.590551295628892
2012-01-03,11.477656315476661
2012-01-04,11.388281122856148
2012-01-05,11.39298508036249
2012-01-06,11.515287975527405
2012-01-09,11.477656315476661
2012-01-10,11.712854190793806
2012-01-11,11.863380830996778
2012-01-12,11.81634125593335
2012-01-13,11.515287975527405
2012-01-17,11.28009010021026
2012-01-18,11.487064230489349
2012-01-19,11.609367125654263
2012-01-20,11.496472145502034
2012-01-23,11.355353420311747
2012-01-24,11.552919635578148
2012-01-25,11.242458440159515
2012-01-26,11.242458440159515
2012-01-27,11.430616740413234
2012-01-30,11.449432570438605
2012-01-31,11.609367125654263
2012-02-01,11.440024655425919
2012-02-02,11.45884048545129
2012-02-03,11.552919635578148
2012-02-06,11.590551295628892
2012-02-07,11.70344627578112
2012-02-08,11.806933340920665
2012-02-09,11.910420406060208
2012-02-10,11.595255253135234
2012-02-13,11.524695890540091
2012-02-14,11.741077935831864
2012-02-15,11.665814615730378
2012-02-16,11.778709595882606
2012-02-17,11.50588006051472
2012-02-21,11.308313845248318
2012-02-22,11.383577165349804
2012-02-23,11.444728612932261
2012-02-24,11.397689037868833
2012-02-27,11.204826780108773
2012-02-28,11.345945505299062
2012-02-29,11.242458440159515
2012-03-01,10.988444734817
2012-03-02,10.979036819804314
2012-03-05,11.016668479855058
2012-03-06,11.03548430988043
2012-03-07,11.10133971496923
2012-03-08,11.294201972729288
2012-03-09,11.204826780108773
2012-03-12,11.23305052514683
2012-03-13,11.308313845248318
2012-03-14,11.599959210641577
2012-03-15,11.722262105806493
2012-03-16,11.901012491047522
2012-03-19,11.94805206611095
2012-03-20,11.94805206611095
2012-03-21,11.957595238687716
2012-03-22,12.148458690223036
2012-03-23,12.12460075878112
2012-03-26,12.186631380530098
2012-03-27,12.272519933720991
2012-03-28,12.110285999915972
2012-03-29,12.186631380530098
2012-03-30,12.234347243413929
2012-04-02,12.234347243413929
2012-04-03,12.243890415990695
2012-04-04,12.224804070837163
2012-04-05,12.110285999915972
2012-04-09,12.13891551764627
2012-04-10,11.804904477459461
2012-04-11,11.804904477459461
2012-04-12,11.909879375803888
2012-04-13,11.852620340343291
2012-04-16,11.699929579115036
2012-04-17,11.709472751691802
2012-04-18,11.69038640653827
2012-04-19,11.69038640653827
2012-04-20,11.64267054365444
2012-04-23,11.795361304882695
2012-04-24,11.871706685496822
2012-04-25,11.99576792899478
2012-04-26,12.177088207953332
2012-04-27,12.243890415990695
2012-04-30,12.28683469258614
2012-05-01,12.234347243413929
2012-05-02,12.25343358856746
2012-05-03,12.081656482185673
2012-05-04,11.795361304882695
2012-05-07,11.728559096845332
2012-05-08,11.83353399518976
2012-05-09,11.83353399518976
2012-05-10,12.158001862799802
2012-05-11,12.067341723320524
2012-05-14,12.062570137032143
2012-05-15,12.196174553106864
2012-05-16,11.814447650036229
2012-05-17,11.537695645310015
2012-05-18,11.423177574388825
2012-05-21,11.64267054365444
2012-05-22,11.451807092119122
2012-05-23,11.766731787152398
2012-05-24,11.54723881788678
2012-05-25,11.680843233961504
2012-05-29,11.41363440181206
2012-05-30,11.365918538928229
2012-05-31,11.203684605123208
2012-06-01,11.117796051932315
2012-06-04,11.117796051932315
2012-06-05,11.074851775336867
2012-06-06,11.5424672315984
2012-06-07,11.24185729543027
2012-06-08,11.2895731583141
2012-06-11,11.065308602760101
2012-06-12,11.155968742239377
2012-06-13,11.12733922450908
2012-06-14,11.003277981011122
2012-06-15,10.917389427820229
2012-06-18,11.108252879355549
2012-06-19,11.136882397085845
2012-06-20,11.089166534202015
2012-06-21,10.917389427820229
2012-06-22,11.251400468007036
2012-06-25,10.855358806071251
2012-06-26,11.060537016471718
2012-06-27,11.12733922450908
2012-06-28,10.96510529070406
2012-06-29,11.442263919542356
2012-07-02,11.39931964294691
2012-07-03,11.890793030650356
2012-07-05,11.575868335617079
2012-07-06,11.489979782426184
2012-07-09,11.528152472733249
2012-07-10,11.54723881788678
2012-07-11,11.41363440181206
2012-07-12,11.356375366351463
2012-07-13,11.54723881788678
2012-07-16,11.556781990463547
2012-07-17,11.528152472733249
2012-07-18,11.928965720957418
2012-07-19,11.781046546017548
2012-07-20,11.456578678407505
2012-07-23,11.394548056658525
2012-07-24,11.070080189048484
2012-07-25,11.203684605123208
2012-07-26,11.275258399448951
2012-07-27,11.43272074696559
2012-07-30,11.480436609849418
2012-07-31,11.480436609849418
2012-08-01,11.280029985737336
2012-08-02,11.232314122853504
2012-08-03,10.612007905363718
2012-08-06,10.898303082666697
2012-08-07,10.993734808434356
2012-08-08,11.117796051932315
2012-08-09,11.117796051932315
2012-08-10,11.108252879355549
2012-08-13,10.993734808434356
2012-08-14,11.003277981011122
2012-08-15,11.089166534202015
2012-08-16,11.33728902119793
2012-08-17,11.54723881788678
2012-08-20,11.43272074696559
2012-08-21,11.356375366351463
2012-08-22,11.260943640583804
2012-08-23,11.189369846258058
2012-08-24,11.213227777699974
2012-08-27,11.175055087392911
2012-08-28,11.213227777699974
2012-08-29,11.251400468007036
2012-08-30,11.136882397085845
2012-08-31,11.22277095027674
2012-09-04,11.146425569662611
2012-09-05,11.280029985737336
2012-09-06,11.67130006138474
2012-09-07,11.470893437272654
2012-09-10,11.43272074696559
2012-09-11,11.442263919542356
2012-09-12,11.365918538928229
2012-09-13,11.451807092119122
2012-09-14,11.556781990463547
2012-09-17,11.43272074696559
2012-09-18,11.313431089756016
2012-09-19,11.33728902119793
2012-09-20,11.356375366351463
2012-09-21,11.528152472733249
2012-09-24,11.509066127579718
2012-09-25,11.11302446564393
2012-09-26,11.146425569662611
2012-09-27,10.850587219782867
2012-09-28,10.759927080303592
2012-10-01,10.602464732786952
2012-10-02,10.602464732786952
2012-10-03,10.716982803708145
2012-10-04,10.893531496378314
2012-10-05,10.783785011745508
2012-10-08,10.783785011745508
2012-10-09,10.588149973921805
2012-10-10,10.583378387633422
2012-10-11,10.688353285977847
2012-10-12,10.650180595670783
2012-10-15,10.793328184322272
2012-10-16,10.726525976284911
2012-10-17,10.788556598033889
2012-10-18,10.783785011745508
2012-10-19,10.669266940824315
2012-10-22,10.631094250517252
2012-10-23,10.573835215056656
2012-10-24,10.573835215056656
2012-10-25,10.554748869903124
2012-10-26,10.297083210330443
2012-10-31,10.38774334980972
2012-11-01,10.716982803708145
2012-11-02,10.649798868767713
2012-11-05,10.736069148861677
2012-11-06,10.82195770205257
2012-11-07,10.621551077940486
2012-11-08,10.49748983444253
2012-11-09,10.173021966832486
2012-11-12,10.277996865176911
2012-11-13,10.230471865744617
2012-11-14,10.196879898274402
2012-11-15,10.077590241064827
2012-11-16,10.546160014584034
2012-11-19,10.726430544559143
2012-11-20,10.726525976284911
2012-11-21,10.831500874629336
2012-11-23,10.726525976284911
2012-11-26,10.82195770205257
2012-11-27,10.812414529475804
2012-11-28,11.012821153587888
2012-11-29,10.936475772973763
2012-11-30,10.931704186685378
2012-12-03,10.793328184322272
2012-12-04,10.759927080303592
2012-12-05,10.716982803708145
2012-12-06,10.8410440472061
2012-12-07,10.82195770205257
2012-12-10,10.907846255243463
2012-12-11,11.050993843894952
2012-12-12,10.974648463280825
2012-12-13,10.96510529070406
2012-12-14,10.888759910089933
2012-12-17,10.616779491652103
2012-12-18,10.602464732786952
2012-12-19,10.353769655436432
2012-12-20,10.287540037753677
2012-12-21,10.16347879425572
2012-12-24,10.192108311986019
2012-12-26,10.182565139409252
2012-12-27,10.106219758795124
2012-12-28,10.077590241064827
2012-12-31,10.134849276525422
2013-01-02,10.445002385270316
2013-01-03,10.507033007019293
2013-01-04,10.659723768247549
2013-01-07,10.669266940824315
2013-01-08,10.487946661865763
2013-01-09,10.440230798981933
2013-01-10,10.430687626405167
2013-01-11,10.993734808434356
2013-01-14,10.974648463280825
2013-01-15,11.041450671318186
2013-01-16,10.898303082666697
2013-01-17,10.898303082666697
2013-01-18,10.8410440472061
2013-01-22,10.879216737513167
2013-01-23,10.793328184322272
2013-01-24,10.831500874629336
2013-01-25,10.8696735649364
2013-01-28,10.879216737513167
2013-01-29,10.898303082666697
2013-01-30,10.793328184322272
2013-01-31,10.879216737513167
2013-02-01,11.117796051932315
2013-02-04,11.070080189048484
2013-02-05,11.308659503467632
2013-02-06,11.394548056658525
2013-02-07,11.509066127579718
2013-02-08,12.79739442544312
2013-02-11,12.950085186671373
2013-02-12,12.892826151210778
2013-02-13,13.102775947899628
2013-02-14,13.360441607472309
2013-02-15,13.713538992812648
2013-02-19,13.961661479808564
2013-02-20,13.58947774931469
2013-02-21,13.627650439621755
2013-02-22,13.847143408887371
2013-02-25,13.675366302505585
2013-02-26,13.532218713854094
2013-02-27,13.608564094468223
2013-02-28,13.641965198486904
2013-03-01,13.694452647659116
2013-03-04,13.708767406524265
2013-03-05,13.904402444347967
2013-03-06,13.980747824962094
2013-03-07,14.286129347418605
2013-03-08,14.162068103920648
2013-03-11,14.142981758767116
2013-03-12,14.181154449074178
2013-03-13,14.294718202737693
2013-03-14,14.3433883828792
2013-03-15,13.980747824962094
2013-03-18,13.8948592717712
2013-03-19,13.54676258855355
2013-03-20,13.748852051866018
2013-03-21,13.595109350111558
2013-03-22,13.865851214836397
2013-03-25,13.875520567147998
2013-03-26,13.981883442575615
2013-03-27,14.001222147198817
2013-03-28,14.088246318003229
2013-04-01,13.96254473795241
2013-04-02,14.242955954988851
2013-04-03,14.049568908756823
2013-04-04,14.03989955644522
2013-04-05,13.952875385640809
2013-04-08,14.17527048880764
2013-04-09,14.184939841119242
2013-04-10,14.387996239662872
2013-04-11,14.209113221898246
2013-04-12,14.17527048880764
2013-04-15,13.807835100966788
2013-04-16,13.952875385640809
2013-04-17,13.711141577850775
2013-04-18,13.653125463981166
2013-04-19,13.788496396343586
2013-04-22,14.001222147198817
2013-04-23,14.09791567031483
2013-04-24,14.213947898054046
2013-04-25,14.223617250365649
2013-04-26,14.329980125793265
2013-04-29,14.436343001220878
2013-04-30,14.465351058155683
2013-05-01,14.252625307300452
2013-05-02,14.358988182728067
2013-05-03,14.678076809010914
2013-05-06,14.387996239662872
2013-05-07,14.44601235353248
2013-05-08,14.755431627503725
2013-05-09,13.914197976394405
2013-05-10,14.45568170584408
2013-05-13,14.194609193430844
2013-05-14,14.639399399764509
2013-05-15,14.407334944286076
2013-05-16,14.368657535039668
2013-05-17,14.44601235353248
2013-05-20,14.678076809010914
2013-05-21,15.055181549163368
2013-05-22,14.784439684438528
2013-05-23,15.026173492228564
2013-05-24,15.093858958409774
2013-05-28,15.229229890772194
2013-05-29,14.774770332126927
2013-05-30,14.494359115090488
2013-05-31,13.952875385640809
2013-06-03,14.146262431872838
2013-06-04,13.914197976394405
2013-06-05,13.827173805589991
2013-06-06,14.136593079561235
2013-06-07,14.242955954988851
2013-06-10,14.068907613380027
2013-06-11,13.730480282473977
2013-06-12,13.711141577850775
2013-06-13,14.03023020413362
2013-06-14,14.078576965691628
2013-06-17,14.242955954988851
2013-06-18,14.10758502262643
2013-06-19,13.759488339408781
2013-06-20,13.421061008502733
2013-06-21,13.101972382219888
2013-06-24,13.043956268350279
2013-06-25,13.324367485386718
2013-06-26,13.285690076140312
2013-06-27,13.575770645488355
2013-06-28,13.788496396343586
2013-07-01,13.807835100966788
2013-07-02,13.846512510213195
2013-07-03,13.885189919459599
2013-07-05,14.17527048880764
2013-07-08,13.981883442575615
2013-07-09,14.397665591974475
2013-07-10,14.407334944286076
2013-07-11,14.803778389061732
2013-07-12,14.51369781971369
2013-07-15,14.629730047452908
2013-07-16,14.600721990518101
2013-07-17,14.765100979815326
2013-07-18,15.06485090147497
2013-07-19,15.016504139916961
2013-07-22,14.64906875207611
2013-07-23,14.71675421825732
2013-07-24,14.881133207554543
2013-07-25,14.678076809010914
2013-07-26,16.882689136056033
2013-07-29,17.665906673295744
2013-07-30,17.578882502491332
2013-07-31,17.385495456259303
2013-08-01,17.593386530958735
2013-08-02,17.482188979375316
2013-08-05,17.14376164846927
2013-08-06,16.87301978374443
2013-08-07,16.93103589761404
2013-08-08,16.921366545302437
2013-08-09,16.6602940328892
2013-08-12,16.611947271331193
2013-08-13,16.882689136056033
2013-08-14,16.86335043143283
2013-08-15,16.6602940328892
2013-08-16,16.72797949907041
2013-08-19,16.23484253117874
2013-08-20,16.19616512193233
2013-08-21,16.03178613263511
2013-08-22,16.24451188349034
2013-08-23,16.16715706499753
2013-08-26,16.012447428011903
2013-08-27,15.669185420950054
2013-08-28,15.848068438714682
2013-08-29,16.19616512193233
2013-08-30,15.780382972533472
2013-09-03,16.418560225099164
2013-09-04,16.534592452838382
2013-09-05,16.602277919019592
2013-09-06,16.408890872787563
2013-09-09,16.476576338968773
2013-09-10,16.582939214396387
2013-09-11,16.61678194748699
2013-09-12,16.341205406606353
2013-09-13,16.408890872787563
