Date,ALLE
2015-12-11,63.634978051163
2015-12-14,64.04876796882
2015-12-15,64.561868559543
2015-12-16,65.578202421935
2015-12-17,64.749347621538
2015-12-18,63.792217673459
2015-12-21,63.900758183035
2015-12-22,64.305318264182
2015-12-23,64.946694002585
2015-12-24,64.739480302485
2015-12-28,65.43019263615
2015-12-29,66.071568374553
2015-12-30,65.72621220772
2015-12-31,65.045367193108
2016-01-04,63.673809844831
2016-01-05,63.604738611465
2016-01-06,61.937161691617
2016-01-07,60.151176943141
2016-01-08,58.976965975911
2016-01-11,58.700681042445
2016-01-12,59.312454823691
2016-01-13,58.029703346885
2016-01-14,59.430862652319
2016-01-15,57.901428199205
2016-01-19,57.240317822697
2016-01-20,56.648278679556
2016-01-21,56.450932298509
2016-01-22,59.164445037906
2016-01-25,58.404661470875
2016-01-26,59.144710399801
2016-01-27,58.937496699702
2016-01-28,58.434263428032
2016-01-29,59.756484181047
2016-02-01,59.647943671471
2016-02-02,57.950764794467
2016-02-03,58.59214053287
2016-02-04,59.006567933068
2016-02-05,55.523404307588
2016-02-08,53.0565745445
2016-02-09,53.55980781617
2016-02-10,54.122245002154
2016-02-11,55.987168303048
2016-02-12,56.737084551027
2016-02-16,57.723816456263
2016-02-17,58.029703346885
2016-02-18,57.812622327734
2016-02-19,57.980366751624
2016-02-22,60.259717452717
2016-02-23,60.299186728927
2016-02-24,61.799019224884
2016-02-25,62.953495554009
2016-02-26,63.032434106428
2016-02-29,62.164110029821
2016-03-01,63.969829416402
2016-03-02,63.782350354407
2016-03-03,63.979696735454
2016-03-04,63.091638020742
2016-03-07,62.647608663386
2016-03-08,62.114773434559
2016-03-09,62.479864239496
2016-03-10,62.262783220345
2016-03-11,62.904158958748
2016-03-14,63.436994187575
2016-03-15,62.913048310694
2016-03-16,63.031677565837
2016-03-17,63.634709612813
2016-03-18,63.822539266789
2016-03-21,63.753338867955
2016-03-22,63.486423043884
2016-03-23,62.636246715361
2016-03-24,62.4187597476
2016-03-28,62.646132486623
2016-03-29,62.913048310694
2016-03-30,63.110763735932
2016-03-31,62.982248709528
2016-04-01,64.633172510264
2016-04-04,64.119112404645
2016-04-05,63.960940064455
2016-04-06,65.453691525001
2016-04-07,63.239278762337
2016-04-08,63.328250703694
2016-04-11,62.685675571671
2016-04-12,62.685675571671
2016-04-13,63.545737671455
2016-04-14,62.972362938266
2016-04-15,63.041563337099
2016-04-18,63.51608035767
2016-04-19,63.15030682098
2016-04-20,63.179964134765
2016-04-21,62.517617460218
2016-04-22,63.506194586408
2016-04-25,63.960940064455
2016-04-26,64.919859876859
2016-04-27,66.066609343238
2016-04-28,64.494771712597
2016-04-29,64.702372909097
2016-05-02,65.740378891596
2016-05-03,64.939631419383
2016-05-04,64.712258680359
2016-05-05,64.623286739002
2016-05-06,65.255976099763
2016-05-09,65.414148439953
2016-05-10,66.175352827119
2016-05-11,65.18677570093
2016-05-12,65.374605354906
2016-05-13,65.255976099763
2016-05-16,65.582206551406
2016-05-17,66.066609343238
2016-05-18,66.412611337405
2016-05-19,66.44226865119
2016-05-20,66.590555220119
2016-05-23,66.452154422452
2016-05-24,67.341873836023
2016-05-25,67.173815724571
2016-05-26,66.956328756809
2016-05-27,67.213358809618
2016-05-31,66.867356815452
2016-06-01,67.411074234856
2016-06-02,67.351759607285
2016-06-03,67.114501096999
2016-06-06,67.124386868261
2016-06-07,66.976100299333
2016-06-08,68.221707478331
2016-06-09,68.192050164546
2016-06-10,67.134272639523
2016-06-13,66.837699501666
2016-06-14,66.976346381652
2016-06-15,67.501223855883
2016-06-16,67.540837250165
2016-06-17,67.035766473074
2016-06-20,68.283588392945
2016-06-21,68.352911832938
2016-06-22,68.174651558671
2016-06-23,68.580688850058
2016-06-24,65.084806804704
2016-06-27,63.401237547736
2016-06-28,65.768137856062
2016-06-29,67.352673627327
2016-06-30,68.758949124325
2016-07-01,68.135038164389
2016-07-05,67.352673627327
2016-07-06,67.600257341587
2016-07-07,67.976584587263
2016-07-08,69.065952930007
2016-07-11,69.254116552845
2016-07-12,69.848317467069
2016-07-13,69.759187329936
2016-07-14,70.323678198449
2016-07-15,70.660392049843
2016-07-18,70.254354758456
2016-07-19,71.145656129793
2016-07-20,71.234786266926
2016-07-21,70.868362369821
2016-07-22,71.640823558313
2016-07-25,71.175366175504
2016-07-26,71.759663741158
2016-07-27,71.185269524074
2016-07-28,72.076570895411
2016-07-29,71.690340301165
2016-08-01,71.700243649735
2016-08-02,70.997105901237
2016-08-03,70.363291592731
2016-08-04,70.313774849879
2016-08-05,70.719812141265
2016-08-08,70.293968152738
2016-08-09,70.620778655561
2016-08-10,70.660392049843
2016-08-11,71.115946084081
2016-08-12,71.650726906883
2016-08-15,72.116184289692
2016-08-16,71.531886724038
2016-08-17,70.967395855525
2016-08-18,71.195172872645
2016-08-19,70.59106860985
2016-08-22,71.214979569785
2016-08-23,71.482369981186
2016-08-24,71.106042735511
2016-08-25,71.393239844053
2016-08-26,70.888169066962
2016-08-29,71.403143192623
2016-08-30,70.571261912709
2016-08-31,70.531648518427
2016-09-01,71.145656129793
2016-09-02,71.690340301165
2016-09-06,71.373433146912
2016-09-07,70.204838015604
2016-09-08,69.204599809993
2016-09-09,66.184078496019
2016-09-12,66.728762667392
2016-09-13,66.055334964604
2016-09-14,65.569196272314
2016-09-15,66.323207305254
2016-09-16,65.727935437144
2016-09-19,66.839109590949
2016-09-20,66.829188393147
2016-09-21,67.345090678842
2016-09-22,68.505870821657
2016-09-23,68.128865305187
2016-09-26,67.71217499751
2016-09-27,68.396737645837
2016-09-28,68.863033942523
2016-09-29,67.722096195312
2016-09-30,68.366974052431
2016-10-03,67.632805415096
2016-10-04,66.849030788751
2016-10-05,67.017691151382
2016-10-06,67.414539063455
2016-10-07,66.352970898659
2016-10-10,66.749818810733
2016-10-11,65.70809304154
2016-10-12,66.501788865687
2016-10-13,66.015650173397
2016-10-14,67.156587920608
2016-10-17,67.801465777727
2016-10-18,67.364933074446
2016-10-19,66.670449228318
2016-10-20,66.749818810733
2016-10-21,66.650606832714
2016-10-24,67.226036305221
2016-10-25,65.00368799761
2016-10-26,65.073136382223
2016-10-27,62.344806986719
2016-10-28,63.088896821856
2016-10-31,63.336926766902
2016-11-01,62.959921250432
2016-11-02,62.850788074612
2016-11-03,62.791260887801
2016-11-04,63.138502810865
2016-11-07,64.904476019592
2016-11-08,65.192190755845
2016-11-09,66.223995327235
2016-11-10,68.565398008468
2016-11-11,68.763821964505
2016-11-14,68.049495722773
2016-11-15,68.228077283206
2016-11-16,67.037533546986
2016-11-17,67.741938590916
2016-11-18,66.78950360194
2016-11-21,67.394696667852
2016-11-22,67.464145052464
2016-11-23,67.16650911841
2016-11-25,67.374854272248
2016-11-28,66.868873184355
2016-11-29,66.948242766769
2016-11-30,66.382734492065
2016-12-01,64.944160810799
2016-12-02,64.358810140491
2016-12-05,64.100858997643
2016-12-06,64.487785711915
2016-12-07,65.261639140458
2016-12-08,64.864791228384
2016-12-09,65.162427162439
2016-12-12,64.606840085537
2016-12-13,65.251717942656
2016-12-14,65.042991959899
2016-12-15,64.50626800424
2016-12-16,63.83039339341
2016-12-19,64.516207336752
2016-12-20,64.933659302265
2016-12-21,65.152324617534
2016-12-22,64.854144642167
2016-12-23,64.993295297338
2016-12-27,65.142385285021
2016-12-28,64.406874679118
2016-12-29,64.377056681581
2016-12-30,63.611728078141
2017-01-03,64.307481353996
2017-01-04,65.530019252998
2017-01-05,65.887835223437
2017-01-06,65.490261922949
2017-01-09,65.023113294875
2017-01-10,64.108694703752
2017-01-11,65.301414605217
2017-01-12,65.71886657073
2017-01-13,65.102627954973
2017-01-17,65.470383257924
2017-01-18,66.076682541169
2017-01-19,66.176075866291
2017-01-20,64.764690649557
2017-01-23,64.675236656948
2017-01-24,66.017046546096
2017-01-25,66.195954531316
2017-01-26,65.549897918022
2017-01-27,66.116439871218
2017-01-30,65.440565260388
2017-01-31,65.27159660768
2017-02-01,65.53995858551
2017-02-02,65.221899945119
2017-02-03,66.921525804707
2017-02-06,66.931465137219
2017-02-07,66.613406496828
2017-02-08,67.189887782537
2017-02-09,71.294832110079
2017-02-10,71.483679427811
2017-02-13,71.016530799737
2017-02-14,70.648775496786
2017-02-15,71.394225435201
2017-02-16,72.487552011544
2017-02-17,72.825489316959
2017-02-21,74.057966548473
2017-02-22,73.610696585424
2017-02-23,73.50136392779
2017-02-24,73.50136392779
2017-02-27,73.153487289862
2017-02-28,72.149614706129
2017-03-01,73.242941282472
2017-03-02,73.511303260302
2017-03-03,73.372152605131
2017-03-06,72.765853321886
2017-03-07,72.417976683959
2017-03-08,72.666459996764
2017-03-09,73.014336634691
2017-03-10,74.018209218425
2017-03-13,74.465479181474
2017-03-14,74.07701560629
2017-03-15,74.624848853344
2017-03-16,74.853942756658
2017-03-17,75.182642704891
2017-03-20,74.933627592593
2017-03-21,73.977409561371
2017-03-22,74.475439785966
2017-03-23,74.565085226393
2017-03-24,74.754336711739
2017-03-27,74.594967039869
2017-03-28,74.824060943183
2017-03-29,75.112918473448
2017-03-30,75.561145675583
2017-03-31,75.401776003713
2017-04-03,75.421697212697
2017-04-04,74.604927644361
2017-04-05,73.837961098484
2017-04-06,74.405715554523
2017-04-07,74.395754950031
2017-04-10,74.326030718587
2017-04-11,74.993391219545
2017-04-12,74.943588197085
2017-04-13,74.814100338691
2017-04-17,75.929688041784
2017-04-18,75.640830511519
2017-04-19,76.527324311298
2017-04-20,77.413818111078
2017-04-21,77.603069596424
2017-04-24,77.931769544657
2017-04-25,78.429799769252
2017-04-26,79.405939009458
2017-04-27,80.30239341373
2017-04-28,78.330193724333
2017-05-01,77.393896902094
2017-05-02,77.314212066159
2017-05-03,76.975551513434
2017-05-04,77.045275744877
2017-05-05,77.194684812256
2017-05-08,76.497442497822
2017-05-09,76.676733378677
2017-05-10,76.527324311298
2017-05-11,76.985512117926
2017-05-12,76.427718266379
2017-05-15,76.935709095466
2017-05-16,78.170824052462
2017-05-17,76.706615192152
2017-05-18,77.015393931401
2017-05-19,78.748539112993
2017-05-22,79.146963292669
2017-05-23,78.589169441122
2017-05-24,78.738578508501
2017-05-25,79.146963292669
2017-05-26,79.067278456734
2017-05-30,78.150902843478
2017-05-31,78.320233119841
2017-06-01,78.828223948928
2017-06-02,79.744599562183
2017-06-05,79.684835935232
2017-06-06,78.230587679414
2017-06-07,78.021414985084
2017-06-08,77.344093879634
2017-06-09,76.925748490974
2017-06-12,78.140942238987
2017-06-13,79.127042083685
2017-06-14,79.596135294827
2017-06-15,80.594205956831
2017-06-16,81.422604606294
2017-06-19,82.011466296877
2017-06-20,81.751967924756
2017-06-21,81.352739659954
