Date,AGN
2014-04-14,187.23911500511
2014-04-15,192.00102555963
2014-04-16,197.38663749654
2014-04-17,195.41653312991
2014-04-21,200.88134524236
2014-04-22,203.61375129859
2014-04-23,201.47534655893
2014-04-24,200.60414462796
2014-04-25,196.08973462202
2014-04-28,194.93143205471
2014-04-29,195.83233405151
2014-04-30,202.28714835825
2014-05-01,205.69275590659
2014-05-02,200.31704399162
2014-05-05,205.82145619184
2014-05-06,201.15854585676
2014-05-07,199.98044324556
2014-05-08,195.07993238385
2014-05-09,194.21863047482
2014-05-12,201.15854585676
2014-05-13,204.90075415116
2014-05-14,204.01965219824
2014-05-15,203.49495103527
2014-05-16,205.42545531413
2014-05-19,206.47485764007
2014-05-20,204.03945224213
2014-05-21,206.21745706956
2014-05-22,210.44578139939
2014-05-23,211.68358126175
2014-05-27,212.25792039789
2014-05-28,208.27715604053
2014-05-29,211.36670449698
2014-05-30,209.47534630729
2014-06-02,211.28748530579
2014-06-03,213.18874589438
2014-06-04,208.94061676675
2014-06-05,205.96989709708
2014-06-06,207.04925857706
2014-06-09,206.28677386185
2014-06-10,205.36585076425
2014-06-11,208.61383760309
2014-06-12,206.24716426625
2014-06-13,206.96013698697
2014-06-16,208.32666803502
2014-06-17,212.96099071971
2014-06-18,214.88205610609
2014-06-19,213.14913629879
2014-06-20,214.77312971821
2014-06-23,219.18959962711
2014-06-24,222.0216857122
2014-06-25,220.65515466415
2014-06-26,221.90285692541
2014-06-27,221.0908602157
2014-06-30,220.87300743993
2014-07-01,221.81373533532
2014-07-02,219.53618358858
2014-07-03,219.41735480179
2014-07-07,218.61526049098
2014-07-08,214.77312971821
2014-07-09,215.15932327526
2014-07-10,214.40674095895
2014-07-11,215.52571203452
2014-07-14,218.4370173108
2014-07-15,216.83282868918
2014-07-16,215.80297920369
2014-07-17,216.05053917616
2014-07-18,216.05053917616
2014-07-21,214.02054740189
2014-07-22,214.25820497546
2014-07-23,217.4863870165
2014-07-24,216.54565912111
2014-07-25,215.32766405654
2014-07-28,212.84216193292
2014-07-29,212.75304034283
2014-07-30,213.44620826575
2014-07-31,212.1687988078
2014-08-01,213.66406104153
2014-08-04,213.66406104153
2014-08-05,212.57479716265
2014-08-06,204.49443966115
2014-08-07,201.94952314413
2014-08-08,203.78146694043
2014-08-11,200.74143047847
2014-08-12,201.17713603002
2014-08-13,204.99946200499
2014-08-14,210.61547857536
2014-08-15,213.37891530046
2014-08-18,215.99378015862
2014-08-19,220.95608051444
2014-08-20,221.23341466606
2014-08-21,224.09589930246
2014-08-22,225.14580716217
2014-08-25,224.45247178312
2014-08-26,225.55190359848
2014-08-27,224.15532804923
2014-08-28,224.43266220086
2014-08-29,224.8189490549
2014-09-02,226.88905040095
2014-09-03,226.37400126222
2014-09-04,227.67152890017
2014-09-05,229.08791403167
2014-09-08,230.75191894141
2014-09-09,230.39534646075
2014-09-10,229.04829486715
2014-09-11,230.52410874543
2014-09-12,232.14849449065
2014-09-15,232.6041148826
2014-09-16,236.48679300532
2014-09-17,234.83269288672
2014-09-18,235.66469534159
2014-09-19,239.50775429979
2014-09-22,233.3766885907
2014-09-23,238.55689435137
2014-09-24,245.63882000888
2014-09-25,242.20185748698
2014-09-26,242.31081018941
2014-09-29,242.06319041117
2014-09-30,238.98280036993
2014-10-01,236.2094588537
2014-10-02,233.75307065361
2014-10-03,243.72719532091
2014-10-06,241.62737960148
2014-10-07,241.07271129823
2014-10-08,244.30167320641
2014-10-09,239.97327948287
2014-10-10,234.36716770364
2014-10-13,220.67874636282
2014-10-14,219.95569661037
2014-10-15,215.17168249488
2014-10-16,219.95569661037
2014-10-17,222.59037105079
2014-10-20,224.51190052989
2014-10-21,229.91991648654
2014-10-22,229.20677152522
2014-10-23,234.95155038027
2014-10-24,238.04184521264
2014-10-27,236.15993489806
2014-10-28,236.75422236582
2014-10-29,236.50660258758
2014-10-30,240.8944250579
2014-10-31,240.42889987482
2014-11-03,245.14358045241
2014-11-04,242.98433598621
2014-11-05,245.54967688872
2014-11-06,247.99616029768
2014-11-07,243.56871866284
2014-11-10,243.39043242251
2014-11-11,241.31042628534
2014-11-12,238.32908415539
2014-11-13,239.32946805946
2014-11-14,241.44909336115
2014-11-17,245.57939126211
2014-11-18,267.08269280401
2014-11-19,263.55593321061
2014-11-20,256.07642901672
2014-11-21,257.32466415372
2014-11-24,264.3880899686
2014-11-25,267.78606339708
2014-11-26,267.94456944622
2014-11-28,268.08326223922
2014-12-01,260.61366467341
2014-12-02,261.74302027355
2014-12-03,263.35780064918
2014-12-04,265.00230090903
2014-12-05,263.57574646675
2014-12-08,263.09032169125
2014-12-09,261.26750212612
2014-12-10,256.39344111501
2014-12-11,260.54431827691
2014-12-12,256.58166704836
2014-12-15,260.54431827691
2014-12-16,254.12482328667
2014-12-17,258.46392638192
2014-12-18,261.28731538226
2014-12-19,262.91200238597
2014-12-22,259.21683011535
2014-12-23,253.4907990901
2014-12-24,251.82648557411
2014-12-26,254.68950108673
2014-12-29,257.79027567307
2014-12-30,257.14634484843
2014-12-31,255.00651318502
2015-01-02,256.71045321329
2015-01-05,254.29323596388
2015-01-06,252.78742849703
2015-01-07,262.75349633683
2015-01-08,266.44866860744
2015-01-09,266.17128302145
2015-01-12,269.73766912714
2015-01-13,267.37989164615
2015-01-14,263.93238507732
2015-01-15,261.28731538226
2015-01-16,266.1514697653
2015-01-20,266.4982017478
2015-01-21,273.19508232404
2015-01-22,275.41416701203
2015-01-23,276.51380272795
2015-01-26,282.35871329006
2015-01-27,277.58371855966
2015-01-28,271.32272961856
2015-01-29,270.69861205006
2015-01-30,264.05126461417
2015-02-02,265.28959312309
2015-02-03,265.84436429509
2015-02-04,263.74415914396
2015-02-05,272.15488637655
2015-02-06,274.01767148737
2015-02-09,269.81649655659
2015-02-10,276.58395523046
2015-02-11,274.96888090566
2015-02-12,279.08087995347
2015-02-13,282.7569080179
2015-02-17,284.2728980283
2015-02-18,281.39945291055
2015-02-19,286.78963961419
2015-02-20,293.06167671603
2015-02-23,289.77207747778
2015-02-24,286.46266137665
2015-02-25,287.79039118968
2015-02-26,287.17596266854
2015-02-27,288.74176438369
2015-03-02,294.6382961591
2015-03-03,293.56800131584
2015-03-04,293.4788100789
2015-03-05,293.04276403164
2015-03-06,287.31470459267
2015-03-09,290.96163516973
2015-03-10,285.01555270713
2015-03-11,290.22828499934
2015-03-12,295.94643430087
2015-03-13,296.26355869888
2015-03-16,302.25919184866
2015-03-17,304.74663634552
2015-03-18,311.12876485537
2015-03-19,311.5846311775
2015-03-20,314.21081759848
2015-03-23,312.13959887401
2015-03-24,306.35207861042
2015-03-25,297.92846178841
2015-03-26,298.61226127161
2015-03-27,300.83213205764
2015-03-30,302.02134855016
2015-03-31,294.94551041967
2015-04-01,293.76620406459
2015-04-02,295.6887707275
2015-04-06,295.1635334433
2015-04-07,292.90402210751
2015-04-08,292.13103138737
2015-04-09,289.64358689052
2015-04-10,292.14094152481
2015-04-13,291.41750149186
2015-04-14,295.4806578413
2015-04-15,296.23382828657
2015-04-16,293.78602433946
2015-04-17,294.38063258572
2015-04-20,292.7157294962
2015-04-21,291.88327795143
2015-04-22,292.56707743463
2015-04-23,295.67886059006
2015-04-24,292.75537004595
2015-04-27,282.62720958466
2015-04-28,285.51105957902
2015-04-29,285.63989136571
2015-04-30,280.31814756168
2015-05-01,287.13632211879
2015-05-04,287.20569308086
2015-05-05,283.18217728117
2015-05-06,280.76410374638
2015-05-07,284.718248584
2015-05-08,290.18864444959
2015-05-11,299.02848704399
2015-05-12,294.12296901234
2015-05-13,293.0328538942
2015-05-14,294.78694822067
2015-05-15,293.93467640103
2015-05-18,293.10222485627
2015-05-19,295.74823155212
2015-05-20,294.82658877042
2015-05-21,298.51315989723
2015-05-22,298.64199168392
2015-05-26,297.3734940919
2015-05-27,304.03310645001
2015-05-28,310.26658289829
2015-05-29,304.05292672488
2015-06-01,306.38180902273
2015-06-02,302.96281160674
2015-06-03,303.66643136481
2015-06-04,300.65374958376
2015-06-05,299.5834547405
2015-06-08,295.97616471319
2015-06-09,294.20225011185
2015-06-10,298.58253085929
2015-06-11,299.20686951787
2015-06-12,296.29328911119
2015-06-15,298.64199168392
2015-06-16,295.34191591718
2015-06-17,296.10499649988
2015-06-18,299.75192707694
2015-06-19,299.65282570256
2015-06-22,304.48897277214
2015-06-23,309.51341245303
2015-06-24,305.88630215085
2015-06-25,306.37189888529
2015-06-26,303.84481383869
2015-06-29,296.56086282201
2015-06-30,300.73303068326
2015-07-01,304.15202809926
2015-07-02,304.74663634552
2015-07-06,303.94391521307
2015-07-07,304.2412193362
2015-07-08,296.97708859439
2015-07-09,301.36727947928
2015-07-10,309.32511984172
2015-07-13,315.48922532794
2015-07-14,318.24424353561
2015-07-15,317.25322979185
2015-07-16,314.51803185905
2015-07-17,313.36845591628
2015-07-20,314.89461708168
2015-07-21,314.15135677386
2015-07-22,312.51618409664
2015-07-23,312.11977859914
2015-07-24,305.44034596615
2015-07-27,324.04167393664
2015-07-28,336.4491660086
2015-07-29,334.95273525551
2015-07-30,325.91468991236
2015-07-31,328.17420124815
2015-08-03,331.91032306215
2015-08-04,328.02554918658
2015-08-05,333.61486670142
2015-08-06,316.59916072096
2015-08-07,318.16496243611
2015-08-10,319.01723425575
2015-08-11,314.6369535083
2015-08-12,312.97205041878
2015-08-13,312.81348821977
2015-08-14,311.67382241444
2015-08-17,318.36316518486
2015-08-18,317.42170212829
2015-08-19,315.99464233726
2015-08-20,304.62771469627
2015-08-21,295.88697347625
2015-08-24,289.19763070583
2015-08-25,288.01832435075
2015-08-26,303.23038531756
2015-08-27,309.19628805503
2015-08-28,305.2421432174
2015-08-31,301.01051453152
2015-09-01,291.56615355343
2015-09-02,296.91762776977
2015-09-03,294.76712794579
2015-09-04,291.10037709386
2015-09-08,297.48250560371
2015-09-09,292.2697733115
2015-09-10,290.96163516973
2015-09-11,292.58689770951
2015-09-14,293.30042760502
2015-09-15,301.01051453152
2015-09-16,301.01051453152
2015-09-17,298.34468756079
2015-09-18,292.6364483967
2015-09-21,283.05334549448
2015-09-22,285.17411490614
2015-09-23,284.03444910081
2015-09-24,287.94895338868
2015-09-25,276.52256492306
2015-09-28,252.57967287367
2015-09-29,249.83456480344
2015-09-30,269.36744569307
2015-10-01,279.81273055236
2015-10-02,285.41195820464
2015-10-05,276.07660873836
2015-10-06,270.4278303989
2015-10-07,266.57278693565
2015-10-08,273.67835547845
2015-10-09,272.37021733668
2015-10-12,270.94315754566
2015-10-13,259.69515155391
2015-10-14,266.88991133365
2015-10-15,271.61704689142
2015-10-16,275.63065255367
2015-10-19,270.85396630872
2015-10-20,261.05284038287
2015-10-21,256.67255963542
2015-10-22,250.76611772258
2015-10-23,266.13674088839
2015-10-26,269.12960239456
