Date,APC
2010-10-18,55.623675058382
2010-10-19,53.312362979178
2010-10-20,54.58691367306
2010-10-21,55.918533800997
2010-10-22,59.456838712372
2010-10-25,59.713651165617
2010-10-26,60.341414940215
2010-10-27,59.504396574084
2010-10-28,58.752982359034
2010-10-29,58.562750912186
2010-11-01,60.075090914628
2010-11-02,60.702854689227
2010-11-03,60.531646387063
2010-11-04,62.738331170501
2010-11-05,64.307740606998
2010-11-08,61.549384627701
2010-11-09,60.246299216791
2010-11-10,62.367379849147
2010-11-11,62.053497961848
2010-11-12,60.855039846705
2010-11-15,61.444757331934
2010-11-16,59.951440474177
2010-11-17,59.057352673991
2010-11-18,60.579204248775
2010-11-19,60.522134814721
2010-11-22,61.711081357521
2010-11-23,60.008509908231
2010-11-24,61.140387016977
2010-11-26,60.455553808324
2010-11-29,60.91210928076
2010-11-30,61.026248148868
2010-12-01,63.993858719699
2010-12-02,66.466867528724
2010-12-03,65.705941741331
2010-12-06,66.904399856474
2010-12-07,65.723453866125
2010-12-08,65.371074820618
2010-12-09,65.780596414045
2010-12-10,65.732977624112
2010-12-13,66.390116925193
2010-12-14,65.685358834179
2010-12-15,64.199652588255
2010-12-16,64.123462524362
2010-12-17,62.856802712133
2010-12-20,63.256800547573
2010-12-21,64.866315647323
2010-12-22,64.523460359803
2010-12-23,65.275837240751
2010-12-27,65.485359916458
2010-12-28,65.866310235926
2010-12-29,67.361540239835
2010-12-30,71.990086621365
2010-12-31,72.532940826606
2011-01-03,72.980557451981
2011-01-04,72.485322036673
2011-01-05,72.647225922447
2011-01-06,70.91390196887
2011-01-07,71.11390088659
2011-01-10,71.31389980431
2011-01-11,73.828171912796
2011-01-12,74.790071469451
2011-01-13,73.466269109302
2011-01-14,75.694828478186
2011-01-18,75.85673236396
2011-01-19,72.80912980822
2011-01-20,72.69484471238
2011-01-21,73.523411657222
2011-01-24,73.580554205142
2011-01-25,72.094847959219
2011-01-26,73.132937579768
2011-01-27,71.771040187671
2011-01-28,70.647236745242
2011-01-31,73.409126561381
2011-02-01,74.799595227438
2011-02-02,76.218635167454
2011-02-03,73.799600638836
2011-02-04,74.590072551731
2011-02-07,75.494829560466
2011-02-08,74.942451597238
2011-02-09,73.685315542995
2011-02-10,74.009123314543
2011-02-11,74.751976437504
2011-02-14,76.161492619534
2011-02-15,74.228169748237
2011-02-16,73.723410574942
2011-02-17,77.428152431763
2011-02-18,77.104344660216
2011-02-22,74.142455926356
2011-02-23,75.875779879933
2011-02-24,74.41864490797
2011-02-25,77.35196236787
2011-02-28,77.932911605058
2011-03-01,76.199587651481
2011-03-02,76.828155678602
2011-03-03,78.409099504392
2011-03-04,77.161487208136
2011-03-07,76.228158925441
2011-03-08,75.961193515821
2011-03-09,75.598883317051
2011-03-10,72.442970796185
2011-03-11,73.65384961839
2011-03-14,73.587108265985
2011-03-15,72.33809152812
2011-03-16,70.86978177521
2011-03-17,73.472694519005
2011-03-18,73.67291857622
2011-03-21,76.256762362186
2011-03-22,77.029055154301
2011-03-23,78.421089075891
2011-03-24,78.163658145186
2011-03-25,79.021761247536
2011-03-28,78.239933976506
2011-03-29,79.298261136071
2011-03-30,78.573640738531
2011-03-31,78.106451271696
2011-04-01,79.021761247536
2011-04-04,78.916881979471
2011-04-05,78.640382090936
2011-04-06,78.545037301786
2011-04-07,79.460347277626
2011-04-08,80.766570888982
2011-04-11,77.334158479581
2011-04-12,73.82547023886
2011-04-13,74.693107820125
2011-04-14,75.684693627286
2011-04-15,76.676279434446
2011-04-18,73.777797844285
2011-04-19,75.112624892386
2011-04-20,76.418848503741
2011-04-21,75.389124780921
2011-04-25,75.322383428516
2011-04-26,75.675159148371
2011-04-27,74.445211368335
2011-04-28,74.979142187576
2011-04-29,75.265176555026
2011-05-02,76.609538082041
2011-05-03,74.85519396168
2011-05-04,72.538315585335
2011-05-05,70.841178338465
2011-05-06,71.642074567325
2011-05-09,72.81481547387
2011-05-10,73.548970350325
2011-05-11,71.19395405832
2011-05-12,70.86978177521
2011-05-13,70.612350844505
2011-05-16,69.983075236114
2011-05-17,69.172644528339
2011-05-18,69.563558163854
2011-05-19,68.305006947074
2011-05-20,71.108143748085
2011-05-23,70.81257490172
2011-05-24,72.33809152812
2011-05-25,73.625246181645
2011-05-26,74.26405626895
2011-05-27,74.998211145406
2011-05-31,75.818176332096
2011-06-01,73.53943587141
2011-06-02,73.396418687685
2011-06-03,73.396418687685
2011-06-06,71.356040199875
2011-06-07,70.391898385803
2011-06-08,70.640093308237
2011-06-09,71.279672531433
2011-06-10,69.485032323062
2011-06-13,68.625896053097
2011-06-14,69.590037867169
2011-06-15,68.301333462221
2011-06-16,66.754888176284
2011-06-17,67.251278021153
2011-06-20,66.48760133674
2011-06-21,68.874090975531
2011-06-22,69.294113151959
2011-06-23,69.198653566407
2011-06-24,69.170015690741
2011-06-27,68.740447555759
2011-06-28,71.375132116985
2011-06-29,72.176992635619
2011-06-30,73.274777869463
2011-07-01,74.372563103308
2011-07-05,75.708997301031
2011-07-06,75.203061497607
2011-07-07,76.577679529551
2011-07-08,75.737635176697
2011-07-11,73.408421289236
2011-07-12,73.055220822695
2011-07-13,73.274777869463
2011-07-14,73.217502118132
2011-07-15,76.549041653886
2011-07-18,75.63262963259
2011-07-19,78.591876784692
2011-07-20,78.630060618912
2011-07-21,79.431921137546
2011-07-22,79.517834764543
2011-07-25,78.830525748571
2011-07-26,80.453338702949
2011-07-27,78.649152536023
2011-07-28,79.718299894201
2011-07-29,78.81143383146
2011-08-01,79.097812588115
2011-08-02,77.112253208641
2011-08-03,76.644501239437
2011-08-04,69.217745483517
2011-08-05,68.263149628001
2011-08-08,61.208686255732
2011-08-09,65.160713097571
2011-08-10,62.640580039007
2011-08-11,70.038697919262
2011-08-12,68.454068799104
2011-08-15,70.945563982003
2011-08-16,68.559074343211
2011-08-17,69.475486364507
2011-08-18,63.910192526844
2011-08-19,63.0892400911
2011-08-22,62.459206826459
2011-08-23,65.695286776661
2011-08-24,65.599827191109
2011-08-25,64.425674288823
2011-08-26,66.124854911643
2011-08-29,68.492252633325
2011-08-30,69.35138890329
2011-08-31,70.401444344358
2011-09-01,68.749993514314
2011-09-02,66.54487708807
2011-09-06,67.241732062598
2011-09-07,70.086427712038
2011-09-08,69.007734395304
2011-09-09,66.707158383508
2011-09-12,67.203548228377
2011-09-13,68.197598721301
2011-09-14,68.933578413178
2011-09-15,71.246657444791
2011-09-16,71.466495534572
2011-09-19,70.950353932477
2011-09-20,72.871547673609
2011-09-21,69.507069082173
2011-09-22,65.702914311174
2011-09-23,63.638347902793
2011-09-26,66.725639337548
2011-09-27,68.159366010035
2011-09-28,64.689747462616
2011-09-29,64.183164038338
2011-09-30,60.26431113354
2011-10-03,57.855650323761
2011-10-04,58.840142638869
2011-10-05,62.586948342969
2011-10-06,63.542766124627
2011-10-07,62.242853941572
2011-10-10,64.594165684451
2011-10-11,63.647906080609
2011-10-12,64.336094883403
2011-10-13,64.078024082355
2011-10-14,67.452060851608
2011-10-17,71.151075666625
2011-10-18,75.423581150636
2011-10-19,74.26704163483
2011-10-20,73.550178298586
2011-10-21,75.547837462252
2011-10-24,75.6912101295
2011-10-25,74.123668967581
2011-10-26,75.519162928802
2011-10-27,78.061638228012
2011-10-28,80.040181036045
2011-10-31,75.031695860156
2011-11-01,73.951621766883
2011-11-02,77.239634935786
2011-11-03,79.07480507657
2011-11-04,78.816734275522
2011-11-07,78.902757875871
2011-11-08,80.240902770193
2011-11-09,74.372181590812
2011-11-10,75.977955463998
2011-11-11,77.153611335437
2011-11-14,75.77723372985
2011-11-15,76.408073465744
2011-11-16,75.461813861903
2011-11-17,73.062711229941
2011-11-18,73.311223853172
2011-11-21,72.355406071514
2011-11-22,71.237099266974
2011-11-23,68.771089390296
2011-11-25,68.665949434314
2011-11-28,72.42231331623
2011-11-29,73.368572920071
2011-11-30,77.679311115349
2011-12-01,76.828633289674
2011-12-02,76.924215067839
2011-12-05,78.118987294912
2011-12-06,77.937381916397
2011-12-07,77.048471379455
2011-12-08,73.884714522167
2011-12-09,76.704376978058
2011-12-12,74.458205191162
2011-12-13,73.195066380567
2011-12-14,70.544388725002
2011-12-15,69.539619216575
2011-12-16,69.797988518742
2011-12-19,68.324326573049
2011-12-20,71.386481265398
2011-12-21,72.525220041616
2011-12-22,72.888850911332
2011-12-23,73.367312582012
2011-12-27,73.903189653173
2011-12-28,72.352973840171
2011-12-29,72.90798937816
2011-12-30,73.04195864595
2012-01-03,75.262020797903
2012-01-04,76.333774940226
2012-01-05,77.319405981826
2012-01-06,76.812236610905
2012-01-09,77.290698281585
2012-01-10,77.395959849134
2012-01-11,76.285928773158
2012-01-12,75.348143898626
2012-01-13,74.649589859433
2012-01-17,75.788328635651
2012-01-18,76.783528910665
2012-01-19,76.352913407053
2012-01-20,75.616082434206
2012-01-23,76.075405638059
2012-01-24,75.587374733965
2012-01-25,77.587344517406
2012-01-26,75.8935902032
2012-01-27,75.903159436614
2012-01-30,76.582575008979
2012-01-31,77.242852114517
2012-02-01,77.041898212832
2012-02-02,78.620821726074
2012-02-03,80.706914610237
2012-02-06,79.300237298439
2012-02-07,83.453284599938
2012-02-08,83.080084496808
2012-02-09,83.692515435278
2012-02-10,83.290607631907
2012-02-13,83.577684634315
2012-02-14,83.300176865321
2012-02-15,83.740361602346
2012-02-16,83.970023204272
2012-02-17,84.25710020668
2012-02-21,82.04660728814
2012-02-22,83.558546167488
2012-02-23,83.730792368933
2012-02-24,83.539407700661
2012-02-27,82.7930074944
2012-02-28,82.190145789344
2012-02-29,80.496391475138
2012-03-01,82.113591922035
2012-03-02,78.994021829204
2012-03-05,79.577745067433
2012-03-06,78.34331395708
2012-03-07,79.19497573089
2012-03-08,80.008360571045
2012-03-09,81.577714850874
2012-03-12,81.194945514331
2012-03-13,80.122053360295
2012-03-14,79.59518667751
2012-03-15,80.371117610339
2012-03-16,81.118310360471
2012-03-19,80.706396408475
2012-03-20,78.579770888869
2012-03-21,77.631410859855
2012-03-22,74.939601080534
2012-03-23,76.069969599964
2012-03-26,76.117866571127
2012-03-27,75.035395022859
2012-03-28,74.125352570775
2012-03-29,74.077455599613
2012-03-30,75.044974417091
2012-04-02,75.782587772991
2012-04-03,75.878381715315
2012-04-04,74.834227743977
2012-04-05,74.968339263232
2012-04-09,72.640546464744
2012-04-10,71.491019156849
2012-04-11,71.241954906805
2012-04-12,73.368580426411
2012-04-13,71.80713916652
2012-04-16,70.284015483559
2012-04-17,70.648032464392
2012-04-18,69.488925762265
2012-04-19,69.249440906453
2012-04-20,68.712994829435
2012-04-23,68.013699050466
2012-04-24,69.057853021804
2012-04-25,69.709251829611
2012-04-26,71.021628839458
2012-04-27,70.686350041322
2012-04-30,70.130745175839
2012-05-01,71.902933108844
2012-05-02,69.833783954633
2012-05-03,68.435192396694
2012-05-04,66.107399598206
2012-05-07,66.069082021276
2012-05-08,66.193614146298
2012-05-09,65.73380322314
2012-05-10,66.35646384825
2012-05-11,65.436842001934
2012-05-14,63.94245650167
2012-05-15,63.588018915069
2012-05-16,62.342697664849
2012-05-17,60.953685501143
2012-05-18,60.235230933708
2012-05-21,62.016998260946
2012-05-22,61.413496424301
2012-05-23,61.269805510814
2012-05-24,60.972844289608
2012-05-25,60.426818818357
2012-05-29,61.739195828204
2012-05-30,59.622149702831
2012-05-31,58.434304818006
2012-06-01,55.68501867329
2012-06-04,54.717499855811
2012-06-05,56.384314452259
2012-06-06,59.545514548971
2012-06-07,60.541771549147
2012-06-08,61.154852780024
2012-06-11,59.296450298927
2012-06-12,61.004065272752
2012-06-13,60.438058062327
2012-06-14,61.359018947086
2012-06-15,62.711680246576
2012-06-18,62.001772897907
2012-06-19,63.124193976208
2012-06-20,61.598852510825
2012-06-21,58.09728248023
2012-06-22,59.411570409522
2012-06-25,57.627208695301
2012-06-26,57.991755712185
2012-06-27,59.670590658361
2012-06-28,60.677891626066
2012-06-29,63.507927678191
2012-07-02,62.989887180514
2012-07-03,66.24203030482
2012-07-05,64.400108535301
2012-07-06,62.84598704227
2012-07-09,63.632641131335
2012-07-10,62.136079693602
2012-07-11,63.872474695075
2012-07-12,65.349849447709
2012-07-13,66.01179008363
2012-07-16,67.805745140401
2012-07-17,68.899386191052
2012-07-18,69.676446937568
2012-07-19,69.63807356737
2012-07-20,69.129626412242
2012-07-23,67.431604780967
2012-07-24,66.107723509126
2012-07-25,66.69291740465
2012-07-26,68.26622558278
2012-07-27,68.50605914652
2012-07-30,68.832232793205
2012-07-31,66.616170664253
2012-08-01,65.839109917738
2012-08-02,63.52711436329
2012-08-03,65.628056381647
2012-08-06,65.445782873205
2012-08-07,67.661845002157
2012-08-08,66.942344310939
2012-08-09,66.827224200344
2012-08-10,66.846410885443
2012-08-13,65.714396464593
2012-08-14,66.23243696227
2012-08-15,66.251623647369
2012-08-16,68.083952074338
2012-08-17,67.479571493715
2012-08-20,66.769664145047
2012-08-21,66.721697432299
2012-08-22,67.086244449183
2012-08-23,66.117316851675
2012-08-24,66.740884117398
2012-08-27,65.973416713432
2012-08-28,66.453083840911
2012-08-29,66.884784255641
2012-08-30,65.484156243403
2012-08-31,66.453083840911
2012-09-04,66.318777045217
2012-09-05,65.887076630486
2012-09-06,68.179885499834
2012-09-07,69.350273290882
2012-09-10,67.623471631959
2012-09-11,68.795355657399
2012-09-12,69.573409805437
2012-09-13,71.167940528577
2012-09-14,72.608781543463
2012-09-17,71.244785382704
2012-09-18,70.524364875262
2012-09-19,69.688677086628
2012-09-20,69.169974321269
2012-09-21,69.093129467142
2012-09-24,67.402542676343
2012-09-25,66.432376392987
2012-09-26,66.048152122351
2012-09-27,67.460176316938
2012-09-28,67.162402507195
2012-10-01,67.834794980809
2012-10-02,67.69071087932
2012-10-03,66.317109111796
2012-10-04,67.056740832771
2012-10-05,66.326714718562
2012-10-08,66.134602583244
2012-10-09,66.634094135071
2012-10-10,65.596688604353
2012-10-11,66.249869864435
2012-10-12,66.451587606519
2012-10-15,66.413165179455
2012-10-16,68.026907116127
2012-10-17,69.342875243055
2012-10-18,69.045101433312
2012-10-19,67.565837991363
2012-10-22,66.499615640348
2012-10-23,64.299931690956
2012-10-24,63.569905576748
2012-10-25,63.925313027086
2012-10-26,63.867679386491
2012-10-31,66.09618015618
2012-11-01,67.565837991363
2012-11-02,67.488993137236
2012-11-05,67.911639834936
2012-11-06,70.188168638455
2012-11-07,67.633077238725
2012-11-08,66.89344551775
2012-11-09,67.863611801106
2012-11-12,67.959667868765
2012-11-13,67.469781923704
2012-11-14,66.595671708007
2012-11-15,67.604260418427
2012-11-16,67.325697822216
2012-11-19,69.275635995694
2012-11-20,69.054707040078
2012-11-21,69.650254659564
2012-11-23,71.609798439809
2012-11-26,71.331235843597
2012-11-27,70.4571256279
2012-11-28,70.793321864707
2012-11-29,70.476336841432
2012-11-30,70.303435919646
2012-12-03,70.8797723256
2012-12-04,70.610815336155
2012-12-05,71.792304968361
2012-12-06,71.417686304491
2012-12-07,73.309990837374
2012-12-10,72.89694974644
2012-12-11,72.406482142605
2012-12-12,72.646907438602
2012-12-13,71.88716350325
2012-12-14,71.733291313812
2012-12-17,72.012184657169
2012-12-18,73.233545160836
2012-12-19,71.598653148053
2012-12-20,73.397034362114
2012-12-21,72.89694974644
2012-12-24,71.819844420371
2012-12-26,70.848526224541
2012-12-27,70.94469634294
2012-12-28,69.540612614315
2012-12-31,71.464014982295
2013-01-02,73.146992054277
2013-01-03,73.406651373954
2013-01-04,75.272351670895
2013-01-07,75.253117647215
2013-01-08,75.349287765614
2013-01-09,75.012692351218
2013-01-10,74.685713948661
2013-01-11,74.858820161779
2013-01-14,74.887671197299
2013-01-15,75.108862469617
2013-01-16,74.060608179068
2013-01-17,74.127927261947
2013-01-18,74.579926818422
2013-01-22,76.445627115363
2013-01-23,75.77243628657
2013-01-24,76.955328742877
2013-01-25,77.897795903188
2013-01-28,76.368691020643
2013-01-29,77.474647382232
2013-01-30,77.166903003355
2013-01-31,76.955328742877
2013-02-01,78.070902116306
2013-02-04,77.416945311193
2013-02-05,79.436517797571
2013-02-06,80.49438909996
2013-02-07,80.879069573556
2013-02-08,81.215664987953
2013-02-11,80.273197827643
2013-02-12,80.253963803963
2013-02-13,80.907920609076
2013-02-14,80.782899455157
2013-02-15,78.936433181897
2013-02-19,80.907920609076
2013-02-20,77.291924157274
2013-02-21,77.138051967835
2013-02-22,78.61907179118
2013-02-25,75.560862026092
2013-02-26,75.570479037932
2013-02-27,76.974562766557
2013-02-28,76.532180221922
2013-03-01,76.762988506079
2013-03-04,77.263073121754
2013-03-05,79.56153895149
2013-03-06,78.60945477934
2013-03-07,79.638475046209
2013-03-08,79.907751377727
2013-03-11,80.465538064441
2013-03-12,81.120199058504
2013-03-13,80.812123296592
2013-03-14,82.015544241561
2013-03-15,82.169582122518
2013-03-18,81.466784290655
2013-03-19,80.176717037648
2013-03-20,83.180455716292
2013-03-21,82.304365268354
2013-03-22,83.353748332368
2013-03-25,84.03729142911
2013-03-26,85.568042871111
2013-03-27,85.452514460394
2013-03-28,84.191329310066
2013-04-01,83.141946246053
2013-04-02,82.44877578175
2013-04-03,80.88914223707
2013-04-04,81.129826426064
2013-04-05,81.861506360605
2013-04-08,83.324866229688
2013-04-09,83.575177786242
2013-04-10,83.161200981172
2013-04-11,84.095055634469
2013-04-12,82.111817917159
2013-04-15,76.508689997381
2013-04-16,79.098451870955
2013-04-17,76.489435262262
2013-04-18,77.635092001872
2013-04-19,77.009313110488
2013-04-22,78.029814071822
2013-04-23,78.53043718493
2013-04-24,80.215226507887
2013-04-25,80.985415912668
2013-04-26,80.715849620994
2013-04-29,81.360883247498
2013-04-30,81.601567436492
2013-05-01,80.128580199849
2013-05-02,81.630449539171
2013-05-03,83.373003067487
2013-05-06,84.354994558582
2013-05-07,83.507786213324
2013-05-08,84.403131396381
2013-05-09,83.748470402318
2013-05-10,83.228592554091
2013-05-13,83.575177786242
2013-05-14,85.462141827954
2013-05-15,84.884499774369
2013-05-16,84.537914542218
2013-05-17,86.675190140483
2013-05-20,87.830474247654
2013-05-21,87.965257393491
2013-05-22,85.885746000583
2013-05-23,86.299722805653
2013-05-24,86.01090177886
2013-05-28,88.051903701528
2013-05-29,87.127676415792
2013-05-30,86.752209080961
2013-05-31,84.210584045186
2013-06-03,85.250339741639
2013-06-04,84.258720882985
2013-06-05,83.045672570455
2013-06-06,83.66182409428
2013-06-07,84.701579790733
2013-06-10,84.884499774369
2013-06-11,83.072705274189
2013-06-12,82.764314720967
2013-06-13,84.277355872713
2013-06-14,82.985970431096
2013-06-17,83.891867681185
2013-06-18,83.843681657244
2013-06-19,83.130528502918
2013-06-20,80.094808994639
2013-06-21,80.412836752649
2013-06-24,79.959888127604
2013-06-25,81.993338337912
2013-06-26,83.207626141224
2013-06-27,82.90887279279
2013-06-28,82.812500744908
2013-07-01,83.641300356692
2013-07-02,83.622025947116
2013-07-03,83.776221223727
2013-07-05,85.173615918014
2013-07-08,85.096518279709
2013-07-09,85.154341508438
2013-07-10,85.404908832931
2013-07-11,87.322712585781
2013-07-12,87.409447428874
2013-07-15,85.877131867552
2013-07-16,85.03869505098
2013-07-17,85.655476157424
2013-07-18,86.985410418194
2013-07-19,89.481446458335
2013-07-22,87.746749596461
2013-07-23,87.843121644343
2013-07-24,86.281894468656
2013-07-25,86.243345649503
2013-07-26,85.298899580261
2013-07-29,85.433820447296
2013-07-30,85.578378519118
2013-07-31,85.308536785049
2013-08-01,87.120331285229
2013-08-02,87.178154513958
2013-08-05,87.554005500697
2013-08-06,85.88676907234
2013-08-07,85.99277832501
2013-08-08,87.197428923534
2013-08-09,86.542098997937
2013-08-12,85.906043481917
2013-08-13,85.877131867552
2013-08-14,85.751848205306
2013-08-15,85.963866710646
2013-08-16,88.199698221506
2013-08-19,85.722936590941
2013-08-20,86.532461793149
2013-08-21,85.327811194625
2013-08-22,86.021689939375
2013-08-23,86.542098997937
2013-08-26,87.717837982096
2013-08-27,87.582917115062
2013-08-28,89.221241929054
2013-08-29,88.324981883752
2013-08-30,88.103326173624
2013-09-03,89.3465255913
2013-09-04,88.81647932795
2013-09-05,89.385074410453
2013-09-06,89.635641734946
2013-09-09,90.78246910474
2013-09-10,90.1838184895
2013-09-11,91.410086685235
2013-09-12,92.240473022504
2013-09-13,91.439053650488
2013-09-16,90.145195869162
2013-09-17,90.444521176782
2013-09-18,91.690100682686
2013-09-19,91.535610201334
2013-09-20,90.463832486951
2013-09-23,90.869370000501
2013-09-24,91.448709305573
2013-09-25,91.564577166587
2013-09-26,91.226629238629
2013-09-27,91.274907514051
2013-09-30,89.787936631034
2013-10-01,90.222441109838
2013-10-02,91.419742340319
2013-10-03,89.778280975949
2013-10-04,90.666601243726
2013-10-07,90.37693159119
2013-10-08,88.94789463868
2013-10-09,88.938238983595
2013-10-10,91.159039653037
2013-10-11,92.172883436913
2013-10-14,92.452897434364
2013-10-15,92.53014267504
2013-10-16,94.17160403941
2013-10-17,93.418462942817
2013-10-18,94.06539183348
2013-10-21,92.723255776731
2013-10-22,92.076326886067
2013-10-23,89.102385120032
2013-10-24,91.043171792023
2013-10-25,92.839123637745
2013-10-28,93.25431680638
2013-10-29,94.393684106354
2013-10-30,92.703944466562
2013-10-31,92.008737300476
2013-11-01,91.139728342868
2013-11-04,92.626699225885
2013-11-05,89.662413114935
2013-11-06,88.851338087835
2013-11-07,86.852617485337
2013-11-08,87.837494303959
2013-11-11,88.011296095481
2013-11-12,86.833306175168
2013-11-13,88.078885681072
2013-11-14,87.943706509889
2013-11-15,87.798871683621
2013-11-18,87.267810653972
2013-11-19,87.576791616677
2013-11-20,87.422301135324
2013-11-21,89.092729464948
2013-11-22,88.870649398004
2013-11-25,87.402989825155
2013-11-26,87.451268100578
2013-11-27,85.549104048926
2013-11-29,85.761528460785
2013-12-02,85.462203153165
2013-12-03,86.418113006533
2013-12-04,85.55875970401
2013-12-05,84.960109088769
2013-12-06,83.666251307443
2013-12-09,83.395892965076
2013-12-10,82.496041700921
2013-12-11,80.88017975346
2013-12-12,80.957586313817
2013-12-13,75.761670949825
2013-12-16,76.506709093265
2013-12-17,76.545412373444
2013-12-18,77.067906655857
2013-12-19,76.458329993042
