Date,AAP
2010-10-18,59.337306629795
2010-10-19,59.366798332891
2010-10-20,60.113921477998
2010-10-21,59.976293530215
2010-10-22,60.359685670468
2010-10-25,61.028164273984
2010-10-26,60.811891784611
2010-10-27,60.379346805865
2010-10-28,62.797666459763
2010-10-29,63.879028906628
2010-11-01,63.662756417255
2010-11-02,63.475975630979
2010-11-03,63.839706635833
2010-11-04,64.694966025627
2010-11-05,64.518015807049
2010-11-08,64.852255108807
2010-11-09,64.891577379602
2010-11-10,65.589547686215
2010-11-11,65.215986113662
2010-11-12,63.436653360184
2010-11-15,64.1051319637
2010-11-16,64.18377650529
2010-11-17,64.390218426965
2010-11-18,64.400048994663
2010-11-19,63.967504015917
2010-11-22,65.333952926047
2010-11-23,65.14717213977
2010-11-24,65.864803581781
2010-11-26,65.972939826467
2010-11-29,65.776328472492
2010-11-30,64.871916244204
2010-12-01,65.029205327385
2010-12-02,66.395654237514
2010-12-03,67.07396340873
2010-12-06,67.378711007392
2010-12-07,66.061414935756
2010-12-08,66.562773888393
2010-12-09,66.720062971574
2010-12-10,66.769215810068
2010-12-13,66.847860351658
2010-12-14,66.877352054754
2010-12-15,66.631587862285
2010-12-16,66.729893539273
2010-12-17,65.658361660106
2010-12-20,66.248195722033
2010-12-21,65.658361660106
2010-12-22,65.491091744293
2010-12-23,65.500931151106
2010-12-27,65.353340048917
2010-12-28,65.186070133104
2010-12-29,65.382858269355
2010-12-30,65.648522253294
2010-12-31,65.087676064979
2011-01-03,64.448114622163
2011-01-04,61.240468001274
2011-01-05,61.319183255774
2011-01-06,59.302104859203
2011-01-07,60.886249356022
2011-01-10,61.3388620694
2011-01-11,60.974804017335
2011-01-12,61.791474782777
2011-01-13,61.978423512215
2011-01-14,62.165372241653
2011-01-18,61.899708257715
2011-01-19,62.440875632404
2011-01-20,62.145693428028
2011-01-21,62.490072666467
2011-01-24,62.421196818779
2011-01-25,62.991882413907
2011-01-26,63.218188770595
2011-01-27,63.11979470247
2011-01-28,63.060758261595
2011-01-31,62.913167159407
2011-02-01,62.332642157466
2011-02-02,60.620585372084
2011-02-03,61.476613764775
2011-02-04,62.952524786657
2011-02-07,63.464173940909
2011-02-08,63.857750213411
2011-02-09,64.940084962791
2011-02-10,64.20212945185
2011-02-11,64.251326485913
2011-02-14,62.755736650406
2011-02-15,62.509751480092
2011-02-16,63.375619279596
2011-02-17,61.801314189589
2011-02-18,61.388059103462
2011-02-22,60.443476049458
2011-02-23,59.725199352142
2011-02-24,60.33524257452
2011-02-25,61.624204866963
2011-02-28,61.673401901026
2011-03-01,61.624204866963
2011-03-02,62.007941732653
2011-03-03,63.424816313659
2011-03-04,62.765576057218
2011-03-07,62.03745995309
2011-03-08,63.050918854782
2011-03-09,63.474013347722
2011-03-10,63.847910806598
2011-03-11,64.546508690289
2011-03-14,64.231647672287
2011-03-15,64.369399367663
2011-03-16,63.887268433848
2011-03-17,63.444495127284
2011-03-18,63.759356145285
2011-03-21,63.956144281536
2011-03-22,63.946304874724
2011-03-23,64.349720554038
2011-03-24,65.511836719538
2011-03-25,65.255777225445
2011-03-28,64.625476932292
2011-03-29,64.595931606051
2011-03-30,64.911081752627
2011-03-31,64.625476932292
2011-04-01,65.15729280464
2011-04-04,65.098202152157
2011-04-05,66.752740421682
2011-04-06,66.565620022152
2011-04-07,66.280015201818
2011-04-08,65.452746067055
2011-04-11,64.655022258534
2011-04-12,64.645173816453
2011-04-13,63.03002931525
2011-04-14,63.000483989008
2011-04-15,62.872454241962
2011-04-18,63.522451419275
2011-04-19,64.014873523301
2011-04-20,65.127747478398
2011-04-21,65.413352298733
2011-04-25,64.733809795178
2011-04-26,64.911081752627
2011-04-27,65.344413204169
2011-04-28,65.176989688801
2011-04-29,64.467901859004
2011-05-02,64.448204974843
2011-05-03,65.058808383835
2011-05-04,64.763355121419
2011-05-05,64.861839542224
2011-05-06,64.064115733703
2011-05-09,64.517144069407
2011-05-10,65.275474109606
2011-05-11,67.786826840135
2011-05-12,68.358036480805
2011-05-13,71.066358052944
2011-05-16,69.116366521004
2011-05-17,68.6633381853
2011-05-18,69.589091740868
2011-05-19,62.527758769144
2011-05-20,62.311093043373
2011-05-23,62.035336665119
2011-05-24,61.257309740759
2011-05-25,61.542914561093
2011-05-26,61.710338076462
2011-05-27,61.178522204114
2011-05-31,61.158825319953
2011-06-01,60.095193575259
2011-06-02,59.592923029153
2011-06-03,58.864138315195
2011-06-06,57.99747541211
2011-06-07,57.544447076407
2011-06-08,57.514901750166
2011-06-09,57.278539140233
2011-06-10,57.091418740704
2011-06-13,57.091418740704
2011-06-14,56.382330910907
2011-06-15,56.569451310437
2011-06-16,57.702022149695
2011-06-17,57.239145371911
2011-06-20,58.145202043318
2011-06-21,57.99747541211
2011-06-22,57.820203454661
2011-06-23,58.175110074332
2011-06-24,57.169541318599
2011-06-27,57.208975387451
2011-06-28,57.327277594008
2011-06-29,56.85406876778
2011-06-30,57.662467179252
2011-07-01,58.26383672925
2011-07-05,57.593457558761
2011-07-06,57.287843525155
2011-07-07,58.677894452198
2011-07-08,58.283553763676
2011-07-11,57.692042730891
2011-07-12,57.524447938269
2011-07-13,56.154114045652
2011-07-14,55.749914839916
2011-07-15,54.704912015331
2011-07-18,54.044391362055
2011-07-19,54.704912015331
2011-07-20,54.261278740743
2011-07-21,54.290854292382
2011-07-22,55.079535669428
2011-07-25,56.154114045652
2011-07-26,56.794917664502
2011-07-27,55.404866737459
2011-07-28,54.004957293203
2011-07-29,54.192269120251
2011-08-01,53.433163294845
2011-08-02,52.48674564239
2011-08-03,53.581041053041
2011-08-04,51.993819781736
2011-08-05,52.190990125998
2011-08-08,49.332020134207
2011-08-09,51.126270266986
2011-08-10,49.391171237486
2011-08-11,53.521889949762
2011-08-12,54.389439464513
2011-08-15,55.562603012868
2011-08-16,54.852789773527
2011-08-17,55.937226666965
2011-08-18,55.749914839916
2011-08-19,57.130107249746
2011-08-22,56.518879182536
2011-08-23,57.514589421056
2011-08-24,58.303270798102
2011-08-25,57.159682801386
2011-08-26,58.36242190138
2011-08-29,59.338415105474
2011-08-30,59.535585449736
2011-08-31,59.860916517767
2011-09-01,59.476434346457
2011-09-02,58.599026314494
2011-09-06,58.963791451378
2011-09-07,60.087662413668
2011-09-08,59.99893575875
2011-09-09,59.584878035801
2011-09-12,59.555302484162
2011-09-13,59.791906897276
2011-09-14,60.61016382596
2011-09-15,61.783327374316
2011-09-16,61.704459236611
2011-09-19,61.872054029233
2011-09-20,60.817192687435
2011-09-21,59.00322552023
2011-09-22,57.897963560326
2011-09-23,59.180856906643
2011-09-26,60.029540197284
2011-09-27,59.496646038044
2011-09-28,58.874936185598
2011-09-29,58.223621102083
2011-09-30,57.335464170018
2011-10-03,55.559150305886
2011-10-04,57.789411046407
2011-10-05,57.848621508544
2011-10-06,58.608489105978
2011-10-07,58.263094743508
2011-10-10,60.138092711203
2011-10-11,60.147961121559
2011-10-12,59.249935779137
2011-10-13,59.013093930586
2011-10-14,59.940724504077
2011-10-17,58.795988902748
2011-10-18,60.769670974005
2011-10-19,60.986776001843
2011-10-20,61.559143802508
2011-10-21,62.092037961747
2011-10-24,62.713747814193
2011-10-25,62.703879403837
2011-10-26,62.506511196711
2011-10-27,64.578877371531
2011-10-28,64.805850809726
2011-10-31,64.213746188348
2011-11-01,63.967035929441
2011-11-02,64.045983212292
2011-11-03,65.200587223977
2011-11-04,65.151245172196
2011-11-07,65.575586817516
2011-11-08,66.799269701695
2011-11-09,65.496639534666
2011-11-10,68.595320386539
2011-11-11,69.355187983973
2011-11-14,68.072294637656
2011-11-15,67.549268888773
2011-11-16,66.128217797468
2011-11-17,66.670980367064
2011-11-18,67.055848370959
2011-11-21,66.651243546351
2011-11-22,66.06900733533
2011-11-23,65.970323231767
2011-11-25,66.2565071321
2011-11-28,66.4144016978
2011-11-29,66.631506725638
2011-11-30,68.309136486207
2011-12-01,67.845321199461
2011-12-02,68.151241920506
2011-12-05,68.999925211147
2011-12-06,69.167688187204
2011-12-07,69.078872493997
2011-12-08,68.980188390434
2011-12-09,69.355187983973
2011-12-12,68.249926024069
2011-12-13,67.006506319177
2011-12-14,66.019665283549
2011-12-15,66.819006522408
2011-12-16,67.10519042274
2011-12-19,66.108480976755
2011-12-20,68.082163048012
2011-12-21,67.657821402692
2011-12-22,68.527002173997
2011-12-23,69.386305891082
2011-12-27,70.04806852378
2011-12-28,69.396182945301
2011-12-29,69.485076433276
2011-12-30,68.773928529481
2012-01-03,68.250444655854
2012-01-04,69.850527439392
2012-01-05,70.294994879264
2012-01-06,70.620937668503
2012-01-09,70.601183560065
2012-01-10,70.660445885381
2012-01-11,71.134544487911
2012-01-12,70.769093481794
2012-01-13,70.581429451626
2012-01-17,71.193806813227
2012-01-18,72.724750217229
2012-01-19,74.226062458574
2012-01-20,73.830980289799
2012-01-23,73.97913610309
2012-01-24,74.305078892329
2012-01-25,75.045857958782
2012-01-26,74.137168970599
2012-01-27,74.423603542961
2012-01-30,75.628604157725
2012-01-31,75.69774353726
2012-02-01,75.717497645699
2012-02-02,75.332292531143
2012-02-03,75.974301055403
2012-02-06,75.895284621648
2012-02-07,76.280489736203
2012-02-08,77.860818411302
2012-02-09,79.134958405601
2012-02-10,79.006556700749
2012-02-13,78.453441664465
2012-02-14,78.789261507923
2012-02-15,78.423810501807
2012-02-16,84.843895744398
2012-02-17,84.517952955159
2012-02-21,84.34016597921
2012-02-22,84.033977298409
2012-02-23,84.103116677945
2012-02-24,83.540124587441
2012-02-27,83.135165364447
2012-02-28,84.715494039546
2012-02-29,84.320411870771
2012-03-01,84.922912178153
2012-03-02,85.643937136167
2012-03-05,85.772338841019
2012-03-06,85.940248762748
2012-03-07,85.732830624141
2012-03-08,85.871109383212
2012-03-09,86.197052172452
2012-03-12,86.414347365278
2012-03-13,87.392175732996
2012-03-14,88.073692474132
2012-03-15,88.152708907887
2012-03-16,86.967462401563
2012-03-19,87.411929841434
2012-03-20,87.718118522235
2012-03-21,88.073692474132
2012-03-22,88.142878406948
2012-03-23,87.955088017877
2012-03-26,89.279504446059
2012-03-27,89.457411130442
2012-03-28,87.757413924118
2012-03-29,86.956833844396
2012-03-30,87.539972420984
2012-04-02,87.945204313189
2012-04-03,88.953342191358
2012-04-04,88.686482164784
2012-04-05,89.151016285116
2012-04-09,88.775435506975
2012-04-10,87.253344985034
2012-04-11,88.617296231968
2012-04-12,88.903923667918
2012-04-13,89.101597761677
2012-04-16,88.65683105072
2012-04-17,89.141132580428
2012-04-18,89.625434110137
2012-04-19,89.813224499208
2012-04-20,89.724271157016
2012-04-23,89.536480767946
2012-04-24,87.816716152246
2012-04-25,88.597528822592
2012-04-26,90.366711961732
2012-04-27,91.295780202397
2012-04-30,90.732409035185
2012-05-01,89.694620042952
2012-05-02,91.246361678957
2012-05-03,90.880664605504
2012-05-04,89.309155560123
2012-05-07,89.615550405449
2012-05-08,88.142878406948
2012-05-09,87.579507239736
2012-05-10,88.03415765538
2012-05-11,87.391716850665
2012-05-14,81.382424400404
2012-05-15,80.137077609725
2012-05-16,81.145215487894
2012-05-17,67.37721485761
2012-05-18,65.904542859108
2012-05-21,69.008026131118
2012-05-22,68.167911232644
2012-05-23,70.816744089009
2012-05-24,72.081858289064
2012-05-25,72.81325243597
2012-05-29,73.346972489118
2012-05-30,71.607440464043
2012-05-31,72.091741993752
2012-06-01,70.312675149924
2012-06-04,69.956861781159
2012-06-05,71.281278209341
2012-06-06,72.852787254722
2012-06-07,72.86267095941
2012-06-08,73.465576945374
2012-06-11,71.330696732781
2012-06-12,72.496973885957
2012-06-13,69.719652868649
2012-06-14,69.838257324904
2012-06-15,68.928956493614
2012-06-18,69.867908438968
2012-06-19,68.059190481077
2012-06-20,68.286515688899
2012-06-21,66.505902502748
2012-06-22,67.198363186251
2012-06-25,65.763980341851
2012-06-26,65.140765726699
2012-06-27,64.883566044254
2012-06-28,65.002273589998
2012-06-29,67.485239755131
2012-07-02,66.941163503807
2012-07-03,68.454684712035
2012-07-05,68.058992892891
2012-07-06,68.306300279856
2012-07-09,69.344991305111
2012-07-10,69.889067556435
2012-07-11,69.048222440753
2012-07-12,70.809051035947
2012-07-13,70.828835626904
2012-07-16,69.671437055905
2012-07-17,71.323450400835
2012-07-18,73.113955882464
2012-07-19,72.579771926619
2012-07-20,71.748819106415
2012-07-23,71.14538908222
2012-07-24,70.591420535417
2012-07-25,71.768603697372
2012-07-26,68.642638326129
2012-07-27,68.860268826659
2012-07-30,69.64176016947
2012-07-31,69.394452782504
2012-08-01,67.326963027473
2012-08-02,66.41687184344
2012-08-03,67.27750155008
2012-08-06,68.365654052728
2012-08-07,69.898959851914
2012-08-08,69.809929192606
2012-08-09,67.188470890772
2012-08-10,67.861146983318
2012-08-13,68.365654052728
2012-08-14,69.908852147392
2012-08-15,70.532066762545
2012-08-16,71.679573038065
2012-08-17,72.085157152688
2012-08-20,70.809051035947
2012-08-21,71.224527446048
2012-08-22,71.422373355621
2012-08-23,71.184958264134
2012-08-24,71.194850559613
2012-08-27,70.630989717331
2012-08-28,71.313558105356
2012-08-29,70.670558899246
2012-08-30,70.255082489144
2012-08-31,70.35400544393
2012-09-04,69.503268032769
2012-09-05,69.483483441812
2012-09-06,70.551851353502
2012-09-07,69.631867873991
2012-09-10,69.107576213624
2012-09-11,69.790144601649
2012-09-12,69.829713783563
2012-09-13,68.721776689958
2012-09-14,67.267609254601
2012-09-17,67.158794004337
2012-09-18,66.960948094764
2012-09-19,67.603947300874
2012-09-20,68.524739201721
2012-09-21,67.792066076316
2012-09-24,67.168303820904
2012-09-25,66.861373187288
2012-09-26,67.168303820904
2012-09-27,67.445531489976
2012-09-28,67.762363111773
2012-10-01,67.316818643621
2012-10-02,67.861372993584
2012-10-03,67.455432478157
2012-10-04,68.801966870793
2012-10-05,69.178204421677
2012-10-08,69.891075570719
2012-10-09,69.237610350764
2012-10-10,68.42572931991
2012-10-11,67.811868052678
2012-10-12,67.297016667259
2012-10-15,67.098996903636
2012-10-16,67.495036430882
2012-10-17,67.673254218142
2012-10-18,67.633650265418
2012-10-19,67.752462123592
2012-10-22,65.49503681829
2012-10-23,66.623749470941
2012-10-24,66.18810599097
2012-10-25,67.227709749991
2012-10-26,67.465333466338
2012-10-31,70.23761015706
2012-11-01,80.198004267294
2012-11-02,79.178202484636
2012-11-05,79.99008351549
2012-11-06,79.64354892915
2012-11-07,78.970281732832
2012-11-08,78.61384615831
2012-11-09,77.633648328377
2012-11-12,77.495034493841
2012-11-13,78.485133311955
2012-11-14,77.079192990232
2012-11-15,76.732658403892
2012-11-16,76.138599113023
2012-11-19,77.019787061146
2012-11-20,76.881173226609
2012-11-21,77.158400895682
2012-11-23,78.257410583789
2012-11-26,77.386123623848
2012-11-27,75.85147045577
2012-11-28,77.297014730218
2012-11-29,73.198005623223
2012-11-30,72.425728545093
2012-12-03,72.445530521455
2012-12-04,71.663352455145
2012-12-05,71.485134667884
2012-12-06,71.237609963355
2012-12-07,70.910877353378
2012-12-10,71.980184076941
2012-12-11,72.108896923296
2012-12-12,72.069292970572
2012-12-13,72.306916686919
2012-12-14,71.871273206949
2012-12-17,72.326718663282
2012-12-18,72.178203840564
2012-12-19,71.376223797892
2012-12-20,71.029400553004
2012-12-21,69.632198337885
2012-12-24,70.137569351864
2012-12-26,69.959203111636
2012-12-27,70.692486543684
2012-12-28,70.860943548344
2012-12-31,71.693319336075
2013-01-02,71.83204863403
2013-01-03,71.83204863403
2013-01-04,72.951792253239
2013-01-07,72.704061364033
2013-01-08,71.514953095847
2013-01-09,71.732956278347
2013-01-10,71.10867443755
2013-01-11,71.633863922665
2013-01-14,71.921231754144
2013-01-15,72.971610724375
2013-01-16,72.694152128465
2013-01-17,72.753607541874
2013-01-18,73.080612315625
2013-01-22,73.407617089377
2013-01-23,74.071535872447
2013-01-24,74.329175997221
2013-01-25,74.566997650858
2013-01-28,75.250734905066
2013-01-29,73.893169632219
2013-01-30,72.862609133125
2013-01-31,72.852699897556
2013-02-01,72.991429195511
2013-02-04,71.574408509256
2013-02-05,72.604969008351
2013-02-06,72.238327292327
2013-02-07,76.439843173252
2013-02-08,78.183868633259
2013-02-11,77.67849761928
2013-02-12,77.886591566212
2013-02-13,78.253233282236
2013-02-14,78.12441321985
2013-02-15,78.282960988941
2013-02-19,79.987349506675
2013-02-20,78.778422767352
2013-02-21,78.34241640235
2013-02-22,78.491054935874
2013-02-25,77.648769912575
2013-02-26,76.44975240882
2013-02-27,76.598390942344
2013-02-28,75.647104327795
2013-03-01,75.676832034499
2013-03-04,76.320932346433
2013-03-05,76.251567697456
2013-03-06,75.488556558703
2013-03-07,75.528193500976
2013-03-08,76.142566106206
2013-03-11,76.826303360413
2013-03-12,76.657846355753
2013-03-13,78.055048570872
2013-03-14,76.965032658368
2013-03-15,78.84778741633
2013-03-18,79.967531035539
2013-03-19,79.343249194741
2013-03-20,79.551343141673
2013-03-21,79.362926846524
2013-03-22,79.144760610034
2013-03-25,79.858759202181
2013-03-26,80.919840443288
2013-03-27,80.95950703174
2013-03-28,81.961088390168
2013-04-01,81.653672329661
2013-04-02,82.139588038205
2013-04-03,81.435506093171
2013-04-04,81.514839270077
2013-04-05,80.275258380933
2013-04-08,79.957925673312
2013-04-09,78.053929427588
2013-04-10,80.552924500101
2013-04-11,82.318087686242
2013-04-12,81.306589680701
2013-04-15,79.600926377239
2013-04-16,79.799259319502
2013-04-17,79.154677257147
2013-04-18,78.262179016964
2013-04-19,79.263760375392
2013-04-22,78.410928723661
2013-04-23,79.878592496407
2013-04-24,80.503341264536
2013-04-25,82.308171039128
2013-04-26,82.24867115645
2013-04-29,82.328004333355
2013-04-30,83.180835985086
2013-05-01,83.63700175229
2013-05-02,83.884917930119
2013-05-03,83.85516798878
2013-05-06,84.20225063774
2013-05-07,84.866665994321
2013-05-08,84.410500227116
2013-05-09,84.01383434259
2013-05-10,84.717916287623
2013-05-13,84.291500461758
2013-05-14,85.402164938431
2013-05-15,85.679831057599
2013-05-16,84.70799964051
2013-05-17,85.441831526883
2013-05-20,85.798830822957
2013-05-21,86.453329532424
2013-05-22,85.08483223081
2013-05-23,83.379168927348
2013-05-24,82.694920276541
2013-05-28,82.932919807257
2013-05-29,81.475172681624
2013-05-30,81.385922857606
2013-05-31,80.840507266383
2013-06-03,81.861921919037
2013-06-04,81.306589680701
2013-06-05,80.870257207722
2013-06-06,82.536253922731
2013-06-07,83.617168458064
2013-06-10,82.923003160144
2013-06-11,82.000754978621
2013-06-12,81.663588976774
2013-06-13,82.0602548613
2013-06-14,81.792505389245
2013-06-17,81.792505389245
2013-06-18,82.992419689936
2013-06-19,83.428752162914
2013-06-20,82.247828943289
2013-06-21,80.124151892871
2013-06-24,79.608118217069
2013-06-25,80.769193987624
2013-06-26,79.14170316394
2013-06-27,79.409643726376
2013-06-28,80.550872047862
2013-07-01,81.265380214358
2013-07-02,80.848583783902
2013-07-03,81.364617459704
2013-07-05,81.950117207249
2013-07-08,83.081421804201
2013-07-09,82.565388128399
2013-07-10,82.118820524339
2013-07-11,82.128744248873
2013-07-12,82.039430728061
2013-07-15,82.744015170022
2013-07-16,81.751642716556
2013-07-17,80.868431232971
2013-07-18,81.870727410972
2013-07-19,81.582939399467
2013-07-22,82.118820524339
2013-07-23,82.069201901665
2013-07-24,80.90812613111
2013-07-25,81.592863124002
2013-07-26,82.009659554457
2013-07-29,81.702024093883
2013-07-30,81.563091950398
2013-07-31,81.860803686437
2013-08-01,82.793633792696
2013-08-02,82.833328690834
2013-08-05,82.773786343626
2013-08-06,82.545540679329
2013-08-07,81.662329195744
2013-08-08,81.027210825526
2013-08-09,82.535616954795
2013-08-12,81.821108788299
2013-08-13,83.84554859337
2013-08-14,82.912718487112
2013-08-15,81.255456489823
2013-08-16,80.183694240079
2013-08-19,79.737126636019
2013-08-20,81.03713455006
2013-08-21,81.106600621803
2013-08-22,81.176066693546
2013-08-23,82.37683736224
2013-08-26,82.466150883052
2013-08-27,80.90812613111
2013-08-28,80.451634802515
2013-08-29,80.640185568674
2013-08-30,79.459262349049
2013-09-03,79.171474337544
2013-09-04,79.171474337544
2013-09-05,79.429491175445
2013-09-06,78.516508518256
2013-09-09,79.032542194058
2013-09-10,80.46155852705
2013-09-11,80.818812610298
2013-09-12,79.756974085089
2013-09-13,78.774525356157
2013-09-16,79.111931990336
2013-09-17,79.320330205564
2013-09-18,79.806592707762
2013-09-19,80.154182397256
2013-09-20,80.094595593343
2013-09-23,79.240518070587
2013-09-24,79.548383224138
2013-09-25,80.899017446171
2013-09-26,81.117502393853
2013-09-27,81.494885485303
2013-09-30,82.110615792406
2013-10-01,82.905106511249
2013-10-02,82.051028988493
2013-10-03,81.335987341535
2013-10-04,82.587310223712
2013-10-07,81.415436413419
2013-10-08,80.690463632475
2013-10-09,79.925766315589
2013-10-10,81.196951465737
2013-10-11,81.763026102913
2013-10-14,83.034211253061
2013-10-15,81.931855380667
2013-10-16,95.497784404908
2013-10-17,96.550484607375
2013-10-18,98.020292437234
2013-10-21,97.772014087596
2013-10-22,98.040154705205
2013-10-23,99.082923773686
2013-10-24,98.735334084193
2013-10-25,101.96295262949
2013-10-28,100.30445325391
2013-10-29,99.60927387492
2013-10-30,99.311339855354
2013-10-31,98.49698686854
2013-11-01,99.221959649484
2013-11-04,98.69560954825
2013-11-05,98.576435940424
2013-11-06,97.831600891509
2013-11-07,96.00427223817
2013-11-08,96.292275123751
2013-11-11,98.755196352164
2013-11-12,98.556573672453
2013-11-13,98.993543567816
2013-11-14,98.199052848974
2013-11-15,98.655885012308
2013-11-18,97.632978211798
2013-11-19,96.391586463606
2013-11-20,96.997385636724
2013-11-21,99.351064391296
2013-11-22,99.410651195209
2013-11-25,99.43051346318
2013-11-26,100.81094108717
2013-11-27,101.32736005442
2013-11-29,100.31438438789
2013-12-02,102.34033572094
2013-12-03,106.38230725305
2013-12-04,104.98201736109
2013-12-05,104.22725117819
2013-12-06,103.83000581877
2013-12-09,103.61152087109
2013-12-10,108.69626147168
2013-12-11,106.31278931516
2013-12-12,107.18672910588
2013-12-13,109.09350683111
2013-12-16,108.51750105994
2013-12-17,107.71307920712
2013-12-18,108.57708786386
