Date,AOS
2010-11-24,8.6199477676794
2010-11-26,8.6038357157772
2010-11-29,8.5324823430674
2010-11-30,9.0710852209411
2010-12-01,9.1493437587518
2010-12-02,9.3035591126729
2010-12-03,9.5061106223007
2010-12-06,9.6718345847233
2010-12-07,9.7178690187296
2010-12-08,9.6442139243195
2010-12-09,9.6672311413227
2010-12-10,9.9135153632564
2010-12-13,9.79382583484
2010-12-14,9.6580242545214
2010-12-15,9.3887228155846
2010-12-16,9.2137919663607
2010-12-17,8.9283784755216
2010-12-20,9.0342576737361
2010-12-21,9.1033093247455
2010-12-22,9.0664817775405
2010-12-23,8.9467922491241
2010-12-27,8.9513956925248
2010-12-28,8.873137154714
2010-12-29,8.9122664236194
2010-12-30,8.8846457632156
2010-12-31,8.7649562347992
2011-01-03,8.7787665650011
2011-01-04,8.7511459045974
2011-01-05,8.9513956925248
2011-01-06,8.9559991359254
2011-01-07,9.084895551143
2011-01-10,9.0572748907392
2011-01-11,9.1608523672534
2011-01-12,9.2253005748622
2011-01-13,9.1930764710578
2011-01-14,9.20918852296
2011-01-18,9.1401368719506
2011-01-19,9.0135421784333
2011-01-20,8.9513956925248
2011-01-21,9.0825938294427
2011-01-24,9.1608523672534
2011-01-25,9.676438028124
2011-01-26,9.9457394670608
2011-01-27,10.065428995477
2011-01-28,9.7675532578271
2011-01-31,9.8853180843399
2011-02-01,10.003082910853
2011-02-02,9.9407368262283
2011-02-03,9.8737725131132
2011-02-04,9.8830089700946
2011-02-07,9.8899363128306
2011-02-08,9.8368266851876
2011-02-09,9.6682613452771
2011-02-10,9.7190618586748
2011-02-11,9.8137355427341
2011-02-14,9.7652441435818
2011-02-15,9.7259892014108
2011-02-16,9.7767897148085
2011-02-17,9.8414449136783
2011-02-18,9.8044990857527
2011-02-22,9.5043142338573
2011-02-23,9.1510197543189
2011-02-24,9.264166352341
2011-02-25,9.356530922155
2011-02-28,9.3288215512108
2011-03-01,9.171801782527
2011-03-02,9.2087476104526
2011-03-03,9.4789139771585
2011-03-04,9.5620420899911
2011-03-07,9.5274053763108
2011-03-08,9.8044990857527
2011-03-09,9.8783907416039
2011-03-10,9.5435691760283
2011-03-11,9.700588944712
2011-03-14,9.700588944712
2011-03-15,9.6798069165039
2011-03-16,9.601297032162
2011-03-17,9.6705704595225
2011-03-18,9.792953514526
2011-03-21,9.9799917683993
2011-03-22,9.8552995991504
2011-03-23,9.846063142169
2011-03-24,9.9268821407562
2011-03-25,9.9361185977376
2011-03-28,9.9753735399086
2011-03-29,10.067738109723
2011-03-30,10.116229508875
2011-03-31,10.238612563878
2011-04-01,10.199357621707
2011-04-04,10.240921678124
2011-04-05,10.109302166139
2011-04-06,10.035410510288
2011-04-07,9.938427711983
2011-04-08,9.7675532578271
2011-04-11,9.7329165441469
2011-04-12,9.6913524877306
2011-04-13,9.7190618586748
2011-04-14,9.753698572355
2011-04-15,9.839135799433
2011-04-18,9.6982798304667
2011-04-19,9.5851332324445
2011-04-20,9.8021899715074
2011-04-21,9.9061001125481
2011-04-25,9.8760816273585
2011-04-26,9.9638279686818
2011-04-27,10.072356338213
2011-04-28,10.158068662158
2011-04-29,10.185867253708
2011-05-02,10.10710457765
2011-05-03,9.9333633804642
2011-05-04,9.6831760565159
2011-05-05,9.6507443663745
2011-05-06,9.7318235917281
2011-05-09,9.9148309860977
2011-05-10,10.044557746663
2011-05-11,9.8522841551106
2011-05-12,9.7040250001783
2011-05-13,9.5117514086255
2011-05-16,9.391290845243
2011-05-17,9.4098232396095
2011-05-18,9.4492045776384
2011-05-19,9.4561542255259
2011-05-20,9.3032619720019
2011-05-23,9.150369718478
2011-05-24,9.0716070424202
2011-05-25,9.0808732396035
2011-05-26,9.3055785212977
2011-05-27,9.2870461269312
2011-05-31,9.606729929754
2011-06-01,9.2708302818605
2011-06-02,9.3217943663685
2011-06-03,9.1272042255198
2011-06-06,9.2198661973525
2011-06-07,9.1967007043943
2011-06-08,9.1550028170696
2011-06-09,9.1990172536901
2011-06-10,9.0600242959411
2011-06-13,9.0438084508704
2011-06-14,9.2800964790437
2011-06-15,9.048441549462
2011-06-16,9.0855063381951
2011-06-17,9.2754633804521
2011-06-20,9.3820246480597
2011-06-21,9.5094348593296
2011-06-22,9.4445714790468
2011-06-23,9.5210176058087
2011-06-24,9.4561542255259
2011-06-27,9.4816362677798
2011-06-28,9.5372334508795
2011-06-29,9.6368450705996
2011-06-30,9.7990035213068
2011-07-01,10.083939084692
2011-07-05,10.032975000184
2011-07-06,10.067723239622
2011-07-07,10.160385211454
2011-07-08,9.9542123241266
2011-07-11,9.7017084508825
2011-07-12,9.694758802995
2011-07-13,9.6854926058118
2011-07-14,9.5719816903167
2011-07-15,9.5117514086255
2011-07-18,9.3519095072141
2011-07-19,9.9959102114513
2011-07-20,10.03529154948
2011-07-21,10.21829894385
2011-07-22,10.343392605824
2011-07-25,10.264629929766
2011-07-26,10.021392253705
2011-07-27,9.7295070424323
2011-07-28,9.634165314722
2011-07-29,9.6434669466938
2011-08-01,9.6760226585948
2011-08-02,9.4016245154287
2011-08-03,9.462085123245
2011-08-04,9.0504879084958
2011-08-05,8.8551536370894
2011-08-08,8.2319442949833
2011-08-09,8.6644701816689
2011-08-10,8.1273009353013
2011-08-11,8.5854063099092
2011-08-12,8.6877242615982
2011-08-15,8.8318995571601
2011-08-16,8.6505177337113
2011-08-17,8.5784300859304
2011-08-18,8.1063722633649
2011-08-19,8.0063797196688
2011-08-22,8.0087051276618
2011-08-23,8.3435638786441
2011-08-24,8.4435564223403
2011-08-25,8.2249680710045
2011-08-26,8.7226053814922
2011-08-29,9.0900198443757
2011-08-30,9.113273924305
2011-08-31,9.1365280042343
2011-09-01,8.9504953647997
2011-09-02,8.5761046779374
2011-09-06,8.6109857978314
2011-09-07,8.8598044530753
2011-09-08,8.6667955896618
2011-09-09,8.4761121342413
2011-09-12,8.2133410310399
2011-09-13,8.3737941825523
2011-09-14,8.5528505980081
2011-09-15,8.662144773676
2011-09-16,8.7226053814922
2011-09-19,8.5877317179021
2011-09-20,8.5435489660364
2011-09-21,8.208690215054
2011-09-22,7.9691731917819
2011-09-23,7.9598715598102
2011-09-26,7.9156888079444
2011-09-27,8.1668328711812
2011-09-28,7.8668552400928
2011-09-29,7.9575461518172
2011-09-30,7.4482818013649
2011-10-03,7.0762165224956
2011-10-04,7.3692179296051
2011-10-05,7.513393225167
2011-10-06,7.6622193367147
2011-10-07,7.443630985379
2011-10-10,7.7296561685098
2011-10-11,7.7459340244603
2011-10-12,7.9063871759727
2011-10-13,7.8296487122059
2011-10-14,8.0110305356547
2011-10-17,7.5924570969267
2011-10-18,7.8808076880504
2011-10-19,7.7319815765027
2011-10-20,7.6157111768561
2011-10-21,8.4203023424109
2011-10-24,8.731907013464
2011-10-25,8.6295890617749
2011-10-26,8.6016841658597
2011-10-27,9.1086231083191
2011-10-28,9.0058854982791
2011-10-31,8.6766581570146
2011-11-01,8.2773824452682
2011-11-02,8.5225517419546
2011-11-03,9.0245650637409
2011-11-04,9.1389774021946
2011-11-07,9.0642591403473
2011-11-08,9.0479145205682
2011-11-09,8.6416339717737
2011-11-10,8.6206194606291
2011-11-11,8.7373667447655
2011-11-14,8.6136146235809
2011-11-15,8.70701245089
2011-11-16,8.75838125591
2011-11-17,8.6019398951673
2011-11-18,8.4828576653482
2011-11-21,8.2470281513928
2011-11-22,8.2563679341237
2011-11-23,8.2657077168546
2011-11-25,8.2236786945655
2011-11-28,8.6159495692637
2011-11-29,8.6416339717737
2011-11-30,9.1669967503873
2011-12-01,8.9405070191628
2011-12-02,9.2090257726764
2011-12-05,9.3351128395437
2011-12-06,9.3047585456682
2011-12-07,9.3024235999855
2011-12-08,8.9428419648455
2011-12-09,9.3607972420537
2011-12-12,9.1740015874355
2011-12-13,9.0362397921546
2011-12-14,8.7910704954682
2011-12-15,8.7934054411509
2011-12-16,9.0315699007891
2011-12-19,8.9194925080182
2011-12-20,9.1039532169537
2011-12-21,9.2370451208691
2011-12-22,9.37480691615
2011-12-23,9.512568711431
2011-12-27,9.55459773372
2011-12-28,9.3024235999855
2011-12-29,9.5452579509891
2011-12-30,9.3678020791019
2012-01-03,9.6363208326155
2012-01-04,9.7904272476755
2012-01-05,9.8091068131373
2012-01-06,9.7460632797037
2012-01-09,9.7997670304064
2012-01-10,9.9001696947637
2012-01-11,9.9445336627355
2012-01-12,10.04260138141
2012-01-13,9.8581406724746
2012-01-17,9.9025046404464
2012-01-18,10.019251924583
2012-01-19,9.8791551836191
2012-01-20,9.6550003980773
2012-01-23,9.5826170819128
2012-01-24,9.6876896376355
2012-01-25,9.8021019760891
2012-01-26,9.7413933883382
2012-01-27,9.9071745318119
2012-01-30,9.9517064258512
2012-01-31,9.9563939936449
2012-02-01,10.235304277365
2012-02-02,10.235304277365
2012-02-03,10.565777806815
2012-02-06,10.680623217759
2012-02-07,10.807187548187
2012-02-08,10.900938904059
2012-02-09,10.964221069273
2012-02-10,10.619684836442
2012-02-13,10.800156196496
2012-02-14,10.81187511598
2012-02-15,10.692342137243
2012-02-16,10.861094577813
2012-02-17,10.92203295913
2012-02-21,10.896251336265
2012-02-22,10.85640701002
2012-02-23,10.896251336265
2012-02-24,10.736874031282
2012-02-27,10.713436192314
2012-02-28,10.661872946584
2012-02-29,10.58452807799
2012-03-01,10.687654569449
2012-03-02,10.582184294093
2012-03-05,10.593903213577
2012-03-06,10.162646976564
2012-03-07,10.263429684127
2012-03-08,10.425150773007
2012-03-09,10.483745370427
2012-03-12,10.500151857705
2012-03-13,10.764999438044
2012-03-14,10.469682667046
2012-03-15,10.732186463489
2012-03-16,10.708748624521
2012-03-19,10.74624916687
2012-03-20,10.570465374609
2012-03-21,10.472026450943
2012-03-22,10.389994014555
2012-03-23,10.291555090889
2012-03-26,10.518902128879
2012-03-27,10.530621048363
2012-03-28,10.572809158506
2012-03-29,10.549371319538
2012-03-30,10.535308616157
2012-04-02,10.408744285729
2012-04-03,10.493120506014
2012-04-04,10.37827509507
2012-04-05,10.310305362063
2012-04-09,10.153271840977
2012-04-10,9.9446750741608
2012-04-11,10.15092805708
2012-04-12,10.59155942968
2012-04-13,10.329055633237
2012-04-16,10.392337798451
2012-04-17,10.523589696673
2012-04-18,10.439213476388
2012-04-19,10.427494556903
2012-04-20,11.057972425145
2012-04-23,10.910314039646
2012-04-24,11.020471882796
2012-04-25,11.151723781017
2012-04-26,11.207974594541
2012-04-27,11.454898080153
2012-04-30,11.193864681077
2012-05-01,11.205622942297
2012-05-02,11.229139464736
2012-05-03,11.073930416637
2012-05-04,10.892853193855
2012-05-07,10.923424673026
2012-05-08,10.911666411806
2012-05-09,10.890501541611
2012-05-10,10.951644499953
2012-05-11,10.890501541611
2012-05-14,10.641226403755
2012-05-15,10.906963107319
2012-05-16,10.667094578438
2012-05-17,10.328456655313
2012-05-18,10.255555435752
2012-05-21,10.490720660144
2012-05-22,10.551863618486
2012-05-23,10.782325538391
2012-05-24,10.855226757952
2012-05-25,10.676501187414
2012-05-29,10.975161022392
2012-05-30,10.702369362097
2012-05-31,10.855226757952
2012-06-01,10.493072312388
2012-06-04,10.38019300468
2012-06-05,10.537753705023
2012-06-06,10.93753458649
2012-06-07,11.043358937466
2012-06-08,11.273820857371
2012-06-11,10.956347804441
2012-06-12,11.130370070491
2012-06-13,10.951644499953
2012-06-14,11.193864681077
2012-06-15,11.2432493782
2012-06-18,11.28557911859
2012-06-19,11.478414602592
2012-06-20,11.233842769224
2012-06-21,10.878743280392
2012-06-22,10.843468496733
2012-06-25,10.676501187414
2012-06-26,10.944589543221
2012-06-27,11.219732855761
2012-06-28,11.142128331711
2012-06-29,11.497227820544
2012-07-02,11.539557560934
2012-07-03,11.574832344593
2012-07-05,11.664195129862
2012-07-06,11.480766254836
2012-07-09,11.497227820544
2012-07-10,11.41727164425
2012-07-11,11.191513028833
2012-07-12,11.370238599372
2012-07-13,11.697118261277
2012-07-16,11.574832344593
2012-07-17,11.546612517666
2012-07-18,12.249756538599
2012-07-19,12.078085924793
2012-07-20,12.026349575426
2012-07-23,11.922876876694
2012-07-24,11.781777742058
2012-07-25,11.518392690739
2012-07-26,11.690063304545
2012-07-27,12.002833052987
2012-07-30,11.896592398506
2012-07-31,11.667584765512
2012-08-01,11.490517008043
2012-08-02,11.594396759091
2012-08-03,11.790351744024
2012-08-06,11.759659999396
2012-08-07,11.832848005817
2012-08-08,12.104351900603
2012-08-09,12.210592555084
2012-08-10,12.146848162396
2012-08-13,12.130321838365
2012-08-14,12.06185563881
2012-08-15,12.241284299712
2012-08-16,12.595419814651
2012-08-17,12.628472462712
2012-08-20,12.593058911218
2012-08-21,12.493900967035
2012-08-22,12.484457353304
2012-08-23,12.621389752413
2012-08-24,12.666246917639
2012-08-27,12.770126668688
2012-08-28,12.779570282419
2012-08-29,12.822066544212
2012-08-30,12.628472462712
2012-08-31,12.916502681529
2012-09-04,12.999134301681
2012-09-05,12.897615454065
2012-09-06,13.11954037676
2012-09-07,13.112457666462
2012-09-10,13.02274333601
2012-09-11,13.128983990492
2012-09-12,13.275360003333
2012-09-13,13.343826202888
2012-09-14,13.339104396022
2012-09-17,13.162036638553
2012-09-18,13.348548009754
2012-09-19,13.636578228571
2012-09-20,13.565751125583
2012-09-21,13.712127138424
2012-09-24,13.712127138424
2012-09-25,13.570472932449
2012-09-26,13.306051747961
2012-09-27,13.6601872629
2012-09-28,13.584638353046
2012-10-01,13.516172153492
2012-10-02,13.4665931814
2012-10-03,13.502006732894
2012-10-04,13.6601872629
2012-10-05,13.690879007528
2012-10-08,13.657826359467
2012-10-09,13.579916546181
2012-10-10,13.402848788711
2012-10-11,13.29660813423
2012-10-12,13.206893803779
2012-10-15,13.251750969004
2012-10-16,13.221059224376
2012-10-17,13.634217325138
2012-10-18,13.938773867985
2012-10-19,13.91044302679
2012-10-22,14.016683681272
2012-10-23,14.0473754259
2012-10-24,14.101676204857
2012-10-25,13.985991936644
2012-10-26,14.144172466649
2012-10-31,14.347210161881
2012-11-01,14.573856891442
2012-11-02,14.155976983814
2012-11-05,14.292909382924
2012-11-06,14.554969663978
2012-11-07,14.122924335753
2012-11-08,14.066262653363
2012-11-09,14.02376639157
2012-11-12,14.02376639157
2012-11-13,14.073345363662
2012-11-14,13.849059537534
2012-11-15,13.778232434546
2012-11-16,14.06390174993
2012-11-19,14.262217638296
2012-11-20,14.552608760545
2012-11-21,14.399150037405
2012-11-23,14.630518573832
2012-11-26,14.576217794875
2012-11-27,14.599826829204
2012-11-28,14.474698947259
2012-11-29,14.802864524435
2012-11-30,14.861887110258
2012-12-03,14.887857048021
2012-12-04,14.970488668173
2012-12-05,14.956323247575
2012-12-06,14.899661565185
2012-12-07,14.689541159655
2012-12-10,14.824112655332
2012-12-11,14.651766704728
2012-12-12,14.573856891442
2012-12-13,14.628157670399
2012-12-14,14.41095455457
2012-12-17,14.401510940838
2012-12-18,14.861887110258
2012-12-19,15.010624026533
2012-12-20,14.958684151008
2012-12-21,14.706067483685
2012-12-24,14.675375739057
2012-12-26,14.592744118905
2012-12-27,14.60454863607
2012-12-28,14.599826829204
2012-12-31,14.890217951454
2013-01-02,15.253797080124
2013-01-03,15.015345833399
2013-01-04,15.17824817027
2013-01-07,15.010624026533
2013-01-08,15.296293341917
2013-01-09,15.197135397734
2013-01-10,15.322263279679
2013-01-11,15.246714369825
2013-01-14,15.593767174465
2013-01-15,15.544188202374
2013-01-16,15.322263279679
2013-01-17,15.827496614324
2013-01-18,15.947902689404
2013-01-22,16.06594786105
2013-01-23,15.92901546194
2013-01-24,16.353978079867
2013-01-25,16.523963127037
2013-01-28,16.578263905994
2013-01-29,16.670339139878
2013-01-30,16.419372523087
2013-01-31,16.402799255941
2013-02-01,16.561429098629
2013-02-04,16.367285112055
2013-02-05,16.549591050668
2013-02-06,16.570899536999
2013-02-07,16.471459934119
2013-02-08,16.561429098629
2013-02-11,16.55195866026
2013-02-12,16.698750454987
2013-02-13,16.82186615379
2013-02-14,16.907100099115
2013-02-15,17.039686236288
2013-02-19,17.14149344876
2013-02-20,16.660868701509
2013-02-21,16.445416228603
2013-02-22,16.722426550911
2013-02-25,16.196817221404
2013-02-26,16.599310852107
2013-02-27,16.892894441561
2013-02-28,16.935511414224
2013-03-01,16.968657948517
2013-03-04,17.146228667945
2013-03-05,17.323799387373
2013-03-06,17.349843092889
2013-03-07,17.316696558596
2013-03-08,17.304858510634
2013-03-11,17.276447195525
2013-03-12,17.236197832455
2013-03-13,17.255138709194
2013-03-14,17.508472935578
2013-03-15,17.435077038214
2013-03-18,17.311961339411
2013-03-19,17.387724846367
2013-03-20,17.678940826228
2013-03-21,17.316696558596
2013-03-22,17.423238990252
2013-03-25,17.304858510634
2013-03-26,17.345107873704
2013-03-27,17.416136161475
2013-03-28,17.418503771067
2013-04-01,16.892894441561
2013-04-02,16.746102646834
2013-04-03,15.981364748499
2013-04-04,16.343609016131
2013-04-05,16.334138577762
2013-04-08,16.334138577762
2013-04-09,16.175508735073
2013-04-10,16.319932920208
2013-04-11,16.464357105342
2013-04-12,16.535385393113
2013-04-15,15.867719488065
2013-04-16,16.33177096817
2013-04-17,16.454886666973
2013-04-18,16.263110289991
2013-04-19,16.348344235316
2013-04-22,16.547223441075
2013-04-23,17.368783969628
2013-04-24,17.676573216636
2013-04-25,17.849408716879
2013-04-26,18.01092033268
2013-04-29,17.844658375238
2013-04-30,17.915913499856
2013-05-01,17.429003481631
2013-05-02,17.934914866421
2013-05-03,18.174807119302
2013-05-06,18.343444247566
2013-05-07,18.386197322337
2013-05-08,18.357695272489
2013-05-09,18.426575226287
2013-05-10,18.514456546649
2013-05-13,18.533457913214
2013-05-14,18.932486611077
2013-05-15,18.977614856668
2013-05-16,18.820853582508
2013-05-17,18.863606657279
2013-05-20,18.934861781897
2013-05-21,18.83035426579
2013-05-22,18.431325567928
2013-05-23,18.493080009264
2013-05-24,18.474078642699
2013-05-28,18.545333767317
2013-05-29,18.388572493157
2013-05-30,18.573835817165
2013-05-31,18.621339233577
2013-06-03,18.545333767317
2013-06-04,18.16530643602
2013-06-05,18.12730370289
2013-06-06,18.32206771018
2013-06-07,18.421824884646
2013-06-10,18.450326934493
2013-06-11,18.208059510791
2013-06-12,18.160556094379
2013-06-13,18.364820784951
2013-06-14,18.32206771018
2013-06-17,18.5548344506
2013-06-18,18.654591625065
2013-06-19,18.421824884646
2013-06-20,17.490757922967
2013-06-21,17.381500065219
2013-06-24,16.953969317509
2013-06-25,17.139232641517
2013-06-26,17.210487766135
2013-06-27,17.676021246974
2013-06-28,17.234239474341
2013-07-01,17.752026713234
2013-07-02,17.557262705944
2013-07-03,17.818531496211
2013-07-05,17.961041745447
2013-07-08,17.733025346669
2013-07-09,18.003794820218
2013-07-10,18.003794820218
2013-07-11,18.274564293768
2013-07-12,18.364820784951
2013-07-15,18.269813952127
2013-07-16,18.293565660333
2013-07-17,18.488329667623
2013-07-18,18.645090941783
2013-07-19,19.158127839035
2013-07-22,19.048869981287
2013-07-23,19.096373397699
2013-07-24,19.576157903462
2013-07-25,19.547655853614
2013-07-26,19.447898679149
2013-07-29,19.305388429912
2013-07-30,19.615075065634
2013-07-31,19.686541212339
2013-08-01,20.043871945864
2013-08-02,20.081987224107
2013-08-05,20.081987224107
2013-08-06,19.853295554651
2013-08-07,19.672247982998
2013-08-08,19.891410832893
2013-08-09,19.943819340477
2013-08-12,19.924761701356
2013-08-13,20.348794171805
2013-08-14,20.153453370812
2013-08-15,20.034343126303
2013-08-16,20.101044863228
2013-08-19,19.781829407946
2013-08-20,19.919997291575
2013-08-21,20.072458404546
2013-08-22,20.477433235874
2013-08-23,20.439317957632
2013-08-26,20.672774036868
2013-08-27,20.086751633887
2013-08-28,20.148688961031
2013-08-29,20.291621254441
2013-08-30,20.034343126303
2013-09-03,20.286856844661
2013-09-04,20.363087401146
2013-09-05,20.463140006533
2013-09-06,20.515548514117
2013-09-09,21.072984458416
2013-09-10,21.225445571387
2013-09-11,21.230209981167
2013-09-12,21.087277687757
2013-09-13,21.053926819295
2013-09-16,21.196859112705
2013-09-17,21.344555815895
2013-09-18,21.635184812496
2013-09-19,21.516074567987
2013-09-20,21.358849045236
2013-09-23,21.301676127872
2013-09-24,21.430315191941
2013-09-25,21.354084635456
2013-09-26,21.458901650623
2013-09-27,21.382671094138
2013-09-30,21.535132207109
2013-10-01,21.70188654942
2013-10-02,21.630420402715
2013-10-03,21.339791406115
2013-10-04,21.406493143039
2013-10-07,21.063455638855
2013-10-08,20.725182544452
2013-10-09,20.653716397747
2013-10-10,21.225445571387
2013-10-11,21.639949222276
2013-10-14,21.582776304912
2013-10-15,21.682828910299
2013-10-16,21.687593320079
2013-10-17,22.025866414483
2013-10-18,22.27361572306
2013-10-21,23.98880324398
2013-10-22,24.484301861135
2013-10-23,23.941159146177
2013-10-24,23.903043867934
2013-10-25,24.179379635194
2013-10-28,24.12220671783
2013-10-29,24.227023732997
2013-10-30,24.016893820864
2013-10-31,24.666386276548
2013-11-01,25.18693537706
2013-11-04,24.924272986894
2013-11-05,25.100973140278
2013-11-06,25.120075859563
2013-11-07,24.757124193151
2013-11-08,25.163056977954
2013-11-11,25.287224653306
2013-11-12,25.406616648836
2013-11-13,25.941492788811
2013-11-14,26.037006385236
2013-11-15,25.97492254756
2013-11-18,25.654951999539
2013-11-19,25.530784324187
2013-11-20,25.693157438108
