Date,APH
2013-11-15,40.516974151362
2013-11-18,40.844578698603
2013-11-19,40.777130703583
2013-11-20,40.907208979693
2013-11-21,40.945750691133
2013-11-22,41.003563258293
2013-11-25,40.974656974713
2013-11-26,40.950568405063
2013-11-27,40.955386118993
2013-11-29,40.950568405063
2013-12-02,40.974656974713
2013-12-03,41.114370678683
2013-12-04,41.027651827943
2013-12-05,40.965021546853
2013-12-06,41.485334651294
2013-12-09,41.812939198534
2013-12-10,41.759821941209
2013-12-11,41.021009180223
2013-12-12,41.074126437549
2013-12-13,41.122414853299
2013-12-16,41.552181753481
2013-12-17,41.682560476008
2013-12-18,42.112327376189
2013-12-19,42.025408227838
2013-12-20,42.397229029118
2013-12-23,42.440688603294
2013-12-24,42.585553850546
2013-12-26,42.701446048347
2013-12-27,42.624184583146
2013-12-30,42.836653612449
2013-12-31,43.063609166478
2014-01-02,42.368255979668
2014-01-03,42.52277891007
2014-01-06,42.131642742489
2014-01-07,42.416544395418
2014-01-08,42.653157632597
2014-01-09,43.179501364279
2014-01-10,43.140870631679
2014-01-13,43.068438008053
2014-01-14,44.623324995225
2014-01-15,44.449486698523
2014-01-16,44.362567550172
2014-01-17,44.463973223248
2014-01-21,43.961773699441
2014-01-22,43.976260224166
2014-01-23,42.730419097798
2014-01-24,41.474920288279
2014-01-27,41.209334001651
2014-01-28,41.571497119781
2014-01-29,41.349370407328
2014-01-30,41.851569931135
2014-01-31,41.952975604211
2014-02-03,40.890630457696
2014-02-04,41.025838021798
2014-02-05,41.204505160076
2014-02-06,41.86605645586
2014-02-07,42.184759999815
2014-02-10,42.025408227838
2014-02-11,42.474490494319
2014-02-12,42.629013424721
2014-02-13,42.754563305673
2014-02-14,42.624184583146
2014-02-18,42.9042573945
2014-02-19,42.759392147248
2014-02-20,42.952545810251
2014-02-21,42.57106732582
2014-02-24,42.933230443951
2014-02-25,42.653157632597
2014-02-26,42.049552435713
2014-02-27,42.295823356041
2014-02-28,42.503463543769
2014-03-03,42.387571345968
2014-03-04,43.449916492483
2014-03-05,43.121555265378
2014-03-06,43.58029521501
2014-03-07,43.657556680211
2014-03-10,43.792764244313
2014-03-11,43.478195819528
2014-03-12,43.826640843906
2014-03-13,43.666936874399
2014-03-14,43.792764244313
2014-03-17,44.155727811373
2014-03-18,44.402543036974
2014-03-19,44.107332669098
2014-03-20,44.363826923154
2014-03-21,45.128470171093
2014-03-24,44.765506604033
2014-03-25,44.871975917038
2014-03-26,44.267036638605
2014-03-27,43.93311015691
2014-03-28,44.339629352017
2014-03-31,44.354147894699
2014-04-01,44.630000205664
2014-04-02,45.491433738153
2014-04-03,45.365606368239
2014-04-04,44.871975917038
2014-04-07,44.267036638605
2014-04-08,44.388024494291
2014-04-09,45.075235514591
2014-04-10,44.063777041051
2014-04-11,43.812122301223
2014-04-14,44.146048782918
2014-04-15,44.213801982103
2014-04-16,45.19138385605
2014-04-17,45.549507908882
2014-04-21,45.665656250341
2014-04-22,45.980224675127
2014-04-23,46.231879414955
2014-04-24,46.614201038924
2014-04-25,45.835039248303
2014-04-28,45.844718276758
2014-04-29,45.970545646672
2014-04-30,46.14476815886
2014-05-01,46.619040553152
2014-05-02,46.333509213731
2014-05-05,46.720670351928
2014-05-06,46.130249616178
2014-05-07,46.299632614139
2014-05-08,46.2222003865
2014-05-09,46.459336583645
2014-05-12,46.764225979976
2014-05-13,46.517410754375
2014-05-14,46.251237471865
2014-05-15,45.87859487635
2014-05-16,46.212521358045
2014-05-19,46.348027756414
2014-05-20,45.781804591801
2014-05-21,46.047977874311
2014-05-22,46.18348427268
2014-05-23,46.318990671049
2014-05-27,46.217360872272
2014-05-28,46.12541010195
2014-05-29,46.420620469826
2014-05-30,46.362546299096
2014-06-02,46.861016264525
2014-06-03,46.686793752336
2014-06-04,46.50773172592
2014-06-05,46.880374321435
2014-06-06,47.228819345812
2014-06-09,47.620819998237
2014-06-10,47.358953981953
2014-06-11,47.55292880883
2014-06-12,47.043744888278
2014-06-13,46.951606845512
2014-06-16,46.786728242667
2014-06-17,46.917661250808
2014-06-18,47.038895517606
2014-06-19,47.237719715155
2014-06-20,47.271665309858
2014-06-23,47.087389224326
2014-06-24,46.636397751837
2014-06-25,46.61700026915
2014-06-26,46.345435511522
2014-06-27,46.684891458556
2014-06-30,46.71883705326
2014-07-01,47.208623491124
2014-07-02,47.135882931045
2014-07-03,47.436543912704
2014-07-07,47.441393283376
2014-07-08,47.368652723297
2014-07-09,47.17467789642
2014-07-10,46.874016914761
2014-07-11,46.840071320058
2014-07-14,47.019498034919
2014-07-15,46.79642698401
2014-07-16,46.79642698401
2014-07-17,46.733385165276
2014-07-18,46.733385165276
2014-07-21,46.71883705326
2014-07-22,47.140732301717
2014-07-23,47.029196776263
2014-07-24,47.383200835313
2014-07-25,47.329857757921
2014-07-28,47.334707128593
2014-07-29,47.121334819029
2014-07-30,47.237719715155
2014-07-31,46.636397751837
2014-08-01,47.116485448357
2014-08-04,47.116485448357
2014-08-05,47.218322232467
2014-08-06,47.436543912704
2014-08-07,47.252267827171
2014-08-08,47.809945454441
2014-08-11,48.120305177444
2014-08-12,48.420966159103
2014-08-13,48.508254831198
2014-08-14,48.930150079654
2014-08-15,48.682832175387
2014-08-18,49.361744069455
2014-08-19,49.555718896332
2014-08-20,49.584815120363
2014-08-21,50.617731073482
2014-08-22,50.36071442787
2014-08-25,50.58863484945
2014-08-26,50.326768833167
2014-08-27,50.195835825025
2014-08-28,50.137643376962
2014-08-29,49.953367291429
2014-09-02,50.578936108107
2014-09-03,50.506195548028
2014-09-04,50.399509393246
2014-09-05,50.491647436012
2014-09-08,50.593484220122
2014-09-09,50.282379013542
2014-09-10,50.262934938131
2014-09-11,50.768480898824
2014-09-12,50.661538484062
2014-09-15,50.369877352893
2014-09-16,50.549735050447
2014-09-17,50.778202936529
2014-09-18,51.196250557872
2014-09-19,50.515707918477
2014-09-22,50.345572258629
2014-09-23,49.490032940533
2014-09-24,49.650446562676
2014-09-25,48.955320866723
2014-09-26,49.494893959386
2014-09-29,49.504615997091
2014-09-30,48.542134264234
2014-10-01,47.686594946138
2014-10-02,47.987978115012
2014-10-03,48.308805359298
2014-10-06,48.124086642891
2014-10-07,47.511598267436
2014-10-08,48.517829169969
2014-10-09,47.968534039601
2014-10-10,44.42971231475
2014-10-13,44.293603786871
2014-10-14,45.149143104967
2014-10-15,45.761631480422
2014-10-16,45.888017970595
2014-10-17,46.694947100163
2014-10-20,46.918553967393
2014-10-21,48.289361283887
2014-10-22,45.81024166895
2014-10-23,46.675503024752
2014-10-24,47.472710116614
2014-10-27,47.025496382155
2014-10-28,47.861591624839
2014-10-29,47.822703474017
2014-10-30,48.114364605186
2014-10-31,49.1740667151
2014-11-03,48.999070036398
2014-11-04,48.590744452762
2014-11-05,49.212954865922
2014-11-06,49.621280449559
2014-11-07,49.543504147914
2014-11-10,49.271287092156
2014-11-11,49.397673582329
2014-11-12,49.844887316789
2014-11-13,49.300453205273
2014-11-14,49.446283770858
2014-11-17,49.417117657741
2014-11-18,50.117104372546
2014-11-19,50.097660297135
2014-11-20,49.922663618434
2014-11-21,50.603206257828
2014-11-24,50.992087766053
2014-11-25,51.147640369344
2014-11-26,51.507355764452
2014-11-28,52.139288215318
2014-12-01,51.46846761363
2014-12-02,51.721240593976
2014-12-03,52.328867950578
2014-12-04,52.319123282431
2014-12-05,52.348357286873
2014-12-08,52.231421269106
2014-12-09,52.504271977228
2014-12-10,52.445803968345
2014-12-11,52.406825295756
2014-12-12,50.993848414409
2014-12-15,50.574827684078
2014-12-16,50.311721644103
2014-12-17,51.295933126973
2014-12-18,53.001250052736
2014-12-19,53.615164146011
2014-12-22,53.819802177103
2014-12-23,54.034184876342
2014-12-24,53.849036181545
2014-12-26,53.810057508956
2014-12-29,53.576185473423
2014-12-30,53.088952066061
2014-12-31,52.436059300198
2015-01-02,52.270399941695
2015-01-05,51.315422463267
2015-01-06,50.662529697403
2015-01-07,51.529805162506
2015-01-08,52.53350598167
2015-01-09,52.231421269106
2015-01-12,51.598017839537
2015-01-13,51.48108182177
2015-01-14,51.110784432176
2015-01-15,50.60406168852
2015-01-16,51.081550427734
2015-01-20,51.013337750703
2015-01-21,52.552995317964
2015-01-22,53.361802774184
2015-01-23,53.507972796392
2015-01-26,53.391036778625
2015-01-27,52.933037375706
2015-01-28,52.591973990553
2015-01-29,53.556696137128
2015-01-30,52.338612618725
2015-02-02,52.855080030528
2015-02-03,53.186398747534
2015-02-04,53.176654079386
2015-02-05,53.82954684525
2015-02-06,53.644398150453
2015-02-09,53.400781446773
2015-02-10,54.316780252611
2015-02-11,54.131631557814
2015-02-12,54.570141624439
2015-02-13,54.950183682181
2015-02-17,54.570141624439
2015-02-18,54.81375832812
2015-02-19,54.784524323678
2015-02-20,55.466651093983
2015-02-23,55.271757731039
2015-02-24,55.369204412511
2015-02-25,55.398438416953
2015-02-26,55.349715076217
2015-02-27,55.018396359211
2015-03-02,55.7589911384
2015-03-03,55.856437819872
2015-03-04,56.752947289417
2015-03-05,57.220691360483
2015-03-06,56.294947886497
2015-03-09,56.358288229454
2015-03-10,55.918828348961
2015-03-11,55.948125674327
2015-03-12,56.924703186534
2015-03-13,56.592666832384
2015-03-16,57.920812248985
2015-03-17,57.618073220201
2015-03-18,58.789966234849
2015-03-19,58.565353407042
2015-03-20,58.643479608018
2015-03-23,58.340740579234
2015-03-24,57.7059651963
2015-03-25,56.260630478234
2015-03-26,56.153206951891
2015-03-27,56.2899278036
2015-03-30,57.393460392393
2015-03-31,57.549712794346
2015-04-01,56.914937411412
2015-04-02,57.42275771776
2015-04-06,57.588775894835
2015-04-07,57.461820818248
2015-04-08,57.823154497764
2015-04-09,57.911046473863
2015-04-10,58.145425076793
2015-04-13,57.627838995323
2015-04-14,57.549712794346
2015-04-15,57.832920272886
2015-04-16,57.383694617271
2015-04-17,56.602432607506
2015-04-20,57.071189813365
2015-04-21,56.797748109947
2015-04-22,55.479368468468
2015-04-23,55.371944942125
2015-04-24,54.854358860656
2015-04-27,54.903187736266
2015-04-28,54.678574908458
2015-04-29,54.483259406017
2015-04-30,54.07309685089
2015-05-01,55.166863664562
2015-05-04,55.498900018712
2015-05-05,54.610214482604
2015-05-06,54.395367429919
2015-05-07,54.444196305529
2015-05-08,55.479368468468
2015-05-11,55.811404822618
2015-05-12,55.44030536798
2015-05-13,55.616089320177
2015-05-14,56.719621908971
2015-05-15,56.426648655309
2015-05-18,56.797748109947
2015-05-19,56.700090358727
2015-05-20,56.90517163629
2015-05-21,56.612198382628
2015-05-22,56.57313528214
2015-05-26,55.840702147985
2015-05-27,56.299693578722
2015-05-28,56.280162028478
2015-05-29,55.713747071398
2015-06-01,55.860233698229
2015-06-02,56.309459353844
2015-06-03,56.524306406529
2015-06-04,55.616089320177
2015-06-05,55.801639047496
2015-06-08,55.650269533104
2015-06-09,55.483886384658
2015-06-10,56.168993466494
2015-06-11,56.276653150783
2015-06-12,56.462610787281
2015-06-15,55.777503705445
2015-06-16,55.934099609865
2015-06-17,55.81665268155
2015-06-18,56.961760232618
2015-06-19,56.462610787281
2015-06-22,56.69750464391
2015-06-23,56.501759763386
2015-06-24,55.581758824921
2015-06-25,54.984736939321
2015-06-26,54.49537473801
2015-06-29,55.630695045052
2015-06-30,56.736653620015
2015-07-01,56.227716930651
2015-07-02,55.777503705445
2015-07-06,54.828141034902
2015-07-07,54.700906862561
2015-07-08,53.046862622129
2015-07-09,53.134947818365
2015-07-10,53.350267186942
2015-07-13,54.201757417223
2015-07-14,53.97665080462
2015-07-15,53.829842144227
2015-07-16,53.780905924096
2015-07-17,53.164309550444
2015-07-20,53.193671282522
2015-07-21,52.93920293784
2015-07-22,55.571971580894
2015-07-23,55.063034891531
2015-07-24,54.671545130482
2015-07-27,53.585161043571
2015-07-28,55.346864968291
2015-07-29,55.836227169602
2015-07-30,55.699205753235
2015-07-31,55.209843551924
2015-08-03,54.749843082692
2015-08-04,54.4170767858
2015-08-05,54.896651743085
2015-08-06,54.554098202167
2015-08-07,54.377927809695
2015-08-10,55.425162920501
2015-08-11,54.730268594639
2015-08-12,54.563885446193
2015-08-13,54.270268125407
2015-08-14,54.387715053721
2015-08-17,54.603034422298
2015-08-18,54.025587024751
2015-08-19,54.05494875683
2015-08-20,52.968564669919
2015-08-21,50.73707303194
2015-08-24,48.01621919265
2015-08-25,48.53494312604
2015-08-26,49.513667528662
2015-08-27,52.087712707559
2015-08-28,51.754946410667
2015-08-31,51.246009721304
2015-09-01,49.308135404112
2015-09-02,50.834945472203
2015-09-03,50.874094448307
2015-09-04,49.807284849449
2015-09-08,50.651309774977
2015-09-09,49.669885442968
2015-09-10,50.445210665255
2015-09-11,50.592424315056
2015-09-14,50.553167341776
2015-09-15,51.308864077423
2015-09-16,51.730876540186
2015-09-17,51.868275946668
2015-09-18,50.97517980454
2015-09-21,51.04387950778
2015-09-22,49.748399389529
2015-09-23,49.542300279807
2015-09-24,49.130102060363
2015-09-25,49.679699686288
2015-09-28,48.551061704478
2015-09-29,48.79641778748
2015-09-30,50.013383959171
2015-10-01,49.100659330403
