Date,ABBV
2015-01-22,56.990891962304
2015-01-23,56.493194430083
2015-01-26,56.855156271698
2015-01-27,57.099480514788
2015-01-28,55.968349759741
2015-01-29,57.117578606869
2015-01-30,54.610992853684
2015-02-02,54.927709465098
2015-02-03,55.787368838933
2015-02-04,51.498121015794
2015-02-05,52.475417988155
2015-02-06,51.489071969754
2015-02-09,50.20410743202
2015-02-10,51.480022923713
2015-02-11,51.299042002906
2015-02-12,51.624807660359
2015-02-13,52.529712264397
2015-02-17,53.135998349103
2015-02-18,53.606548743202
2015-02-19,53.389371638233
2015-02-20,55.47065222752
2015-02-23,54.810071866573
2015-02-24,55.081543247784
2015-02-25,54.855317096775
2015-02-26,54.764826636371
2015-02-27,54.74672854429
2015-03-02,54.710532360128
2015-03-03,53.950412492737
2015-03-04,54.538600485361
2015-03-05,51.452875785592
2015-03-06,50.348892168666
2015-03-09,50.258401708262
2015-03-10,50.529873089474
2015-03-11,51.235698680623
2015-03-12,52.484467034195
2015-03-13,52.484467034195
2015-03-16,53.497960190718
2015-03-17,54.049951999181
2015-03-18,54.194736735827
2015-03-19,55.371112721076
2015-03-20,54.656238083886
2015-03-23,54.728630452209
2015-03-24,53.959461538777
2015-03-25,52.683546047084
2015-03-26,51.823886673248
2015-03-27,52.167750422782
2015-03-30,52.701644139164
2015-03-31,52.973115520376
2015-04-01,51.670052890561
2015-04-02,51.588611476198
2015-04-06,52.131554238621
2015-04-07,52.864526967891
2015-04-08,53.217439763466
2015-04-09,54.583845715563
2015-04-10,56.104085450347
2015-04-13,55.841663115176
2015-04-14,56.31613476256
2015-04-15,56.598992860038
2015-04-16,57.109962326452
2015-04-17,56.83622868373
2015-04-20,57.976785528403
2015-04-21,58.040656711705
2015-04-22,58.870982094626
2015-04-23,58.624621816177
2015-04-24,60.285272582021
2015-04-27,59.327204832496
2015-04-28,60.668499681831
2015-04-29,59.883796572696
2015-04-30,58.99872446123
2015-05-01,58.688492999479
2015-05-04,59.016973370745
2015-05-05,58.268768080639
2015-05-06,58.341763718698
2015-05-07,59.035222280259
2015-05-08,59.527942837158
2015-05-11,59.491445018128
2015-05-12,59.135591282591
2015-05-13,59.582689565702
2015-05-14,60.194028034447
2015-05-15,60.212276943962
2015-05-18,59.865547663181
2015-05-19,59.97504112027
2015-05-20,60.121032396388
2015-05-21,59.902045482211
2015-05-22,59.746929751335
2015-05-26,60.312645946293
2015-05-27,61.480576155238
2015-05-28,61.562696248054
2015-05-29,60.759744229404
2015-06-01,61.069975691155
2015-06-02,60.787117593677
2015-06-03,61.142971329215
2015-06-04,61.517073974267
2015-06-05,61.498825064752
2015-06-08,61.85467880029
2015-06-09,61.745185343202
2015-06-10,62.265279264372
2015-06-11,62.082790169225
2015-06-12,61.179469148244
2015-06-15,61.051726781641
2015-06-16,60.923984415037
2015-06-17,61.836429890776
2015-06-18,62.940488916419
2015-06-19,63.396711654288
2015-06-22,63.98067675876
2015-06-23,63.889432211186
2015-06-24,63.159475830596
2015-06-25,63.706943116039
2015-06-26,64.290908220511
2015-06-29,61.29808706009
2015-06-30,61.307211514847
2015-07-01,62.511639542822
2015-07-02,62.2379059001
2015-07-06,62.247030354858
2015-07-07,62.557261816609
2015-07-08,61.736060888444
2015-07-09,62.018918985923
2015-07-10,63.168600285353
2015-07-13,63.944178939731
2015-07-14,64.155579847538
2015-07-15,64.109623128449
2015-07-16,64.330215380074
2015-07-17,64.330215380074
2015-07-20,65.074714229308
2015-07-21,64.835739290047
2015-07-22,64.854121977683
2015-07-23,64.817356602412
2015-07-24,62.574668710894
2015-07-27,63.732778031924
2015-07-28,65.469942013469
2015-07-29,65.047140197855
2015-07-30,64.486468224975
2015-07-31,64.348598067709
2015-08-03,64.091240440814
2015-08-04,64.293450004803
2015-08-05,64.615147038423
2015-08-06,63.640864593747
2015-08-07,63.071001277049
2015-08-10,63.613290562294
2015-08-11,62.730921555794
2015-08-12,63.190488746679
2015-08-13,62.997470526508
2015-08-14,63.098575308502
2015-08-17,63.760352063377
2015-08-18,63.291593528674
2015-08-19,63.043427245596
2015-08-20,62.023188081832
2015-08-21,60.570955758635
2015-08-24,58.319076523299
2015-08-25,55.80064831725
2015-08-26,58.03414486495
2015-08-27,59.293358967975
2015-08-28,58.806217745637
2015-08-31,57.363176766258
2015-09-01,55.607630097078
2015-09-02,56.048814600327
2015-09-03,56.600295229389
2015-09-04,54.936661998386
2015-09-08,55.671969503802
2015-09-09,54.467903463683
2015-09-10,54.76202646585
2015-09-11,54.550625558042
2015-09-14,54.173780461517
2015-09-15,54.412755400777
2015-09-16,54.697687059126
2015-09-17,55.019384092745
2015-09-18,56.269406851952
2015-09-21,54.587390933313
2015-09-22,53.070819203393
2015-09-23,52.785887545044
2015-09-24,51.995431976722
2015-09-25,51.232550439853
2015-09-28,48.254555042919
2015-09-29,48.521104013632
2015-09-30,50.010101712099
2015-10-01,50.671878466974
2015-10-02,51.306081190395
2015-10-05,52.096536758717
2015-10-06,50.625921747885
2015-10-07,51.131445657859
2015-10-08,51.508290754384
2015-10-09,51.140637001676
2015-10-12,51.260124471306
2015-10-13,49.918188273922
2015-10-14,50.048086905118
2015-10-15,52.089351109628
2015-10-16,52.451211582246
2015-10-19,52.107908056942
2015-10-20,50.873871060579
2015-10-21,49.946023694893
2015-10-22,44.787192341677
2015-10-23,46.707836388648
2015-10-26,48.127442858148
2015-10-27,48.786214487785
2015-10-28,49.417150696452
2015-10-29,50.196542483628
2015-10-30,55.253310626618
2015-11-02,58.806966037197
2015-11-03,57.925511039795
2015-11-04,59.196661930785
2015-11-05,58.240979144128
2015-11-06,59.502851561462
2015-11-09,58.667788932344
2015-11-10,57.804890882256
2015-11-11,56.468790675667
2015-11-12,55.884246835285
2015-11-13,55.540943309981
2015-11-16,55.680120414834
2015-11-17,56.023423940138
2015-11-18,56.589410833207
2015-11-19,56.181157992305
2015-11-20,56.700752517089
2015-11-23,56.737866411717
2015-11-24,56.719309464403
2015-11-25,55.939917677226
2015-11-27,55.670841941177
2015-11-30,53.954324314658
2015-12-01,54.761551522805
2015-12-02,53.555349947413
2015-12-03,52.070794162314
2015-12-04,53.054312369942
2015-12-07,52.209971267167
2015-12-08,52.581110213442
2015-12-09,51.987287899403
2015-12-10,51.755326057981
2015-12-11,50.140871641687
2015-12-14,51.439857953648
