Date,APA
2010-11-05,100.25627940490979
2010-11-08,101.012652108121
2010-11-09,101.43695874650777
2010-11-10,101.69523235248234
2010-11-11,102.1195389908691
2010-11-12,101.012652108121
2010-11-15,99.27852932514897
2010-11-16,97.09242773172146
2010-11-17,97.58130277160187
2010-11-18,99.82274870916679
2010-11-19,100.64368981387163
2010-11-22,99.93343739744161
2010-11-23,97.29535699355861
2010-11-24,100.0441260857164
2010-11-26,98.87267080147465
2010-11-29,100.00722985629147
2010-11-30,99.2877533825052
2010-12-01,102.626862145462
2010-12-02,105.50476804060706
2010-12-03,106.17812422761217
2010-12-06,107.38647574127886
2010-12-07,107.29423516771651
2010-12-08,104.78529156682079
2010-12-09,105.60623267152565
2010-12-10,106.00286713784372
2010-12-13,107.73698992081574
2010-12-14,107.22966676622288
2010-12-15,107.01751344702949
2010-12-16,107.6170771751847
2010-12-17,107.41414791334756
2010-12-20,107.98603946943408
2010-12-21,108.9914617212636
2010-12-22,109.04680606540101
2010-12-23,109.28663155666311
2010-12-27,109.12982258160713
2010-12-28,109.26818344195063
2010-12-29,110.31972598056133
2010-12-30,110.61489581596084
2010-12-31,109.97843585838068
2011-01-03,111.63876618250283
2011-01-04,112.40436294307027
2011-01-05,115.2177004367217
2011-01-06,112.88401392559445
2011-01-07,113.61271445673695
2011-01-10,115.06089146166572
2011-01-11,115.42062969855886
2011-01-12,116.40760383567593
2011-01-13,115.46674998534004
2011-01-14,115.88183256637058
2011-01-18,117.66207563612379
2011-01-19,114.68270511006014
2011-01-20,114.66423471142748
2011-01-21,115.99410341297755
2011-01-24,114.44258992783581
2011-01-25,113.26048441534687
2011-01-26,112.76178365226559
2011-01-27,107.43307364674904
2011-01-28,106.05702894861737
2011-01-31,110.23133903959395
2011-02-01,109.8804014655738
2011-02-02,111.80132292336833
2011-02-03,109.27087831069667
2011-02-04,107.90406881188134
2011-02-07,108.76294234829909
2011-02-08,108.51359196675845
2011-02-09,107.26684005905528
2011-02-10,108.74447194966645
2011-02-11,110.57304141429779
2011-02-14,111.91214531516418
2011-02-15,110.21286864096132
2011-02-16,111.29338696097074
2011-02-17,111.39497415345026
2011-02-18,110.83162699515475
2011-02-22,108.1164783961567
2011-02-23,111.68126533225617
2011-02-24,111.28415176165441
2011-02-25,114.08241715449934
2011-02-28,115.08905387997821
2011-03-01,111.61661893704193
2011-03-02,111.8290285213173
2011-03-03,115.07981868066189
2011-03-04,113.24201401671424
2011-03-07,111.71820612952145
2011-03-08,112.07837890285792
2011-03-09,111.44115015003186
2011-03-10,107.07290087341255
2011-03-11,109.73263827651267
2011-03-14,110.00969425600228
2011-03-15,108.82758874351333
2011-03-16,105.06886262177115
2011-03-17,109.07693912505397
2011-03-18,110.92397898831794
2011-03-21,115.53234344716155
2011-03-22,116.2526889938345
2011-03-23,115.00593708613133
2011-03-24,115.33840426151885
2011-03-25,116.30810018973243
2011-03-28,116.59439136853834
2011-03-29,118.1551400529964
2011-03-30,120.45470468276005
2011-03-31,120.9072294492597
2011-04-01,120.03912071352565
2011-04-04,120.3346470916479
2011-04-05,121.21199102669827
2011-04-06,119.67894794018918
2011-04-07,118.94013199488359
2011-04-08,120.2053543012194
2011-04-11,116.59439136853834
2011-04-12,113.0388396317552
2011-04-13,112.90954684132672
2011-04-14,113.0480748310715
2011-04-15,113.0388396317552
2011-04-18,111.68126533225617
2011-04-19,112.70637245636769
2011-04-20,114.57417844834293
2011-04-21,114.02863115365709
2011-04-25,113.36287852285403
2011-04-26,116.69164167686932
2011-04-27,117.35739430767238
2011-04-28,120.20533611721879
2011-04-29,123.32142829194979
2011-05-02,121.07451316298945
2011-05-03,119.41937815029853
2011-05-04,117.0707508138544
2011-05-05,113.58479606645506
2011-05-06,114.8515753778442
2011-05-09,117.73650344465746
2011-05-10,118.30979043229343
2011-05-11,114.12109679682419
2011-05-12,114.12109679682419
2011-05-13,114.88856163511105
2011-05-16,113.05774190040263
2011-05-17,112.28103049779907
2011-05-18,114.00089146070697
2011-05-19,113.59404263077175
2011-05-20,113.7327410955224
2011-05-23,111.93890761808083
2011-05-24,112.78959153521807
2011-05-25,114.59267157697636
2011-05-26,114.57417844834293
2011-05-27,113.96390520344013
2011-05-31,115.21219138619585
2011-06-01,111.90192136081399
2011-06-02,111.55055191677904
2011-06-03,110.44096419877394
2011-06-06,108.34199409888097
2011-06-07,109.01699329400074
2011-06-08,110.48719702035748
2011-06-09,111.22692216569423
2011-06-10,108.87829482925011
2011-06-13,107.39884453857664
2011-06-14,109.38685586666911
2011-06-15,107.38959797425993
2011-06-16,108.18480250549692
2011-06-17,108.33274753456426
2011-06-20,107.99987121916273
2011-06-21,110.12658101200583
2011-06-22,109.38685586666911
2011-06-23,108.56391164248198
2011-06-24,107.24165294519258
2011-06-27,107.48206361742702
2011-06-28,110.76459394985878
2011-06-29,111.96664731103095
2011-06-30,114.09335710387406
2011-07-01,114.41698685495888
2011-07-05,115.11047917871205
2011-07-06,114.38924716200874
2011-07-07,116.85807983457009
2011-07-08,115.70225929498145
2011-07-11,112.13308546873172
2011-07-12,111.81870228196361
2011-07-13,112.17931829031527
2011-07-14,110.86630615734258
2011-07-15,114.21356243999128
2011-07-18,113.57554950213834
2011-07-19,116.2662997183007
2011-07-20,116.3402722328344
2011-07-21,118.69170289624968
2011-07-22,118.93240052321345
2011-07-25,118.55283888069366
2011-07-26,118.24733804647042
2011-07-27,115.27564811357155
2011-07-28,115.3774817249793
2011-07-29,114.53504003060611
2011-08-01,114.84979846586643
2011-08-02,111.10972764689093
2011-08-03,109.65628428407125
2011-08-04,101.07448812270916
2011-08-05,98.77860306551626
2011-08-08,91.07627900267563
2011-08-09,94.54787939157616
2011-08-10,91.51138625141783
2011-08-11,95.4643818942459
2011-08-12,95.51992750046831
2011-08-15,97.59363013277155
2011-08-16,96.59380922076821
2011-08-17,97.10297727780694
2011-08-18,90.63191415289637
2011-08-19,89.82650286267145
2011-08-22,89.02109157244652
2011-08-23,92.81670799764444
2011-08-24,93.00186001838578
2011-08-25,91.63173506489973
2011-08-26,92.84448080075565
2011-08-29,95.57547310669071
2011-08-30,95.06630504965197
2011-08-31,95.41809388906056
2011-09-01,94.2146057542417
2011-09-02,91.32623423067648
2011-09-06,88.41934750503711
2011-09-07,92.22422153127208
2011-09-08,90.92815738608255
2011-09-09,88.05830106459145
2011-09-12,87.62319381584925
2011-09-13,86.54931209554934
2011-09-14,87.40101139095961
2011-09-15,90.54859574356276
2011-09-16,90.90964218400842
2011-09-19,88.58598432370432
2011-09-20,87.50284500236735
2011-09-21,84.56818547361678
2011-09-22,77.47686307922264
2011-09-23,76.58813337966411
2011-09-26,79.20803447315437
2011-09-27,79.48576250426642
2011-09-28,76.44001176307101
2011-09-29,76.72699739522012
2011-09-30,74.28299072143416
2011-10-03,70.82064793357071
2011-10-04,72.96841137417049
2011-10-05,76.74551259729428
2011-10-06,79.82829374263794
2011-10-07,78.54148719848547
2011-10-10,82.00382998634893
2011-10-11,80.52261382041804
2011-10-12,81.4020859189395
2011-10-13,80.64296263389993
2011-10-14,84.57744307465386
2011-10-17,81.4020859189395
2011-10-18,83.69797097613238
2011-10-19,83.6053949657617
2011-10-20,84.653244303731
2011-10-21,87.84315733259325
2011-10-24,90.19850009227642
2011-10-25,87.65769727277568
2011-10-26,90.28195711919432
2011-10-27,94.5011734800441
2011-10-28,97.35725840123472
2011-10-31,92.38692879812376
2011-11-01,87.28677715314052
2011-11-02,91.20925741828219
2011-11-03,94.21371038732686
2011-11-04,92.91548996860385
2011-11-07,94.09316134844543
2011-11-08,97.02343029356308
2011-11-09,92.52602384298696
2011-11-10,94.1580723693816
2011-11-11,97.09761431749011
2011-11-14,95.62320684194042
2011-11-15,95.91066993465766
2011-11-16,95.08537266846946
2011-11-17,90.87542931061056
2011-11-18,91.39471747809976
2011-11-21,88.47372153597298
2011-11-22,85.74745865665467
2011-11-23,81.73224836160423
2011-11-25,80.51748496979913
2011-11-28,84.2637781781141
2011-11-29,86.20183580320773
2011-11-30,92.21074174129707
2011-12-01,91.32053345417273
2011-12-02,89.45665985300613
2011-12-05,89.86467198460478
2011-12-06,90.30050312517608
2011-12-07,90.19850009227642
2011-12-08,86.90658403051451
2011-12-09,90.39323315508487
2011-12-12,87.11059009631383
2011-12-13,85.61763661478237
2011-12-14,81.31496322701469
2011-12-15,81.74152136459512
2011-12-16,82.28862854105694
2011-12-19,79.52527364977512
2011-12-20,82.02898445731233
2011-12-21,83.11392580724514
2011-12-22,84.02268010035125
2011-12-23,84.54196826784046
2011-12-27,84.16177514521443
2011-12-28,82.08462247525762
2011-12-29,83.43848091192591
2011-12-30,83.99486109137861
2012-01-03,88.95591769149868
2012-01-04,89.41029483805174
2012-01-05,90.10577006236763
2012-01-06,89.98522102348622
2012-01-09,91.65436156184437
2012-01-10,90.95888633752847
2012-01-11,89.24338078421592
2012-01-12,87.44441820398546
2012-01-13,86.09055976731719
2012-01-17,87.78751931464798
2012-01-18,88.49226754195476
2012-01-19,90.23559210423993
2012-01-20,89.90124861764538
2012-01-23,91.36864503103257
2012-01-24,90.74639465320382
2012-01-25,92.71530629648284
2012-01-26,90.93214103464524
2012-01-27,91.01572690629388
2012-01-30,91.81443634649197
2012-01-31,91.8330109846361
2012-02-01,92.32523889545587
2012-02-02,92.45526136246485
2012-02-03,93.94123241399619
2012-02-06,95.58508788975271
2012-02-07,97.08034626035612
2012-02-08,97.61901076653622
2012-02-09,99.07711986085134
2012-02-10,97.63758540468037
2012-02-13,98.6777651407523
2012-02-14,99.6622209623918
2012-02-15,99.99656444898635
2012-02-16,99.94084053455393
2012-02-17,101.64970724381496
2012-02-21,102.12336051649056
2012-02-22,102.28124494071577
2012-02-23,102.08621124020229
2012-02-24,103.61861888709396
2012-02-27,102.18837174999506
2012-02-28,101.77972971082394
2012-02-29,100.2380347448602
2012-03-01,101.37108767165283
2012-03-02,98.86351152219372
2012-03-05,99.30930283765312
2012-03-06,95.94729333356348
2012-03-07,98.1019513582839
2012-03-08,99.83868002476115
2012-03-09,99.7922434294008
2012-03-12,98.81707492683336
2012-03-13,100.35876989279711
2012-03-14,99.36502675208553
2012-03-15,99.3464521139414
2012-03-16,101.21320324742763
2012-03-19,100.86028512268894
2012-03-20,98.08337672013977
2012-03-21,96.10517775778868
2012-03-22,93.70904943719442
2012-03-23,94.5077588773925
2012-03-26,93.83907190420341
2012-03-27,94.15484075265381
2012-03-28,91.92588417535683
2012-03-29,91.76799975113163
2012-03-30,93.28183275987915
2012-04-02,93.77406067069892
2012-04-03,92.1580671521586
2012-04-04,90.58851022897863
2012-04-05,89.0375279439428
2012-04-09,87.83946378364567
2012-04-10,86.83643332386202
2012-04-11,86.19560830788913
2012-04-12,88.13665799395194
2012-04-13,86.97574310994308
2012-04-16,85.69409307799731
2012-04-17,87.81160182642945
2012-04-18,85.72195503521353
2012-04-19,85.70338039706938
2012-04-20,85.10789496167556
2012-04-23,84.63336750534611
2012-04-24,84.91250130318697
2012-04-25,86.87574234800095
2012-04-26,88.196975657781
2012-04-27,88.30862917691732
2012-04-30,89.26698854950425
2012-05-01,90.96970471633344
2012-05-02,88.89481015238312
2012-05-03,85.56381349814895
2012-05-04,82.86552011902073
2012-05-07,81.73037600780127
2012-05-08,81.48846004967253
2012-05-09,81.10697719262336
2012-05-10,81.75828938758535
2012-05-11,81.19071733197562
2012-05-14,79.13443168788135
2012-05-15,76.77109886616215
2012-05-16,76.40822492896903
2012-05-17,75.98952423220776
2012-05-18,74.91951134048449
2012-05-21,76.96649252465073
2012-05-22,76.88275238529847
2012-05-23,77.12466834342722
2012-05-24,76.38031154918495
2012-05-25,76.65014088709776
2012-05-29,78.19468123515048
2012-05-30,75.86856625314338
2012-05-31,75.71969489429493
2012-06-01,73.84949844876122
2012-06-04,74.02628318739377
2012-06-05,75.50569231595028
2012-06-06,77.7759805383892
2012-06-07,77.6736314791809
2012-06-08,77.19910402285144
2012-06-11,76.13839559105621
2012-06-12,77.47823782069229
2012-06-13,77.19910402285144
2012-06-14,80.02765984097208
2012-06-15,81.69315816808914
2012-06-18,79.43217440557825
2012-06-19,79.52521900485854
2012-06-20,78.40868381349513
2012-06-21,75.67317259465479
2012-06-22,76.5291829080334
2012-06-25,75.8406528733593
2012-06-26,76.67805426688184
2012-06-27,79.07860492831317
2012-06-28,79.30191196658586
2012-06-29,81.7768983074414
2012-07-02,81.2186307117597
2012-07-03,83.91692409088793
2012-07-05,81.7768983074414
2012-07-06,79.5810457644267
2012-07-09,79.46939224529036
2012-07-10,77.85972067774146
2012-07-11,78.34355259399894
2012-07-12,76.96649252465073
2012-07-13,77.76667607846117
2012-07-16,77.57128241997258
2012-07-17,79.95322416154785
2012-07-18,79.72061266334714
2012-07-19,81.03254151319913
2012-07-20,79.31717247978581
2012-07-23,78.23574417611219
2012-07-24,77.07041195232595
2012-07-25,77.90945115345204
2012-07-26,79.39175374210812
2012-07-27,81.63851426956796
2012-07-30,81.67580490072913
2012-07-31,80.28672888997595
2012-08-01,80.9766055664574
2012-08-02,76.98650803221335
2012-08-03,79.10275135060914
2012-08-06,80.19350231207305
2012-08-07,82.0673565279213
2012-08-08,82.34703626163
2012-08-09,82.50552144406493
2012-08-10,81.90887134548638
2012-08-13,82.00209792338927
2012-08-14,82.08600184350188
2012-08-15,81.78767679421262
2012-08-16,82.62671599533869
2012-08-17,83.02759028032116
2012-08-20,83.02759028032116
2012-08-21,82.40297220837174
2012-08-22,82.69197459987073
2012-08-23,81.61986895398739
2012-08-24,81.57325566503594
2012-08-27,81.50799706050393
2012-08-28,81.12576809110203
2012-08-29,80.66895785937783
2012-08-30,79.3264951375761
2012-08-31,79.94179055173522
2012-09-04,78.65526377667524
2012-09-05,78.74849035457812
2012-09-06,80.68760317495841
2012-09-07,83.8106935347055
2012-09-10,83.51236848541623
2012-09-11,83.70814429901232
2012-09-12,84.37937565991318
2012-09-13,86.21593924460028
2012-09-14,86.21593924460028
2012-09-17,85.86167824856926
2012-09-18,84.50989286897725
2012-09-19,83.1674301471755
2012-09-20,83.13013951601435
2012-09-21,82.58942536417754
2012-09-24,81.06050948657001
2012-09-25,79.5036256355916
2012-09-26,79.46633500443043
2012-09-27,80.95796025087682
2012-09-28,80.61302191263609
2012-10-01,80.55708596589434
2012-10-02,80.68760317495841
2012-10-03,80.64098988600696
2012-10-04,80.65963520158753
2012-10-05,80.07230776079929
2012-10-08,80.57573128147494
2012-10-09,81.06050948657001
2012-10-10,79.6807561336071
2012-10-11,80.1468890231216
2012-10-12,79.55023892454305
2012-10-15,79.65278816023624
2012-10-16,81.19102669563406
2012-10-17,82.7199425732416
2012-10-18,82.86910509788623
2012-10-19,81.1411086547946
2012-10-22,79.88947879871742
2012-10-23,77.6477536833553
2012-10-24,76.82578780772253
2012-10-25,77.34885700130702
2012-10-26,76.92853354217662
2012-10-31,77.26385825734954
2012-11-01,76.45216695516217
2012-11-02,75.86371411237963
2012-11-05,75.61152003690138
2012-11-06,77.35819752262103
2012-11-07,74.62142477761645
2012-11-08,73.68737264621556
2012-11-09,73.37913544285328
2012-11-12,73.38847596416728
2012-11-13,72.2395918425442
2012-11-14,71.2868586685153
2012-11-15,70.66104374047671
2012-11-16,70.3341254944864
2012-11-19,72.01541933100799
2012-11-20,70.80115156018684
2012-11-21,71.26817762588728
2012-11-23,72.05278141626403
2012-11-26,71.43630700953945
2012-11-27,72.13684610809011
2012-11-28,72.48244539670843
2012-11-29,71.89399255392587
2012-11-30,72.00607880969399
2012-12-03,71.32422075377134
2012-12-04,71.23081554063126
2012-12-05,72.60387217379055
2012-12-06,71.33356127508534
2012-12-07,71.46432857348148
2012-12-10,70.11929350426419
2012-12-11,71.31488023245733
2012-12-12,72.67859634430262
2012-12-13,72.29563497042825
2012-12-14,71.94069516049592
2012-12-17,72.3516780983123
2012-12-18,74.87361885309468
2012-12-19,74.61208425630244
2012-12-20,74.69614894812852
2012-12-21,74.72417051207054
2012-12-24,73.49122169862139
2012-12-26,73.08023876080499
2012-12-27,73.08023876080499
2012-12-28,71.96871672443794
2012-12-31,73.32309231496923
2013-01-02,75.41536908930719
2013-01-03,76.42414539122015
2013-01-04,77.71313733255337
2013-01-07,75.05108875806086
2013-01-08,74.64010582024446
2013-01-09,74.3505496595102
2013-01-10,75.38734752536517
2013-01-11,75.25658022696905
2013-01-14,75.03240771543284
2013-01-15,75.09779136463091
2013-01-16,75.49943378113328
2013-01-17,76.11590818785785
2013-01-18,76.58391057464989
2013-01-22,77.29527420257381
2013-01-23,76.80855172031009
2013-01-24,77.9130373531393
2013-01-25,78.76480169710084
2013-01-28,78.37167969219551
2013-01-29,79.91608756860924
2013-01-30,78.96136269955348
2013-01-31,78.39975983540303
2013-02-01,79.89736747313756
2013-02-04,78.22191892842204
2013-02-05,79.78504690030748
2013-02-06,79.47616532502472
2013-02-07,78.38103973993134
2013-02-08,79.23280408389287
2013-02-11,78.44656007408224
2013-02-12,78.79288184030835
2013-02-13,78.93328255634596
2013-02-14,75.18926346200962
2013-02-15,71.931966849937
2013-02-19,72.35316899804984
2013-02-20,70.6496403101268
2013-02-21,70.30331854390069
2013-02-22,70.57475992824008
2013-02-25,68.56234966503429
2013-02-26,68.85251114484535
2013-02-27,69.6200350591843
2013-02-28,69.51707453409006
2013-03-01,69.03035205182633
2013-03-04,68.07562718277056
2013-03-05,68.18794775560065
2013-03-06,68.84315109710951
2013-03-07,70.8087611216361
2013-03-08,70.8087611216361
2013-03-11,70.67772045333433
2013-03-12,70.45307930767414
2013-03-13,70.46243935540998
2013-03-14,70.6496403101268
2013-03-15,70.83684126484363
2013-03-18,70.87428145578698
2013-03-19,69.88211639578785
2013-03-20,70.54667978503255
2013-03-21,69.40475396125997
2013-03-22,69.70427548880687
2013-03-25,69.85403625258033
2013-03-26,69.638755154656
2013-03-27,71.07084245823964
2013-03-28,72.22212832974806
2013-04-01,71.80092618163522
2013-04-02,71.28612355616397
2013-04-03,70.05995730276882
2013-04-04,70.20035801880644
2013-04-05,69.45155419993917
2013-04-08,69.86339630031617
2013-04-09,70.65900035786264
2013-04-10,70.7900410261644
2013-04-11,71.62308527465424
2013-04-12,70.28459844842901
2013-04-15,67.97266665767631
2013-04-16,67.43914393673339
2013-04-17,66.87754107258294
2013-04-18,66.47505901994177
2013-04-19,64.61653576578357
2013-04-22,64.96383556580302
2013-04-23,66.13714570100392
2013-04-24,66.96315603618535
2013-04-25,68.03321487948857
2013-04-26,67.83609877677482
2013-04-29,68.67149559303785
2013-04-30,69.34732223091356
2013-05-01,68.91554410115964
2013-05-02,69.2722303822607
2013-05-03,70.62388365801213
2013-05-06,71.35602918237748
2013-05-07,71.99430989592678
2013-05-08,72.98927689057714
2013-05-09,76.47166137185339
2013-05-10,78.21754685303232
2013-05-13,78.17061444762427
2013-05-14,77.9359524205841
2013-05-15,76.86589357728089
2013-05-16,75.92724546912017
2013-05-17,76.31209119346606
2013-05-20,78.92153293415285
2013-05-21,79.18435440443785
2013-05-22,78.25509277735874
2013-05-23,76.82834765295445
2013-05-24,76.65000451240392
2013-05-28,77.33521763136125
2013-05-29,79.1186490368666
2013-05-30,79.55042716662052
2013-05-31,77.09116912323945
2013-06-03,79.38147050715159
2013-06-04,79.17496792335623
2013-06-05,79.54104068553892
2013-06-06,80.53600768018927
2013-06-07,79.53165420445731
2013-06-10,80.35766453963875
2013-06-11,79.22190032876428
2013-06-12,79.26883273417232
2013-06-13,79.89772696664
2013-06-14,79.68183790176303
2013-06-17,81.21183431806499
2013-06-18,81.77502318296142
2013-06-19,81.25876672347302
2013-06-20,79.71938382608947
2013-06-21,79.82263511798715
2013-06-24,77.1381015286475
2013-06-25,77.56987965840142
2013-06-26,78.0673631557266
2013-06-27,78.90275997198964
2013-06-28,78.68687090711266
2013-07-01,78.18938740978749
2013-07-02,77.09116912323945
2013-07-03,75.3077377177341
2013-07-05,77.12871504756589
2013-07-08,76.45288840969017
2013-07-09,76.46227489077177
2013-07-10,75.40160252855017
2013-07-11,76.67816395564874
2013-07-12,77.35399059352446
2013-07-15,77.87963353409445
2013-07-16,76.99730431242338
2013-07-17,77.44785540434053
2013-07-18,78.65871146386785
2013-07-19,79.95714473922835
2013-07-22,78.9409795672071
2013-07-23,78.63048465353393
2013-07-24,77.63313735506863
2013-07-25,77.87776971129595
2013-07-26,77.20973520005977
2013-07-29,76.35352195326408
2013-07-30,75.81721255691951
2013-07-31,75.50671764324636
2013-08-01,76.85219560249674
2013-08-02,77.15328157939192
2013-08-05,77.44495861950912
2013-08-06,77.39791393561926
2013-08-07,77.09682795872406
2013-08-08,78.26353611919292
2013-08-09,78.28235399274887
2013-08-12,77.81190715385014
2013-08-13,77.63313735506863
2013-08-14,75.96775554536711
2013-08-15,75.5255355168023
2013-08-16,74.32119160922154
2013-08-19,70.91515649559474
2013-08-20,71.76196080561245
2013-08-21,72.65580979952004
2013-08-22,74.32119160922154
2013-08-23,75.08331548823749
2013-08-26,75.01745293079168
2013-08-27,73.92601626454662
2013-08-28,74.4905524712251
2013-08-29,73.99187882199244
2013-08-30,80.61577031368658
2013-09-03,79.77837494044684
2013-09-04,80.47463626201696
2013-09-05,81.09562608936328
2013-09-06,81.39671206625847
2013-09-09,81.53784611792808
2013-09-10,82.10238232460657
2013-09-11,81.88597677871314
2013-09-12,82.04592870393871
2013-09-13,81.67898016959771
2013-09-16,81.85774996837922
