Date,ADI
2010-11-29,29.542523901977
2010-11-30,29.360876186538
2010-12-01,30.450762479176
2010-12-02,30.949138297166
2010-12-03,31.256470051593
2010-12-06,30.882688188101
2010-12-07,31.447514115156
2010-12-08,31.754845869583
2010-12-09,31.671783233251
2010-12-10,31.347838951558
2010-12-13,31.198326206161
2010-12-14,31.140182360729
2010-12-15,30.849463133568
2010-12-16,30.965750824432
2010-12-17,31.140182360729
2010-12-20,31.165101151628
2010-12-21,31.547189278754
2010-12-22,31.214938733427
2010-12-23,31.289695106126
2010-12-27,31.663476969618
2010-12-28,31.190019942528
2010-12-29,31.264776315226
2010-12-30,31.530576751487
2010-12-31,31.289695106126
2011-01-03,31.522270487854
2011-01-04,31.165101151628
2011-01-05,31.231551260694
2011-01-06,31.40598279699
2011-01-07,31.22324499706
2011-01-10,31.314613897025
2011-01-11,31.58872059692
2011-01-12,31.597026860553
2011-01-13,31.439207851523
2011-01-14,32.06217762401
2011-01-18,33.108766841788
2011-01-19,32.427653223869
2011-01-20,32.336284323904
2011-01-21,32.203384105774
2011-01-24,32.685147396497
2011-01-25,32.211690369407
2011-01-26,32.303059269372
2011-01-27,32.543940914733
2011-01-28,31.812989715015
2011-01-31,32.253221687573
2011-02-01,32.950947832758
2011-02-02,33.025704205457
2011-02-03,32.585472232899
2011-02-04,33.225054532653
2011-02-07,33.108766841788
2011-02-08,32.909416514593
2011-02-09,33.067235523623
2011-02-10,33.21674826902
2011-02-11,33.715124087009
2011-02-14,34.047374632336
2011-02-15,34.055680895969
2011-02-16,33.922780677838
2011-02-17,34.213499904999
2011-02-18,34.155356059567
2011-02-22,33.274892114452
2011-02-23,32.568859705633
2011-02-24,32.618697287432
2011-02-25,33.21674826902
2011-02-28,33.125379369055
2011-03-01,32.5356346511
2011-03-02,33.19182947812
2011-03-03,34.210803609054
2011-03-04,33.935179458883
2011-03-07,33.091602514422
2011-03-08,33.258647453919
2011-03-09,32.164503100211
2011-03-10,31.671720528694
2011-03-11,31.863822209116
2011-03-14,31.880526703066
2011-03-15,31.404448625499
2011-03-16,30.519110446163
2011-03-17,31.203994698102
2011-03-18,31.588198058946
2011-03-21,31.838765468192
2011-03-22,31.713481763569
2011-03-23,32.055923889538
2011-03-24,32.657285671729
2011-03-25,32.59046769593
2011-03-28,32.54035421408
2011-03-29,32.991375550723
2011-03-30,32.991375550723
2011-03-31,32.891148587025
2011-04-01,32.707399153578
2011-04-04,32.156150853237
2011-04-05,32.055923889538
2011-04-06,32.807626117276
2011-04-07,32.849387352151
2011-04-08,32.623876683829
2011-04-11,32.106037371387
2011-04-12,31.529732330122
2011-04-13,31.61325479987
2011-04-14,31.462914354323
2011-04-15,31.872174456091
2011-04-18,30.920018300956
2011-04-19,31.187290204152
2011-04-20,32.55705870803
2011-04-21,32.657285671729
2011-04-25,32.707399153578
2011-04-26,33.392283405517
2011-04-27,33.868361483084
2011-04-28,33.860009236109
2011-04-29,33.667907555687
2011-05-02,33.734725531486
2011-05-03,33.559328345014
2011-05-04,33.743077778461
2011-05-05,33.692964296612
2011-05-06,33.851656989135
2011-05-09,34.093872151406
2011-05-10,34.553245735023
2011-05-11,34.035406422582
2011-05-12,34.636768204772
2011-05-13,34.068815410481
2011-05-16,33.868361483084
2011-05-17,33.601089579889
2011-05-18,35.580572112932
2011-05-19,35.338356950661
2011-05-20,34.912392354943
2011-05-23,34.269269337878
2011-05-24,33.784839013336
2011-05-25,33.584385085939
2011-05-26,33.937374118374
2011-05-27,34.080250631502
2011-05-31,34.601329679382
2011-06-01,33.500340078216
2011-06-02,33.483531076672
2011-06-03,32.84478901798
2011-06-06,32.777553011802
2011-06-07,33.147351045781
2011-06-08,32.390945976278
2011-06-09,32.306900968556
2011-06-10,31.827844424537
2011-06-13,31.500068894419
2011-06-14,31.844653426082
2011-06-15,31.063034854262
2011-06-16,30.8697313365
2011-06-17,30.743663824916
2011-06-20,30.878135837272
2011-06-21,31.558900399825
2011-06-22,31.365596882063
2011-06-23,31.920293933032
2011-06-24,31.365596882063
2011-06-27,31.80263092222
2011-06-28,32.1724289562
2011-06-29,32.189237957744
2011-06-30,32.895216022614
2011-07-01,33.592789586711
2011-07-05,33.164160047326
2011-07-06,33.307036560454
2011-07-07,33.777688603701
2011-07-08,33.298632059682
2011-07-11,32.390945976278
2011-07-12,30.726854823371
2011-07-13,30.474719800204
2011-07-14,30.16375327163
2011-07-15,30.062899262363
2011-07-18,29.802359738423
2011-07-19,30.331843287075
2011-07-20,30.34865228862
2011-07-21,30.668023317966
2011-07-22,31.147079861984
2011-07-25,30.592382811015
2011-07-26,30.920158341133
2011-07-27,29.289685191315
2011-07-28,29.155213178959
2011-07-29,28.911482656564
2011-08-01,28.642538631852
2011-08-02,27.718043546903
2011-08-03,28.155077587061
2011-08-04,26.583435942649
2011-08-05,26.474177432609
2011-08-08,25.364783330671
2011-08-09,26.053952393997
2011-08-10,25.776603868512
2011-08-11,26.474177432609
2011-08-12,26.465772931837
2011-08-15,26.9616384774
2011-08-16,26.348109921026
2011-08-17,26.633862947282
2011-08-18,25.961502885502
2011-08-19,25.885862378551
2011-08-22,26.222042409442
2011-08-23,27.533144529914
2011-08-24,27.398672517558
2011-08-25,26.92438328696
2011-08-26,27.424080869197
2011-08-29,28.050820209629
2011-08-30,28.050820209629
2011-08-31,27.966125704166
2011-09-01,27.813675594331
2011-09-02,27.110711198981
2011-09-06,26.771933177125
2011-09-07,27.72051163832
2011-09-08,27.661225484496
2011-09-09,27.195405704444
2011-09-12,27.805206143784
2011-09-13,28.186331418372
2011-09-14,29.134909879567
2011-09-15,29.101032077381
2011-09-16,29.304298890494
2011-09-19,29.295829439948
2011-09-20,28.940112517
2011-09-21,28.152453616186
2011-09-22,27.169997352805
2011-09-23,27.822145044877
2011-09-26,27.635817132856
2011-09-27,28.457353835856
2011-09-28,27.568061528485
2011-09-29,27.449489220836
2011-09-30,26.467032957455
2011-10-03,26.31458284762
2011-10-04,27.364794715372
2011-10-05,28.33031207766
2011-10-06,28.736845703887
2011-10-07,29.007868121371
2011-10-10,29.617668560711
2011-10-11,29.355115593773
2011-10-12,29.54991295634
2011-10-13,30.22746900005
2011-10-14,30.337571857153
2011-10-17,29.448279549783
2011-10-18,30.218999549504
2011-10-19,29.490626802515
2011-10-20,28.906234714814
2011-10-21,29.753179769453
2011-10-24,30.549308120813
2011-10-25,30.43920526371
2011-10-26,30.642472076823
2011-10-27,31.430130977637
2011-10-28,31.929828559874
2011-10-31,30.972780648132
2011-11-01,30.007263285844
2011-11-02,30.066549439669
2011-11-03,30.989719549225
2011-11-04,31.548703285287
2011-11-07,31.116761307421
2011-11-08,31.44706987873
2011-11-09,29.85481317601
2011-11-10,30.396858010978
2011-11-11,31.218394713978
2011-11-14,30.803391637205
2011-11-15,31.04900570305
2011-11-16,30.95584174704
2011-11-17,30.066549439669
2011-11-18,29.897160428741
2011-11-21,29.084093176288
2011-11-22,28.220209220557
2011-11-23,27.5341837263
2011-11-25,27.339386363733
2011-11-28,27.864492297609
2011-11-29,28.14398416564
2011-11-30,29.73624086836
2011-12-01,30.034797503585
2011-12-02,30.077448451474
2011-12-05,30.666031532345
2011-12-06,30.597790015722
2011-12-07,30.538078688677
2011-12-08,29.633878593426
2011-12-09,30.026267314007
2011-12-12,29.309731389468
2011-12-13,28.925872858465
2011-12-14,28.738208687752
2011-12-15,29.045295512555
2011-12-16,29.139127597911
2011-12-19,28.542014327462
2011-12-20,30.09450883063
2011-12-21,29.958025797384
2011-12-22,30.657501342767
2011-12-23,30.887816461369
2011-12-27,31.032829684192
2011-12-28,30.36747489712
2011-12-29,30.580729636567
2011-12-30,30.521018309522
2012-01-03,30.734273048968
2012-01-04,30.691622101079
2012-01-05,30.828105134324
2012-01-06,30.623380584456
2012-01-09,31.220493854905
2012-01-10,31.35697688815
2012-01-11,31.484929731818
2012-01-12,31.826137314932
2012-01-13,31.23755423406
2012-01-17,31.59582219633
2012-01-18,33.395692197255
2012-01-19,33.839262055303
2012-01-20,33.933094140659
2012-01-23,33.694248832479
2012-01-24,33.992805467704
2012-01-25,33.933094140659
2012-01-26,33.506584661767
2012-01-27,33.574826178389
2012-01-30,33.33598087021
2012-01-31,33.378631818099
2012-02-01,33.566295988812
2012-02-02,33.557765799234
2012-02-03,34.188999827994
2012-02-06,33.753960159524
2012-02-07,33.839262055303
2012-02-08,34.026926226015
2012-02-09,34.20606020715
2012-02-10,33.660128074168
2012-02-13,33.694248832479
2012-02-14,33.634537505434
2012-02-15,33.796611107413
2012-02-16,34.427845136174
2012-02-17,34.479026273641
2012-02-21,34.28283191335
2012-02-22,33.96721489897
2012-02-23,33.549235609656
2012-02-24,33.139786509919
2012-02-27,33.114195941186
2012-02-28,33.753960159524
2012-02-29,33.446873334722
2012-03-01,33.395692197255
2012-03-02,32.97771290794
2012-03-05,32.380599637491
2012-03-06,32.482961912425
2012-03-07,32.841229874695
2012-03-08,33.167922737323
2012-03-09,33.434435335782
2012-03-12,33.219505820896
2012-03-13,33.890085907342
2012-03-14,33.57199022531
2012-03-15,34.208181589375
2012-03-16,34.130806964015
2012-03-19,34.638040619148
2012-03-20,34.431708284857
2012-03-21,34.509082910216
2012-03-22,34.233973131161
2012-03-23,34.319944937116
2012-03-26,34.76699832808
2012-03-27,34.715415244507
2012-03-28,34.491888549025
2012-03-29,34.397319562475
2012-03-30,34.732609605698
2012-04-02,34.302750575925
2012-04-03,33.597781767096
2012-04-04,33.262491723873
2012-04-05,33.348463529828
2012-04-09,32.703674985167
2012-04-10,32.333996219562
2012-04-11,32.613404588915
2012-04-12,33.382852252209
2012-04-13,32.703674985167
2012-04-16,32.609105998617
2012-04-17,33.219505820896
2012-04-18,33.004576306009
2012-04-19,32.910007319459
2012-04-20,32.505939831472
2012-04-23,31.998706176339
2012-04-24,32.20503851063
2012-04-25,32.523134192663
2012-04-26,32.995979125413
2012-04-27,33.503212780546
2012-04-30,33.511809961142
2012-05-01,33.563393044714
2012-05-02,33.520407141737
2012-05-03,32.841229874695
2012-05-04,32.239427233012
2012-05-07,32.187844149439
2012-05-08,32.196441330035
2012-05-09,31.886942828598
2012-05-10,31.92133155098
2012-05-11,32.093275162889
2012-05-14,31.972914634552
2012-05-15,31.723596397284
2012-05-16,31.250751464533
2012-05-17,30.674740364636
2012-05-18,30.167506709504
2012-05-21,30.83808679595
2012-05-22,30.777906531782
2012-05-23,30.674740364636
2012-05-24,30.949850143692
2012-05-25,31.113196575005
2012-05-29,31.723596397284
2012-05-30,31.336723270488
2012-05-31,31.527430853323
2012-06-01,30.981313684294
2012-06-04,30.929302525339
2012-06-05,31.375731639704
2012-06-06,32.350940870113
2012-06-07,31.934851598472
2012-06-08,32.160233287278
2012-06-11,31.488422484107
2012-06-12,32.333603817128
2012-06-13,31.744144015636
2012-06-14,31.588110538771
2012-06-15,31.99553128392
2012-06-18,32.558985505934
2012-06-19,32.940400671605
2012-06-20,33.174450886904
2012-06-21,32.350940870113
2012-06-22,32.706350456307
2012-06-25,32.038873916382
2012-06-26,31.757146805375
2012-06-27,32.142896234293
2012-06-28,31.657458750711
2012-06-29,32.654339297352
2012-07-02,32.281592658173
2012-07-03,32.316266764143
2012-07-05,32.446294661531
2012-07-06,31.744144015636
2012-07-09,31.475419694368
2012-07-10,31.31071769101
2012-07-11,31.588110538771
2012-07-12,31.059330422727
2012-07-13,31.614116118249
2012-07-16,31.358394586719
2012-07-17,31.700801383174
2012-07-18,32.584991085412
2012-07-19,32.931732145113
2012-07-20,32.498305820486
2012-07-23,32.06487949586
2012-07-24,31.80915796433
2012-07-25,32.897058039143
2012-07-26,33.230796309105
2012-07-27,34.127988801082
2012-07-30,33.997960903694
2012-07-31,33.876601532798
2012-08-01,34.110651748097
2012-08-02,33.876601532798
2012-08-03,34.50073544026
2012-08-06,34.53540954623
2012-08-07,34.682774496603
2012-08-08,34.830139446976
2012-08-09,34.986172923842
2012-08-10,35.04685260929
2012-08-13,35.133537874215
2012-08-14,34.916824711902
2012-08-15,35.04685260929
2012-08-16,35.410930721976
2012-08-17,35.384925142498
2012-08-20,35.142206400707
2012-08-21,34.968835870857
2012-08-22,34.414050175335
2012-08-23,34.301359330932
2012-08-24,34.448724281305
2012-08-27,34.32736491041
2012-08-28,34.284022277947
2012-08-29,34.518072493245
2012-08-30,34.404526202149
2012-08-31,34.7102277551
2012-09-04,34.378323211896
2012-09-05,34.32591723139
2012-09-06,35.23428756016
2012-09-07,35.330365191087
2012-09-10,34.998460647883
2012-09-11,35.138209929232
2012-09-12,35.164412919485
2012-09-13,35.714675714798
2012-09-14,36.404687791459
2012-09-17,35.950502627074
2012-09-18,35.609863753786
2012-09-19,35.740878705051
2012-09-20,35.382771171593
2012-09-21,35.216818899991
2012-09-24,34.788836725859
2012-09-25,34.072621658945
2012-09-26,33.854263406837
2012-09-27,34.579212803836
2012-09-28,34.216738105336
2012-10-01,34.500603833077
2012-10-02,34.622884454257
2012-10-03,34.544275483498
2012-10-04,34.570478473751
2012-10-05,34.692759094932
2012-10-08,34.317182901306
2012-10-09,33.775654436078
2012-10-10,33.347672261946
2012-10-11,33.155517000091
2012-10-12,33.286531951356
2012-10-15,33.67957680515
2012-10-16,34.456932182655
2012-10-17,34.52680682333
2012-10-18,34.2647769208
2012-10-19,33.583499174223
2012-10-22,33.574764844138
2012-10-23,33.670842475066
2012-10-24,33.338937931862
2012-10-25,33.793123096247
2012-10-26,34.098824649198
2012-10-31,34.169834752783
2012-11-01,35.225553230076
2012-11-02,34.780102395775
2012-11-05,35.609863753786
2012-11-06,36.098986238508
2012-11-07,35.330365191087
2012-11-08,34.937320337293
2012-11-09,35.181881579654
2012-11-12,35.155678589401
2012-11-13,35.330365191087
2012-11-14,34.7102277551
2012-11-15,34.404526202149
2012-11-16,34.352120221643
2012-11-19,35.120741269064
2012-11-20,34.97225765763
2012-11-21,35.03339796822
2012-11-23,35.583660763533
2012-11-26,35.269224880497
2012-11-27,35.03339796822
2012-11-28,35.286693540666
2012-11-29,35.461380142352
2012-11-30,35.461380142352
2012-12-03,35.321630861003
2012-12-04,35.505051792774
2012-12-05,35.697207054629
2012-12-06,35.837989729727
2012-12-07,36.321930175378
2012-12-10,36.453913933283
2012-12-11,37.175425143162
2012-12-12,36.973050047708
2012-12-13,36.533104188025
2012-12-14,36.383522595733
2012-12-17,36.559500939606
2012-12-18,37.096234888419
2012-12-19,37.228218646324
2012-12-20,37.263414315098
2012-12-21,37.12263164
2012-12-24,37.052240302451
2012-12-26,36.770674952254
2012-12-27,36.85866412419
2012-12-28,36.489109602057
2012-12-31,37.008245716482
2013-01-02,38.71523565205
2013-01-03,38.090512531301
2013-01-04,37.41299590739
2013-01-07,37.527381830908
2013-01-08,37.140229474387
2013-01-09,37.043441385257
2013-01-10,37.492186162133
2013-01-11,37.184224060355
2013-01-14,37.166626225968
2013-01-15,36.973050047708
2013-01-16,37.02584355087
2013-01-17,37.888137435847
2013-01-18,37.888137435847
2013-01-22,37.96732769059
2013-01-23,38.143306034463
2013-01-24,38.204898454819
2013-01-25,38.539257308177
2013-01-28,38.741632403631
2013-01-29,38.847219409955
2013-01-30,38.864817244342
2013-01-31,38.398474633079
2013-02-01,39.304763104025
2013-02-04,38.759230238018
2013-02-05,39.313562021218
2013-02-06,39.36635552438
2013-02-07,39.058393422602
2013-02-08,40.21105157497
2013-02-11,40.545410428329
2013-02-12,40.712589855008
2013-02-13,40.703790937815
2013-02-14,40.950160619237
2013-02-15,40.629000141669
2013-02-19,41.363709727338
2013-02-20,40.290241829713
2013-02-21,39.700714377739
2013-02-22,40.052671065485
2013-02-25,39.392752275961
2013-02-26,39.595127371415
2013-02-27,40.228649409358
2013-02-28,40.086811950003
2013-03-01,40.095676791213
2013-03-04,40.15773067968
2013-03-05,40.574378216534
2013-03-06,40.884647658871
2013-03-07,40.521189169276
2013-03-08,40.822593770404
2013-03-11,41.16832257758
2013-03-12,41.203781942418
2013-03-13,41.203781942418
2013-03-14,41.225944045442
2013-03-15,40.361622027502
2013-03-18,39.758812825247
2013-03-19,39.812001872504
2013-03-20,40.476864963228
2013-03-21,39.492867588957
2013-03-22,39.803137031295
2013-03-25,39.572651159844
2013-03-26,40.556648534114
2013-03-27,40.556648534114
2013-03-28,41.212646783628
2013-04-01,40.255243932986
2013-04-02,40.069082267584
2013-04-03,39.058490369685
2013-04-04,38.779247871581
2013-04-05,38.659572515251
2013-04-08,39.005301322427
2013-04-09,39.067355210894
2013-04-10,39.980433855488
2013-04-11,39.803137031295
2013-04-12,39.528326953796
2013-04-15,38.863463863073
2013-04-16,39.66129957194
2013-04-17,37.985844583318
2013-04-18,37.533737681626
2013-04-19,37.551467364046
2013-04-22,37.817412600335
2013-04-23,38.500005373477
2013-04-24,38.526599897106
2013-04-25,38.695031880089
2013-04-26,38.384762437752
2013-04-29,38.703896721299
2013-04-30,38.996436481217
2013-05-01,38.898923227911
2013-05-02,39.191462987829
2013-05-03,39.891785443391
2013-05-06,40.618702422582
2013-05-07,40.583243057743
2013-05-08,40.849188294033
2013-05-09,41.115133530322
2013-05-10,41.478592019917
2013-05-13,40.999890594596
2013-05-14,41.079674165483
2013-05-15,41.389943607821
2013-05-16,41.221511624838
2013-05-17,41.682483367739
2013-05-20,41.549510749594
2013-05-21,41.274700672095
2013-05-22,40.379351709921
2013-05-23,40.326162662664
2013-05-24,40.219784568148
2013-05-28,40.317297821454
2013-05-29,40.742810199517
2013-05-30,41.29652660293
2013-05-31,41.019668401223
2013-06-03,40.921428394166
2013-06-04,41.198286595873
2013-06-05,40.53739927567
2013-06-06,40.60884655353
2013-06-07,41.269733873732
2013-06-10,41.037530220688
2013-06-11,40.206955615569
2013-06-12,39.429966468844
2013-06-13,40.278402893429
2013-06-14,40.144439247442
2013-06-17,41.037530220688
2013-06-18,41.671624811693
2013-06-19,41.11790840828
2013-06-20,39.894373774932
2013-06-21,40.331988351823
2013-06-24,39.322795552054
2013-06-25,39.760410128945
2013-06-26,40.251610164231
2013-06-27,40.519537456205
2013-06-28,40.242679254499
2013-07-01,40.519537456205
2013-07-02,40.46595199781
2013-07-03,40.796395657912
2013-07-05,41.269733873732
2013-07-08,40.867842935771
2013-07-09,41.314388422395
2013-07-10,41.734141179821
2013-07-11,42.868366715844
2013-07-12,43.18094855648
2013-07-15,43.225603105143
2013-07-16,43.332774021932
2013-07-17,43.457806758187
2013-07-18,43.172017646748
2013-07-19,42.850504896379
2013-07-22,42.814781257449
2013-07-23,43.207741285678
2013-07-24,43.073777639691
2013-07-25,43.538184945779
2013-07-26,43.368497660862
2013-07-29,43.314912202467
2013-07-30,43.698941320964
2013-07-31,44.100832258925
2013-08-01,44.600963203943
2013-08-02,44.538446835816
2013-08-05,44.279450453574
2013-08-06,44.136555897854
2013-08-07,43.895421335078
2013-08-08,43.850766786416
2013-08-09,43.761457689091
2013-08-12,44.127624988122
2013-08-13,44.279450453574
2013-08-14,43.654286772301
2013-08-15,42.716541250392
2013-08-16,43.140759462684
2013-08-19,42.67188670173
2013-08-20,42.734403069857
2013-08-21,41.930621193935
2013-08-22,42.189617576177
2013-08-23,42.269995763769
2013-08-26,42.171755756712
2013-08-27,41.22507932507
2013-08-28,41.537661165706
2013-08-29,41.825554853665
2013-08-30,41.636624620942
2013-09-03,41.978498375392
2013-09-04,42.689235917539
2013-09-05,42.54528907356
2013-09-06,42.320372129843
2013-09-09,42.554285751309
2013-09-10,43.075193392958
2013-09-11,43.40447179856
2013-09-12,43.148066482722
2013-09-13,43.139069804973
2013-09-16,43.453953526178
2013-09-17,43.624890403403
2013-09-18,43.633887081151
2013-09-19,43.525926948167
2013-09-20,43.179554854843
2013-09-23,42.788199372774
2013-09-24,42.950139572251
2013-09-25,42.806192728272
2013-09-26,42.689235917539
2013-09-27,42.185421963612
2013-09-30,42.329368807591
2013-10-01,42.383348874083
2013-10-02,42.104451863874
2013-10-03,41.672611331937
2013-10-04,42.275388741099
2013-10-07,41.960505019895
2013-10-08,41.114817311518
2013-10-09,41.105820633769
2013-10-10,41.969501697644
2013-10-11,42.26639206335
2013-10-14,42.527295718062
2013-10-15,42.041475119633
2013-10-16,42.500305684816
2013-10-17,42.75221266178
2013-10-18,42.878166150261
2013-10-21,42.95913625
2013-10-22,42.860172794764
2013-10-23,41.816558175916
2013-10-24,42.239402030104
2013-10-25,42.059468475131
2013-10-28,42.716225950785
2013-10-29,44.236664490314
2013-10-30,43.885794058115
2013-10-31,44.353621301047
2013-11-01,44.695495055497
2013-11-04,44.227667812565
2013-11-05,44.794458510733
2013-11-06,44.920411999214
2013-11-07,44.209674457068
2013-11-08,44.803455188481
2013-11-11,44.6775017
2013-11-12,44.848438577225
2013-11-13,45.298272464659
2013-11-14,45.308168810183
2013-11-15,45.604159508115
2013-11-18,45.082352198691
2013-11-19,44.488571467277
2013-11-20,44.155694390576
2013-11-21,44.776465155235
2013-11-22,44.767468477487
2013-11-25,44.6775017
2013-11-26,44.911415321466
2013-11-27,43.669873792146
2013-11-29,43.381980104188
2013-12-02,43.543920303665
2013-12-03,44.587534922513
2013-12-04,44.182684423822
2013-12-05,44.227981414209
2013-12-06,44.635654327695
2013-12-09,44.400109977681
2013-12-10,44.309515996906
2013-12-11,44.092090443047
2013-12-12,43.584764150709
2013-12-13,43.856546093033
2013-12-16,44.155506229589
2013-12-17,44.336694191139
2013-12-18,45.097683629646
