Date,AXP
2010-11-29,39.141537813373
2010-11-30,39.042170881467
2010-12-01,40.017773485631
2010-12-02,40.632041791957
2010-12-03,40.541708217497
2010-12-06,40.650108506849
2010-12-07,40.451374643038
2010-12-08,41.219210025945
2010-12-09,41.381810459972
2010-12-10,41.788311545041
2010-12-13,41.887678476946
2010-12-14,41.734111400365
2010-12-15,41.661844540797
2010-12-16,40.261674136672
2010-12-17,39.755806119698
2010-12-20,38.391769145357
2010-12-21,39.051204238913
2010-12-22,38.671803226182
2010-12-23,38.635669796399
2010-12-27,38.888603804886
2010-12-28,38.65373651129
2010-12-29,38.716970013412
2010-12-30,38.400802502803
2010-12-31,38.771170158088
2011-01-03,39.204771315494
2011-01-04,39.701605975023
2011-01-05,40.84884237066
2011-01-06,40.567689148304
2011-01-07,40.232119173235
2011-01-10,40.322813761091
2011-01-11,40.84884237066
2011-01-12,40.812564535518
2011-01-13,40.866981288232
2011-01-14,41.946246883726
2011-01-18,42.055080389154
2011-01-19,41.030231546374
2011-01-20,41.057439922731
2011-01-21,41.719510414085
2011-01-24,41.529051779586
2011-01-25,40.631175359804
2011-01-26,40.322813761091
2011-01-27,40.395369431377
2011-01-28,39.778646233951
2011-01-31,39.343312212239
2011-02-01,39.542840305524
2011-02-02,39.651673810952
2011-02-03,39.479354094024
2011-02-04,39.742368398808
2011-02-07,40.649314277376
2011-02-08,41.610676908657
2011-02-09,41.465565568086
2011-02-10,42.236469564868
2011-02-11,42.39971982301
2011-02-14,42.19112227094
2011-02-15,41.891830131012
2011-02-16,42.499483869652
2011-02-17,41.5199823208
2011-02-18,41.293245851158
2011-02-22,40.168632961735
2011-02-23,39.397728964953
2011-02-24,39.506562470381
2011-02-25,39.479354094024
2011-02-28,39.515631929167
2011-03-01,39.134714660169
2011-03-02,39.016811695955
2011-03-03,40.177702420521
2011-03-04,39.651673810952
2011-03-07,39.642604352166
2011-03-08,41.030231546374
2011-03-09,40.857911829446
2011-03-10,39.923757574522
2011-03-11,40.159563502949
2011-03-14,39.82399352788
2011-03-15,39.579118140666
2011-03-16,38.418227416101
2011-03-17,39.379590047382
2011-03-18,40.059799456307
2011-03-21,40.195841338092
2011-03-22,40.585828065876
2011-03-23,40.830703453089
2011-03-24,41.347662603872
2011-03-25,41.347662603872
2011-03-28,41.465565568086
2011-03-29,41.402079356586
2011-03-30,41.637885285014
2011-03-31,40.993953711231
2011-04-01,41.139065051802
2011-04-04,41.193481804516
2011-04-05,41.193481804516
2011-04-06,42.136705518226
2011-04-07,42.027448719129
2011-04-08,42.136705518226
2011-04-11,42.227752850806
2011-04-12,41.899982453516
2011-04-13,41.972820319581
2011-04-14,41.772516187904
2011-04-15,42.109391318451
2011-04-18,41.936401386549
2011-04-19,42.464475915515
2011-04-20,42.792246312805
2011-04-21,42.892398378643
2011-04-25,42.837769979095
2011-04-26,42.883293645385
2011-04-27,43.356739774803
2011-04-28,44.176165768027
2011-04-29,44.686030830478
2011-05-02,45.205000626186
2011-05-03,45.432618957637
2011-05-04,45.250524292476
2011-05-05,45.086639093832
2011-05-06,45.705760955379
2011-05-09,45.696656222121
2011-05-10,45.678446755604
2011-05-11,45.368885824831
2011-05-12,45.104848560348
2011-05-13,45.059324894057
2011-05-16,45.587399423024
2011-05-17,46.215626017829
2011-05-18,46.48876801557
2011-05-19,47.180727743182
2011-05-20,46.607129547925
2011-05-23,46.543396415119
2011-05-24,46.033531352668
2011-05-25,45.896960353797
2011-05-26,46.142788151765
2011-05-27,46.552501148377
2011-05-31,46.980423611505
2011-06-01,45.441723690895
2011-06-02,45.60560888954
2011-06-03,44.868125495639
2011-06-06,44.412888832736
2011-06-07,44.513040898575
2011-06-08,43.793766971189
2011-06-09,44.003175836124
2011-06-10,43.4659965739
2011-06-13,43.921233236802
2011-06-14,43.83929063748
2011-06-15,43.04717884403
2011-06-16,44.076013702189
2011-06-17,44.157956301511
2011-06-20,44.503936165317
2011-06-21,45.113953293606
2011-06-22,45.387095291347
2011-06-23,44.804392362832
2011-06-24,44.012280569382
2011-06-27,45.104848560348
2011-06-28,45.359781091573
2011-06-29,46.525186948603
2011-06-30,47.237866560148
2011-07-01,47.82262931834
2011-07-05,47.813492400243
2011-07-06,48.206379878403
2011-07-07,48.964744080432
2011-07-08,48.489624339402
2011-07-11,47.758670891662
2011-07-12,47.87745082692
2011-07-13,47.466289512567
2011-07-14,46.945485181053
2011-07-15,47.338372659212
2011-07-18,46.899800590569
2011-07-19,47.338372659212
2011-07-20,47.594206365921
2011-07-21,48.041915352661
2011-07-22,47.731260137372
2011-07-25,47.338372659212
2011-07-26,47.119086624891
2011-07-27,46.123162552346
2011-07-28,46.187120979023
2011-07-29,45.721138156089
2011-08-01,45.702864319896
2011-08-02,44.332326605385
2011-08-03,44.642981820674
2011-08-04,42.797324365132
2011-08-05,43.135390334712
2011-08-08,39.325295488371
2011-08-09,42.121192425974
2011-08-10,39.106009454049
2011-08-11,41.180089862009
2011-08-12,41.015625336268
2011-08-15,41.865358719265
2011-08-16,41.015625336268
2011-08-17,41.901906391652
2011-08-18,40.458273332367
2011-08-19,40.631874776205
2011-08-22,40.750654711463
2011-08-23,42.413573805069
2011-08-24,43.930302209128
2011-08-25,43.939439127225
2011-08-26,44.295778932998
2011-08-29,44.359737359675
2011-08-30,44.460243458739
2011-08-31,45.419619858897
2011-09-01,45.227744578865
2011-09-02,44.323189687288
2011-09-06,43.912028372935
2011-09-07,45.666316647509
2011-09-08,45.255155333156
2011-09-09,43.199348761389
2011-09-12,43.36381328713
2011-09-13,43.765837683387
2011-09-14,44.761761755932
2011-09-15,45.099827725511
2011-09-16,45.794233500863
2011-09-19,44.478517294933
2011-09-20,45.01759546264
2011-09-21,44.067355980579
2011-09-22,42.605449085101
2011-09-23,42.44098455936
2011-09-26,43.455182468098
2011-09-27,43.016610399454
2011-09-28,42.459258395553
2011-09-29,42.687681347971
2011-09-30,41.024762254365
2011-10-03,39.727319884628
2011-10-04,39.681635294144
2011-10-05,39.827825983692
2011-10-06,40.763656034449
2011-10-07,39.84617559253
2011-10-10,41.699486085206
2011-10-11,41.983905022201
2011-10-12,43.149105183438
2011-10-13,42.506868874094
2011-10-14,42.295848372453
2011-10-17,41.396717539373
2011-10-18,42.827987028766
2011-10-19,42.323372785711
2011-10-20,42.378421612226
2011-10-21,44.461102215381
2011-10-24,45.800623660583
2011-10-25,45.341883439623
2011-10-26,46.2868882948
2011-10-27,47.534661695809
2011-10-28,47.800731023965
2011-10-31,46.442859969926
2011-11-01,44.947366849598
2011-11-02,46.16761583735
2011-11-03,47.41538923836
2011-11-04,46.9566490174
2011-11-07,47.020872648335
2011-11-08,47.103445888107
2011-11-09,45.14921254682
2011-11-10,45.03911489379
2011-11-11,46.213489859446
2011-11-14,45.369407852881
2011-11-15,45.82814807384
2011-11-16,44.149158865129
2011-11-17,42.846336637604
2011-11-18,43.01148311715
2011-11-21,42.259149154776
2011-11-22,42.204100328261
2011-11-23,41.378367930534
2011-11-25,41.286619886342
2011-11-28,42.21327513268
2011-11-29,41.791234129398
2011-11-30,44.075760429775
2011-12-01,43.846390319296
2011-12-02,44.25008171374
2011-12-05,44.754695956795
2011-12-06,44.552850259573
2011-12-07,45.103338524724
2011-12-08,43.864739928134
2011-12-09,44.773045565634
2011-12-12,43.938138363488
2011-12-13,43.479398142528
2011-12-14,43.194979205533
2011-12-15,42.589442113867
2011-12-16,43.01148311715
2011-12-19,42.240799545938
2011-12-20,43.965662776745
2011-12-21,43.57114618672
2011-12-22,43.699593448589
2011-12-23,43.993187190003
2011-12-27,43.727117861846
2011-12-28,43.094056356922
2011-12-29,43.598670599978
2011-12-30,43.277552445306
2012-01-03,44.396878584447
2012-01-04,44.424402997705
2012-01-05,44.94010916849
2012-01-06,44.452030113997
2012-01-09,44.562538579165
2012-01-10,44.820391664558
2012-01-11,45.078244749951
2012-01-12,45.722877463433
2012-01-13,45.824176889838
2012-01-17,46.247792672983
2012-01-18,46.560899990961
2012-01-19,46.920052502758
2012-01-20,46.082029975231
2012-01-23,45.529487649389
2012-01-24,45.336097835344
2012-01-25,46.201747479163
2012-01-26,46.026775742647
2012-01-27,45.907058238714
2012-01-30,45.23479840894
2012-01-31,46.174120362871
2012-02-01,46.616154223545
2012-02-02,47.113442316803
2012-02-03,48.117227542083
2012-02-06,47.712029836465
2012-02-07,48.006719076914
2012-02-08,47.555476177476
2012-02-09,48.172481774667
2012-02-10,47.712029836465
2012-02-13,47.95146484433
2012-02-14,47.850165417926
2012-02-15,47.444967712308
2012-02-16,48.688187945453
2012-02-17,48.678978906689
2012-02-21,48.669769867925
2012-02-22,48.61451563534
2012-02-23,48.504007170172
2012-02-24,49.111803728598
2012-02-27,49.894572023541
2012-02-28,49.507792395452
2012-02-29,48.706606022981
2012-03-01,49.332820658935
2012-03-02,48.798696410621
2012-03-05,48.780278333093
2012-03-06,47.647566565117
2012-03-07,48.135645619611
2012-03-08,48.761860255565
2012-03-09,48.992086224666
2012-03-12,48.596097557812
2012-03-13,49.95903529489
2012-03-14,51.708752660056
2012-03-15,52.233667869606
2012-03-16,52.077114210618
2012-03-19,52.740165001628
2012-03-20,52.408639606123
2012-03-21,52.537566148819
2012-03-22,52.758583079156
2012-03-23,52.7217469241
2012-03-26,54.020221389829
2012-03-27,53.615023684211
2012-03-28,54.38858294039
2012-03-29,53.311125404998
2012-03-30,53.283498288706
2012-04-02,53.421633870167
2012-04-03,53.955758118481
2012-04-04,53.013218757617
2012-04-05,53.687781241372
2012-04-09,52.819166536262
2012-04-10,51.913589503275
2012-04-11,52.625114314908
2012-04-12,53.632337749557
2012-04-13,52.930053519893
2012-04-16,53.438285528202
2012-04-17,53.761705897126
2012-04-18,53.632337749557
2012-04-19,53.198030397002
2012-04-20,53.087143413371
2012-04-23,52.96701584777
2012-04-24,53.253473888817
2012-04-25,54.436268380882
2012-04-26,55.064627954791
2012-04-27,55.600581709008
2012-04-30,55.637544036885
2012-05-01,56.339828266549
2012-05-02,56.413752922303
2012-05-03,56.238181864887
2012-05-04,55.535897635223
2012-05-07,55.535897635223
2012-05-08,55.341845413869
2012-05-09,54.944500389191
2012-05-10,54.907538061314
2012-05-11,55.110830864638
2012-05-14,53.983479864388
2012-05-15,53.539931929864
2012-05-16,53.031699921555
2012-05-17,51.423838658905
2012-05-18,51.192824109673
2012-05-21,52.052198232814
2012-05-22,52.070679396753
2012-05-23,51.719537281921
2012-05-24,52.061438814783
2012-05-25,51.571687970413
2012-05-29,52.264731618107
2012-05-30,51.248267601489
2012-05-31,51.590169134351
2012-06-01,49.37242946173
2012-06-04,49.446354117484
2012-06-05,49.880661470039
2012-06-06,51.174342945735
2012-06-07,51.044974798165
2012-06-08,51.617890880259
2012-06-11,50.915606650596
2012-06-12,52.190806962353
2012-06-13,50.915606650596
2012-06-14,50.869403740749
2012-06-15,52.005995322968
2012-06-18,51.60865029829
2012-06-19,52.615873732939
2012-06-20,53.077902831401
2012-06-21,52.042957650845
2012-06-22,52.4772650034
2012-06-25,51.793461937675
2012-06-26,51.848905429491
2012-06-27,52.560430241123
2012-06-28,52.384859183707
2012-06-29,53.789427643034
2012-07-02,54.565636528452
2012-07-03,55.08310911873
2012-07-05,54.934762081884
2012-07-06,54.359917314108
2012-07-09,54.155940138445
2012-07-10,54.137396758839
2012-07-11,53.849974374951
2012-07-12,52.783730047623
2012-07-13,53.710899027908
2012-07-16,54.36918900391
2012-07-17,54.406275763122
2012-07-18,54.044679860811
2012-07-19,52.134711761424
2012-07-20,51.745300789704
2012-07-23,51.671127271281
2012-07-24,51.578410373253
2012-07-25,51.967821344972
2012-07-26,53.55328030126
2012-07-27,54.267200416079
2012-07-30,54.044679860811
2012-07-31,53.506921852245
2012-08-01,52.663198080186
2012-08-02,52.375775696298
2012-08-03,53.414204954217
2012-08-06,52.941348774272
2012-08-07,53.442020023625
2012-08-08,53.692355648302
2012-08-09,52.357232316692
2012-08-10,51.782387548915
2012-08-13,52.041994863395
2012-08-14,51.995636414381
2012-08-15,52.533394422946
2012-08-16,53.191684398948
2012-08-17,53.395661574611
2012-08-20,52.755914978215
2012-08-21,52.477764284129
2012-08-22,52.681741459792
2012-08-23,52.310873867678
2012-08-24,53.302944676583
2012-08-27,53.238042847963
2012-08-28,53.367846505203
2012-08-29,53.238042847963
2012-08-30,53.006250602891
2012-08-31,54.053951550614
2012-09-04,54.341373934502
2012-09-05,53.024793982497
2012-09-06,53.22877115816
2012-09-07,53.525465231851
2012-09-10,53.330759745991
2012-09-11,53.061880741709
2012-09-12,53.09896750092
2012-09-13,54.749328285827
2012-09-14,54.95330546149
2012-09-17,54.869860253264
2012-09-18,54.397004073319
2012-09-19,54.397004073319
2012-09-20,54.091038309825
2012-09-21,53.645997199288
2012-09-24,53.469835093034
2012-09-25,52.96916384368
2012-09-26,52.051266553198
2012-09-27,52.449949214721
2012-09-28,52.718828219003
2012-10-01,53.525465231851
2012-10-02,53.015522292694
2012-10-03,53.404933264414
2012-10-04,54.307420812611
2012-10-05,54.484196724113
2012-10-08,54.726100603011
2012-10-09,54.186468873162
2012-10-10,53.935260998921
2012-10-11,54.400460766033
2012-10-12,53.860829036183
2012-10-15,53.581709175916
2012-10-16,54.549324691509
2012-10-17,55.237820346834
2012-10-18,53.600317166601
2012-10-19,52.902517515933
2012-10-22,52.790869571827
2012-10-23,51.525526205283
2012-10-24,51.38596627515
2012-10-25,51.581350177336
2012-10-26,51.869774032946
2012-10-31,52.074461930475
2012-11-01,52.893213520591
2012-11-02,52.7629575858
2012-11-05,52.437317748822
2012-11-06,53.209549362227
2012-11-07,51.702302116786
2012-11-08,51.692998121443
2012-11-09,51.944205995684
2012-11-12,51.655782140074
2012-11-13,50.93007050338
2012-11-14,49.915935011077
2012-11-15,49.906631015735
2012-11-16,50.520694708322
2012-11-19,51.38596627515
2012-11-20,51.97211798171
2012-11-21,52.083765925817
2012-11-23,52.576877678955
2012-11-26,51.813950060892
2012-11-27,50.650950643113
2012-11-28,51.646478144732
2012-11-29,52.027941953764
2012-11-30,52.009333963079
2012-12-03,52.093069921159
2012-12-04,51.953509991026
2012-12-05,52.474533730191
2012-12-06,52.214021860608
2012-12-07,52.669917632378
2012-12-10,52.800173567169
2012-12-11,53.088597422778
2012-12-12,53.656141138654
2012-12-13,53.702661115365
2012-12-14,52.707133613747
2012-12-17,53.283981324965
2012-12-18,53.795701068788
2012-12-19,52.837389548538
2012-12-20,53.404933264414
2012-12-21,53.63753314797
2012-12-24,53.525885203863
2012-12-26,53.153725390174
2012-12-27,52.744349595116
2012-12-28,52.725741604431
2012-12-31,53.479365227152
2013-01-02,54.84705254246
2013-01-03,55.080444255407
2013-01-04,55.649920034996
2013-01-07,55.883311747943
2013-01-08,56.200724477551
2013-01-09,56.256738488658
2013-01-10,56.751528920105
2013-01-11,57.171634003409
2013-01-14,57.143626997855
2013-01-15,56.723521914551
2013-01-16,56.592822555301
2013-01-17,56.704850577515
2013-01-18,55.8086263998
2013-01-22,55.453870996121
2013-01-23,55.015094575782
2013-01-24,55.360514310943
2013-01-25,55.5472276813
2013-01-28,55.145793935032
2013-01-29,55.500549338711
2013-01-30,55.388521316496
2013-01-31,54.903066553567
2013-02-01,55.929990090532
2013-02-04,55.463206664639
2013-02-05,56.630165229372
2013-02-06,56.536808544194
2013-02-07,58.011844170016
2013-02-08,57.694431440409
2013-02-11,57.862473473731
2013-02-12,58.067858181124
2013-02-13,57.974501495945
2013-02-14,58.198557540374
2013-02-15,57.591739086713
2013-02-19,58.142543529267
2013-02-20,57.797123794106
2013-02-21,57.451704058945
2013-02-22,58.413277916285
2013-02-25,57.899816147802
2013-02-26,57.806459462623
2013-02-27,58.34792823666
2013-02-28,58.021179838534
2013-03-01,58.226564545927
2013-03-04,58.712019308856
2013-03-05,59.860306536554
2013-03-06,60.355096968001
2013-03-07,60.27107595134
2013-03-08,60.40177531059
2013-03-11,61.148628792019
2013-03-12,60.952579753144
2013-03-13,60.961915421662
2013-03-14,61.036600769805
2013-03-15,61.699433234573
2013-03-18,61.41002751052
2013-03-19,60.803209056858
2013-03-20,61.615412217913
2013-03-21,61.064607775359
2013-03-22,61.820796925306
2013-03-25,61.708768903091
2013-03-26,62.707685434503
2013-03-27,62.689014097467
2013-03-28,62.978419821521
2013-04-01,62.791706451164
2013-04-02,63.146461854843
2013-04-03,62.035517301217
2013-04-04,62.484982181286
2013-04-05,61.145951392746
2013-04-08,61.42686694279
2013-04-09,61.071040579401
2013-04-10,61.239589909427
2013-04-11,61.557960866143
2013-04-12,61.501777756134
2013-04-15,60.022289192573
2013-04-16,60.481117924311
2013-04-17,60.050380747578
2013-04-18,60.902491249375
2013-04-19,62.962538616359
2013-04-22,62.419435219609
2013-04-23,63.15917950139
2013-04-24,63.131087946385
2013-04-25,63.795921414821
2013-04-26,63.440095051433
2013-04-29,63.327728831415
2013-04-30,64.058109261528
2013-05-01,63.936379189842
2013-05-02,64.966402873334
2013-05-03,65.762330265124
2013-05-06,65.603144786766
2013-05-07,65.771694116792
2013-05-08,65.837241078468
2013-05-09,65.743602561787
2013-05-10,65.621872490102
2013-05-13,65.350320791727
2013-05-14,66.960903278641
2013-05-15,68.150112440491
2013-05-16,67.635100598745
2013-05-17,68.655760430569
2013-05-20,69.667056410725
2013-05-21,70.33188987916
2013-05-22,69.704511817397
2013-05-23,69.9386081091
2013-05-24,70.48171150585
2013-05-28,71.315094304312
2013-05-29,71.006087199264
2013-05-30,71.296366600976
2013-05-31,70.893720979247
2013-06-03,71.605373706023
2013-06-04,71.221455787631
2013-06-05,70.004155070777
2013-06-06,71.390005117657
2013-06-07,73.075498417916
2013-06-10,73.300230857951
2013-06-11,71.652192964364
2013-06-12,69.966699664104
2013-06-13,70.425528395841
2013-06-14,68.328025622185
2013-06-17,69.142680717311
2013-06-18,70.210159807475
2013-06-19,69.507870932367
2013-06-20,68.281206363845
2013-06-21,68.646396578901
2013-06-24,67.429095862047
2013-06-25,68.571485765556
2013-06-26,69.198863827319
2013-06-27,70.341253730828
2013-06-28,70.004155070777
2013-07-01,70.82817401757
2013-07-02,70.08842973579
2013-07-03,70.050858880933
2013-07-05,71.675798353499
2013-07-08,72.36146645464
2013-07-09,72.896851136353
2013-07-10,71.694583780928
2013-07-11,72.267539317497
2013-07-12,73.573126523779
2013-07-15,73.122276265495
2013-07-16,73.516770241494
2013-07-17,72.136041325498
2013-07-18,69.51547419922
2013-07-19,69.562437767791
2013-07-22,70.182356872932
2013-07-23,69.89118274779
2013-07-24,70.783490550645
2013-07-25,71.168591812929
2013-07-26,70.764705123216
2013-07-29,70.501709139217
2013-07-30,70.623814417502
2013-07-31,69.290049070078
2013-08-01,71.03709382093
2013-08-02,71.093450103215
2013-08-05,71.318875232357
2013-08-06,71.206162667786
2013-08-07,70.576850848931
2013-08-08,71.563085788928
2013-08-09,70.914988542644
2013-08-12,70.90559582893
2013-08-13,71.600656643785
2013-08-14,71.271911663786
2013-08-15,70.33264029236
2013-08-16,70.605028990074
2013-08-19,69.82543375179
2013-08-20,69.759684755791
2013-08-21,68.980089517507
2013-08-22,69.374583493506
2013-08-23,69.177336505507
2013-08-26,69.13976565065
2013-08-27,67.543004319226
2013-08-28,67.636931456368
2013-08-29,67.834178444368
2013-08-30,67.543004319226
2013-09-03,68.031425432367
2013-09-04,68.698308106079
2013-09-05,69.31822721122
2013-09-06,68.895555094079
2013-09-09,69.186729219221
2013-09-10,70.069644308361
2013-09-11,70.614421703788
2013-09-12,70.717741554645
2013-09-13,70.727134268359
2013-09-16,71.008915679787
2013-09-17,72.248753890069
2013-09-18,72.925029277495
2013-09-19,72.859280281496
2013-09-20,72.624462438639
2013-09-23,71.797903631784
2013-09-24,71.450373224357
2013-09-25,71.375231514643
2013-09-26,71.685191067213
2013-09-27,71.2813043775
2013-09-30,70.933773970073
2013-10-01,71.318875232357
2013-10-02,70.26689129636
2013-10-03,69.739277202422
2013-10-04,70.01250592964
2013-10-07,68.721735735539
2013-10-08,68.043374757618
2013-10-09,68.043374757618
2013-10-10,70.342264738352
2013-10-11,71.039469076771
2013-10-14,71.670721653448
2013-10-15,70.898143873037
2013-10-16,71.906263659671
2013-10-17,75.590140636994
2013-10-18,75.863369364212
2013-10-21,75.750309201225
2013-10-22,76.193128172924
2013-10-23,75.96700784695
2013-10-24,76.221393213671
2013-10-25,77.832500536234
2013-10-28,77.973825739968
2013-10-29,78.821776962369
2013-10-30,78.294162868431
2013-10-31,77.069344436072
2013-11-01,77.408524925033
2013-11-04,77.191826279308
2013-11-05,77.163561238562
2013-11-06,77.370838204038
2013-11-07,76.240236574169
2013-11-08,77.050501075575
2013-11-11,76.692477226116
2013-11-12,76.343875056907
2013-11-13,76.730163947112
2013-11-14,77.154139558313
2013-11-15,78.011512460963
2013-11-18,77.578115169514
2013-11-19,77.6911753325
2013-11-20,77.493320047273
2013-11-21,79.095005689588
2013-11-22,79.000788887099
2013-11-25,79.697993225518
2013-11-26,80.169077237963
2013-11-27,80.640161250409
2013-11-29,80.838016535636
2013-12-02,80.357510842942
2013-12-03,79.716836586016
2013-12-04,79.613198103278
2013-12-05,79.650884824273
2013-12-06,80.960498378872
2013-12-09,80.790908134391
2013-12-10,80.357510842942
2013-12-11,79.047897288343
2013-12-12,78.482596473409
2013-12-13,78.840620322867
2013-12-16,79.632041463776
2013-12-17,79.24575257357
2013-12-18,81.017028460365
