Date,ARE
2010-10-18,59.907217979171
2010-10-19,58.837873739234
2010-10-20,59.619931466949
2010-10-21,59.635891828739
2010-10-22,59.803475627536
2010-10-25,59.66781255232
2010-10-26,58.97353681445
2010-10-27,59.101219708771
2010-10-28,58.598468312382
2010-10-29,58.638369216858
2010-11-01,58.686250302228
2010-11-02,59.691753095005
2010-11-03,59.117180070561
2010-11-04,59.101219708771
2010-11-05,59.109199889666
2010-11-08,59.220922422197
2010-11-09,57.106174485007
2010-11-10,57.792470041982
2010-11-11,57.50518352976
2010-11-12,56.739086163835
2010-11-15,55.669741923897
2010-11-16,54.129567011152
2010-11-17,54.60039768396
2010-11-18,54.225329181893
2010-11-19,53.969963393251
2010-11-22,53.618835433869
2010-11-23,52.756975897203
2010-11-24,54.273210267263
2010-11-26,53.84228049893
2010-11-29,54.025824659516
2010-11-30,53.267707474486
2010-12-01,54.169467915627
2010-12-02,54.879704015287
2010-12-03,55.159010346614
2010-12-06,55.31063378362
2010-12-07,56.300176214607
2010-12-08,55.430336497046
2010-12-09,54.680199492911
2010-12-10,55.063248175873
2010-12-13,55.35851486899
2010-12-14,55.406395954361
2010-12-15,55.206891431984
2010-12-16,55.446296858836
2010-12-17,55.398415773466
2010-12-20,56.188453682076
2010-12-21,56.411898747138
2010-12-22,57.433361901704
2010-12-23,57.393460997229
2010-12-27,58.18349890584
2010-12-28,58.622408855067
2010-12-29,58.582507950592
2010-12-30,58.807331171894
2010-12-31,58.823389973415
2011-01-03,59.827065068512
2011-01-04,58.879595778741
2011-01-05,59.329242221344
2011-01-06,58.670831358961
2011-01-07,60.630005144589
2011-01-10,60.469417129374
2011-01-11,60.075976492096
2011-01-12,60.710299152197
2011-01-13,60.1161234959
2011-01-14,60.397152522527
2011-01-18,61.914709266313
2011-01-19,60.766504957522
2011-01-20,60.501534732417
2011-01-21,60.421240724809
2011-01-24,61.208121999365
2011-01-25,62.50888492261
2011-01-26,62.115444285332
2011-01-27,62.549031926414
2011-01-28,61.465062823709
2011-01-31,61.858503460987
2011-02-01,62.30814990359
2011-02-02,61.810327056423
2011-02-03,61.762150651858
2011-02-04,60.74241675524
2011-02-07,62.372385109677
2011-02-08,62.436620315763
2011-02-09,62.380414510437
2011-02-10,63.006707769778
2011-02-11,63.416207208577
2011-02-14,63.528618819228
2011-02-15,63.368030804012
2011-02-16,64.082647471721
2011-02-17,64.106735674003
2011-02-18,64.026441666396
2011-02-22,63.560736422271
2011-02-23,62.685531739347
2011-02-24,61.697915445772
2011-02-25,62.894296159127
2011-02-28,64.395794101391
2011-03-01,62.396473311959
2011-03-02,61.529298029796
2011-03-03,62.340267506634
2011-03-04,61.78623885414
2011-03-07,61.697915445772
2011-03-08,62.557061327174
2011-03-09,62.211797094461
2011-03-10,61.553386232078
2011-03-11,61.978944472399
2011-03-14,61.312504209255
2011-03-15,61.609592037403
2011-03-16,60.509564133177
2011-03-17,60.268682110354
2011-03-18,60.397152522527
2011-03-21,61.649739041207
2011-03-22,60.710299152197
2011-03-23,60.268682110354
2011-03-24,60.774534358283
2011-03-25,61.440974621427
2011-03-28,60.959210575781
2011-03-29,61.722003648054
2011-03-30,62.408521615875
2011-03-31,62.97388935408
2011-04-01,63.3454167249
2011-04-04,63.482720318464
2011-04-05,63.385800134772
2011-04-06,63.393876816746
2011-04-07,61.827000513721
2011-04-08,61.221249365644
2011-04-11,61.293939503413
2011-04-12,61.512009916721
2011-04-13,61.366629641182
2011-04-14,62.521595163516
2011-04-15,62.828509078541
2011-04-18,61.697773602131
2011-04-19,62.036994245054
2011-04-20,62.796202350644
2011-04-21,63.111192947644
2011-04-25,63.3454167249
2011-04-26,64.379232017618
2011-04-27,65.122286759259
2011-04-28,65.784574681157
2011-04-29,66.349942419362
2011-05-02,66.026875140388
2011-05-03,65.841111454977
2011-05-04,64.742682706464
2011-05-05,63.571563820182
2011-05-06,61.205096001695
2011-05-09,62.707358848926
2011-05-10,63.910784463105
2011-05-11,63.006196081977
2011-05-12,63.022349445926
2011-05-13,63.062732855798
2011-05-16,63.256573223182
2011-05-17,63.426183544644
2011-05-18,64.274235151952
2011-05-19,64.468075519336
2011-05-20,63.587717184131
2011-05-23,62.65889875708
2011-05-24,63.006196081977
2011-05-25,63.878477735208
2011-05-26,64.928446391875
2011-05-27,65.655347769567
2011-05-31,66.664933016362
2011-06-01,64.476152201311
2011-06-02,63.943091191003
2011-06-03,63.838094325336
2011-06-06,62.626592029182
2011-06-07,63.539257092285
2011-06-08,63.183883085413
2011-06-09,62.634668711157
2011-06-10,61.253556093541
2011-06-13,62.351984842054
2011-06-14,62.707358848926
2011-06-15,61.503933234746
2011-06-16,61.802770467798
2011-06-17,62.481211753644
2011-06-20,63.143499675541
2011-06-21,64.080394784567
2011-06-22,64.23385174208
2011-06-23,62.158144474669
2011-06-24,61.95622742531
2011-06-27,61.95622742531
2011-06-28,62.351984842054
2011-06-29,62.798806883268
2011-06-30,62.896295328623
2011-07-01,64.188017229586
2011-07-05,65.366002610966
2011-07-06,65.820948689293
2011-07-07,66.600856252138
2011-07-08,66.381507250088
2011-07-11,65.374126648079
2011-07-12,66.405879361427
2011-07-13,65.341630499628
2011-07-14,65.008544977996
2011-07-15,66.275894767619
2011-07-18,65.885940986197
2011-07-19,67.291399406741
2011-07-20,68.079431006699
2011-07-21,68.648113604607
2011-07-22,68.997447200465
2011-07-25,68.380020379879
2011-07-26,68.323152120088
2011-07-27,66.722716808833
2011-07-28,66.657724511929
2011-07-29,66.617104326364
2011-08-01,66.129662099586
2011-08-02,63.058776070883
2011-08-03,62.205752174021
2011-08-04,58.980509440171
2011-08-05,57.217593386656
2011-08-08,50.880844438539
2011-08-09,56.063980116614
2011-08-10,54.496040953811
2011-08-11,56.185840673309
2011-08-12,56.2427089331
2011-08-15,58.663671992765
2011-08-16,58.696168141217
2011-08-17,58.6230518072
2011-08-18,55.365312924899
2011-08-19,53.781125687869
2011-08-22,54.390428471342
2011-08-23,55.365312924899
2011-08-24,56.299577192891
2011-08-25,55.219080256865
2011-08-26,56.047732042388
2011-08-29,58.509315287619
2011-08-30,58.476819139167
2011-08-31,59.151114219543
2011-09-01,57.956880763937
2011-09-02,56.145220487744
2011-09-06,56.258957007326
2011-09-07,59.00488155151
2011-09-08,58.371206656698
2011-09-09,55.950243597033
2011-09-12,55.154087959962
2011-09-13,55.105343737284
2011-09-14,55.357188887786
2011-09-15,55.893375337242
2011-09-16,55.698398446531
2011-09-19,53.748629539418
2011-09-20,53.691761279627
2011-09-21,50.758983881844
2011-09-22,48.817339011844
2011-09-23,48.987943791216
2011-09-26,49.459137943769
2011-09-27,50.295913766405
2011-09-28,49.507882166447
2011-09-29,51.390933745458
2011-09-30,50.261102798051
2011-10-03,46.822486871161
2011-10-04,49.466946262555
2011-10-05,48.680976907837
2011-10-06,50.809643910198
2011-10-07,48.852907704182
2011-10-10,50.531279763735
2011-10-11,49.221330839206
2011-10-12,49.769871951353
2011-10-13,50.523092582957
2011-10-14,52.700882669988
2011-10-17,52.266962088737
2011-10-18,54.223698294754
2011-10-19,53.503226386262
2011-10-20,54.141826486971
2011-10-21,55.533647219283
2011-10-24,57.817870656432
2011-10-25,56.335990935558
2011-10-26,54.182762390862
2011-10-27,55.681016473293
2011-10-28,55.631893388623
2011-10-31,54.109077763857
2011-11-01,51.939474857605
2011-11-02,54.403816271877
2011-11-03,56.172247319992
2011-11-04,56.417862743341
2011-11-07,56.524296093459
2011-11-08,57.056462844049
2011-11-09,55.034229191807
2011-11-10,54.682180418339
2011-11-11,55.992129342869
2011-11-14,54.673993237561
2011-11-15,55.69739083485
2011-11-16,55.083352276476
2011-11-17,54.068141859966
2011-11-18,54.371067548763
2011-11-21,52.602636500648
2011-11-22,52.176903100176
2011-11-23,50.760520825528
2011-11-25,50.948825983429
2011-11-28,52.226026184846
2011-11-29,51.824854326709
2011-11-30,53.675157182607
2011-12-01,54.035393136853
2011-12-02,54.109077763857
2011-12-05,55.787449823411
2011-12-06,55.296218976712
2011-12-07,55.959380619756
2011-12-08,54.53481116433
2011-12-09,55.476336953835
2011-12-12,53.773403351947
2011-12-13,53.17573915513
2011-12-14,52.725444212323
2011-12-15,53.519600747819
2011-12-16,54.248259837089
2011-12-19,54.035393136853
2011-12-20,55.713765196406
2011-12-21,56.098562692987
2011-12-22,56.843596143813
2011-12-23,56.819034601478
2011-12-27,57.203832098059
2011-12-28,56.344178116336
2011-12-29,57.119291937928
2011-12-30,56.871915186356
2012-01-03,56.74822681057
2012-01-04,55.651523211935
2012-01-05,56.583308976189
2012-01-06,56.236981523988
2012-01-09,56.443128816965
2012-01-10,57.440881714971
2012-01-11,58.026340027024
2012-01-12,57.416144039814
2012-01-13,57.457373498409
2012-01-17,58.001602351867
2012-01-18,58.718994931426
2012-01-19,58.364421587506
2012-01-20,58.949879899559
2012-01-23,59.156027192536
2012-01-24,58.793207956897
2012-01-25,59.024092925031
2012-01-26,59.411649835827
2012-01-27,59.856927988656
2012-01-30,59.419895727546
2012-01-31,59.708501937713
2012-02-01,60.582566459933
2012-02-02,60.450632192428
2012-02-03,61.233991905739
2012-02-06,61.283467256053
2012-02-07,60.747484294314
2012-02-08,59.988862256161
2012-02-09,59.782714963184
2012-02-10,59.180764867693
2012-02-13,59.881665663813
2012-02-14,59.180764867693
2012-02-15,59.123043625659
2012-02-16,60.178517765699
2012-02-17,60.046583498194
2012-02-21,58.826191523773
2012-02-22,57.97686467671
2012-02-23,58.578814772202
2012-02-24,58.339683912349
2012-02-27,58.281962670315
2012-02-28,59.040584708469
2012-02-29,59.11479773394
2012-03-01,59.518846428174
2012-03-02,59.015847033312
2012-03-05,59.510600536455
2012-03-06,58.265470886877
2012-03-07,58.479864071573
2012-03-08,58.224241428282
2012-03-09,59.03233881675
2012-03-12,59.03233881675
2012-03-13,60.417648625552
2012-03-14,60.038337606475
2012-03-15,59.90640333897
2012-03-16,59.955878689285
2012-03-19,60.640287701966
2012-03-20,60.673271268843
2012-03-21,60.442386300709
2012-03-22,59.659026587398
2012-03-23,59.749731396308
2012-03-26,59.914649230689
2012-03-27,59.99710814788
2012-03-28,60.137288307104
2012-03-29,60.311623350512
2012-03-30,60.710103449731
2012-04-02,60.942550174275
2012-04-03,60.726706787198
2012-04-04,60.26181333811
2012-04-05,59.796919889021
2012-04-09,59.091278046654
2012-04-10,58.028664448738
2012-04-11,58.277714510749
2012-04-12,59.473154808406
2012-04-13,59.066373040453
2012-04-16,60.477656725187
2012-04-17,61.291220261092
2012-04-18,60.560673412524
2012-04-19,60.278416675577
2012-04-20,61.33272860476
2012-04-23,60.461053387719
2012-04-24,60.768215130867
2012-04-25,61.789320385115
2012-04-26,61.95535375979
2012-04-27,62.071577122062
2012-04-30,62.196102153068
2012-05-01,62.793822301896
2012-05-02,62.777218964428
2012-05-03,62.212705490535
2012-05-04,61.706303697778
2012-05-07,62.054973784594
2012-05-08,62.279118840405
2012-05-09,62.254213834204
2012-05-10,61.847432066251
2012-05-11,62.387040533943
2012-05-14,61.490460310701
2012-05-15,60.643690099861
2012-05-16,60.037668282299
2012-05-17,57.821122730395
2012-05-18,56.567570751602
2012-05-21,57.472452643578
2012-05-22,57.738106043057
2012-05-23,58.269412842016
2012-05-24,58.543367910229
2012-05-25,57.970552767602
2012-05-29,58.335826191885
2012-05-30,56.800017476146
2012-05-31,56.833224151081
2012-06-01,56.434744051862
2012-06-04,56.708699120075
2012-06-05,57.555469330915
2012-06-06,58.56827291643
2012-06-07,58.443747885424
2012-06-08,58.950149678181
2012-06-11,57.248307587768
2012-06-12,57.580374337117
2012-06-13,57.36453095004
2012-06-14,58.56827291643
2012-06-15,58.261111173282
2012-06-18,58.85883132211
2012-06-19,59.298819764998
2012-06-20,59.28221642753
2012-06-21,57.937346092667
2012-06-22,58.020362780004
2012-06-25,57.381134287507
2012-06-26,57.713201036856
2012-06-27,58.070172792406
2012-06-28,59.023513762789
2012-06-29,60.813118742278
2012-07-02,60.82984402246
2012-07-03,61.699558591932
2012-07-05,61.540668430201
2012-07-06,61.381778268471
2012-07-09,61.239613386923
2012-07-10,60.687679140912
2012-07-11,60.679316500821
2012-07-12,60.353173537269
2012-07-13,61.306514507651
2012-07-16,61.189437546376
2012-07-17,62.008976275301
2012-07-18,61.557393710383
2012-07-19,61.005459464373
2012-07-20,60.512063698999
2012-07-23,60.328085616996
2012-07-24,59.993580013353
2012-07-25,59.73433817053
2012-07-26,59.985217373262
2012-07-27,60.629140660274
2012-07-30,60.629140660274
2012-07-31,61.4486793892
2012-08-01,60.846569302642
2012-08-02,61.030547384646
2012-08-03,61.507217869837
2012-08-06,61.68283331175
2012-08-07,61.256338667105
2012-08-08,61.047272664828
2012-08-09,60.82984402246
2012-08-10,61.423591468926
2012-08-13,61.967163074846
2012-08-14,61.624294831112
2012-08-15,61.84172347348
2012-08-16,62.084240036121
2012-08-17,61.37341562838
2012-08-20,61.289789227469
2012-08-21,61.741371792387
2012-08-22,61.716283872114
2012-08-23,61.256338667105
2012-08-24,61.323239787833
2012-08-27,61.147624345921
2012-08-28,61.758097072569
2012-08-29,61.967163074846
2012-08-30,61.933712514482
2012-08-31,61.799910273025
2012-09-04,62.251492837942
2012-09-05,62.335119238853
2012-09-06,62.686350122678
2012-09-07,62.803427083953
2012-09-10,62.31003131858
2012-09-11,62.435470919946
2012-09-12,62.402020359582
2012-09-13,63.204833808325
2012-09-14,64.099636298069
2012-09-17,63.547702052059
2012-09-18,62.987405165957
2012-09-19,62.644536922223
2012-09-20,62.201316997396
2012-09-21,62.31003131858
2012-09-24,62.644536922223
2012-09-25,61.716283872114
2012-09-26,61.632657471203
2012-09-27,61.969586034665
2012-09-28,61.927469964232
2012-10-01,61.278882479568
2012-10-02,61.236766409136
2012-10-03,61.455769975386
2012-10-04,61.354691406347
2012-10-05,61.219919980963
2012-10-08,61.15253426827
2012-10-09,61.043032485145
2012-10-10,61.379961048607
2012-10-11,61.514732473992
2012-10-12,61.295728907742
2012-10-15,62.205436029088
2012-10-16,62.213859243174
2012-10-17,62.365477096732
2012-10-18,62.542364592549
2012-10-19,61.80954496702
2012-10-22,61.253612837309
2012-10-23,60.411291428655
2012-10-24,60.234403932838
2012-10-25,59.88905215529
2012-10-26,59.021461104376
2012-10-31,59.324696811492
2012-11-01,58.684532540915
2012-11-02,58.861420036732
2012-11-05,58.667686112742
2012-11-06,58.33075754928
2012-11-07,57.505282568799
2012-11-08,56.671384374232
2012-11-09,56.814579013703
2012-11-12,55.72798439654
2012-11-13,55.786946895145
2012-11-14,54.540311210338
2012-11-15,54.843546917453
2012-11-16,56.081759388174
2012-11-19,56.688230802405
2012-11-20,56.82300222779
2012-11-21,56.705077230578
2012-11-23,57.294702216636
2012-11-26,57.092545078559
2012-11-27,56.82300222779
2012-11-28,57.033582579953
2012-11-29,57.227316503943
2012-11-30,57.21047007577
2012-12-03,57.64847720827
2012-12-04,57.665323636443
2012-12-05,57.89275041678
2012-12-06,58.751918253607
2012-12-07,59.072000388895
2012-12-10,59.248887884713
2012-12-11,59.147809315674
2012-12-12,59.072000388895
2012-12-13,58.735071825434
2012-12-14,58.33075754928
2012-12-17,58.760341467693
2012-12-18,58.869843250818
2012-12-19,58.600300400049
2012-12-20,59.341543239665
2012-12-21,58.57503075779
2012-12-24,58.583453971876
2012-12-26,58.238102194328
2012-12-27,58.08648434077
2012-12-28,57.882672115013
2012-12-31,58.867764539506
2013-01-02,59.980239605097
2013-01-03,60.277465767659
2013-01-04,60.837949388491
2013-01-07,61.109699022834
2013-01-08,60.88890244493
2013-01-09,61.220097311786
2013-01-10,61.075730318541
2013-01-11,61.381448657177
2013-01-14,61.474862593982
2013-01-15,61.738120052252
2013-01-16,61.449386065762
2013-01-17,61.483354770055
2013-01-18,61.695659171885
2013-01-22,62.060822743034
2013-01-23,61.789073108691
2013-01-24,61.975900982301
2013-01-25,62.281619320937
2013-01-28,62.154236679839
2013-01-29,62.392017609889
2013-01-30,62.171221031985
2013-01-31,61.568276530787
2013-02-01,61.907963573716
2013-02-04,61.237081663932
2013-02-05,61.245573840005
2013-02-06,61.806057460837
2013-02-07,61.542800002568
2013-02-08,61.670182643666
2013-02-11,61.763596580471
2013-02-12,61.81454963691
2013-02-13,61.449386065762
2013-02-14,60.770011979905
2013-02-15,60.820965036345
2013-02-19,61.075730318541
2013-02-20,61.024777262102
2013-02-21,60.659613690954
2013-02-22,61.245573840005
2013-02-25,59.937778724731
2013-02-26,60.192544006927
2013-02-27,60.498262345563
2013-02-28,60.41334058483
2013-03-01,60.302942295879
2013-03-04,61.016285086029
2013-03-05,61.585260882934
2013-03-06,61.38994083325
2013-03-07,61.355972128957
2013-03-08,61.118191198907
2013-03-11,61.38994083325
2013-03-12,61.169144255346
2013-03-13,60.990808557809
2013-03-14,60.727551099539
2013-03-15,60.642629338807
2013-03-18,60.218020535147
2013-03-19,60.294450119805
2013-03-20,60.319926648025
2013-03-21,60.583184106295
2013-03-22,60.812472860271
2013-03-25,60.659613690954
2013-03-26,61.220097311786
2013-03-27,60.680600021166
2013-03-28,60.783361409855
2013-04-01,60.689163470223
2013-04-02,60.517894489074
2013-04-03,60.123975832431
2013-04-04,60.466513794729
2013-04-05,60.449386896614
2013-04-08,61.357112496705
2013-04-09,61.160153168383
2013-04-10,61.30573180236
2013-04-11,61.733904255233
2013-04-12,61.862355991095
2013-04-15,60.706290368338
2013-04-16,61.185843515556
2013-04-17,60.312371711695
2013-04-18,60.22673722112
2013-04-19,61.006011085349
2013-04-22,60.629219326821
2013-04-23,61.297168353303
2013-04-24,61.297168353303
2013-04-25,60.80048830797
2013-04-26,60.415133100384
2013-04-29,61.220097311786
2013-04-30,62.316218791141
2013-05-01,62.196330504336
2013-05-02,62.641629855324
2013-05-03,62.872842979875
2013-05-06,63.052675410082
2013-05-07,63.609299598817
2013-05-08,64.482771402678
2013-05-09,64.457081055506
2013-05-10,64.568405893253
2013-05-13,64.765365221574
2013-05-14,66.281095704745
2013-05-15,66.87197368971
2013-05-16,66.623633667043
2013-05-17,66.204024663228
2013-05-20,66.109826723596
2013-05-21,65.972811538676
2013-05-22,63.515101659185
2013-05-23,63.052675410082
2013-05-24,63.112619553484
2013-05-28,61.84522909298
2013-05-29,60.29524481358
2013-05-30,59.747184073902
2013-05-31,58.659626043605
2013-06-03,58.830895024754
2013-06-04,58.1372556511
2013-06-05,57.623448707652
2013-06-06,58.265707386962
2013-06-07,57.59775836048
2013-06-10,57.760463892572
2013-06-11,56.784230700021
2013-06-12,55.8422513037
2013-06-13,57.580631462365
2013-06-14,58.017367364295
2013-06-17,57.743336994457
2013-06-18,58.308524632249
2013-06-19,56.004956835792
2013-06-20,54.18950563561
2013-06-21,53.85553112237
2013-06-24,53.658571794048
2013-06-25,54.078180797863
2013-06-26,55.251373318736
2013-06-27,56.972842442022
2013-06-28,56.851734061489
2013-07-01,57.111252019773
2013-07-02,58.339637022319
2013-07-03,57.889805894626
2013-07-05,57.708143323827
2013-07-08,58.235829839005
2013-07-09,59.074937904125
2013-07-10,59.204696883267
2013-07-11,60.493636076079
2013-07-12,59.507467834599
2013-07-15,60.095708540043
2013-07-16,59.965949560901
2013-07-17,60.1476121317
2013-07-18,60.882913013506
2013-07-19,60.623395055221
2013-07-22,60.865611816287
2013-07-23,61.514406711998
2013-07-24,60.277371110842
2013-07-25,60.588792660783
2013-07-26,60.225467519185
2013-07-29,59.455564242942
2013-07-30,60.000551955339
2013-07-31,59.256600474924
2013-08-01,59.204696883267
2013-08-02,58.720263361136
2013-08-05,58.910576530545
2013-08-06,59.386359454066
2013-08-07,58.953829523592
2013-08-08,58.573203184775
2013-08-09,59.213347481876
2013-08-12,58.313685226491
2013-08-13,57.223709801697
2013-08-14,56.964191843412
2013-08-15,55.424385290925
2013-08-16,53.763470357905
2013-08-19,52.785952715034
2013-08-20,54.031638914799
2013-08-21,53.529904195449
2013-08-22,53.668313773201
2013-08-23,53.607759582935
2013-08-26,53.849976344
2013-08-27,53.893229337048
2013-08-28,53.564506589887
2013-08-29,53.772120956515
2013-08-30,53.34824162465
2013-09-03,53.201181448289
2013-09-04,53.434747610745
2013-09-05,53.140627258023
2013-09-06,53.564506589887
2013-09-09,54.758289197995
2013-09-10,54.740988000776
2013-09-11,54.836144585481
2013-09-12,54.490120641102
2013-09-13,54.585277225806
2013-09-16,54.957252966013
2013-09-17,55.363831100659
2013-09-18,57.915757690455
2013-09-19,58.305034627881
2013-09-20,56.99879423785
2013-09-23,57.310215787791
2013-09-24,56.609517300424
2013-09-25,56.566264307376
2013-09-26,56.721975082347
2013-09-27,56.197500046911
2013-09-30,55.812885020925
2013-10-01,56.389807559904
2013-10-02,56.433513812857
2013-10-03,55.471976247892
2013-10-04,55.384563741986
2013-10-07,55.506941250255
2013-10-08,55.489458749073
2013-10-09,55.358339990215
2013-10-10,56.354842557542
2013-10-11,55.821626271516
2013-10-14,55.559388753798
2013-10-15,55.235962481946
2013-10-16,56.040157536281
2013-10-17,57.674771396721
2013-10-18,57.700995148493
2013-10-21,57.464981382547
2013-10-22,57.980715167392
2013-10-23,58.216728933338
2013-10-24,58.068127673298
2013-10-25,59.309385257162
2013-10-28,58.69749771582
2013-10-29,58.435260198103
2013-10-30,58.225470183929
2013-10-31,57.499946384909
2013-11-01,58.059386422707
2013-11-04,58.015680169754
2013-11-05,57.054142604789
2013-11-06,56.888058843568
2013-11-07,56.293653803408
2013-11-08,55.655542510295
2013-11-11,55.620577507932
2013-11-12,55.14854997604
2013-11-13,55.603095006751
2013-11-14,56.153793793958
2013-11-15,56.756940084709
2013-11-18,56.494702566991
2013-11-19,55.891556276241
2013-11-20,55.515682500845
2013-11-21,56.450996314038
2013-11-22,56.46847881522
2013-11-25,56.17127629514
2013-11-26,56.03141628569
2013-11-27,56.075122538643
2013-11-29,55.29715123608
2013-12-02,55.200997479584
2013-12-03,55.244703732537
2013-12-04,54.475473680565
2013-12-05,54.763934950054
2013-12-06,55.323374987852
2013-12-09,55.594353756161
2013-12-10,55.375822491396
2013-12-11,54.055893652216
2013-12-12,53.426523609694
2013-12-13,53.714984879183
2013-12-16,53.872327389814
2013-12-17,55.332116238443
2013-12-18,56.18001754573
2013-12-19,54.746452448873
