Date,ABC
2013-12-03,66.503501285813
2013-12-04,65.457463501666
2013-12-05,65.155903059389
2013-12-06,66.239635898821
2013-12-09,66.56004386874
2013-12-10,65.749600180121
2013-12-11,64.83549508947
2013-12-12,64.807223798007
2013-12-13,64.50566335573
2013-12-16,64.50566335573
2013-12-17,64.411425717519
2013-12-18,65.598819958983
2013-12-19,65.617667486625
2013-12-20,65.796718999227
2013-12-23,65.994618039471
2013-12-24,66.098279441504
2013-12-26,66.249059662642
2013-12-27,66.164245788252
2013-12-30,66.324449773211
2013-12-31,66.258483426463
2014-01-02,65.862685345975
2014-01-03,65.909804165081
2014-01-06,65.674210069552
2014-01-07,66.390416119959
2014-01-08,67.040655823618
2014-01-09,67.266826155326
2014-01-10,67.229131100041
2014-01-13,66.541196341097
2014-01-14,66.475229994349
2014-01-15,66.484653758171
2014-01-16,66.437534939065
2014-01-17,66.465806230528
2014-01-21,66.456382466707
2014-01-22,66.230212135
2014-01-23,65.627091250447
2014-01-24,63.374811697193
2014-01-27,62.960166089063
2014-01-28,63.817728596787
2014-01-29,63.384235461014
2014-01-30,63.864847415893
2014-01-31,63.34654040573
2014-02-03,61.414668822395
2014-02-04,61.263888601257
2014-02-05,60.990599450444
2014-02-06,61.735076792314
2014-02-07,62.705724465892
2014-02-10,62.545520480932
2014-02-11,63.666948375649
2014-02-12,63.836576124429
2014-02-13,64.199391031543
2014-02-14,64.303411255633
2014-02-18,64.776230456042
2014-02-19,64.407431479723
2014-02-20,64.672210231952
2014-02-21,64.68166661596
2014-02-24,64.851881528108
2014-02-25,64.984270904222
2014-02-26,64.549277239846
2014-02-27,64.312867639641
2014-02-28,64.16156549551
2014-03-03,63.830592055224
2014-03-04,65.022096440255
2014-03-05,65.145029432361
2014-03-06,65.012640056247
2014-03-07,65.192311352402
2014-03-10,65.343613496533
2014-03-11,64.624928311911
2014-03-12,64.000806967371
2014-03-13,64.104827191461
2014-03-14,63.896786743281
2014-03-17,64.379062327699
2014-03-18,64.16156549551
2014-03-19,63.234839862709
2014-03-20,62.86604088639
2014-03-21,61.296281141032
2014-03-24,60.823461940622
2014-03-25,61.050415156819
2014-03-26,61.324650293056
2014-03-27,60.624877876451
2014-03-28,61.296281141032
2014-03-31,62.024422709662
2014-04-01,62.327026997923
2014-04-02,62.014966325653
2014-04-03,62.223006773833
2014-04-04,61.51377797322
2014-04-07,60.691072564508
2014-04-08,60.6816161805
2014-04-09,62.071704629702
2014-04-10,61.466496053179
2014-04-11,60.6816161805
2014-04-14,61.003133236778
2014-04-15,60.728898100541
2014-04-16,61.419214133138
2014-04-17,61.163891764917
2014-04-21,61.277368373015
2014-04-22,61.163891764917
2014-04-23,61.315193909048
2014-04-24,61.362475829089
2014-04-25,59.414460723403
2014-04-28,60.000756531911
2014-04-29,60.511401268352
2014-04-30,61.636710965326
2014-05-01,61.343563061072
2014-05-02,60.776180020582
2014-05-05,61.561059893261
2014-05-06,61.248999220991
2014-05-07,61.031502388802
2014-05-08,60.899113012688
2014-05-09,62.014966325653
2014-05-12,63.045712182545
2014-05-13,63.215927094692
2014-05-14,63.641464375061
2014-05-15,64.052817079416
2014-05-16,64.821450884369
2014-05-19,65.874763876342
2014-05-20,66.225868207
2014-05-21,67.098884380526
2014-05-22,67.706199979502
2014-05-23,67.981389860287
2014-05-27,68.70257713407
2014-05-28,68.968277708622
2014-05-29,69.537636082661
2014-05-30,69.442743020321
2014-06-02,69.471210939023
2014-06-03,69.357339264215
2014-06-04,69.898229719553
2014-06-05,69.072660077196
2014-06-06,68.79747019641
2014-06-09,68.645641296666
2014-06-10,68.332494190945
2014-06-11,68.247090434839
2014-06-12,67.810582348075
2014-06-13,68.114240147563
2014-06-16,67.867518185479
2014-06-17,68.076282922627
2014-06-18,68.417897947051
2014-06-19,68.256579741073
2014-06-20,68.569726846795
2014-06-23,68.778491583942
2014-06-24,68.84491672758
2014-06-25,69.025213546026
2014-06-26,69.006234933558
2014-06-27,69.148574527068
2014-06-30,68.949299096154
2014-07-01,69.252956895642
2014-07-02,69.31938203928
2014-07-03,69.490189551491
2014-07-07,69.281424814344
2014-07-08,69.148574527068
2014-07-09,69.252956895642
2014-07-10,69.196021058238
2014-07-11,69.252956895642
2014-07-14,69.366828570449
2014-07-15,68.98725632109
2014-07-16,69.243467589408
2014-07-17,68.98725632109
2014-07-18,69.328871345514
2014-07-21,69.025213546026
2014-07-22,69.955165556957
2014-07-23,70.277801968912
2014-07-24,72.469831708963
2014-07-25,72.868382570791
2014-07-28,73.447230251064
2014-07-29,73.655994988212
2014-07-30,73.969142093933
2014-07-31,72.982254245599
2014-08-01,73.81731319419
2014-08-04,73.81731319419
2014-08-05,73.115104532875
2014-08-06,72.147195297008
2014-08-07,71.131839529971
2014-08-08,71.577836922969
2014-08-11,72.014345009732
2014-08-12,71.947919866094
2014-08-13,72.251577665582
2014-08-14,72.930063061312
2014-08-15,72.65402914996
2014-08-18,72.911026239839
2014-08-19,73.225133794136
2014-08-20,73.158504918982
2014-08-21,73.225133794136
2014-08-22,72.911026239839
2014-08-25,73.2156153834
2014-08-26,73.025247168675
2014-08-27,72.692102792905
2014-08-28,73.025247168675
2014-08-29,73.662980688005
2014-09-02,73.434538830334
2014-09-03,73.634425455796
2014-09-04,73.62490704506
2014-09-05,74.376861493225
2014-09-08,74.557711297214
2014-09-09,74.243603742917
2014-09-10,74.205530099972
2014-09-11,73.62490704506
2014-09-12,73.386946776653
2014-09-15,73.13946809751
2014-09-16,73.396465187389
2014-09-17,72.844397364685
2014-09-18,73.415502008862
2014-09-19,73.605870223587
2014-09-22,73.463094062543
2014-09-23,73.091876043828
2014-09-24,74.281677385862
2014-09-25,73.758164795367
2014-09-26,73.691535920214
2014-09-29,73.891422545675
2014-09-30,73.577314991378
2014-10-01,72.996691936466
2014-10-02,73.168023329719
2014-10-03,74.138901224818
2014-10-06,73.786720027576
2014-10-07,72.815842132477
2014-10-08,74.138901224818
2014-10-09,73.482130884016
2014-10-10,73.196578561927
2014-10-13,72.187627023883
2014-10-14,72.939581472048
2014-10-15,72.358958417136
2014-10-16,71.407117343508
2014-10-17,72.187627023883
2014-10-20,71.854482648113
2014-10-21,72.930063061312
2014-10-22,72.939581472048
2014-10-23,73.710572741686
2014-10-24,74.510119243533
2014-10-27,75.623773299677
2014-10-28,75.814141514402
2014-10-29,75.899807211029
2014-10-30,80.754196686527
2014-10-31,81.296746098494
2014-11-03,82.714989298199
2014-11-04,83.942864283178
2014-11-05,83.5811646752
2014-11-06,83.190909835012
2014-11-07,82.553176315682
2014-11-10,83.485980567837
2014-11-11,83.695385604035
2014-11-12,84.437821641464
2014-11-13,85.066036750058
2014-11-14,84.827301801837
2014-11-17,84.999190964556
2014-11-18,85.715395809219
2014-11-19,85.29522230035
2014-11-20,84.894147587339
2014-11-21,84.741357220478
2014-11-24,85.982778951226
2014-11-25,86.250162093233
2014-11-26,86.03052594087
2014-11-28,86.947268142038
2014-12-01,86.746730785533
2014-12-02,87.892658536993
2014-12-03,87.844911547349
2014-12-04,87.806713955633
2014-12-05,88.054998301783
2014-12-08,88.389227229292
2014-12-09,87.940405526637
2014-12-10,86.823125968963
2014-12-11,88.379677831363
2014-12-12,86.880422356536
2014-12-15,86.6034898166
2014-12-16,85.400265677567
2014-12-17,86.479347643525
2014-12-18,87.166904294402
2014-12-19,87.548880211555
2014-12-22,87.797164557705
2014-12-23,87.300595865405
2014-12-24,87.472485028124
2014-12-26,87.386540446765
2014-12-29,87.501133221911
2014-12-30,87.166904294402
2014-12-31,86.097371726372
2015-01-02,86.383853664237
2015-01-05,85.648550023717
2015-01-06,86.11647052223
2015-01-07,87.83536214942
2015-01-08,88.035899505925
2015-01-09,88.809400738161
2015-01-12,86.832675366892
2015-01-13,87.51068261984
2015-01-14,87.949954924566
2015-01-15,87.281497069548
2015-01-16,88.255535658289
2015-01-20,88.274634454146
2015-01-21,88.599313983727
2015-01-22,89.907581499977
2015-01-23,90.461446579849
2015-01-26,91.530979147879
2015-01-27,91.597824933381
2015-01-28,92.027547840178
2015-01-29,91.998899646392
2015-01-30,90.767027313572
2015-02-02,90.86252129286
2015-02-03,91.330441791373
2015-02-04,91.550077943737
2015-02-05,91.998899646392
2015-02-06,92.66735750141
2015-02-09,91.254046607943
2015-02-10,92.543215328335
2015-02-11,94.290755149312
2015-02-12,95.608572063491
2015-02-13,96.097006118909
2015-02-17,96.346011715789
2015-02-18,96.403474545838
2015-02-19,96.738674387792
2015-02-20,97.66765680692
2015-02-23,98.414673597559
2015-02-24,98.615793502732
2015-02-25,98.922261929661
2015-02-26,98.625370641073
2015-02-27,98.414673597559
2015-03-02,98.740296301171
2015-03-03,98.682833471122
2015-03-04,99.10422755815
2015-03-05,99.257461771614
2015-03-06,97.935816680483
2015-03-09,98.970147621368
2015-03-10,98.577484949365
2015-03-11,99.449004538445
2015-03-12,100.92388384304
2015-03-13,101.66132349534
2015-03-16,105.47302455527
2015-03-17,105.69329873712
2015-03-18,106.97663527489
2015-03-19,107.61830354377
2015-03-20,108.662211623
2015-03-23,108.83460011314
2015-03-24,109.07402857168
2015-03-25,107.39802936191
2015-03-26,107.35014367021
2015-03-27,108.40362888777
2015-03-30,108.69094303802
2015-03-31,108.86333152817
2015-04-01,107.29268084016
2015-04-02,107.63745782045
2015-04-06,107.78111489558
2015-04-07,107.91519483236
2015-04-08,108.45151457948
2015-04-09,108.70052017636
2015-04-10,110.47229076955
2015-04-13,109.1697999551
2015-04-14,109.17937709344
2015-04-15,108.81544583646
2015-04-16,109.01656574163
2015-04-17,107.84815486397
2015-04-20,108.40362888777
2015-04-21,109.07402857168
2015-04-22,108.99741146495
2015-04-23,110.32863369442
2015-04-24,110.59679356799
2015-04-27,109.2847256152
2015-04-28,109.14106854007
2015-04-29,107.68534351216
2015-04-30,109.46669124368
2015-05-01,109.76358253227
