Date,ADM
2010-11-29,24.271659614181
2010-11-30,24.36410707116
2010-12-01,24.784322784702
2010-12-02,25.313794583765
2010-12-03,25.540711069077
2010-12-06,25.339007526577
2010-12-07,25.355816155119
2010-12-08,25.170921241161
2010-12-09,25.582732640432
2010-12-10,26.112204439494
2010-12-13,25.79494157577
2010-12-14,25.683584411682
2010-12-15,25.397837726473
2010-12-16,25.507093811994
2010-12-17,25.238155755327
2010-12-20,25.423050669286
2010-12-21,25.339007526577
2010-12-22,25.708797354494
2010-12-23,25.389433412202
2010-12-27,25.288581640952
2010-12-28,25.028047898556
2010-12-29,25.002834955744
2010-12-30,25.128899669806
2010-12-31,25.280177326681
2011-01-03,25.549115383348
2011-01-04,25.532306754807
2011-01-05,25.649967154598
2011-01-06,26.633271924286
2011-01-07,26.851784095328
2011-01-10,26.96944449512
2011-01-11,27.07029626637
2011-01-12,27.364447265849
2011-01-13,27.927536321996
2011-01-14,28.162857121579
2011-01-18,28.339347721267
2011-01-19,28.515838320954
2011-01-20,28.062005350329
2011-01-21,28.112431235954
2011-01-24,28.087218293141
2011-01-25,28.019983778975
2011-01-26,28.087218293141
2011-01-27,28.095622607412
2011-01-28,27.532533551266
2011-01-31,27.456894722829
2011-02-01,29.162970519809
2011-02-02,29.692442318872
2011-02-03,29.793294090122
2011-02-04,30.331170203455
2011-02-07,30.213509803664
2011-02-08,30.331170203455
2011-02-09,30.272340003559
2011-02-10,29.784889775851
2011-02-11,30.440426288976
2011-02-14,30.801811802622
2011-02-15,30.77659885981
2011-02-16,31.333717764019
2011-02-17,31.637600802679
2011-02-18,31.78110112649
2011-02-22,31.215541026763
2011-02-23,30.278568324229
2011-02-24,30.751275273255
2011-02-25,31.131129071579
2011-02-28,31.384364937129
2011-03-01,30.911657988103
2011-03-02,31.038275920878
2011-03-03,31.477218087831
2011-03-04,31.190217440208
2011-03-07,31.012952334323
2011-03-08,31.223982222281
2011-03-09,30.894775597066
2011-03-10,29.924038112459
2011-03-11,30.464274625632
2011-03-14,30.2194799556
2011-03-15,29.966244090051
2011-03-16,29.071477365108
2011-03-17,29.333154426176
2011-03-18,29.510419532061
2011-03-21,30.287009519747
2011-03-22,30.42206864804
2011-03-23,30.481157016668
2011-03-24,30.447392234595
2011-03-25,29.797420179684
2011-03-28,29.839626157276
2011-03-29,30.151950391454
2011-03-30,30.337656692857
2011-03-31,30.396745061485
2011-04-01,30.793481250846
2011-04-04,30.996069943286
2011-04-05,31.249305808836
2011-04-06,30.861010814993
2011-04-07,30.785040055328
2011-04-08,29.772096593129
2011-04-11,30.025332458679
2011-04-12,30.000008872124
2011-04-13,29.662361051391
2011-04-14,29.577949096208
2011-04-15,29.400683990323
2011-04-18,29.079918560627
2011-04-19,29.510419532061
2011-04-20,30.227921151119
2011-04-21,30.430509843558
2011-04-25,30.126626804899
2011-04-26,30.683745709108
2011-04-27,30.649980927035
2011-04-28,30.67530451359
2011-04-29,31.249305808836
2011-05-02,31.232423417799
2011-05-03,29.130565733737
2011-05-04,29.307830839621
2011-05-05,28.767594326449
2011-05-06,28.674741175747
2011-05-09,28.792917913004
2011-05-10,28.202034226721
2011-05-11,27.5014149987
2011-05-12,27.265061524187
2011-05-13,27.180649569004
2011-05-16,27.020266854155
2011-05-17,26.986502072082
2011-05-18,26.944083804129
2011-05-19,26.715025157179
2011-05-20,26.519901124593
2011-05-23,26.273875170462
2011-05-24,26.265391516871
2011-05-25,26.324777092006
2011-05-26,26.587770353318
2011-05-27,27.325848215711
2011-05-31,27.495521287525
2011-06-01,26.392646320732
2011-06-02,26.036332869921
2011-06-03,25.7818232622
2011-06-06,25.67153576552
2011-06-07,25.561248268841
2011-06-08,25.238869432394
2011-06-09,25.527313654478
2011-06-10,25.060712706989
2011-06-13,25.281287700347
2011-06-14,25.696986726293
2011-06-15,25.094647321351
2011-06-16,25.043745399807
2011-06-17,25.595182883204
2011-06-20,25.824241530153
2011-06-21,25.934529026833
2011-06-22,25.705470379883
2011-06-23,25.035261746216
2011-06-24,24.857105020811
2011-06-27,25.128581935714
2011-06-28,25.111614628533
2011-06-29,25.713954033474
2011-06-30,25.578215576023
2011-07-01,26.155104020192
2011-07-05,26.307809784825
2011-07-06,26.087234791466
2011-07-07,25.832725183744
2011-07-08,26.333260745597
2011-07-11,25.883627105289
2011-07-12,26.121169405829
2011-07-13,25.824241530153
2011-07-14,25.357640582664
2011-07-15,25.705470379883
2011-07-18,25.137065589305
2011-07-19,25.926045373242
2011-07-20,26.553835738955
2011-07-21,27.376750137255
2011-07-22,27.249495333395
2011-07-25,27.003469379264
2011-07-26,26.808345346677
2011-07-27,26.307809784825
2011-07-28,26.13813671301
2011-07-29,25.773339608609
2011-08-01,25.858176144516
2011-08-02,24.263249269461
2011-08-03,25.145549242896
2011-08-04,23.796648321971
2011-08-05,24.297183883824
2011-08-08,22.303525290004
2011-08-09,23.508204099887
2011-08-10,22.201721446916
2011-08-11,23.355498335254
2011-08-12,23.143406995486
2011-08-15,24.000256008149
2011-08-16,23.923903125832
2011-08-17,24.171332937048
2011-08-18,23.471703815679
2011-08-19,23.480235878135
2011-08-22,23.266934316742
2011-08-23,24.103076437402
2011-08-24,24.256653561605
2011-08-25,23.591152690059
2011-08-26,23.719133626895
2011-08-29,24.521147497732
2011-08-30,24.512615435277
2011-08-31,24.299313873884
2011-09-01,24.111608499858
2011-09-02,23.403447316033
2011-09-06,23.121889254995
2011-09-07,23.821518376363
2011-09-08,23.505832065502
2011-09-09,23.13042131745
2011-09-12,23.053632755349
2011-09-13,23.121889254995
2011-09-14,23.386383191122
2011-09-15,24.051884062668
2011-09-16,24.418762748264
2011-09-19,23.727665689351
2011-09-20,23.915371063376
2011-09-21,23.19014575464
2011-09-22,21.679970699978
2011-09-23,21.492265325953
2011-09-26,21.782355449447
2011-09-27,21.987124948384
2011-09-28,21.424008826307
2011-09-29,21.987124948384
2011-09-30,21.168046952635
2011-10-03,20.613462893014
2011-10-04,20.997405703521
2011-10-05,21.475201201041
2011-10-06,22.106573822764
2011-10-07,21.714098949801
2011-10-10,22.191894447321
2011-10-11,22.490516633272
2011-10-12,23.104825130083
2011-10-13,23.13042131745
2011-10-14,23.676473314616
2011-10-17,23.053632755349
2011-10-18,23.812986313908
2011-10-19,23.394915253578
2011-10-20,23.693537439528
2011-10-21,24.393166560897
2011-10-24,24.691788746847
2011-10-25,24.017755812845
2011-10-26,24.657660497024
2011-10-27,25.553527054874
2011-10-28,25.886277490647
2011-10-31,24.691788746847
2011-11-01,23.667941252161
2011-11-02,24.350506248618
2011-11-03,25.058667432442
2011-11-04,24.78564143386
2011-11-07,25.075731557354
2011-11-08,25.468206430317
2011-11-09,24.333442123707
2011-11-10,24.640596372112
2011-11-11,25.331693431025
2011-11-14,25.408481993127
2011-11-15,25.438344211722
2011-11-16,24.837573599434
2011-11-17,24.640177541111
2011-11-18,24.803243850161
2011-11-21,24.279715173739
2011-11-22,24.382704421559
2011-11-23,23.850593307819
2011-11-25,23.945000118321
2011-11-28,24.803243850161
2011-11-29,24.940562847255
2011-11-30,25.850301203005
2011-12-01,25.936125576189
2011-12-02,25.738729517866
2011-12-05,25.712982205911
2011-12-06,25.404014462448
2011-12-07,25.361102275856
2011-12-08,24.665924853066
2011-12-09,24.992057471165
2011-12-12,24.322627360331
2011-12-13,23.893505494411
2011-12-14,23.541625564357
2011-12-15,23.996494742232
2011-12-16,23.773351371953
2011-12-19,23.404306567262
2011-12-20,24.331209797649
2011-12-21,24.605847791838
2011-12-22,24.631595103793
2011-12-23,24.940562847255
2011-12-27,24.923397972618
2011-12-28,24.348374672286
2011-12-29,24.665924853066
2011-12-30,24.545770730609
2012-01-03,24.794661412842
2012-01-04,25.206618404125
2012-01-05,25.095046718986
2012-01-06,24.949145284573
2012-01-09,24.811826287479
2012-01-10,24.70025460234
2012-01-11,24.828991162116
2012-01-12,25.009222345802
2012-01-13,25.034969657757
2012-01-17,24.70025460234
2012-01-18,25.077881844349
2012-01-19,25.249530590717
2012-01-20,25.781641704458
2012-01-23,25.652905144682
2012-01-24,25.592828083453
2012-01-25,25.815971453731
2012-01-26,25.60999295809
2012-01-27,25.592828083453
2012-01-30,25.498421272951
2012-01-31,24.571518042564
2012-02-01,25.052134532394
2012-02-02,25.034969657757
2012-02-03,25.361102275856
2012-02-06,25.404014462448
2012-02-07,25.575663208816
2012-02-08,26.107774322557
2012-02-09,26.390994754064
2012-02-10,26.236510882333
2012-02-13,26.545478625795
2012-02-14,26.884484899871
2012-02-15,26.789547714029
2012-02-16,26.953530125939
2012-02-17,27.057097965039
2012-02-21,27.074359271556
2012-02-22,27.229711030207
2012-02-23,27.393693442116
2012-02-24,27.583567813801
2012-02-27,27.367801482341
2012-02-28,27.255602989982
2012-02-29,26.927638166163
2012-03-01,27.203819070432
2012-03-02,27.307386909532
2012-03-05,27.316017562791
2012-03-06,26.228555252234
2012-03-07,26.798178367288
2012-03-08,26.849962286838
2012-03-09,26.867223593355
2012-03-12,27.039836658522
2012-03-13,27.756180878968
2012-03-14,27.316017562791
2012-03-15,27.462738668183
2012-03-16,27.445477361667
2012-03-19,27.350540175824
2012-03-20,27.505891934475
2012-03-21,27.557675854026
2012-03-22,27.393693442116
2012-03-23,27.497261281217
2012-03-26,27.652613039868
2012-03-27,27.505891934475
2012-03-28,26.988052738972
2012-03-29,26.979422085714
2012-03-30,27.324648216049
2012-04-02,27.902901984361
2012-04-03,27.600829120317
2012-04-04,27.126143191106
2012-04-05,27.031206005264
2012-04-09,26.616934648861
2012-04-10,26.599673342345
2012-04-11,26.746394447737
2012-04-12,26.84133163358
2012-04-13,26.539258769536
2012-04-16,26.57378138257
2012-04-17,26.927638166163
2012-04-18,26.694610528187
2012-04-19,26.474528870098
2012-04-20,26.504736156502
2012-04-23,26.254447212009
2012-04-24,26.703241181445
2012-04-25,26.660087915153
2012-04-26,26.780917060771
2012-04-27,26.824070327063
2012-04-30,26.608303995603
2012-05-01,28.49841705919
2012-05-02,28.438002486381
2012-05-03,28.101407009304
2012-05-04,27.833856758294
2012-05-07,28.127298969079
2012-05-08,28.463894446156
2012-05-09,28.187713541888
2012-05-10,28.912688415592
2012-05-11,28.351695953797
2012-05-14,28.524309018965
2012-05-15,28.174767562
2012-05-16,28.027255689948
2012-05-17,27.949161169449
2012-05-18,27.610751580623
2012-05-21,27.914452493672
2012-05-22,27.905775324728
2012-05-23,27.697523270066
2012-05-24,27.853712311063
2012-05-25,27.983869845226
2012-05-29,28.200799068833
2012-05-30,27.897098155784
2012-05-31,27.662814594289
2012-06-01,26.82980637564
2012-06-04,26.795097699863
2012-06-05,27.168215964466
2012-06-06,27.914452493672
2012-06-07,27.879743817895
2012-06-08,27.636783087456
2012-06-11,27.497948384348
2012-06-12,27.70620043901
2012-06-13,27.124830119745
2012-06-14,27.124830119745
2012-06-15,27.289696329686
2012-06-18,27.150861626578
2012-06-19,26.161664366933
2012-06-20,25.927380805438
2012-06-21,25.493522358225
2012-06-22,25.406750668782
2012-06-25,24.981569390514
2012-06-26,24.842734687406
2012-06-27,25.050986742068
2012-06-28,25.285270303563
2012-06-29,25.615002723444
2012-07-02,25.19849861412
2012-07-03,25.155112769399
2012-07-05,24.72993149113
2012-07-06,24.634482632744
2012-07-09,23.905600441426
2012-07-10,23.922954779315
2012-07-11,24.001049299813
2012-07-12,23.697348386764
2012-07-13,23.766765738318
2012-07-16,23.350261628994
2012-07-17,23.645285373098
2012-07-18,23.948986286147
2012-07-19,23.679994048875
2012-07-20,23.428356149492
2012-07-23,23.315552953217
2012-07-24,23.15936391222
2012-07-25,23.176718250108
2012-07-26,23.584545190489
2012-07-27,23.896923272482
2012-07-30,23.85353742776
2012-07-31,22.638733775565
2012-08-01,22.28296984885
2012-08-02,21.805725556916
2012-08-03,22.161489483631
2012-08-06,22.239584004129
2012-08-07,22.309001355683
2012-08-08,22.977143364391
2012-08-09,22.968466195446
2012-08-10,22.508576241401
2012-08-13,22.499899072456
2012-08-14,22.556300670594
2012-08-15,22.931947815767
2012-08-16,22.993099676609
2012-08-17,22.862059974804
2012-08-20,23.159083298894
2012-08-21,22.993099676609
2012-08-22,22.949419776007
2012-08-23,22.897003895286
2012-08-24,23.045515557331
2012-08-27,23.080459477812
2012-08-28,23.03677957721
2012-08-29,23.220235159736
2012-08-30,23.176555259135
2012-08-31,23.368746821781
2012-09-04,23.482314563345
2012-09-05,23.263915060338
2012-09-06,23.901641609119
2012-09-07,23.840489748277
2012-09-10,23.796809847676
2012-09-11,23.875433668758
2012-09-12,23.753129947074
2012-09-13,23.92784954948
2012-09-14,23.753129947074
2012-09-17,23.761865927194
2012-09-18,23.788073867555
2012-09-19,23.735657986834
2012-09-20,23.604618285029
2012-09-21,23.61335426515
2012-09-24,24.032681310924
2012-09-25,24.163721012728
2012-09-26,24.006473370563
2012-09-27,24.076361211525
2012-09-28,23.744393966954
2012-10-01,24.259816794051
2012-10-02,24.355912575374
2012-10-03,24.425800416337
2012-10-04,24.591784038622
2012-10-05,24.644199919344
2012-10-08,24.740295700667
2012-10-09,24.722823740427
2012-10-10,24.5393681579
2012-10-11,24.486952277179
2012-10-12,24.504424237419
2012-10-15,24.548104138021
2012-10-16,25.098470885599
2012-10-17,25.42170215005
2012-10-18,25.395494209689
2012-10-19,24.915015303073
2012-10-22,24.495688257299
2012-10-23,23.840489748277
2012-10-24,23.525994463947
2012-10-25,23.578410344668
2012-10-26,23.63082622539
2012-10-31,23.447370642864
2012-11-01,23.674506125992
2012-11-02,23.456106622984
2012-11-05,23.237707119977
2012-11-06,23.263915060338
2012-11-07,22.713548312759
2012-11-08,22.250541366384
2012-11-09,22.180653525422
2012-11-12,22.067085783858
2012-11-13,21.896734171512
2012-11-14,21.580027690928
2012-11-15,21.536040679735
2012-11-16,21.958315987181
2012-11-19,22.47736271925
2012-11-20,23.172357496088
2012-11-21,23.21634450728
2012-11-23,23.524253585626
2012-11-26,23.497861378911
2012-11-27,23.251534116234
2012-11-28,23.401089954288
2012-11-29,23.541848390103
2012-11-30,23.489063976672
2012-12-03,23.568240596818
2012-12-04,23.497861378911
2012-12-05,23.506658781149
2012-12-06,23.506658781149
2012-12-07,23.911339284118
2012-12-10,23.726593837111
2012-12-11,23.90254188188
2012-12-12,23.946528893072
2012-12-13,23.884947077403
2012-12-14,23.832162663972
2012-12-17,24.096084731126
2012-12-18,24.703105485579
2012-12-19,24.535954843048
2012-12-20,24.659118474387
2012-12-21,24.439183418425
2012-12-24,24.403993809472
2012-12-26,24.166463949033
2012-12-27,24.18405875351
2012-12-28,23.805770457257
2012-12-31,24.096084731126
2013-01-02,25.222152217648
2013-01-03,25.019811966163
2013-01-04,25.706009340763
2013-01-07,24.64152366991
2013-01-08,24.931837943779
2013-01-09,25.055001575117
2013-01-10,24.931837943779
2013-01-11,24.931837943779
2013-01-14,25.125380793025
2013-01-15,25.002217161686
2013-01-16,24.975824954971
2013-01-17,25.318923642271
2013-01-18,25.195760010932
2013-01-22,25.60923791614
2013-01-23,25.213354815409
2013-01-24,25.538858698232
2013-01-25,25.486074284801
2013-01-28,25.195760010932
2013-01-29,25.178165206455
2013-01-30,25.239747022125
2013-01-31,25.098988586309
2013-02-01,25.222152217648
2013-02-04,25.019811966163
2013-02-05,25.846767776578
2013-02-06,26.717710598185
2013-02-07,26.638533978039
2013-02-08,26.585749564608
2013-02-11,26.638533978039
2013-02-12,27.104796296677
2013-02-13,27.412705375023
2013-02-14,27.623843028746
2013-02-15,28.820289733175
2013-02-19,29.271574589298
2013-02-20,28.758348674492
2013-02-21,28.413248490398
2013-02-22,28.404399767729
2013-02-25,28.050450860966
2013-02-26,28.165484255664
2013-02-27,28.315912541038
2013-02-28,28.192030423671
2013-03-01,28.289366373031
2013-03-04,28.333609986376
2013-03-05,28.501735717089
2013-03-06,28.599071666449
2013-03-07,28.820289733175
2013-03-08,28.793743565168
2013-03-11,28.722953783816
2013-03-12,28.811441010506
2013-03-13,29.138843749262
2013-03-14,29.121146303924
2013-03-15,29.200784807946
2013-03-18,28.926474405204
2013-03-19,28.935323127873
2013-03-20,29.209633530615
2013-03-21,28.855684623852
2013-03-22,29.006112909226
2013-03-25,28.820289733175
2013-03-26,29.050356522571
2013-03-27,29.174238639938
2013-03-28,29.846741562788
2013-04-01,29.811346672112
2013-04-02,30.182993024213
2013-04-03,29.404305429334
2013-04-04,29.722859445421
2013-04-05,29.35121309332
2013-04-08,29.483943933356
2013-04-09,28.961869295881
2013-04-10,29.35121309332
2013-04-11,29.183087362607
2013-04-12,28.882230791859
2013-04-15,27.891173852923
2013-04-16,28.475189549082
2013-04-17,28.377853599722
2013-04-18,28.236274037017
2013-04-19,28.475189549082
2013-04-22,28.510584439758
2013-04-23,28.802592287837
2013-04-24,28.661012725132
2013-04-25,29.360061815989
2013-04-26,29.616674773392
2013-04-29,30.11220324286
2013-04-30,30.032564738839
2013-05-01,29.714010722752
2013-05-02,29.73170816809
2013-05-03,30.262631528235
2013-05-06,29.979472402824
2013-05-07,30.386513645602
2013-05-08,30.439605981616
2013-05-09,30.006018570831
2013-05-10,30.138749410868
2013-05-13,30.076808352184
2013-05-14,30.30687514158
2013-05-15,30.885250621381
2013-05-16,30.395855984626
2013-05-17,31.143295066215
2013-05-20,30.609410007937
2013-05-21,30.885250621381
2013-05-22,30.378059816017
2013-05-23,30.395855984626
2013-05-24,30.146709624097
2013-05-28,30.378059816017
2013-05-29,29.746295830388
2013-05-30,29.639518818732
2013-05-31,28.678525713832
2013-06-03,29.052245254627
2013-06-04,29.363678205289
2013-06-05,29.007754833104
2013-06-06,29.052245254627
2013-06-07,29.283595446547
2013-06-10,29.452659048335
2013-06-11,29.470455216944
2013-06-12,29.265799277938
2013-06-13,29.71070349317
2013-06-14,29.434862879726
2013-06-17,29.603926481514
2013-06-18,30.102219202573
2013-06-19,29.595028397209
2013-06-20,29.016652917408
2013-06-21,29.443760964031
2013-06-24,29.301391615156
2013-06-25,29.514945638468
2013-06-26,29.879767094958
2013-06-27,29.995442190918
2013-06-28,30.17340387701
2013-07-01,30.564919586414
2013-07-02,31.027619970255
2013-07-03,30.974231464427
2013-07-05,31.03651805456
2013-07-08,31.463626101182
2013-07-09,31.783957136149
2013-07-10,31.944122653632
2013-07-11,32.202167098467
2013-07-12,32.308944110122
2013-07-15,32.228861351381
2013-07-16,31.775059051844
2013-07-17,31.757262883235
2013-07-18,31.846243726281
2013-07-19,32.638173229394
2013-07-22,32.184370929858
2013-07-23,32.531396217738
2013-07-24,32.095390086811
2013-07-25,32.602580892175
2013-07-26,32.629275145089
2013-07-29,32.353434531646
2013-07-30,32.050899665288
2013-07-31,32.451313458997
2013-08-01,33.083077444625
2013-08-02,33.430102732506
2013-08-05,33.68814717734
2013-08-06,33.714841430254
2013-08-07,33.599166334294
2013-08-08,34.079662886744
2013-08-09,34.150847561181
2013-08-12,34.311013078665
2013-08-13,34.373299668797
2013-08-14,34.293216910056
2013-08-15,32.949606180056
2013-08-16,33.145364034758
2013-08-19,32.549192386347
2013-08-20,32.72715407244
2013-08-21,32.467769686515
2013-08-22,32.262051035609
2013-08-23,32.449881108175
2013-08-26,30.857797635944
2013-08-27,30.974073395152
2013-08-28,30.947240527642
2013-08-29,31.135070600209
2013-08-30,31.492842167002
2013-09-03,31.662783661229
2013-09-04,32.288883903118
2013-09-05,32.369382505647
2013-09-06,32.011610938853
2013-09-09,32.297828192288
2013-09-10,32.270995324778
2013-09-11,32.315716770628
2013-09-12,32.19049672225
2013-09-13,32.396215373156
2013-09-16,32.870262699158
2013-09-17,33.236978555121
2013-09-18,33.192257109272
2013-09-19,33.147535663423
2013-09-20,33.30853286848
2013-09-23,32.762931229119
2013-09-24,32.888151277497
2013-09-25,32.798708385799
2013-09-26,32.923928434177
2013-09-27,33.201201398442
2013-09-30,32.950761301686
2013-10-01,32.959705590856
2013-10-02,33.254867133461
2013-10-03,32.870262699158
2013-10-04,32.825541253308
2013-10-07,32.575101156553
2013-10-08,32.369382505647
2013-10-09,32.494602554024
2013-10-10,33.156479952592
2013-10-11,32.72715407244
2013-10-14,33.067037060894
2013-10-15,32.932872723346
2013-10-16,33.558972965235
2013-10-17,33.898855953689
2013-10-18,34.006187423727
2013-10-21,34.578621930597
2013-10-22,35.320997931693
2013-10-23,35.124223569957
2013-10-24,35.043724967428
2013-10-25,35.714546655166
2013-10-28,35.634048052638
2013-10-29,36.430089788753
2013-10-30,36.671585596339
2013-10-31,36.582142704641
2013-11-01,36.582142704641
2013-11-04,36.555309837131
2013-11-05,37.548125934983
2013-11-06,37.351351573247
2013-11-07,36.877304247245
2013-11-08,37.065134319812
2013-11-11,36.796805644717
2013-11-12,36.322758318715
2013-11-13,37.230377960029
2013-11-14,37.742598945721
2013-11-15,36.448566981868
2013-11-18,36.790047638996
2013-11-19,36.817006638243
2013-11-20,35.855468998435
2013-11-21,36.978760633724
2013-11-22,37.616790282569
2013-11-25,37.158487295371
2013-11-26,37.383145622428
2013-11-27,37.284295958523
2013-11-29,36.169990656316
2013-12-02,36.709170641255
2013-12-03,36.933828968313
2013-12-04,37.499967952499
2013-12-05,37.266323292358
2013-12-06,37.688680947227
2013-12-09,38.173942933672
2013-12-10,38.066106936684
2013-12-11,37.481995286334
2013-12-12,36.475525981115
2013-12-13,36.250867654057
2013-12-16,36.538430312691
2013-12-17,37.275309625441
2013-12-18,38.767040917105
