Date,ABT
2010-11-29,18.731110132057
2010-11-30,18.739168256441
2010-12-01,18.940621366057
2010-12-02,19.182365097595
2010-12-03,19.08566760498
2010-12-06,18.904359806326
2010-12-07,18.892272619749
2010-12-08,18.827807624672
2010-12-09,18.988970112364
2010-12-10,19.186394159788
2010-12-13,19.129987289095
2010-12-14,19.359643834057
2010-12-15,19.387847269403
2010-12-16,19.565126005865
2010-12-17,19.500661010788
2010-12-20,19.448283202288
2010-12-21,19.339498523096
2010-12-22,19.275033528019
2010-12-23,19.262946341442
2010-12-27,19.089696667172
2010-12-28,19.093725729365
2010-12-29,19.105812915941
2010-12-30,19.166248848826
2010-12-31,19.303236963365
2011-01-03,19.266975403634
2011-01-04,19.448283202288
2011-01-05,19.448283202288
2011-01-06,19.407992580365
2011-01-07,19.488573824211
2011-01-10,19.315324149942
2011-01-11,19.275033528019
2011-01-12,19.34755664748
2011-01-13,19.262163900612
2011-01-14,19.0669804792
2011-01-18,19.193036438862
2011-01-19,19.245898615495
2011-01-20,19.502076856098
2011-01-21,19.48581157098
2011-01-24,19.587469602966
2011-01-25,19.502076856098
2011-01-26,19.010051981288
2011-01-27,18.85959809395
2011-01-28,18.497695500081
2011-01-31,18.363506897861
2011-02-01,18.391971146816
2011-02-02,18.595287210787
2011-02-03,18.705077885332
2011-02-04,18.753873740685
2011-02-07,18.57902192567
2011-02-08,18.546491355434
2011-02-09,18.518027106479
2011-02-10,18.497695500081
2011-02-11,18.526159749037
2011-02-14,18.696945242773
2011-02-15,19.010051981288
2011-02-16,18.810802238597
2011-02-17,18.835200166273
2011-02-18,19.062914157921
2011-02-22,19.099511049436
2011-02-23,18.896194985465
2011-02-24,19.193036438862
2011-02-25,19.371954575157
2011-02-28,19.55900535401
2011-03-01,19.315026077245
2011-03-02,19.388219860274
2011-03-03,19.660663385996
2011-03-04,19.798918309496
2011-03-07,19.721658205187
2011-03-08,19.802984630775
2011-03-09,19.953438518114
2011-03-10,19.721658205187
2011-03-11,19.705392920069
2011-03-14,19.607801209363
2011-03-15,19.376020896436
2011-03-16,18.993786696171
2011-03-17,19.217434366539
2011-03-18,19.481745249701
2011-03-21,19.530541105054
2011-03-22,19.502076856098
2011-03-23,19.514275819936
2011-03-24,19.563071675289
2011-03-25,19.530541105054
2011-03-28,19.550872711451
2011-03-29,19.672862349834
2011-03-30,19.90870898404
2011-03-31,19.945305875555
2011-04-01,20.075428156496
2011-04-04,20.433264429085
2011-04-05,20.32754007582
2011-04-06,20.6081162441
2011-04-07,20.530856139791
2011-04-08,20.530856139791
2011-04-11,20.701641633527
2011-04-12,20.75043748888
2011-04-13,20.709774276086
2011-04-14,20.935549813288
2011-04-15,21.305000692346
2011-04-18,21.050490086773
2011-04-19,20.972494901194
2011-04-20,20.853449617942
2011-04-21,21.263950594673
2011-04-25,21.066910125842
2011-04-26,21.251635565371
2011-04-27,21.419940965831
2011-04-28,21.465096073271
2011-04-29,21.362470829088
2011-05-02,21.58824636629
2011-05-03,21.694976620241
2011-05-04,21.731921708146
2011-05-05,21.580036346756
2011-05-06,21.559511297919
2011-05-09,21.616981434662
2011-05-10,21.690871610473
2011-05-11,21.777076815587
2011-05-12,21.974117284418
2011-05-13,21.957697245349
2011-05-16,22.167052743481
2011-05-17,21.961802255116
2011-05-18,22.09316256767
2011-05-19,21.928962176977
2011-05-20,21.965907264883
2011-05-23,21.859177010933
2011-05-24,21.892017089072
2011-05-25,21.744236737448
2011-05-26,21.403520926761
2011-05-27,21.16132535049
2011-05-31,21.448676034202
2011-06-01,21.313210711881
2011-06-02,21.038175057471
2011-06-03,20.968389891426
2011-06-06,20.943759832823
2011-06-07,21.091540184446
2011-06-08,21.153115330955
2011-06-09,21.153115330955
2011-06-10,20.894499715615
2011-06-13,21.09975020398
2011-06-14,21.05459509654
2011-06-15,21.062805116075
2011-06-16,21.062805116075
2011-06-17,21.214690477465
2011-06-20,21.354260809554
2011-06-21,21.452781043969
2011-06-22,21.378890868158
2011-06-23,21.313210711881
2011-06-24,21.243425545836
2011-06-27,21.305000692346
2011-06-28,21.448676034202
2011-06-29,21.411730946296
2011-06-30,21.600561395592
2011-07-01,21.797601864423
2011-07-05,21.822231923027
2011-07-06,21.871492040235
2011-07-07,21.978222294185
2011-07-08,21.892017089072
2011-07-11,21.830441942562
2011-07-12,21.875597050002
2011-07-13,21.859177010933
2011-07-14,22.020728631821
2011-07-15,21.971020440779
2011-07-18,21.763902978102
2011-07-19,21.908885201976
2011-07-20,21.705910088552
2011-07-21,21.892315804961
2011-07-22,21.933739297497
2011-07-25,21.780472375116
2011-07-26,21.614778404974
2011-07-27,21.4697961811
2011-07-28,21.382806846776
2011-07-29,21.25853636917
2011-08-01,20.906436682619
2011-08-02,20.794593252773
2011-08-03,20.831874396055
2011-08-04,20.202237309517
2011-08-05,20.807020300534
2011-08-08,19.908130512515
2011-08-09,20.115247975193
2011-08-10,19.423475649851
2011-08-11,20.454920613983
2011-08-12,20.558479345321
2011-08-15,20.67446512442
2011-08-16,20.740742712477
2011-08-17,20.773881506505
2011-08-18,20.243660802052
2011-08-19,20.330650136377
2011-08-22,20.454920613983
2011-08-23,20.923006079633
2011-08-24,21.171547034845
2011-08-25,20.686892172181
2011-08-26,20.773881506505
2011-08-29,21.212970527381
2011-08-30,21.432515037818
2011-08-31,21.751475930341
2011-09-01,21.515362022889
2011-09-02,21.142550590071
2011-09-06,21.246109321409
2011-09-07,21.664486596017
2011-09-08,21.308244560212
2011-09-09,20.889867285605
2011-09-12,20.923006079633
2011-09-13,20.952002524408
2011-09-14,21.092842399028
2011-09-15,21.246109321409
2011-09-16,21.610636055721
2011-09-19,21.536073769157
2011-09-20,21.859177010933
2011-09-21,21.432515037818
2011-09-22,20.997568366197
2011-09-23,21.109411796042
2011-09-26,21.022422461718
2011-09-27,21.208828178127
2011-09-28,21.088700049775
2011-09-29,21.478080879607
2011-09-30,21.183974082606
2011-10-03,20.773881506505
2011-10-04,20.918863730379
2011-10-05,21.171547034845
2011-10-06,21.20054347962
2011-10-07,21.345525703494
2011-10-10,21.79704177213
2011-10-11,21.830180566158
2011-10-12,21.875746407947
2011-10-13,21.800500194429
2011-10-14,22.042960215766
2011-10-17,21.754516397278
2011-10-18,21.921730205097
2011-10-19,22.260338165931
2011-10-20,22.59476578157
2011-10-21,22.515339222856
2011-10-24,22.343945069841
2011-10-25,22.151649190849
2011-10-26,22.427551973751
2011-10-27,22.690913721066
2011-10-28,22.665831649893
2011-10-31,22.519519568051
2011-11-01,22.055501251353
2011-11-02,22.105665393699
2011-11-03,22.506978532465
2011-11-04,22.293780927495
2011-11-07,22.41919128336
2011-11-08,22.682553030675
2011-11-09,22.130747464871
2011-11-10,22.552962329615
2011-11-11,22.795422350953
2011-11-14,22.674192340284
2011-11-15,22.782881315366
2011-11-16,22.477716116096
2011-11-17,22.327223689059
2011-11-18,22.373207486209
2011-11-21,22.059681596548
2011-11-22,22.026238834984
2011-11-23,21.884107098338
2011-11-25,21.758696742474
2011-11-28,22.239436439954
2011-11-29,22.176731262022
2011-11-30,22.803783041344
2011-12-01,22.791242005757
2011-12-02,22.636569233525
2011-12-05,22.703454756652
2011-12-06,22.799602696148
2011-12-07,22.866488219276
2011-12-08,22.649110269111
2011-12-09,22.812143731735
2011-12-12,22.68673337587
2011-12-13,22.720176137434
2011-12-14,22.670011995088
2011-12-15,22.94591477799
2011-12-16,22.94591477799
2011-12-19,22.720176137434
2011-12-20,22.933373742404
2011-12-21,23.175833763742
2011-12-22,23.263621012847
2011-12-23,23.418293785079
2011-12-27,23.506081034184
2011-12-28,23.338867226365
2011-12-29,23.547884486139
2011-12-30,23.506081034184
2012-01-03,23.710917948763
2012-01-04,23.618950354462
2012-01-05,23.564605866921
2012-01-06,23.351408261952
2012-01-09,23.347227916756
2012-01-10,23.455916891839
2012-01-11,23.368129642734
2012-01-12,23.258499297964
2012-01-13,23.372346194455
2012-01-17,23.490409642668
2012-01-18,23.342830332402
2012-01-19,23.372346194455
2012-01-20,23.511492401278
2012-01-23,23.49462619439
2012-01-24,23.60425653916
2012-01-25,23.288015160018
2012-01-26,23.136219298029
2012-01-27,23.199467573858
2012-01-30,22.967557229154
2012-01-31,22.832627574053
2012-02-01,22.879009642994
2012-02-02,22.95912412571
2012-02-03,23.191034470414
2012-02-06,23.355479987568
2012-02-07,23.490409642668
2012-02-08,23.431377918562
2012-02-09,23.300664815183
2012-02-10,23.237416539355
2012-02-13,23.258499297964
2012-02-14,23.224766884189
2012-02-15,23.384995849621
2012-02-16,23.549441366775
2012-02-17,23.764485504592
2012-02-21,23.680154470154
2012-02-22,23.709670332207
2012-02-23,23.734969642538
2012-02-24,23.907848263136
2012-02-27,23.865682745917
2012-02-28,24.05121102168
2012-02-29,23.869899297639
2012-03-01,24.169274469893
2012-03-02,24.198790331947
2012-03-05,24.152408263006
2012-03-06,23.76026895287
2012-03-07,23.722319987373
2012-03-08,24.240955849166
2012-03-09,24.434917228373
2012-03-12,24.552980676586
2012-03-13,24.848139297118
2012-03-14,24.87343860745
2012-03-15,24.924037228112
2012-03-16,25.054750331491
2012-03-19,25.392074469242
2012-03-20,25.467972400237
2012-03-21,25.463755848515
2012-03-22,25.345692400302
2012-03-23,25.467972400237
2012-03-26,25.716748951828
2012-03-27,25.860111710373
2012-03-28,25.771564124213
2012-03-29,25.712532400106
2012-03-30,25.843245503485
2012-04-02,25.822162744876
2012-04-03,25.779997227657
2012-04-04,25.914926882757
2012-04-05,25.847462055207
2012-04-09,25.708315848384
2012-04-10,25.358342055467
2012-04-11,25.370991710633
2012-04-12,25.39650729063
2012-04-13,25.341223533969
2012-04-16,25.451791047291
2012-04-17,25.698441653931
2012-04-18,25.71119944393
2012-04-19,25.30720276064
2012-04-20,25.46454883729
2012-04-23,25.460296240623
2012-04-24,25.826019553918
2012-04-25,26.195995463879
2012-04-26,26.3065629772
2012-04-27,26.361846733861
2012-04-30,26.391614910524
2012-05-01,26.46390905385
2012-05-02,26.642518113831
2012-05-03,26.81262198048
2012-05-04,26.540455793842
2012-05-07,26.582981760504
2012-05-08,26.6212551305
2012-05-09,26.038649387229
2012-05-10,26.459656457184
2012-05-11,26.383109717192
2012-05-14,26.230016237208
2012-05-15,26.319320767199
2012-05-16,26.599992147169
2012-05-17,26.46390905385
2012-05-18,26.18323767388
2012-05-21,26.285299993869
2012-05-22,26.361846733861
2012-05-23,26.098185740556
2012-05-24,26.544708390508
2012-05-25,26.472414247182
2012-05-29,26.425635683854
2012-05-30,26.276794800537
2012-05-31,26.276794800537
2012-06-01,25.736715023927
2012-06-04,25.609137123941
2012-06-05,25.643157897271
2012-06-06,25.957850050571
2012-06-07,26.02589159723
2012-06-08,26.315068170532
2012-06-11,26.157722093883
2012-06-12,26.349088943862
2012-06-13,26.157722093883
2012-06-14,26.425635683854
2012-06-15,26.578729163838
2012-06-18,26.663781097162
2012-06-19,26.736075240488
2012-06-20,26.714812257157
2012-06-21,26.468161650516
2012-06-22,26.502182423846
2012-06-25,26.417130490522
2012-06-26,26.514940213845
2012-06-27,26.736075240488
2012-06-28,26.753085627153
2012-06-29,27.416490707082
2012-07-02,27.484532253741
2012-07-03,27.569584187066
2012-07-05,27.535563413736
2012-07-06,27.535563413736
2012-07-09,27.90128672703
2012-07-10,27.926802307028
2012-07-11,27.93530750036
2012-07-12,27.913878145113
2012-07-13,28.051026018695
2012-07-16,28.063883631844
2012-07-17,28.483898994691
2012-07-18,28.256747829069
2012-07-19,28.201031505426
2012-07-20,27.883877047767
2012-07-23,27.703870463689
2012-07-24,27.403859490227
2012-07-25,27.481005169118
2012-07-26,27.708156334739
2012-07-27,28.453897897344
2012-07-30,28.543901189383
2012-07-31,28.419610928949
2012-08-01,28.32960763691
2012-08-02,28.432468542097
2012-08-03,28.539615318333
2012-08-06,28.445326155245
2012-08-07,28.299606539564
2012-08-08,28.243890215921
2012-08-09,28.166744537031
2012-08-10,28.33389350796
2012-08-13,28.282463055366
2012-08-14,28.359608734256
2012-08-15,28.466755510493
2012-08-16,28.471041381542
2012-08-17,28.25246195802
2012-08-20,28.17103040808
2012-08-21,27.986737952954
2012-08-22,28.08959885814
2012-08-23,27.999595566102
2012-08-24,28.218174989624
2012-08-27,28.166744537031
2012-08-28,28.17103040808
2012-08-29,28.119599955487
2012-08-30,28.029596663448
2012-08-31,28.08959885814
2012-09-04,28.055311889745
2012-09-05,28.179602150179
2012-09-06,28.681049062966
2012-09-07,28.582474028828
2012-09-10,28.796767581301
2012-09-11,28.856769775993
2012-09-12,29.075349199516
2012-09-13,29.688228759588
2012-09-14,29.259641654642
2012-09-17,29.623940693846
2012-09-18,29.533937401807
2012-09-19,29.722515727984
2012-09-20,29.941095151506
2012-09-21,29.838234246319
2012-09-24,29.833948375269
2012-09-25,29.816804891072
2012-09-26,29.653941791192
2012-09-27,29.709658114835
2012-09-28,29.383931915076
2012-10-01,29.606797209648
2012-10-02,29.375360172978
2012-10-03,29.928237538358
2012-10-04,30.335395288056
2012-10-05,30.691122585161
2012-10-08,30.566832324727
2012-10-09,30.386825740649
2012-10-10,30.159674575028
2012-10-11,29.971096248852
2012-10-12,29.910653242876
2012-10-15,31.106561289683
2012-10-16,31.141100150241
2012-10-17,29.807036661204
2012-10-18,28.770870844476
2012-10-19,28.55932032356
2012-10-22,28.412530166191
2012-10-23,28.218249075554
2012-10-24,28.304596226948
2012-10-25,28.399578093482
2012-10-26,28.270057366391
2012-10-31,28.27869208153
2012-11-01,28.257105293681
2012-11-02,28.045554772766
2012-11-05,28.080093633324
2012-11-06,27.98511176679
2012-11-07,27.855591039699
2012-11-08,27.406585852451
2012-11-09,27.99374648193
2012-11-12,28.006698554639
2012-11-13,27.924668760815
2012-11-14,27.518837149263
2012-11-15,27.285699840499
2012-11-16,27.147544398269
2012-11-19,27.164813828548
2012-11-20,27.233891549663
2012-11-21,27.341825488905
2012-11-23,27.834004251851
2012-11-26,27.786513318584
2012-11-27,27.656992591493
2012-11-28,27.877177827548
2012-11-29,28.097363063603
2012-11-30,28.062824203045
2012-12-03,27.756291815596
2012-12-04,27.799465391293
2012-12-05,27.864225754839
2012-12-06,27.881495185118
2012-12-07,28.291644154239
2012-12-10,28.205297002845
2012-12-11,28.5679550387
2012-12-12,28.498877317585
2012-12-13,28.200979645275
2012-12-14,28.213931717984
2012-12-17,28.149171354439
2012-12-18,28.464338457027
2012-12-19,28.209614360415
2012-12-20,28.300278869378
2012-12-21,28.516146747863
2012-12-24,28.265740008821
2012-12-26,28.088728348463
2012-12-27,28.084410990894
2012-12-28,27.812417464002
2012-12-31,28.27869208153
2013-01-02,28.796654692005
2013-01-03,29.89281440259
2013-01-04,29.713116089379
2013-01-07,29.955708812214
2013-01-08,29.964693727874
2013-01-09,30.162361872406
2013-01-10,30.413939510901
2013-01-11,30.108452378443
2013-01-14,30.099429767601
2013-01-15,29.792660998986
2013-01-16,29.503937452055
2013-01-17,29.576118338788
2013-01-18,29.540027895421
2013-01-22,29.684389668887
2013-01-23,29.603186171313
2013-01-24,29.594163560471
2013-01-25,29.585140949629
2013-01-28,29.774615777303
2013-01-29,30.072361935076
2013-01-30,29.973113215818
2013-01-31,30.568605531365
2013-02-01,30.559582920523
2013-02-04,30.225746319383
2013-02-05,30.532515087998
2013-02-06,30.76710296988
2013-02-07,31.028758684286
2013-02-08,31.04680390597
2013-02-11,30.911464743346
2013-02-12,30.947555186712
2013-02-13,31.091916960178
2013-02-14,31.308459620376
2013-02-15,31.651318832357
2013-02-19,31.416730950476
2013-02-20,31.146052625227
2013-02-21,30.911464743346
2013-02-22,31.173120457752
2013-02-25,30.920487354187
2013-02-26,30.731012526513
2013-02-27,30.911464743346
2013-02-28,30.48740203379
2013-03-01,30.3159724278
2013-03-04,30.956577797554
2013-03-05,31.281391787851
2013-03-06,30.920487354187
2013-03-07,31.064849127653
2013-03-08,31.290414398693
2013-03-11,31.515979669733
2013-03-12,31.561092723941
2013-03-13,31.588160556466
2013-03-14,31.705454497407
2013-03-15,30.803193413246
2013-03-18,30.189655876017
2013-03-19,30.26183676275
2013-03-20,30.505447255473
2013-03-21,30.2077010977
2013-03-22,30.397175925374
2013-03-25,30.496424644632
2013-03-26,30.99266824092
2013-03-27,31.227256122802
2013-03-28,31.867861492556
2013-04-01,31.858838881714
2013-04-02,32.589670359884
2013-04-03,32.770122576717
2013-04-04,33.06786873449
2013-04-05,32.761099965875
2013-04-08,32.977642626074
2013-04-09,33.076891345331
2013-04-10,33.473886222362
2013-04-11,33.753587158452
2013-04-12,33.626796114658
2013-04-15,32.721145801848
2013-04-16,32.965671386307
2013-04-17,33.76264366158
2013-04-18,33.400383536456
2013-04-19,33.690191636555
2013-04-22,33.409440039584
2013-04-23,33.699248139683
2013-04-24,33.074349423844
2013-04-25,33.04717991446
2013-04-26,33.020010405075
2013-04-29,33.264535989534
2013-04-30,33.436609548968
2013-05-01,33.409440039584
2013-05-02,33.563400592762
2013-05-03,33.327931511431
2013-05-06,32.467563714261
2013-05-07,32.657750279951
2013-05-08,32.866049851897
2013-05-09,32.766428317488
2013-05-10,32.75737181436
2013-05-13,32.920388870666
2013-05-14,33.554344089633
2013-05-15,34.106790780448
2013-05-16,33.355101020815
2013-05-17,33.137744945741
2013-05-20,34.24263832737
2013-05-21,34.161129799217
2013-05-22,34.161129799217
2013-05-23,33.943773724142
2013-05-24,34.197355811729
2013-05-28,34.921876061977
2013-05-29,34.161129799217
2013-05-30,34.124903786704
2013-05-31,33.210196970765
2013-06-03,33.653965624043
2013-06-04,33.327931511431
2013-06-05,32.875106355025
2013-06-06,33.183027461381
2013-06-07,33.970943233526
2013-06-10,33.95283022727
2013-06-11,33.355101020815
2013-06-12,33.001897398819
2013-06-13,33.23736648015
2013-06-14,33.336988014559
2013-06-17,33.409440039584
2013-06-18,33.970943233526
2013-06-19,32.793597826873
2013-06-20,31.851721501549
2013-06-21,32.223038129802
2013-06-24,31.670591438987
2013-06-25,31.797382482781
2013-06-26,32.241151136058
2013-06-27,32.023795060984
2013-06-28,31.589082910834
2013-07-01,31.724930457756
2013-07-02,31.570969904578
2013-07-03,31.018523213764
2013-07-05,31.625308923347
2013-07-08,32.069077576624
2013-07-09,31.462291867041
2013-07-10,31.462291867041
2013-07-11,32.159642607905
2013-07-12,32.114180856975
2013-07-15,32.259658459951
2013-07-16,32.459690164043
2013-07-17,32.568798366275
2013-07-18,32.459690164043
2013-07-19,32.614260117205
2013-07-22,32.550613665903
2013-07-23,33.350740482272
2013-07-24,33.141616427994
2013-07-25,33.259816980412
2013-07-26,33.441663984132
2013-07-29,33.405294583388
2013-07-30,33.532587485992
2013-07-31,33.305278731342
2013-08-01,33.496218085248
2013-08-02,33.414386933574
2013-08-05,33.141616427994
2013-08-06,32.823384171484
2013-08-07,32.668814218321
2013-08-08,32.659721868135
2013-08-09,32.632444817577
2013-08-12,32.641537167763
2013-08-13,32.677906568507
2013-08-14,32.377859012369
2013-08-15,31.850502701581
2013-08-16,31.795948600465
2013-08-19,31.714117448791
2013-08-20,31.559547495629
2013-08-21,31.495901044327
2013-08-22,31.523178094885
2013-08-23,31.677748048047
2013-08-26,31.386792842095
2013-08-27,30.923082982608
2013-08-28,30.686681877772
2013-08-29,30.6684971774
2013-08-30,30.30480316996
2013-09-03,29.94110916252
2013-09-04,30.423003722378
2013-09-05,30.677589527586
2013-09-06,30.459373123122
2013-09-09,30.732143628702
2013-09-10,30.995821784096
2013-09-11,31.595916896373
2013-09-12,31.605009246559
2013-09-13,31.705025098605
2013-09-16,31.832318001209
2013-09-17,31.795948600465
2013-09-18,32.414228413113
2013-09-19,32.132365557347
2013-09-20,32.086903806417
2013-09-23,31.932333853255
2013-09-24,31.241315239118
2013-09-25,30.613943076284
2013-09-26,30.604850726098
2013-09-27,30.132048516426
2013-09-30,30.177510267356
2013-10-01,30.71395892833
2013-10-02,30.823067130562
2013-10-03,30.268433769216
2013-10-04,30.513927224238
2013-10-07,30.459373123122
2013-10-08,30.013847964008
2013-10-09,30.159325566984
2013-10-10,30.71395892833
2013-10-11,30.823521207504
2013-10-14,31.042645765851
2013-10-15,30.777870257848
2013-10-16,32.777381852766
2013-10-17,33.93691597402
2013-10-18,34.046478253193
2013-10-21,33.653880086155
2013-10-22,33.799963125053
2013-10-23,33.991697113607
2013-10-24,33.973436733744
2013-10-25,34.009957493469
2013-10-28,34.037348063262
2013-10-29,34.037348063262
2013-10-30,33.726921605604
2013-10-31,33.37084419829
2013-11-01,33.745181985466
2013-11-04,33.763442365328
2013-11-05,34.110389582711
2013-11-06,34.292993381334
2013-11-07,34.366034900783
2013-11-08,34.804284017477
2013-11-11,34.603419838993
2013-11-12,34.210821671954
2013-11-13,34.484727369888
2013-11-14,34.475597179957
2013-11-15,34.74037268796
2013-11-18,34.639940598717
2013-11-19,35.342965223414
2013-11-20,34.859065157064
2013-11-21,34.758633067822
2013-11-22,34.922976486582
2013-11-25,34.831674587271
2013-11-26,34.758633067822
2013-11-27,34.9868878161
2013-11-29,34.868195346995
2013-12-02,34.82254439734
2013-12-03,34.329514141059
2013-12-04,34.110389582711
2013-12-05,33.708661225742
2013-12-06,34.265602811541
2013-12-09,33.964306543813
2013-12-10,33.882134834433
2013-12-11,33.398234768083
2013-12-12,33.13345926008
2013-12-13,33.233891349323
2013-12-16,33.352583818427
2013-12-17,33.425625337876
2013-12-18,34.804284017477
