Date,AON
2010-11-29,37.284167852078
2010-11-30,36.979995407302
2010-12-01,38.076859677858
2010-12-02,38.95250762494
2010-12-03,39.431809659133
2010-12-06,39.892676999702
2010-12-07,40.270588218969
2010-12-08,39.94798108057
2010-12-09,40.067806589119
2010-12-10,40.261370872158
2010-12-13,40.67615147867
2010-12-14,41.127801472429
2010-12-15,40.860498414898
2010-12-16,41.00797596388
2010-12-17,41.570234119375
2010-12-20,41.782233096037
2010-12-21,42.150926968493
2010-12-22,42.353708598344
2010-12-23,42.279969823852
2010-12-27,42.289187170664
2010-12-28,42.13249227487
2010-12-29,42.326056557909
2010-12-30,42.445882066458
2010-12-31,42.409012679212
2011-01-03,41.957362685454
2011-01-04,41.46884330445
2011-01-05,41.478060651261
2011-01-06,41.275279021411
2011-01-07,40.86971576171
2011-01-10,40.565543316934
2011-01-11,40.510239236065
2011-01-12,40.464152502008
2011-01-13,40.399631074329
2011-01-14,41.20154024692
2011-01-18,41.376669836336
2011-01-19,41.081714738372
2011-01-20,41.542582078941
2011-01-21,41.773015749226
2011-01-24,41.487277998073
2011-01-25,41.994232072699
2011-01-26,42.187796355739
2011-01-27,42.316839211098
2011-01-28,41.911275951397
2011-01-31,42.299685834442
2011-02-01,42.780574261068
2011-02-02,42.882300659009
2011-02-03,42.688095717486
2011-02-04,44.537666589128
2011-02-07,45.037050724471
2011-02-08,45.490195588023
2011-02-09,45.517939151098
2011-02-10,45.86935761671
2011-02-11,46.137545393098
2011-02-14,47.043835120202
2011-02-15,47.459988566321
2011-02-16,47.903885575515
2011-02-17,48.014859827814
2011-02-18,48.948893117993
2011-02-22,48.310791167276
2011-02-23,48.061099099605
2011-02-24,48.014859827814
2011-02-25,48.541987526232
2011-02-28,48.680705341605
2011-03-01,47.987116264739
2011-03-02,47.182552935575
2011-03-03,48.03335553653
2011-03-04,47.589458527336
2011-03-07,47.321270750948
2011-03-08,47.755919905784
2011-03-09,47.358262168381
2011-03-10,46.156041101814
2011-03-11,47.395253585814
2011-03-14,48.042603390888
2011-03-15,48.431013273933
2011-03-16,47.552467109903
2011-03-17,47.913133429874
2011-03-18,48.061099099605
2011-03-21,48.273799749844
2011-03-22,47.746672051426
2011-03-23,47.626449944769
2011-03-24,48.209064769336
2011-03-25,48.338534730351
2011-03-28,48.468004691366
2011-03-29,48.597474652381
2011-03-30,48.588226798023
2011-03-31,48.976636681067
2011-04-01,49.716465029724
2011-04-04,49.753456447157
2011-04-05,49.420533690261
2011-04-06,49.614738631784
2011-04-07,50.095627058411
2011-04-08,49.263320166172
2011-04-11,49.355798709754
2011-04-12,48.283047604202
2011-04-13,48.560483234948
2011-04-14,48.310791167276
2011-04-15,48.523491817515
2011-04-18,47.617202090411
2011-04-19,47.533971401187
2011-04-20,47.987116264739
2011-04-21,48.255304041127
2011-04-25,48.255304041127
2011-04-26,48.773183885187
2011-04-27,48.745440322112
2011-04-28,49.411285835903
2011-04-29,48.381884047655
2011-05-02,48.762113537008
2011-05-03,48.984686896629
2011-05-04,49.003234676598
2011-05-05,48.456075167529
2011-05-06,48.706470197103
2011-05-09,48.752839647024
2011-05-10,49.216534146235
2011-05-11,48.864126326834
2011-05-12,49.20726025625
2011-05-13,49.003234676598
2011-05-16,49.253629706172
2011-05-17,48.56736184734
2011-05-18,48.660100747182
2011-05-19,48.789935206961
2011-05-20,48.437527387561
2011-05-23,48.066571788192
2011-05-24,47.565781729044
2011-05-25,47.936737328413
2011-05-26,48.168584578018
2011-05-27,47.639972848918
2011-05-31,48.363336267687
2011-06-01,47.73271174876
2011-06-02,47.816176758618
2011-06-03,47.769807308697
2011-06-06,47.751259528729
2011-06-07,47.881093988508
2011-06-08,46.879513870212
2011-06-09,47.111361119818
2011-06-10,46.554927720765
2011-06-13,46.805322750338
2011-06-14,47.287565029518
2011-06-15,46.480736600891
2011-06-16,45.915029311854
2011-06-17,45.803742632043
2011-06-20,45.979946541743
2011-06-21,46.564201610749
2011-06-22,45.961398761775
2011-06-23,45.692455952233
2011-06-24,45.553347602469
2011-06-27,45.711003732201
2011-06-28,46.119054891506
2011-06-29,47.009348329991
2011-06-30,47.575055619028
2011-07-01,47.955285108381
2011-07-05,47.788355088665
2011-07-06,47.741985638744
2011-07-07,48.066571788192
2011-07-08,47.918189548444
2011-07-11,47.02789610996
2011-07-12,47.547233949076
2011-07-13,47.000074440007
2011-07-14,46.61057106067
2011-07-15,46.239615461301
2011-07-18,45.330774242848
2011-07-19,45.48843037258
2011-07-20,45.998494321712
2011-07-21,46.740405520449
2011-07-22,46.712583850496
2011-07-25,46.638392730623
2011-07-26,46.907335540165
2011-07-27,46.304532691191
2011-07-28,45.942850981806
2011-07-29,44.761489962432
2011-08-01,44.510334470124
2011-08-02,43.794076214283
2011-08-03,44.138252259298
2011-08-04,42.808058355593
2011-08-05,41.756926110008
2011-08-08,38.873288976102
2011-08-09,42.268539149894
2011-08-10,40.333711653596
2011-08-11,42.370861757872
2011-08-12,42.277841205165
2011-08-15,43.133630290066
2011-08-16,42.826662466134
2011-08-17,43.170838511149
2011-08-18,41.161594572685
2011-08-19,41.189500738497
2011-08-22,40.510450703739
2011-08-23,42.296445315706
2011-08-24,42.21272681827
2011-08-25,41.998779547045
2011-08-26,42.826662466134
2011-08-29,43.859190601178
2011-08-30,43.440598113998
2011-08-31,43.46850427981
2011-09-01,42.947589184653
2011-09-02,41.701113778384
2011-09-06,41.263917180663
2011-09-07,42.547600808014
2011-09-08,41.877852828526
2011-09-09,40.547658924822
2011-09-12,40.370919874679
2011-09-13,39.850004779522
2011-09-14,39.905817111146
2011-09-15,40.715095919694
2011-09-16,40.94764730146
2011-09-19,40.436034261574
2011-09-20,40.054649995476
2011-09-21,38.259353328238
2011-09-22,37.608209459292
2011-09-23,37.208221082653
2011-09-26,37.896573172683
2011-09-27,38.333769770404
2011-09-28,37.254731359007
2011-09-29,39.338391739635
2011-09-30,39.050028026245
2011-10-03,37.784948509435
2011-10-04,39.208162965846
2011-10-05,40.24999315616
2011-10-06,40.910439080378
2011-10-07,40.277899321972
2011-10-10,41.310427457016
2011-10-11,41.22670895958
2011-10-12,41.738321999467
2011-10-13,41.598791170407
2011-10-14,41.970873381233
2011-10-17,41.338333622828
2011-10-18,42.77085013451
2011-10-19,43.338275506021
2011-10-20,44.008023485508
2011-10-21,45.887038650182
2011-10-24,46.677713348189
2011-10-25,45.663789323686
2011-10-26,46.249818805738
2011-10-27,46.761431845625
2011-10-28,44.780094072973
2011-10-31,43.501729228631
2011-11-01,42.51262942206
2011-11-02,43.772332005901
2011-11-03,44.136246085677
2011-11-04,44.238888518434
2011-11-07,44.248219648685
2011-11-08,45.069359110744
2011-11-09,44.322868690691
2011-11-10,44.220226257933
2011-11-11,44.87340537548
2011-11-14,44.276213039437
2011-11-15,44.201563997432
2011-11-16,43.389755665623
2011-11-17,43.315106623618
2011-11-18,42.717914287575
2011-11-21,41.803463523009
2011-11-22,41.066304233206
2011-11-23,40.758376934934
2011-11-25,41.271589098721
2011-11-28,41.700821090252
2011-11-29,41.486205094486
2011-11-30,42.895205762338
2011-12-01,42.801894459831
2011-12-02,42.93253028334
2011-12-05,43.156477409357
2011-12-06,43.100490627853
2011-12-07,43.137815148855
2011-12-08,42.736576548076
2011-12-09,43.193801930359
2011-12-12,42.298013426295
2011-12-13,41.53286074574
2011-12-14,42.046072909527
2011-12-15,42.186039863287
2011-12-16,41.859450304513
2011-12-19,41.598178657494
2011-12-20,42.727245417826
2011-12-21,43.20313306061
2011-12-22,43.856312178157
2011-12-23,43.725676354648
2011-12-27,43.968285741165
2011-12-28,43.62303392189
2011-12-29,43.735007484898
2011-12-30,43.669689573144
2012-01-03,43.884305568909
2012-01-04,43.147146279106
2012-01-05,43.389755665623
2012-01-06,43.053834976599
2012-01-09,43.165808539607
2012-01-10,43.61370279164
2012-01-11,43.324437753869
2012-01-12,43.548384879885
2012-01-13,43.184470800109
2012-01-17,43.371093405122
2012-01-18,43.809656526904
2012-01-19,44.322868690691
2012-01-20,44.31353756044
2012-01-23,44.005610262168
2012-01-24,43.884305568909
2012-01-25,44.322868690691
2012-01-26,44.462835644451
2012-01-27,44.920061026734
2012-01-30,44.901398766232
2012-01-31,45.331972946605
2012-02-01,46.211841923887
2012-02-02,46.211841923887
2012-02-03,44.985641540653
2012-02-06,44.910759074501
2012-02-07,44.957560615846
2012-02-08,45.472377570639
2012-02-09,45.537899728522
2012-02-10,45.453656954101
2012-02-13,45.565980653329
2012-02-14,45.200928630839
2012-02-15,44.929479691039
2012-02-16,44.517626127205
2012-02-17,44.573787976818
2012-02-21,44.545707052011
2012-02-22,44.686111676046
2012-02-23,45.088604931612
2012-02-24,44.489545202398
2012-02-27,44.55506736028
2012-02-28,43.83432362357
2012-02-29,43.815603007032
2012-03-01,44.255537495674
2012-03-02,44.255537495674
2012-03-05,44.330419961825
2012-03-06,44.115132871639
2012-03-07,44.180655029522
2012-03-08,44.480184894129
2012-03-09,44.995001848922
2012-03-12,45.116685856418
2012-03-13,45.668944044287
2012-03-14,45.865510517936
2012-03-15,45.893591442743
2012-03-16,45.837429593129
2012-03-19,45.865510517936
2012-03-20,45.565980653329
2012-03-21,45.46301726237
2012-03-22,45.257090480453
2012-03-23,45.547260036791
2012-03-26,45.865510517936
2012-03-27,45.509818803715
2012-03-28,46.024635758508
2012-03-29,45.837429593129
2012-03-30,45.92167236755
2012-04-02,46.071437299853
2012-04-03,46.080797608122
2012-04-04,45.537899728522
2012-04-05,45.313252330067
2012-04-09,44.948200307577
2012-04-10,44.218096262598
2012-04-11,44.873317841425
2012-04-12,45.397495104487
2012-04-13,45.360053871412
2012-04-16,45.416215721025
2012-04-17,45.799988360053
2012-04-18,45.725105893901
2012-04-19,46.530092405032
2012-04-20,46.614335179453
2012-04-23,46.801541344832
2012-04-24,47.381880457508
2012-04-25,48.111984502488
2012-04-26,48.645522073819
2012-04-27,48.465336139641
2012-04-30,48.63433576198
2012-05-01,48.944168402935
2012-05-02,48.521669347087
2012-05-03,48.211836706133
2012-05-04,45.432731805448
2012-05-07,45.141676900309
2012-05-08,45.057177089139
2012-05-09,45.151065768217
2012-05-10,45.216787843571
2012-05-11,45.207398975663
2012-05-14,44.906955202616
2012-05-15,44.784899919816
2012-05-16,43.817846525321
2012-05-17,43.320236526212
2012-05-18,42.907126338272
2012-05-21,43.442291809012
2012-05-22,43.498625016458
2012-05-23,43.949290676029
2012-05-24,44.456289543046
2012-05-25,44.493845014676
2012-05-29,44.55956709003
2012-05-30,43.517402752274
2012-05-31,43.658235770889
2012-06-01,42.353183131717
2012-06-04,42.569127093594
2012-06-05,42.728737848025
2012-06-06,44.259123316983
2012-06-07,43.752124449967
2012-06-08,43.921124072306
2012-06-11,43.263903318765
2012-06-12,43.892957468582
2012-06-13,43.423514073197
2012-06-14,43.592513695535
2012-06-15,44.127679166275
2012-06-18,43.98684614766
2012-06-19,44.240345581168
2012-06-20,44.127679166275
2012-06-21,43.263903318765
2012-06-22,43.357791997842
2012-06-25,42.644238036856
2012-06-26,42.738126715933
2012-06-27,43.263903318765
2012-06-28,42.925904074087
2012-06-29,43.921124072306
2012-07-02,44.465678410953
2012-07-03,44.803677655631
2012-07-05,45.132288032401
2012-07-06,44.390567467691
2012-07-09,44.127679166275
2012-07-10,43.864790864859
2012-07-11,44.259123316983
2012-07-12,44.249734449076
2012-07-13,44.719177844462
2012-07-16,44.503233882584
2012-07-17,44.766122184
2012-07-18,44.897566334708
2012-07-19,44.493845014676
2012-07-20,44.10890143046
2012-07-23,43.817846525321
2012-07-24,43.357791997842
2012-07-25,43.320236526212
2012-07-26,43.639458035074
2012-07-27,46.305896520866
2012-07-30,46.913825717891
2012-07-31,46.339293822932
2012-08-01,46.650106159549
2012-08-02,46.480572157758
2012-08-03,47.554287502435
2012-08-06,47.403590611954
2012-08-07,47.846262727742
2012-08-08,48.317190510496
2012-08-09,48.458468845322
2012-08-10,48.816373960214
2012-08-13,48.8823038498
2012-08-14,49.202534742072
2012-08-15,49.447417189104
2012-08-16,49.965437750133
2012-08-17,50.191483085854
2012-08-20,49.993693417098
2012-08-21,49.56985841262
2012-08-22,49.654625413515
2012-08-23,49.108349185521
2012-08-24,49.324975965588
2012-08-27,49.146023408142
2012-08-28,49.108349185521
2012-08-29,48.995326517661
2012-08-30,48.703351292354
2012-08-31,48.93881518373
2012-09-04,48.769281181939
2012-09-05,48.477305956632
2012-09-06,49.136604852487
2012-09-07,48.93881518373
2012-09-10,48.656258514078
2012-09-11,48.84462962718
2012-09-12,48.8823038498
2012-09-13,49.513347078689
2012-09-14,50.012530528408
2012-09-17,49.682881080481
2012-09-18,49.758229525721
2012-09-19,49.58869552393
2012-09-20,49.560439856965
2012-09-21,49.616951190895
2012-09-24,49.362650188208
2012-09-25,48.872885294145
2012-09-26,48.741025514974
2012-09-27,49.428580077794
2012-09-28,49.249627520347
2012-10-01,50.191483085854
2012-10-02,50.040786195373
2012-10-03,50.191483085854
2012-10-04,50.587062423367
2012-10-05,50.98264176088
2012-10-08,50.756596425158
2012-10-09,50.25741297544
2012-10-10,49.824159415307
2012-10-11,50.069041862338
2012-10-12,50.097297529304
2012-10-15,50.219738752819
2012-10-16,50.3704356433
2012-10-17,50.96380464957
2012-10-18,50.492876866816
2012-10-19,49.494509967379
2012-10-22,49.635788302205
2012-10-23,49.230790409037
2012-10-24,49.051837851591
2012-10-25,49.306138854278
2012-10-26,50.709503646883
2012-10-31,50.961450010656
2012-11-01,51.764364422316
2012-11-02,51.839932837531
2012-11-05,52.028853875569
2012-11-06,53.181272207598
2012-11-07,52.416142003546
2012-11-08,52.142206498391
2012-11-09,52.548386730172
2012-11-12,52.907336702444
2012-11-13,53.058473532874
2012-11-14,52.793984079621
2012-11-15,52.860106442934
2012-11-16,53.077365636678
2012-11-19,53.228502467108
2012-11-20,53.795265581221
2012-11-21,54.069201086375
2012-11-23,54.541503681469
2012-11-26,54.031416878768
2012-11-27,53.322962986127
2012-11-28,53.719697166006
2012-11-29,53.710251114104
2012-11-30,53.653574802692
2012-12-03,53.587452439379
2012-12-04,53.568560335576
2012-12-05,53.511884024164
2012-12-06,53.663020854594
2012-12-07,53.464653764655
2012-12-10,53.275732726617
2012-12-11,53.370193245636
2012-12-12,53.322962986127
2012-12-13,53.294624830421
2012-12-14,53.08681168858
2012-12-17,53.899172152141
2012-12-18,53.653574802692
2012-12-19,53.455207712753
2012-12-20,53.899172152141
2012-12-21,53.49299192036
2012-12-24,53.49299192036
2012-12-26,53.474099816557
2012-12-27,53.067919584776
2012-12-28,52.425588055448
2012-12-31,52.529494626368
2013-01-02,54.248676072511
2013-01-03,53.946402411651
2013-01-04,53.965294515455
2013-01-07,53.653574802692
2013-01-08,53.483545868459
2013-01-09,53.644128750791
2013-01-10,54.862669446133
2013-01-11,54.550949733371
2013-01-14,54.182553709198
2013-01-15,54.352582643432
2013-01-16,53.974740567356
2013-01-17,53.984186619258
2013-01-18,53.946402411651
2013-01-22,54.758762875213
2013-01-23,54.607626044783
2013-01-24,54.985468120858
2013-01-25,54.428151058647
2013-01-28,54.286460280119
2013-01-29,54.428151058647
2013-01-30,54.67138689512
2013-01-31,54.690330549623
2013-02-01,53.165366362147
2013-02-04,52.000331610224
2013-02-05,52.795965099342
2013-02-06,52.739134135833
2013-02-07,53.05170443513
2013-02-08,53.544239452203
2013-02-11,53.667373206471
2013-02-12,53.705260515477
2013-02-13,54.254626496058
2013-02-14,54.273570150561
2013-02-15,53.989415333019
2013-02-19,54.851351612897
2013-02-20,55.902724437803
2013-02-21,56.281597527859
2013-02-22,57.579237861302
2013-02-25,56.310013009614
2013-02-26,56.878322644698
2013-02-27,57.617125170308
2013-02-28,57.863392678844
2013-03-01,57.673956133816
2013-03-04,57.29508304376
2013-03-05,57.541350552297
2013-03-06,57.153005634989
2013-03-07,57.105646498732
2013-03-08,57.029871880721
2013-03-11,56.925681780955
2013-03-12,56.48997772739
2013-03-13,56.546808690899
2013-03-14,56.859378990195
2013-03-15,56.736245235927
2013-03-18,55.845893474295
2013-03-19,55.893252610552
2013-03-20,56.55628051815
2013-03-21,56.310013009614
2013-03-22,57.086702844229
2013-03-25,57.929695469604
2013-03-26,58.554836068197
2013-03-27,58.251737596152
2013-03-28,58.251737596152
2013-04-01,57.872864506096
2013-04-02,58.194906632644
2013-04-03,57.257195734754
2013-04-04,57.465575934285
2013-04-05,57.086702844229
2013-04-08,57.408744970777
2013-04-09,57.683427961068
2013-04-10,58.280153077906
2013-04-11,59.350469557315
2013-04-12,59.31258224831
2013-04-15,58.242265768901
2013-04-16,58.829519058488
2013-04-17,57.465575934285
2013-04-18,56.518393209145
2013-04-19,56.973040917212
2013-04-22,57.399273143525
2013-04-23,57.90127998785
2013-04-24,57.929695469604
2013-04-25,58.052829223873
2013-04-26,55.8837807833
2013-04-29,56.684150186044
2013-04-30,57.330123407538
2013-05-01,58.232585996389
2013-05-02,59.31554110301
2013-05-03,60.142006842274
2013-05-06,60.322499360044
2013-05-07,60.521991090211
2013-05-08,61.55744816584
2013-05-09,61.243961161292
2013-05-10,61.272459979887
2013-05-13,62.260419024524
2013-05-14,62.621404060064
2013-05-15,63.115383582383
2013-05-16,62.906392246017
2013-05-17,62.972889489406
2013-05-20,62.801896577835
2013-05-21,62.868393821224
2013-05-22,62.459910754691
2013-05-23,61.994430050968
2013-05-24,62.440911542294
2013-05-28,62.725899728247
2013-05-29,62.982389095605
2013-05-30,63.086884763787
2013-05-31,60.483992665417
2013-06-03,60.531490696409
2013-06-04,59.92351589971
2013-06-05,59.762022594336
2013-06-06,60.825978488561
2013-06-07,62.269918630722
2013-06-10,61.908933595182
2013-06-11,61.937432413777
2013-06-12,61.595446590634
2013-06-13,62.250919418325
2013-06-14,61.642944621626
2013-06-17,62.108425325349
2013-06-18,62.34591548031
2013-06-19,60.692984001783
2013-06-20,59.714524563344
2013-06-21,60.094508811281
2013-06-24,59.695525350947
2013-06-25,60.502991877814
2013-06-26,61.215462342696
2013-06-27,61.709441865015
2013-06-28,61.12996588691
2013-07-01,62.089426112952
2013-07-02,61.832936745594
2013-07-03,61.37695564807
2013-07-05,62.374414298905
2013-07-08,62.155923356341
2013-07-09,62.098925719151
2013-07-10,62.032428475762
2013-07-11,63.79935522867
2013-07-12,63.666360741892
2013-07-15,64.046344989829
2013-07-16,63.79935522867
2013-07-17,64.008346565035
2013-07-18,64.131841445615
2013-07-19,64.10334262702
2013-07-22,64.131841445615
2013-07-23,63.704359166686
2013-07-24,63.533366255114
2013-07-25,64.169839870409
2013-07-26,64.150840658012
2013-07-29,63.200880038169
2013-07-30,64.212588098302
2013-07-31,64.288782210551
2013-08-01,65.384072574138
2013-08-02,65.79361592748
2013-08-05,65.650751967012
2013-08-06,65.688849023137
2013-08-07,65.374548310107
2013-08-08,65.736470343293
2013-08-09,65.79361592748
2013-08-12,64.907859372579
2013-08-13,65.574557854762
2013-08-14,65.565033590731
2013-08-15,64.793568204204
2013-08-16,65.136441709327
2013-08-19,65.269781405764
2013-08-20,65.250732877702
2013-08-21,64.784043940173
2013-08-22,65.336451253982
2013-08-23,65.241208613671
2013-08-26,64.536413075362
2013-08-27,63.107773470683
2013-08-28,63.764947688836
2013-08-29,63.745899160773
2013-08-30,63.222064639058
2013-09-03,63.517316824025
2013-09-04,63.383977127588
2013-09-05,63.555413880149
2013-09-06,63.326831543401
2013-09-09,64.479267491175
2013-09-10,65.384072574138
2013-09-11,65.250732877702
2013-09-12,65.15549023739
2013-09-13,65.260257141733
2013-09-16,65.822188719573
2013-09-17,66.679372482381
2013-09-18,70.431932510671
2013-09-19,71.565319930383
2013-09-20,71.927241963568
2013-09-23,71.936766227599
2013-09-24,72.403455165127
2013-09-25,71.908193435505
2013-09-26,71.831999323256
2013-09-27,71.498650082164
2013-09-30,70.898621448199
2013-10-01,70.146204589735
2013-10-02,70.127156061672
2013-10-03,69.260448034834
2013-10-04,69.365214939177
2013-10-07,68.717564985056
2013-10-08,67.984196654654
2013-10-09,67.860381222249
2013-10-10,69.460457579489
2013-10-11,69.622370068019
2013-10-14,70.18430164586
2013-10-15,69.174729658553
2013-10-16,70.336689870359
2013-10-17,70.67003911145
2013-10-18,71.803426531162
2013-10-21,71.527222874258
2013-10-22,72.727280142188
2013-10-23,72.241542676597
2013-10-24,71.984387547755
2013-10-25,73.851143297869
2013-10-28,74.355929291522
2013-10-29,75.917908592638
2013-10-30,76.589369206837
2013-10-31,75.491690061923
2013-11-01,75.186248908556
2013-11-04,75.043073367915
2013-11-05,75.109888620214
2013-11-06,76.408013522025
2013-11-07,75.816221287376
2013-11-08,76.932990504375
2013-11-11,77.982944469075
2013-11-12,76.904355396247
2013-11-13,76.522553954538
2013-11-14,77.133436261272
2013-11-15,77.868404036562
2013-11-18,77.47705755881
2013-11-19,76.866175252076
2013-11-20,76.770724891648
2013-11-21,77.677503315707
2013-11-22,78.794272532706
2013-11-25,77.667958279665
2013-11-26,78.145210081801
2013-11-27,78.546101595596
2013-11-29,77.925674252818
2013-12-02,78.135665045758
2013-12-03,78.154755117844
2013-12-04,77.763408640092
2013-12-05,77.753863604049
2013-12-06,78.985173253561
2013-12-09,79.128348794202
2013-12-10,79.290614406928
2013-12-11,78.030669649288
2013-12-12,78.173845189929
2013-12-13,77.89703914469
2013-12-16,78.126120009716
2013-12-17,78.097484901587
2013-12-18,80.111487506603
