Date,MO
2011-08-31,20.459779371989
2011-09-01,20.384531930385
2011-09-02,20.106116396452
2011-09-06,20.188888582216
2011-09-07,20.309284488782
2011-09-08,20.324333977102
2011-09-09,19.84275035084
2011-09-12,19.970671001566
2011-09-13,20.008294722368
2011-09-14,20.291070469017
2011-09-15,20.53563327693
2011-09-16,20.558561040171
2011-09-19,20.53563327693
2011-09-20,20.596773978908
2011-09-21,19.962439195884
2011-09-22,19.641450510498
2011-09-23,19.694948624729
2011-09-26,19.870728142917
2011-09-27,20.191716828302
2011-09-28,19.947154020389
2011-09-29,20.207002003797
2011-09-30,20.489777750446
2011-10-03,20.298713056764
2011-10-04,20.28342788127
2011-10-05,20.25285753028
2011-10-06,20.596773978908
2011-10-07,20.963618190777
2011-10-10,21.116469945723
2011-10-11,21.246393937426
2011-10-12,21.223466174184
2011-10-13,21.101184770228
2011-10-14,21.147040296712
2011-10-17,20.95597560303
2011-10-18,21.04004406825
2011-10-19,20.879549725557
2011-10-20,20.826051611326
2011-10-21,20.978903366272
2011-10-24,20.87190713781
2011-10-25,20.634986917644
2011-10-26,20.845158080694
2011-10-27,21.139397708964
2011-10-28,21.062971831492
2011-10-31,21.055329243744
2011-11-01,20.711412795117
2011-11-02,20.780196084842
2011-11-03,20.994188541766
2011-11-04,20.917762664293
2011-11-07,21.032401480503
2011-11-08,21.131755121217
2011-11-09,20.764910909348
2011-11-10,21.116469945723
2011-11-11,21.231108761932
2011-11-14,21.108827357975
2011-11-15,21.223466174184
2011-11-16,21.017116305008
2011-11-17,21.047686655997
2011-11-18,21.12411253347
2011-11-21,20.864264550062
2011-11-22,20.917762664293
2011-11-23,20.726697970611
2011-11-25,20.826051611326
2011-11-28,21.093542182481
2011-11-29,21.361032753635
2011-11-30,21.926584246934
2011-12-01,21.918941659186
2011-12-02,21.71259179001
2011-12-05,21.567382622812
2011-12-06,21.980082361165
2011-12-07,22.033580475396
2011-12-08,21.804302842977
2011-12-09,21.995367536659
2011-12-12,22.064150826385
2011-12-13,22.155861879352
2011-12-14,21.957154597923
2011-12-15,22.247572932319
2011-12-16,22.270500695561
2011-12-19,22.423352450507
2011-12-20,22.820767013365
2011-12-21,23.164683461992
2011-12-22,23.103542760014
2011-12-23,23.119038093857
2011-12-27,23.026066090799
2011-12-28,23.026066090799
2011-12-29,23.08029975925
2011-12-30,22.971832422348
2012-01-03,22.127336727901
2012-01-04,22.003374057156
2012-01-05,22.336523734782
2012-01-06,22.251299398645
2012-01-09,22.080850726372
2012-01-10,22.398505070155
2012-01-11,22.344271401704
2012-01-12,22.344271401704
2012-01-13,22.437243404762
2012-01-17,22.390757403233
2012-01-18,22.437243404762
2012-01-19,22.166075062509
2012-01-20,22.235804064802
2012-01-23,22.166075062509
2012-01-24,21.910402054098
2012-01-25,22.212561064038
2012-01-26,22.204813397116
2012-01-27,21.801934717197
2012-01-30,21.995626390235
2012-01-31,22.003374057156
2012-02-01,22.026617057921
2012-02-02,22.111841394058
2012-02-03,22.344271401704
2012-02-06,22.189318063273
2012-02-07,22.328776067861
2012-02-08,22.344271401704
2012-02-09,22.700664080094
2012-02-10,22.630935077801
2012-02-13,22.646430411644
2012-02-14,22.67742107933
2012-02-15,22.661925745487
2012-02-16,22.886608086211
2012-02-17,22.971832422348
2012-02-21,22.948589421584
2012-02-22,22.971832422348
2012-02-23,23.010570756956
2012-02-24,23.23525309768
2012-02-27,23.266243765366
2012-02-28,23.258496098445
2012-02-29,23.320477433817
2012-03-01,23.258496098445
2012-03-02,23.212010096916
2012-03-05,23.444440104562
2012-03-06,23.304982099974
2012-03-07,23.320477433817
2012-03-08,23.599393442992
2012-03-09,23.599393442992
2012-03-12,23.583898109149
2012-03-13,23.6381317776
2012-03-14,23.520333778708
2012-03-15,23.583159378117
2012-03-16,23.583159378117
2012-03-19,23.645984977526
2012-03-20,23.661691377378
2012-03-21,23.677397777231
2012-03-22,23.669544577305
2012-03-23,23.873727775383
2012-03-26,24.077910973462
2012-03-27,24.038644973832
2012-03-28,23.967966174497
2012-03-29,24.02293857398
2012-03-30,24.242828171911
2012-04-02,24.470570969768
2012-04-03,24.415598570285
2012-04-04,24.431304970137
2012-04-05,24.62763496829
2012-04-09,24.470570969768
2012-04-10,24.30565377132
2012-04-11,24.509836969399
2012-04-12,24.58836896866
2012-04-13,24.72972656733
2012-04-16,24.643341368143
2012-04-17,24.823964966443
2012-04-18,24.863230966074
2012-04-19,24.957469365187
2012-04-20,25.043854564374
2012-04-23,24.941762965335
2012-04-24,24.894643765778
2012-04-25,24.886790565852
2012-04-26,25.075267364079
2012-04-27,25.232331362601
2012-04-30,25.29515696201
2012-05-01,25.460074160458
2012-05-02,25.420808160828
2012-05-03,25.562165759498
2012-05-04,25.467927360384
2012-05-07,25.287303762084
2012-05-08,25.33442296164
2012-05-09,24.933909765409
2012-05-10,24.918203365556
2012-05-11,24.965322565113
2012-05-14,24.886790565852
2012-05-15,24.933909765409
2012-05-16,25.020294964596
2012-05-17,24.847524566221
2012-05-18,24.878937365926
2012-05-21,25.01244176467
2012-05-22,24.941762965335
2012-05-23,24.91035016563
2012-05-24,25.33442296164
2012-05-25,25.216624962749
2012-05-29,25.232331362601
2012-05-30,25.145946163414
2012-05-31,25.279450562158
2012-06-01,24.886790565852
2012-06-04,25.075267364079
2012-06-05,24.969249165076
2012-06-06,25.585725359276
2012-06-07,25.71922975802
2012-06-08,25.844880956838
2012-06-11,25.884146956468
2012-06-12,26.253247352996
2012-06-13,26.449577351148
2012-06-14,26.775526455867
2012-06-15,26.847076259341
2012-06-18,26.910676084652
2012-06-19,26.966325931799
2012-06-20,26.958375953635
2012-06-21,26.942475997308
2012-06-22,26.92657604098
2012-06-25,26.807326368522
2012-06-26,26.767576477703
2012-06-27,27.02992575711
2012-06-28,27.053775691602
2012-06-29,27.467174556122
2012-07-02,27.79312366084
2012-07-03,27.816973595332
2012-07-05,27.737473813693
2012-07-06,27.801073639004
2012-07-09,27.952123224117
2012-07-10,28.166772634541
2012-07-11,28.079322874739
2012-07-12,27.920323311462
2012-07-13,28.317822219655
2012-07-16,28.293972285163
2012-07-17,28.468871804768
2012-07-18,28.55632156457
2012-07-19,28.572221520898
2012-07-20,28.548371586406
2012-07-23,28.214472503524
2012-07-24,28.278072328835
2012-07-25,28.14292270005
2012-07-26,28.325772197818
2012-07-27,28.536446619161
2012-07-30,28.747121040503
2012-07-31,28.59607145539
2012-08-01,28.643771324373
2012-08-02,28.270122350671
2012-08-03,28.55632156457
2012-08-06,28.45297184844
2012-08-07,27.785173682676
2012-08-08,27.832873551659
2012-08-09,27.602324184908
2012-08-10,27.79312366084
2012-08-13,27.991873114937
2012-08-14,28.174722612705
2012-08-15,27.928273289626
2012-08-16,28.14292270005
2012-08-17,28.150872678214
2012-08-20,27.968023180445
2012-08-21,27.363824839992
2012-08-22,26.966325931799
2012-08-23,26.592676958098
2012-08-24,27.093525582421
2012-08-27,27.23662518937
2012-08-28,27.435374643467
2012-08-29,27.498974468777
2012-08-30,27.37972479632
2012-08-31,26.998125844455
2012-09-04,27.347924883664
2012-09-05,27.228675211206
2012-09-06,27.498974468777
2012-09-07,27.244575167534
2012-09-10,27.387674774483
2012-09-11,27.3399749055
2012-09-12,26.82322632485
2012-09-13,27.234032493789
2012-09-14,26.533245499716
2012-09-17,26.750731118566
2012-09-18,26.815171301929
2012-09-19,26.702400981044
2012-09-20,27.072932035381
2012-09-21,27.435408066798
2012-09-24,27.556233410604
2012-09-25,27.395132952196
2012-09-26,27.524013318922
2012-09-27,27.306527700072
2012-09-28,26.895721531133
2012-10-01,27.097097104142
2012-10-02,27.169592310426
2012-10-03,27.427353043878
2012-10-04,27.387077929276
2012-10-05,27.387077929276
2012-10-08,27.370967883435
2012-10-09,27.000436829098
2012-10-10,26.855446416531
2012-10-11,26.347979972548
2012-10-12,26.678235912283
2012-10-15,26.718511026885
2012-10-16,26.791006233168
2012-10-17,26.984326783257
2012-10-18,26.654070843522
2012-10-19,26.283539789185
2012-10-22,26.517135453875
2012-10-23,26.057999147414
2012-10-24,25.880788643166
2012-10-25,25.856623574405
2012-10-26,25.582752795112
2012-10-31,25.614972886793
2012-11-01,25.75190827644
2012-11-02,25.53442265759
2012-11-05,25.679413070156
2012-11-06,25.727743207679
2012-11-07,25.292771969978
2012-11-08,25.196111694934
2012-11-09,25.357212153341
2012-11-12,25.051121282367
2012-11-13,25.11556146573
2012-11-14,24.801415571836
2012-11-15,24.559764884224
2012-11-16,25.163891603252
2012-11-19,26.227154628742
2012-11-20,26.460750293433
2012-11-21,26.468805316353
2012-11-23,26.968216737416
2012-11-26,26.750731118566
2012-11-27,26.702400981044
2012-11-28,26.911831576974
2012-11-29,27.0407119437
2012-11-30,27.234032493789
2012-12-03,27.113207149983
2012-12-04,26.976271760337
2012-12-05,26.82322632485
2012-12-06,26.726566049805
2012-12-07,26.960161714496
2012-12-10,26.919886599894
2012-12-11,26.549355545557
2012-12-12,26.782951210248
2012-12-13,26.791006233168
2012-12-14,26.710456003964
2012-12-17,26.573520614318
2012-12-18,26.251319697503
2012-12-19,26.090219239096
2012-12-20,26.307704857946
2012-12-21,26.009669009892
2012-12-24,25.854509288954
2012-12-26,25.576855051485
2012-12-27,25.642185460302
2012-12-28,25.389030126139
2012-12-31,25.67485066471
2013-01-02,26.57314378593
2013-01-03,26.589476388134
2013-01-04,26.57314378593
2013-01-07,26.507813377114
2013-01-08,26.24649174185
2013-01-09,26.050500515402
2013-01-10,26.703804603562
2013-01-11,26.891629528909
2013-01-14,26.940627335521
2013-01-15,26.769135012378
2013-01-16,26.769135012378
2013-01-17,26.940627335521
2013-01-18,27.169283766377
2013-01-22,27.071288153153
2013-01-23,26.956959937725
2013-01-24,27.283611981805
2013-01-25,27.316277186213
2013-01-28,27.520434713763
2013-01-29,27.520434713763
2013-01-30,27.520434713763
2013-01-31,27.504102111559
2013-02-01,27.928749768863
2013-02-04,27.675594434701
2013-02-05,27.912417166659
2013-02-06,27.863419360047
2013-02-07,28.263568114046
2013-02-08,28.328898522862
2013-02-11,28.377896329474
2013-02-12,28.304399619556
2013-02-13,28.40239523278
2013-02-14,27.855253058945
2013-02-15,28.0757431887
2013-02-19,28.394228931678
2013-02-20,28.492224544902
2013-02-21,28.745379879064
2013-02-22,28.843375492288
2013-02-25,28.296233318454
2013-02-26,28.010412779883
2013-02-27,27.822587854537
2013-02-28,27.397940197233
2013-03-01,27.348942390621
2013-03-04,27.708259639109
2013-03-05,27.961414973271
2013-03-06,27.871585661149
2013-03-07,27.732758542415
2013-03-08,27.765423746823
2013-03-11,27.977747575475
2013-03-12,27.896084564455
2013-03-13,28.067576887598
2013-03-14,27.960038278833
2013-03-15,27.860771870742
2013-03-18,27.687055656584
2013-03-19,27.869044071416
2013-03-20,28.158571095014
2013-03-21,28.009671482878
2013-03-22,28.051032486249
2013-03-25,28.026215884226
2013-03-26,28.423281516589
2013-03-27,28.46464251996
2013-03-28,28.448098118611
2013-04-01,28.373648312543
2013-04-02,29.118146373222
2013-04-03,28.803802747602
2013-04-04,29.085057570525
2013-04-05,28.820347148951
2013-04-08,29.167779577268
2013-04-09,29.3497679921
2013-04-10,29.498667604236
2013-04-11,29.465578801539
2013-04-12,29.705472621091
2013-04-15,28.795530546928
2013-04-16,29.267045985358
2013-04-17,29.068513169177
2013-04-18,28.687991938163
2013-04-19,28.969246761087
2013-04-22,29.184323978616
2013-04-23,29.391128995471
2013-04-24,29.391128995471
2013-04-25,29.730289223114
2013-04-26,29.837827831879
2013-04-29,30.284526668286
2013-04-30,30.201804661544
2013-05-01,30.044632848734
2013-05-02,30.317615470983
2013-05-03,30.201804661544
2013-05-06,29.846100032553
2013-05-07,30.168715858847
2013-05-08,30.210076862218
2013-05-09,30.069449450757
2013-05-10,30.342432073006
2013-05-13,30.540964889187
2013-05-14,30.656775698626
2013-05-15,30.987663725594
2013-05-16,30.756042106716
2013-05-17,30.971119324246
2013-05-20,30.888397317503
2013-05-21,30.540964889187
2013-05-22,30.524420487838
2013-05-23,30.491331685141
2013-05-24,30.681592300648
2013-05-28,30.6650478993
2013-05-29,30.143899256824
2013-05-30,30.13562705615
2013-05-31,29.862644433901
2013-06-03,30.160443658173
2013-06-04,29.953638641318
2013-06-05,29.540028607607
2013-06-06,29.622750614349
2013-06-07,29.904005437272
2013-06-10,29.970183042666
2013-06-11,29.912277637947
2013-06-12,29.813011229856
2013-06-13,29.947002291563
2013-06-14,29.796262347143
2013-06-17,29.972125615633
2013-06-18,30.273605504475
2013-06-19,29.469659134231
2013-06-20,28.757831618912
2013-06-21,29.251923658957
2013-06-24,29.000690418256
2013-06-25,29.251923658957
2013-06-26,29.536654665085
2013-06-27,29.687394609506
2013-06-28,29.302170307097
2013-07-01,29.628773520009
2013-07-02,29.695769050862
2013-07-03,29.720892374932
2013-07-05,29.720892374932
2013-07-08,30.181486649551
2013-07-09,30.374098800755
2013-07-10,30.566710951959
2013-07-11,30.8681908408
2013-07-12,30.918437488941
2013-07-15,31.027305226578
2013-07-16,31.178045170998
2013-07-17,31.002181902508
2013-07-18,30.985433019794
2013-07-19,31.111049640145
2013-07-22,30.884939723514
2013-07-23,30.139614442767
2013-07-24,29.787887905786
2013-07-25,30.072618911914
2013-07-26,30.064244470557
2013-07-29,29.871632319353
2013-07-30,29.779513464429
2013-07-31,29.360791396594
2013-08-01,29.762764581716
2013-08-02,29.88000676071
2013-08-05,29.821385671213
2013-08-06,29.645522402722
2013-08-07,29.478033575588
2013-08-08,29.787887905786
2013-08-09,29.620399078652
2013-08-12,29.444535810161
2013-08-13,29.494782458301
2013-08-14,29.360791396594
2013-08-15,28.950443770116
2013-08-16,28.715959412128
2013-08-19,28.414479523287
2013-08-20,28.28048846158
2013-08-21,28.020880779522
2013-08-22,28.104625193089
2013-08-23,28.707584970771
2013-08-26,28.514972819567
2013-08-27,28.464726171427
2013-08-28,28.138122958516
2013-08-29,28.422853964644
2013-08-30,28.372607316503
2013-09-03,28.33073510972
2013-09-04,28.615466115848
2013-09-05,28.682461646701
2013-09-06,28.808078267052
2013-09-09,28.967192652829
2013-09-10,29.293795865741
2013-09-11,29.653896844079
2013-09-12,29.327293631167
2013-09-13,29.582018242903
2013-09-16,29.828252034248
2013-09-17,30.023540903245
2013-09-18,30.388646180066
2013-09-19,30.397137000457
2013-09-20,30.184866490677
2013-09-23,29.930141878942
2013-09-24,29.785797932292
2013-09-25,29.539564140947
2013-09-26,29.717871369162
2013-09-27,29.471637577818
2013-09-30,29.165968043735
2013-10-01,29.471637577818
2013-10-02,29.505600859382
2013-10-03,29.463146757426
2013-10-04,29.42069265547
2013-10-07,29.505600859382
2013-10-08,29.446165116644
2013-10-09,29.250876247647
2013-10-10,30.125430747939
2013-10-11,30.176375670286
2013-10-14,30.34619207811
2013-10-15,29.998068442071
2013-10-16,30.303737976154
2013-10-17,30.244302233416
2013-10-18,30.448081922804
2013-10-21,30.583935049063
2013-10-22,30.91507704432
2013-10-23,30.889604583146
2013-10-24,30.532990126716
2013-10-25,30.779223918061
2013-10-28,31.254709859967
2013-10-29,31.781140724221
2013-10-30,31.466980369747
2013-10-31,31.611324316397
2013-11-01,31.696232520309
2013-11-04,31.781140724221
2013-11-05,31.874539748524
2013-11-06,32.112282719477
2013-11-07,31.840576466959
2013-11-08,31.883030568915
2013-11-11,31.798122365003
2013-11-12,31.679250879527
2013-11-13,31.908503030089
2013-11-14,32.010392874783
2013-11-15,32.265117486519
2013-11-18,32.290589947692
2013-11-19,32.120773539869
2013-11-20,31.933975491262
2013-11-21,31.534906932877
2013-11-22,31.645287597962
2013-11-25,31.517925292094
2013-11-26,31.4160354474
2013-11-27,31.543397753268
2013-11-29,31.399053806618
2013-12-02,31.373581345444
2013-12-03,31.56037939405
2013-12-04,31.611324316397
