Date,AIV
2010-11-29,19.587230184551
2010-11-30,19.546710469647
2010-12-01,19.78172481609
2010-12-02,20.308481109841
2010-12-03,20.40572842561
2010-12-06,20.567807285226
2010-12-07,20.551599399264
2010-12-08,20.073466763398
2010-12-09,19.951907618687
2010-12-10,20.308481109841
2010-12-13,20.332792938783
2010-12-14,20.138298307245
2010-12-15,19.773620873109
2010-12-16,19.846556359936
2010-12-17,19.870868188879
2010-12-20,20.259857451956
2010-12-21,20.535391513303
2010-12-22,20.584015171188
2010-12-23,20.681262486957
2010-12-27,20.827133460611
2010-12-28,20.867653175515
2010-12-29,20.989212320227
2010-12-30,21.013524149169
2010-12-31,20.940588662342
2011-01-03,21.297162153496
2011-01-04,20.794717688688
2011-01-05,20.794717688688
2011-01-06,20.632638829072
2011-01-07,20.470559969457
2011-01-10,20.511079684361
2011-01-11,19.919491846763
2011-01-12,20.170714079168
2011-01-13,20.097778592341
2011-01-14,20.138298307245
2011-01-18,20.494871798399
2011-01-19,19.911387903783
2011-01-20,20.041050991475
2011-01-21,20.024843105514
2011-01-24,20.284169280899
2011-01-25,20.543495456284
2011-01-26,20.697470372919
2011-01-27,20.827133460611
2011-01-28,20.186921965129
2011-01-31,20.71367825888
2011-02-01,20.867653175515
2011-02-02,20.681262486957
2011-02-03,20.802821631669
2011-02-04,19.733101158205
2011-02-07,19.692581443302
2011-02-08,19.36842372407
2011-02-09,19.425151324936
2011-02-10,19.441359210897
2011-02-11,19.708789329263
2011-02-14,19.895180017821
2011-02-15,19.903283960802
2011-02-16,20.081570706379
2011-02-17,19.91870314185
2011-02-18,20.024567058794
2011-02-22,19.739548820869
2011-02-23,19.625541525699
2011-02-24,19.364953422453
2011-02-25,20.146717732191
2011-02-28,20.887765150796
2011-03-01,19.80469584668
2011-03-02,19.633684903925
2011-03-03,20.048997193473
2011-03-04,19.869842872492
2011-03-07,19.552251121661
2011-03-08,19.739548820869
2011-03-09,19.991993545888
2011-03-10,19.723262064416
2011-03-11,19.967563411209
2011-03-14,19.71511868619
2011-03-15,19.592968012793
2011-03-16,19.37309680068
2011-03-17,19.788409090228
2011-03-18,20.016423680568
2011-03-21,20.179291245096
2011-03-22,20.016423680568
2011-03-23,19.812839224907
2011-03-24,19.926846520077
2011-03-25,20.03271043702
2011-03-28,20.000136924115
2011-03-29,20.073427328153
2011-03-30,20.350302187851
2011-03-31,20.74118434272
2011-04-01,20.692324073361
2011-04-04,20.74118434272
2011-04-05,20.733040964494
2011-04-06,20.814474746758
2011-04-07,20.537599887059
2011-04-08,20.382875700757
2011-04-11,20.203721379776
2011-04-12,20.211864758002
2011-04-13,20.244438270908
2011-04-14,20.350302187851
2011-04-15,20.448022726568
2011-04-18,20.187434623323
2011-04-19,20.570173399965
2011-04-20,21.066919471777
2011-04-21,21.164640010494
2011-04-25,21.417084735514
2011-04-26,21.783536755703
2011-04-27,21.873113916194
2011-04-28,22.288426205742
2011-04-29,21.954547698458
2011-05-02,21.669529460533
2011-05-03,21.53923540891
2011-05-04,21.368224466155
2011-05-05,21.368224466155
2011-05-06,21.058776093551
2011-05-09,21.08320622823
2011-05-10,21.718389729892
2011-05-11,21.303077440344
2011-05-12,21.417084735514
2011-05-13,21.262360549212
2011-05-16,21.123923119362
2011-05-17,21.286790683891
2011-05-18,21.620669191175
2011-05-19,21.718833409977
2011-05-20,21.375258644169
2011-05-23,21.048044581495
2011-05-24,20.982601768961
2011-05-25,21.121667745597
2011-05-26,21.42434075357
2011-05-27,21.506144269239
2011-05-31,21.86607973818
2011-06-01,21.064405284629
2011-06-02,20.737191221955
2011-06-03,20.949880362693
2011-06-06,20.655387706287
2011-06-07,21.121667745597
2011-06-08,21.2689140738
2011-06-09,21.105307042463
2011-06-10,20.614485948452
2011-06-13,20.639027003153
2011-06-14,20.908978604859
2011-06-15,20.418157510848
2011-06-16,20.532682432784
2011-06-17,20.761732276656
2011-06-20,21.260733722233
2011-06-21,21.342537237902
2011-06-22,20.990782120527
2011-06-23,20.598125245319
2011-06-24,20.467239620249
2011-06-27,20.606305596886
2011-06-28,20.925339307993
2011-06-29,21.039864229928
2011-06-30,20.884437550158
2011-07-01,21.317996183201
2011-07-05,21.620669191175
2011-07-06,21.898801144447
2011-07-07,22.446884699426
2011-07-08,22.226015207121
2011-07-11,21.956063605415
2011-07-12,22.185113449287
2011-07-13,21.759735167811
2011-07-14,21.57976743334
2011-07-15,21.947883253848
2011-07-18,21.784276222511
2011-07-19,22.201474152421
2011-07-20,22.626852433897
2011-07-21,22.880443332469
2011-07-22,22.880443332469
2011-07-25,22.684114894865
2011-07-26,22.61867208233
2011-07-27,21.923342199148
2011-07-28,22.02150641795
2011-07-29,22.33235977749
2011-08-01,22.340540129057
2011-08-02,21.587947784907
2011-08-03,21.57976743334
2011-08-04,20.303632588912
2011-08-05,19.788270440201
2011-08-08,17.988593095495
2011-08-09,19.444695674393
2011-08-10,19.076579853885
2011-08-11,20.434518213982
2011-08-12,20.164566612276
2011-08-15,21.170749854998
2011-08-16,21.326176534768
2011-08-17,21.465242511404
2011-08-18,20.536616016845
2011-08-19,19.81343786179
2011-08-22,19.920270998332
2011-08-23,20.3065138766
2011-08-24,20.816025758571
2011-08-25,20.125719337837
2011-08-26,20.561269817586
2011-08-29,21.325537640542
2011-08-30,21.358409374862
2011-08-31,21.835049522512
2011-09-01,21.481678378565
2011-09-02,21.136525168198
2011-09-06,20.947512695854
2011-09-07,22.147330998559
2011-09-08,22.122677197818
2011-09-09,21.415934909923
2011-09-12,21.687126718069
2011-09-13,21.950100592635
2011-09-14,21.761088120291
2011-09-15,22.073369596337
2011-09-16,21.835049522512
2011-09-19,21.341973507702
2011-09-20,21.24335830474
2011-09-21,19.879181330432
2011-09-22,19.098477640315
2011-09-23,19.32857978056
2011-09-26,19.517592252904
2011-09-27,19.279272179079
2011-09-28,18.613619559085
2011-09-29,18.794414097849
2011-09-30,18.178069079336
2011-10-03,17.019340444532
2011-10-04,18.210940813657
2011-10-05,17.956184872672
2011-10-06,18.432825020322
2011-10-07,17.750736533168
2011-10-10,18.580747824765
2011-10-11,18.194504946497
2011-10-12,18.704016828467
2011-10-13,18.662927160566
2011-10-14,19.188874909697
2011-10-17,18.704016828467
2011-10-18,19.443630850683
2011-10-19,19.353233581301
2011-10-20,19.665515057347
2011-10-21,20.27364214228
2011-10-24,20.939294762274
2011-10-25,20.725628489189
2011-10-26,21.087217566717
2011-10-27,22.073369596337
2011-10-28,20.569487751166
2011-10-31,20.27364214228
2011-11-01,19.065605905995
2011-11-02,19.3121439134
2011-11-03,19.065605905995
2011-11-04,18.728670629208
2011-11-07,18.966990703033
2011-11-08,19.353233581301
2011-11-09,18.178069079336
2011-11-10,18.753324429948
2011-11-11,19.32857978056
2011-11-14,18.630055426246
2011-11-15,18.580747824765
2011-11-16,18.580747824765
2011-11-17,18.093302683964
2011-11-18,17.77935496616
2011-11-21,17.432360120166
2011-11-22,17.300171607407
2011-11-23,16.92839141527
2011-11-25,16.986223889603
2011-11-28,16.854035376843
2011-11-29,16.763155774321
2011-11-30,17.994161299394
2011-12-01,17.969375953252
2011-12-02,18.085040901916
2011-12-05,18.109826248059
2011-12-06,17.895019914825
2011-12-07,18.043731991679
2011-12-08,17.432360120166
2011-12-09,18.101564466011
2011-12-12,17.688475363638
2011-12-13,17.300171607407
2011-12-14,17.531501504736
2011-12-15,17.895019914825
2011-12-16,18.010684863489
2011-12-19,17.895019914825
2011-12-20,18.59727138886
2011-12-21,18.762507029809
2011-12-22,18.993836927138
2011-12-23,18.960789798948
2011-12-27,18.944266234854
2011-12-28,18.655103863192
2011-12-29,18.919480888711
2011-12-30,18.927742670759
2012-01-03,19.175596132183
2012-01-04,18.762507029809
2012-01-05,19.092978311708
2012-01-06,18.960789798948
2012-01-09,18.737721683667
2012-01-10,18.911219106664
2012-01-11,18.944266234854
2012-01-12,18.506391786337
2012-01-13,18.671627427287
2012-01-17,19.109501875803
2012-01-18,19.473020285892
2012-01-19,19.629994144794
2012-01-20,19.671303055031
2012-01-23,19.729135529363
2012-01-24,19.687826619126
2012-01-25,20.167009977879
2012-01-26,20.447910567493
2012-01-27,20.357030964971
2012-01-30,20.03482146512
2012-01-31,20.290936708591
2012-02-01,20.514004823873
2012-02-02,20.431387003398
2012-02-03,20.670978682775
2012-02-06,20.530528387968
2012-02-07,20.580099080253
2012-02-08,21.051020656959
2012-02-09,20.85273788782
2012-02-10,20.712287593013
2012-02-13,20.778381849392
2012-02-14,20.373554529066
2012-02-15,20.472695913636
2012-02-16,20.761858285297
2012-02-17,21.078070956576
2012-02-21,20.77850105747
2012-02-22,20.354110367069
2012-02-23,20.703608582693
2012-02-24,21.202891747871
2012-02-27,21.152963431353
2012-02-28,20.653680266176
2012-02-29,20.670323038348
2012-03-01,20.429002841846
2012-03-02,20.462288386191
2012-03-05,20.903321848764
2012-03-06,20.48725254445
2012-03-07,20.429002841846
2012-03-08,20.237610961861
2012-03-09,20.662001652262
2012-03-12,21.06974957049
2012-03-13,21.668889368703
2012-03-14,21.577354121754
2012-03-15,21.469176102632
2012-03-16,21.610639666099
2012-03-19,21.752103229566
2012-03-20,21.660567982617
2012-03-21,21.544068577409
2012-03-22,21.094713728749
2012-03-23,21.29442699482
2012-03-26,21.477497488718
2012-03-27,21.58567550784
2012-03-28,21.377640855683
2012-03-29,21.469176102632
2012-03-30,21.976780653896
2012-04-02,22.317957483434
2012-04-03,22.184815306053
2012-04-04,22.226422236485
2012-04-05,21.918530951292
2012-04-09,21.593996893927
2012-04-10,21.044785412231
2012-04-11,21.302748380906
2012-04-12,21.768746001739
2012-04-13,21.560711349581
2012-04-16,21.893566793033
2012-04-17,21.885245406947
2012-04-18,21.677210754789
2012-04-19,21.569032735668
2012-04-20,21.802031546084
2012-04-23,21.752103229566
2012-04-24,22.376207186038
2012-04-25,22.592563224282
2012-04-26,22.61752738254
2012-04-27,22.609205996454
2012-04-30,22.592563224282
2012-05-01,22.792276490353
2012-05-02,22.542634907764
2012-05-03,22.559277679936
2012-05-04,22.600884610368
2012-05-07,22.892133123388
2012-05-08,22.758990946007
2012-05-09,23.075203617286
2012-05-10,23.108489161632
2012-05-11,22.858847579043
2012-05-14,22.650812926886
2012-05-15,22.575920452109
2012-05-16,22.367885799952
2012-05-17,21.647422062575
2012-05-18,21.57202469471
2012-05-21,21.907124107443
2012-05-22,21.990898960627
2012-05-23,22.250601005495
2012-05-24,22.409773226543
2012-05-25,22.37626328527
2012-05-29,22.912422345643
2012-05-30,22.451660653135
2012-05-31,22.67785275673
2012-06-01,21.97414398999
2012-06-04,21.77308434235
2012-06-05,22.242223520177
2012-06-06,22.72811766864
2012-06-07,22.568945447592
2012-06-08,22.761627609913
2012-06-11,22.367885799952
2012-06-12,22.702985212685
2012-06-13,22.37626328527
2012-06-14,22.887289889688
2012-06-15,22.945932286917
2012-06-18,23.188879361148
2012-06-19,23.247521758377
2012-06-20,23.264276729013
2012-06-21,22.32599837336
2012-06-22,22.267355976132
2012-06-25,22.183581122948
2012-06-26,22.200336093585
2012-06-27,22.17520363763
2012-06-28,22.351130829315
2012-06-29,22.644342815457
2012-07-02,22.912422345643
2012-07-03,23.07997205201
2012-07-05,22.92917731628
2012-07-06,22.92917731628
2012-07-09,23.138614449238
2012-07-10,22.72811766864
2012-07-11,22.77838258055
2012-07-12,23.063217081373
2012-07-13,23.48209134729
2012-07-16,23.498846317927
2012-07-17,23.68315099493
2012-07-18,23.43182643538
2012-07-19,23.138614449238
2012-07-20,22.954309772235
2012-07-23,22.820270007142
2012-07-24,22.594077903547
2012-07-25,22.652720300775
2012-07-26,22.57732293291
2012-07-27,22.786760065868
2012-07-30,23.155369419875
2012-07-31,22.97944222819
2012-08-01,22.686230242048
2012-08-02,22.518680535682
2012-08-03,22.367885799952
2012-08-06,22.42652819718
2012-08-07,22.183581122948
2012-08-08,21.915501592762
2012-08-09,21.87361416617
2012-08-10,21.814971768942
2012-08-13,21.781461827668
2012-08-14,21.806594283623
2012-08-15,21.865236680852
2012-08-16,22.126944146916
2012-08-17,22.270461144435
2012-08-20,22.186039381188
2012-08-21,22.245134615461
2012-08-22,22.498399905201
2012-08-23,22.540610786824
2012-08-24,22.675685608018
2012-08-27,22.675685608018
2012-08-28,22.675685608018
2012-08-29,22.523726434175
2012-08-30,22.422420318279
2012-08-31,22.354882907681
2012-09-04,22.532168610499
2012-09-05,22.565937315798
2012-09-06,22.75166519494
2012-09-07,22.971161779381
2012-09-10,22.506842081525
2012-09-11,22.430862494603
2012-09-12,22.456189023577
2012-09-13,22.633474726395
2012-09-14,23.148447482199
2012-09-17,23.165331834848
2012-09-18,22.945835250407
2012-09-19,22.928950897758
2012-09-20,22.177597204864
2012-09-21,22.498399905201
2012-09-24,22.245134615461
2012-09-25,21.865236680852
2012-09-26,21.907447562475
2012-09-27,22.017195854695
2012-09-28,21.941216267773
2012-10-01,21.510665275216
2012-10-02,21.586644862138
2012-10-03,21.476896569918
2012-10-04,21.341821748723
2012-10-05,21.510665275216
2012-10-08,21.400916982996
2012-10-09,21.468454393593
2012-10-10,21.78925709393
2012-10-11,21.468454393593
2012-10-12,21.485338746242
2012-10-15,21.713277507008
2012-10-16,21.9158897388
2012-10-17,21.907447562475
2012-10-18,22.397093789305
2012-10-19,22.675685608018
2012-10-22,22.523726434175
2012-10-23,22.371767260331
2012-10-24,22.506842081525
2012-10-25,22.456189023577
2012-10-26,22.253576791786
2012-10-31,22.532168610499
2012-11-01,22.743223018616
2012-11-02,22.084733265293
2012-11-05,21.89900538615
2012-11-06,22.186039381188
2012-11-07,22.050964559994
2012-11-08,21.696393154359
2012-11-09,21.42624351197
2012-11-12,21.392474806671
2012-11-13,21.316495219749
2012-11-14,20.733985053348
2012-11-15,20.682916124645
2012-11-16,20.861657375105
2012-11-19,20.963795232511
2012-11-20,21.065933089916
2012-11-21,20.853145886988
2012-11-23,21.014864161214
2012-11-26,21.142536482971
2012-11-27,21.440438567071
2012-11-28,21.329789221548
2012-11-29,21.500018983891
2012-11-30,21.338300709665
2012-12-03,21.304254757196
2012-12-04,21.500018983891
2012-12-05,21.355323685899
2012-12-06,21.67876023435
2012-12-07,21.687271722468
2012-12-10,21.695783210585
2012-12-11,21.755363627405
2012-12-12,21.831967020459
2012-12-13,21.704294698702
2012-12-14,21.755363627405
2012-12-17,21.951127854099
2012-12-18,22.197961009496
2012-12-19,22.257541426316
2012-12-20,22.717161784641
2012-12-21,22.75120773711
2012-12-24,22.895903035101
2012-12-26,22.75120773711
2012-12-27,22.972506428155
2012-12-28,22.776742201461
2012-12-31,23.032086844975
2013-01-02,23.295942976607
2013-01-03,23.372546369661
2013-01-04,23.364034881544
2013-01-07,23.432126786481
2013-01-08,23.347011905309
2013-01-09,23.440638274598
2013-01-10,23.364034881544
2013-01-11,23.193805119201
2013-01-14,23.321477440958
2013-01-15,23.457661250832
2013-01-16,23.644913989409
2013-01-17,23.576822084472
2013-01-18,23.483195715184
2013-01-22,23.449149762715
2013-01-23,23.772586311166
2013-01-24,23.695982918112
2013-01-25,23.823655239869
2013-01-28,23.695982918112
2013-01-29,23.857701192338
2013-01-30,23.491707203301
2013-01-31,23.219339583552
2013-02-01,23.312965952841
2013-02-04,23.491707203301
2013-02-05,23.10869023803
2013-02-06,23.449149762715
2013-02-07,23.466172738949
2013-02-08,24.317321550663
2013-02-11,24.615223634763
2013-02-12,24.819499349574
2013-02-13,24.80247637334
2013-02-14,24.862551575628
2013-02-15,24.991284151961
2013-02-19,25.386064052713
2013-02-20,25.489050113779
2013-02-21,25.386064052713
2013-02-22,25.6006183466
2013-02-25,25.274495819891
2013-02-26,25.317406678669
2013-02-27,25.33457102218
2013-02-28,25.420392739735
2013-03-01,25.540543144311
2013-03-04,25.703604407666
2013-03-05,26.05547344964
2013-03-06,26.141295167195
2013-03-07,25.935323045064
2013-03-08,26.098384308418
2013-03-11,25.935323045064
2013-03-12,25.806590468731
2013-03-13,25.806590468731
2013-03-14,26.475999865659
2013-03-15,26.381595976349
2013-03-18,26.106966480173
2013-03-19,25.986816075596
2013-03-20,26.064055621396
2013-03-21,25.840919155753
2013-03-22,25.703604407666
2013-03-25,25.806590468731
2013-03-26,26.218534712994
2013-03-27,26.149877338951
2013-03-28,26.312938602305
2013-04-01,26.458835522148
2013-04-02,26.355849461082
2013-04-03,26.501746380925
2013-04-04,26.973765827477
2013-04-05,27.11966274732
2013-04-08,27.222648808386
2013-04-09,27.171155777853
2013-04-10,27.068169716787
2013-04-11,27.196902293119
2013-04-12,27.153991434342
2013-04-15,26.896526281677
2013-04-16,26.94801931221
2013-04-17,26.621896785502
2013-04-18,26.458835522148
2013-04-19,26.707718503057
2013-04-22,26.596150270236
2013-04-23,26.621896785502
2013-04-24,26.716300674812
2013-04-25,26.544657239703
2013-04-26,26.381595976349
2013-04-29,26.630478957257
2013-04-30,26.699136331301
2013-05-01,26.544657239703
2013-05-02,26.544657239703
2013-05-03,26.141295167195
2013-05-06,26.68197198779
2013-05-07,26.870779766411
2013-05-08,26.913690625188
2013-05-09,26.990930170988
2013-05-10,27.368545728229
2013-05-13,27.626010880893
2013-05-14,28.089448155689
2013-05-15,28.527138915219
2013-05-16,28.475271389918
2013-05-17,28.596295615619
2013-05-20,28.596295615619
2013-05-21,28.70003066622
2013-05-22,27.956596136914
2013-05-23,27.550300522061
2013-05-24,27.32554124576
2013-05-28,26.988402331307
2013-05-29,26.1239435763
2013-05-30,26.219034039351
2013-05-31,26.158521926501
2013-06-03,26.789576817655
2013-06-04,26.244967802001
2013-06-05,25.899184299999
2013-06-06,25.951051825299
2013-06-07,25.752226311647
2013-06-10,25.518822447796
2013-06-11,24.965568844591
2013-06-12,24.420959828937
2013-06-13,25.207617295993
2013-06-14,25.008791782342
2013-06-17,24.905056731741
2013-06-18,24.965568844591
2013-06-19,24.325869365887
2013-06-20,23.824483287983
2013-06-21,24.109754677135
2013-06-24,24.265357253036
2013-06-25,25.000147194792
2013-06-26,25.432376572295
2013-06-27,25.916473475099
2013-06-28,25.968341000399
2013-07-01,25.899184299999
2013-07-02,26.167166514051
2013-07-03,25.925118062649
2013-07-05,25.847316774698
2013-07-08,25.821383012048
2013-07-09,26.305479914852
2013-07-10,26.305479914852
2013-07-11,26.988402331307
2013-07-12,26.703130942155
2013-07-15,26.876022693156
2013-07-16,26.910601043356
2013-07-17,27.040269856607
2013-07-18,27.195872432509
2013-07-19,26.599395891554
2013-07-22,26.806865992756
2013-07-23,26.953823981107
2013-07-24,26.305479914852
2013-07-25,26.478371665853
2013-07-26,26.582106716454
2013-07-29,26.262256977101
2013-07-30,26.11529898875
2013-07-31,25.397798222095
2013-08-01,25.432376572295
2013-08-02,25.077948482742
2013-08-05,25.224906471093
2013-08-06,25.268129408844
2013-08-07,25.069303895192
2013-08-08,25.043370132542
2013-08-09,25.250840233744
2013-08-12,25.077948482742
2013-08-13,24.861833793991
2013-08-14,25.052014720092
2013-08-15,24.624892687634
2013-08-16,24.093169341105
2013-08-19,23.927550593825
2013-08-20,24.494141045045
2013-08-21,24.563875254426
2013-08-22,24.642326239979
2013-08-23,24.781794658741
2013-08-26,24.51157459739
2013-08-27,24.485424268872
2013-08-28,24.197770655176
2013-08-29,24.136753221968
2013-08-30,23.997284803206
2013-09-03,23.7444982942
2013-09-04,24.101886117277
2013-09-05,23.822949279754
2013-09-06,24.162903550486
2013-09-09,24.581308806771
2013-09-10,24.581308806771
2013-09-11,24.790511434914
2013-09-12,24.816661763432
2013-09-13,24.895112748985
2013-09-16,25.069448272437
2013-09-17,24.825378539604
2013-09-18,25.949842665871
2013-09-19,25.836524575627
2013-09-20,25.287367676753
2013-09-23,24.799228211086
2013-09-24,24.502857821217
2013-09-25,24.590025582944
2013-09-26,24.67719334467
2013-09-27,24.572592030598
2013-09-30,24.354672626283
2013-10-01,24.633609463807
2013-10-02,24.4767074927
2013-10-03,24.084452564932
2013-10-04,24.197770655176
2013-10-07,24.284938416902
2013-10-08,23.857816384444
2013-10-09,24.040868684069
2013-10-10,24.607459135289
2013-10-11,25.017147615402
2013-10-14,24.973563734539
2013-10-15,24.973563734539
2013-10-16,25.365818662306
2013-10-17,25.64475549983
2013-10-18,25.575021290449
2013-10-21,25.391968990824
2013-10-22,25.531437409586
2013-10-23,25.64475549983
2013-10-24,25.174049586509
2013-10-25,25.601171618967
2013-10-28,25.487853528723
2013-10-29,24.973563734539
2013-10-30,24.572592030598
2013-10-31,24.389539730973
2013-11-01,24.101886117277
2013-11-04,24.267504864557
2013-11-05,24.006001579378
2013-11-06,23.988568027033
2013-11-07,23.169191066808
2013-11-08,23.099456857427
2013-11-11,23.082023305081
2013-11-12,23.0122890957
2013-11-13,23.247642052361
2013-11-14,23.124499037328
2013-11-15,23.080519389102
2013-11-18,22.781457781164
2013-11-19,22.728682203292
2013-11-20,22.429620595354
2013-11-21,22.623131047549
2013-11-22,22.517579891806
2013-11-25,22.464804313935
2013-11-26,22.130558987416
2013-11-27,22.280089791385
2013-11-29,22.08657933919
2013-12-02,21.989824113092
2013-12-03,21.989824113092
2013-12-04,22.719886273647
2013-12-05,22.65831476613
2013-12-06,22.737478132937
2013-12-09,22.904600796197
2013-12-10,22.939784514778
2013-12-11,22.447212454645
2013-12-12,22.385640947128
2013-12-13,22.579151399323
2013-12-16,22.623131047549
2013-12-17,22.684702555066
2013-12-18,22.922192655487
