Date,AME
2010-11-29,24.678177151743
2010-11-30,25.132663374676
2010-12-01,26.249765025434
2010-12-02,25.863239359202
2010-12-03,25.718823176214
2010-12-06,25.446980949414
2010-12-07,25.438485879826
2010-12-08,25.37477285792
2010-12-09,25.430074123159
2010-12-10,25.557692427558
2010-12-13,25.532168766678
2010-12-14,25.544930597118
2010-12-15,25.41305834924
2010-12-16,25.715088336316
2010-12-17,25.191853288282
2010-12-20,25.200361175242
2010-12-21,25.459851727519
2010-12-22,25.076996814323
2010-12-23,25.147186881742
2010-12-27,25.089758644763
2010-12-28,25.249281525261
2010-12-29,25.185472373062
2010-12-30,25.089758644763
2010-12-31,25.045092238224
2011-01-03,25.306709762241
2011-01-04,24.936616679485
2011-01-05,25.083377729543
2011-01-06,25.102520475203
2011-01-07,25.083377729543
2011-01-10,24.968521255584
2011-01-11,25.057854068663
2011-01-12,25.504518134059
2011-01-13,25.702326505876
2011-01-14,25.734231081976
2011-01-18,26.148990571271
2011-01-19,25.485375388399
2011-01-20,25.121663220863
2011-01-21,25.791659318955
2011-01-24,25.727850166756
2011-01-25,25.874611216814
2011-01-26,26.014991351653
2011-01-27,25.568327286258
2011-01-28,24.891950272945
2011-01-31,26.021372266873
2011-02-01,26.704130195405
2011-02-02,26.448893586608
2011-02-03,26.219180638691
2011-02-04,26.576511891007
2011-02-07,26.780701178044
2011-02-08,27.463459106577
2011-02-09,27.227365243439
2011-02-10,27.980313239391
2011-02-11,27.890980426312
2011-02-14,27.725076630594
2011-02-15,27.437935445697
2011-02-16,27.386888123938
2011-02-17,27.399649954378
2011-02-18,27.514506428336
2011-02-22,26.602035551886
2011-02-23,26.410608095289
2011-02-24,26.28298979089
2011-02-25,26.889176736783
2011-02-28,26.767939347605
2011-03-01,26.416989010508
2011-03-02,26.863653075904
2011-03-03,27.488982767457
2011-03-04,27.099746939041
2011-03-07,26.780701178044
2011-03-08,27.086985108601
2011-03-09,27.310317141299
2011-03-10,26.557369145347
2011-03-11,26.793463008484
2011-03-14,26.129847825612
2011-03-15,25.976705860333
2011-03-16,25.689140850809
2011-03-17,26.040609195783
2011-03-18,26.193977200863
2011-03-21,27.0375012288
2011-03-22,26.673252216736
2011-03-23,26.737155552186
2011-03-24,27.01193989462
2011-03-25,27.261162902874
2011-03-28,27.02472056171
2011-03-29,27.427311575043
2011-03-30,27.670144249752
2011-03-31,28.034393261816
2011-04-01,28.513668277689
2011-04-04,28.513668277689
2011-04-05,28.27083560298
2011-04-06,28.513668277689
2011-04-07,28.168590266261
2011-04-08,27.721266918112
2011-04-11,27.376188906683
2011-04-12,27.05028189589
2011-04-13,27.357017906048
2011-04-14,27.056672229434
2011-04-15,28.622303947954
2011-04-18,28.155809599171
2011-04-19,28.39864227388
2011-04-20,29.133530631552
2011-04-21,29.536121644886
2011-04-25,29.510560310706
2011-04-26,29.887589989859
2011-04-27,29.881199656315
2011-04-28,29.357192305626
2011-04-29,29.421095641076
2011-05-02,29.107969297372
2011-05-03,28.590352280229
2011-05-04,28.27083560298
2011-05-05,28.117467597901
2011-05-06,28.513668277689
2011-05-09,28.583961946684
2011-05-10,28.718158951129
2011-05-11,28.143028932081
2011-05-12,28.174980599806
2011-05-13,27.842683255467
2011-05-16,27.401750240863
2011-05-17,26.94803655917
2011-05-18,27.510385911128
2011-05-19,27.548727912398
2011-05-20,27.229211235149
2011-05-23,26.826620221815
2011-05-24,26.200367534408
2011-05-25,27.05028189589
2011-05-26,27.101404564249
2011-05-27,27.254772569329
2011-05-31,27.791560587107
2011-06-01,26.890523557265
2011-06-02,27.197259567424
2011-06-03,27.05028189589
2011-06-06,26.769107219911
2011-06-07,27.107794897794
2011-06-08,26.705203884461
2011-06-09,26.877742890175
2011-06-10,26.551835879381
2011-06-13,26.302612871127
2011-06-14,26.781887887
2011-06-15,26.564305046341
2011-06-16,26.225131794726
2011-06-17,26.173935832218
2011-06-20,26.410717158817
2011-06-21,27.191455587065
2011-06-22,27.357842465216
2011-06-23,27.53062883868
2011-06-24,27.210654073005
2011-06-27,27.108262147989
2011-06-28,27.857003099669
2011-06-29,28.477754145078
2011-06-30,28.733733957618
2011-07-01,29.200897115504
2011-07-05,29.188098124877
2011-07-06,29.43127894679
2011-07-07,29.533670871806
2011-07-08,29.207296610817
2011-07-11,28.522550612273
2011-07-12,28.522550612273
2011-07-13,28.797728910753
2011-07-14,28.17057837003
2011-07-15,28.119382407522
2011-07-18,27.63942025901
2011-07-19,28.061786949701
2011-07-20,28.138580893463
2011-07-21,28.592945060721
2011-07-22,28.548148593527
2011-07-25,28.868123359202
2011-07-26,28.893721340456
2011-07-27,27.946596034058
2011-07-28,27.351442969902
2011-07-29,27.197855082378
2011-08-01,27.185056091751
2011-08-02,26.026747440007
2011-08-03,26.154737346277
2011-08-04,24.471670078827
2011-08-05,23.703730641207
2011-08-08,21.591897187751
2011-08-09,23.601338716191
2011-08-10,22.66701240042
2011-08-11,24.286084714735
2011-08-12,24.490868564767
2011-08-15,24.86203929295
2011-08-16,24.439672602259
2011-08-17,24.247687742854
2011-08-18,22.660612905106
2011-08-19,22.315040158177
2011-08-22,22.539022494149
2011-08-23,23.601338716191
2011-08-24,23.639735688072
2011-08-25,23.127776062992
2011-08-26,23.614137706818
2011-08-29,24.439672602259
2011-08-30,24.97083071328
2011-08-31,25.009227685161
2011-09-01,24.516466546021
2011-09-02,23.479748305234
2011-09-06,23.607738211504
2011-09-07,24.279685219422
2011-09-08,24.241288247541
2011-09-09,23.281363950516
2011-09-12,23.031783633289
2011-09-13,23.81892155685
2011-09-14,24.465270583513
2011-09-15,24.901120308344
2011-09-16,24.63832856249
2011-09-19,24.47168013829
2011-09-20,23.843543770152
2011-09-21,22.97184432049
2011-09-22,21.484827612244
2011-09-23,21.100254325629
2011-09-26,22.766738567629
2011-09-27,22.677004800752
2011-09-28,21.939906001406
2011-09-29,22.068097096944
2011-09-30,21.132302099514
2011-10-03,20.145230663867
2011-10-04,21.63865692689
2011-10-05,22.497537266998
2011-10-06,23.208997847236
2011-10-07,22.728281238967
2011-10-10,23.651257126844
2011-10-11,23.651257126844
2011-10-12,24.131973735113
2011-10-13,24.035830413459
2011-10-14,24.458861028736
2011-10-17,23.734581338944
2011-10-18,24.657557226821
2011-10-19,24.112745070782
2011-10-20,24.144792844667
2011-10-21,24.644738117267
2011-10-24,25.599761779028
2011-10-25,24.88830119879
2011-10-26,24.901120308344
2011-10-27,25.862553524882
2011-10-28,26.272765030605
2011-10-31,25.330560478398
2011-11-01,24.362717707082
2011-11-02,25.13827383509
2011-11-03,26.439413454805
2011-11-04,26.144573935067
2011-11-07,26.05484016819
2011-11-08,26.509918557351
2011-11-09,25.292103149736
2011-11-10,25.939468182205
2011-11-11,26.862444070082
2011-11-14,26.465051673913
2011-11-15,27.099597596828
2011-11-16,26.439413454805
2011-11-17,25.881782189213
2011-11-18,25.856143970105
2011-11-21,25.561304450367
2011-11-22,25.311331814067
2011-11-23,24.522956576506
2011-11-25,24.279393494982
2011-11-28,25.715133765013
2011-11-29,25.939468182205
2011-11-30,27.458532664336
2011-12-01,27.150874035044
2011-12-02,27.317522459244
2011-12-05,27.580314205098
2011-12-06,27.509809102551
2011-12-07,27.355764441221
2011-12-08,26.508518803905
2011-12-09,27.477716464774
2011-12-12,26.848700764343
2011-12-13,26.328800032353
2011-12-14,25.667691694144
2011-12-15,25.74471402481
2011-12-16,26.033547764804
2011-12-19,25.513647032814
2011-12-20,26.328800032353
2011-12-21,26.36089267013
2011-12-22,26.790934016344
2011-12-23,26.983489843007
2011-12-27,27.240230945224
2011-12-28,26.495681748794
2011-12-29,26.816608126566
2011-12-30,27.022001008339
2012-01-03,27.11827892167
2012-01-04,27.490553519885
2012-01-05,27.94626897632
2012-01-06,27.612505543438
2012-01-09,27.618924070994
2012-01-10,28.260776826536
2012-01-11,28.446914125643
2012-01-12,29.345507983403
2012-01-13,29.538063810066
2012-01-17,29.204300377184
2012-01-18,29.037418660743
2012-01-19,29.615086140731
2012-01-20,29.313415345626
2012-01-23,29.589412030509
2012-01-24,29.730619636728
2012-01-25,30.057964542055
2012-01-26,30.212009203385
2012-01-27,29.878245770503
2012-01-30,30.224846258496
2012-01-31,30.167079510497
2012-02-01,30.924465762037
2012-02-02,30.35963533716
2012-02-03,30.937302817148
2012-02-06,30.950139872259
2012-02-07,30.975813982481
2012-02-08,30.930884289593
2012-02-09,31.142695698922
2012-02-10,30.661306132265
2012-02-13,31.065673368257
2012-02-14,31.194043919365
2012-02-15,30.776839628263
2012-02-16,31.502133242026
2012-02-17,31.277484777586
2012-02-21,31.213299502032
2012-02-22,31.039999258035
2012-02-23,31.072091895812
2012-02-24,30.969395454925
2012-02-27,30.597120856711
2012-02-28,30.609957911822
2012-02-29,30.552191163823
2012-03-01,30.89237312426
2012-03-02,30.481587360713
2012-03-05,30.404565030048
2012-03-06,29.839734605171
2012-03-07,30.173498038053
2012-03-08,30.494424415824
2012-03-09,30.885954596705
2012-03-12,30.930884289593
2012-03-13,31.405855328694
2012-03-14,31.283903305141
2012-03-15,31.303182621065
2012-03-16,31.264623989218
2012-03-19,31.232491796012
2012-03-20,30.930449179878
2012-03-21,30.981860689007
2012-03-22,30.641259441026
2012-03-23,30.692670950155
2012-03-26,31.181080286883
2012-03-27,31.21963891873
2012-03-28,30.981860689007
2012-03-29,31.065404391342
2012-03-30,31.174653848242
2012-04-02,31.495975780299
2012-04-03,31.592372359917
2012-04-04,31.129668777754
2012-04-05,31.071830829983
2012-04-09,30.641259441026
2012-04-10,30.210688052068
2012-04-11,30.474172036356
2012-04-12,31.007566443572
2012-04-13,30.621980125102
2012-04-16,30.615553686461
2012-04-17,31.3867263234
2012-04-18,31.508828657582
2012-04-19,31.367447007476
2012-04-20,31.483122903017
2012-04-23,31.078257268624
2012-04-24,31.174653848242
2012-04-25,31.630930991764
2012-04-26,32.22216334675
2012-04-27,32.530632401525
2012-04-30,32.344265680932
2012-05-01,32.819822140377
2012-05-02,32.858380772224
2012-05-03,32.472794453755
2012-05-04,32.22216334675
2012-05-07,32.157898960338
2012-05-08,32.697719806195
2012-05-09,32.235016224032
2012-05-10,32.247869101314
2012-05-11,32.312133487726
2012-05-14,31.977958678386
2012-05-15,31.804444835075
2012-05-16,31.765886203228
2012-05-17,30.962581373084
2012-05-18,31.039698636777
2012-05-21,31.483122903017
2012-05-22,31.605225237199
2012-05-23,31.875135660128
2012-05-24,31.913694291974
2012-05-25,31.630930991764
2012-05-29,32.357118558214
2012-05-30,32.382824312779
2012-05-31,32.588470349296
2012-06-01,31.309609059706
2012-06-04,31.322461936988
2012-06-05,31.61165167584
2012-06-06,32.774837069889
2012-06-07,33.019041738253
2012-06-08,33.33393723167
2012-06-11,32.845527894942
2012-06-12,33.404628056722
2012-06-13,32.472794453755
2012-06-14,32.665931613472
2012-06-15,33.103709175497
2012-06-18,33.361225388453
2012-06-19,33.786127139831
2012-06-20,33.483545589607
2012-06-21,32.466356548431
2012-06-22,32.389101684544
2012-06-25,31.584363519057
2012-06-26,31.848317637337
2012-06-27,31.77106277345
2012-06-28,30.927697176019
2012-06-29,32.131585471588
2012-07-02,32.360131110587
2012-07-03,32.949199447724
2012-07-05,33.200277755356
2012-07-06,32.746405430021
2012-07-09,32.504983980374
2012-07-10,32.186307666841
2012-07-11,31.935229359209
2012-07-12,31.60689618769
2012-07-13,32.109052802955
2012-07-16,32.070425371011
2012-07-17,32.186307666841
2012-07-18,32.949199447724
2012-07-19,33.065081743554
2012-07-20,32.63052313419
2012-07-23,32.176650808855
2012-07-24,30.409445797445
2012-07-25,30.023171478011
2012-07-26,29.685181448506
2012-07-27,30.602582957162
2012-07-30,29.965230330096
2012-07-31,29.936259756138
2012-08-01,29.511358004761
2012-08-02,29.356848276987
2012-08-03,30.100426341898
2012-08-06,30.341847791544
2012-08-07,31.09508271444
2012-08-08,31.143367004369
2012-08-09,31.104739572426
2012-08-10,31.433072743945
2012-08-13,31.462043317903
2012-08-14,31.587582471719
2012-08-15,31.983513649138
2012-08-16,32.533954554332
2012-08-17,32.929885731752
2012-08-20,32.997483737653
2012-08-21,33.287189477228
2012-08-22,33.171307181398
2012-08-23,33.084395459525
2012-08-24,33.277532619242
2012-08-27,33.393414915073
2012-08-28,33.229248329313
2012-08-29,33.316160051186
2012-08-30,33.016797453625
2012-08-31,33.132679749455
2012-09-04,33.316160051186
2012-09-05,32.939542589738
2012-09-06,34.021110684153
2012-09-07,34.262532133799
2012-09-10,34.262532133799
2012-09-11,34.011453826167
2012-09-12,34.291502707757
2012-09-13,34.368888327408
2012-09-14,34.958953677245
2012-09-17,34.678430806011
2012-09-18,34.70745041338
2012-09-19,34.871894855138
2012-09-20,35.036339296896
2012-09-21,35.055685701808
2012-09-24,34.31084911267
2012-09-25,34.185097480737
2012-09-26,34.127058265999
2012-09-27,34.610718388816
2012-09-28,34.291502707757
2012-10-01,33.5950321309
2012-10-02,33.440260891598
2012-10-03,32.87921514913
2012-10-04,34.359215124951
2012-10-05,33.943267419328
2012-10-08,34.039999443892
2012-10-09,33.682090953007
2012-10-10,33.498300106336
2012-10-11,33.449934094054
2012-10-12,32.995293578606
2012-10-15,33.682090953007
2012-10-16,34.2818295053
2012-10-17,34.38823473232
2012-10-18,34.214117088106
2012-10-19,32.927581161412
2012-10-22,32.840522339305
2012-10-23,33.507973308793
2012-10-24,34.136731468455
2012-10-25,34.339868720039
2012-10-26,34.649411198642
2012-10-31,34.38823473232
2012-11-01,35.897254315511
2012-11-02,35.403920990237
2012-11-05,35.461960204975
2012-11-06,35.384574585324
2012-11-07,34.92026086742
2012-11-08,34.833202045312
2012-11-09,34.862221652681
2012-11-12,34.881568057594
2012-11-13,34.833202045312
2012-11-14,34.426927542146
2012-11-15,33.875555002134
2012-11-16,34.09803865863
2012-11-19,35.123398119003
2012-11-20,35.549019027082
2012-11-21,35.529672622169
2012-11-23,36.042352352356
2012-11-26,36.0326791499
2012-11-27,35.452287002519
2012-11-28,35.839215100773
2012-11-29,35.935947125336
2012-11-30,36.11006476955
2012-12-03,36.11006476955
2012-12-04,36.071371959725
2012-12-05,36.53568567763
2012-12-06,36.370979589982
2012-12-07,36.555062864412
2012-12-10,36.836032072752
2012-12-11,36.3516024032
2012-12-12,36.574440051194
2012-12-13,36.303159436245
2012-12-14,36.157830535379
2012-12-17,36.274093656072
2012-12-18,36.555062864412
2012-12-19,36.370979589982
2012-12-20,36.477554117284
2012-12-21,36.177207722161
2012-12-24,36.283782249463
2012-12-26,35.818729766692
2012-12-27,36.148141941988
2012-12-28,35.925304293994
2012-12-31,36.400045370155
2013-01-02,37.446413456388
2013-01-03,37.272018775349
2013-01-04,37.708005477946
2013-01-07,37.388281896042
2013-01-08,37.339838929087
2013-01-09,37.543299390298
2013-01-10,37.582053763863
2013-01-11,37.562676577081
2013-01-14,37.397970489433
2013-01-15,37.330150335695
2013-01-16,37.301084555522
2013-01-17,37.93084312594
2013-01-18,38.134303587152
2013-01-22,38.589667476531
2013-01-23,38.463715762448
2013-01-24,39.820118837194
2013-01-25,39.791053057021
2013-01-28,39.713544309892
2013-01-29,40.004202111624
2013-01-30,39.645724156155
2013-01-31,39.713544309892
2013-02-01,40.178596792663
2013-02-04,39.510083848681
2013-02-05,39.626346969373
2013-02-06,40.072022265361
2013-02-07,39.858873210758
2013-02-08,40.168908199272
2013-02-11,40.217351166227
2013-02-12,40.517697561349
2013-02-13,40.692092242388
2013-02-14,40.604894901869
2013-02-15,40.604894901869
2013-02-19,41.108701758203
2013-02-20,40.401434440657
2013-02-21,40.197973979445
2013-02-22,40.924618483773
2013-02-25,39.761987276848
2013-02-26,40.197973979445
2013-02-27,40.682403648997
2013-02-28,40.52738615474
2013-03-01,40.197973979445
2013-03-04,40.401434440657
2013-03-05,40.905241296991
2013-03-06,40.8955527036
2013-03-07,40.740535209343
2013-03-08,41.099013164812
2013-03-11,41.118390351594
2013-03-12,41.069947384639
2013-03-13,41.29310089039
2013-03-14,41.506552069805
2013-03-15,41.535659048816
2013-03-18,41.341612522076
2013-03-19,41.487147417131
2013-03-20,41.584170680501
2013-03-21,41.040840405628
2013-03-22,41.477445090794
2013-03-25,41.128161342661
2013-03-26,41.419231132772
2013-03-27,41.525956722479
2013-03-28,42.069286997353
2013-04-01,41.29310089039
2013-04-02,40.943817142257
2013-04-03,40.167631035295
2013-04-04,40.206440340643
2013-04-05,39.769835655477
2013-04-08,39.692217044781
2013-04-09,39.556384476062
2013-04-10,40.497510130754
2013-04-11,39.963882182218
2013-04-12,39.731026350129
2013-04-15,38.566747189686
2013-04-16,39.478765865366
2013-04-17,39.061565832874
2013-04-18,38.712282084741
2013-04-19,39.003351874852
2013-04-22,39.129482117233
2013-04-23,39.604896107748
2013-04-24,39.925072876869
2013-04-25,39.721324023792
2013-04-26,39.333230970311
2013-04-29,39.342933296648
2013-04-30,39.49817051804
2013-05-01,38.634663474045
2013-05-02,38.886923958807
2013-05-03,39.653407739433
2013-05-06,39.634003086759
2013-05-07,39.963882182218
2013-05-08,40.497510130754
2013-05-09,40.546021762439
2013-05-10,40.594533394124
2013-05-13,40.555724088776
2013-05-14,41.419231132772
2013-05-15,41.65208696486
2013-05-16,41.448338111783
2013-05-17,42.069286997353
2013-05-20,42.205119566071
2013-05-21,42.389463766475
2013-05-22,41.972263733982
2013-05-23,41.826728838927
2013-05-24,41.65208696486
2013-05-28,42.098393976364
2013-05-29,41.661789291197
2013-05-30,42.205119566071
2013-05-31,41.865538144275
2013-06-03,42.049882344679
2013-06-04,41.690896270209
2013-06-05,41.399826480098
2013-06-06,41.273696237716
2013-06-07,41.81702651259
2013-06-10,41.65208696486
2013-06-11,41.273696237716
2013-06-12,41.021435752954
2013-06-13,41.516957596488
2013-06-14,41.546105940225
2013-06-17,40.710520086422
2013-06-18,41.157461357061
2013-06-19,40.642507284369
2013-06-20,39.505721878614
2013-06-21,39.233670670399
2013-06-24,39.272535128716
2013-06-25,39.719476399354
2013-06-26,39.904082576357
2013-06-27,40.807681232213
2013-06-28,41.099164669586
2013-07-01,41.993047210863
2013-07-02,42.03191166918
2013-07-03,42.216517846183
2013-07-05,42.89664586672
2013-07-08,42.974374783352
2013-07-09,43.275574335304
2013-07-10,43.275574335304
2013-07-11,43.635070574731
2013-07-12,44.043147387053
2013-07-15,44.120876303686
2013-07-16,43.848825095471
2013-07-17,43.984850699579
2013-07-18,44.451224199375
2013-07-19,44.50952088685
2013-07-22,44.742707636748
2013-07-23,44.635830376378
2013-07-24,44.480372543113
2013-07-25,44.344346939005
2013-07-26,44.460940313954
2013-07-29,44.431791970217
2013-07-30,44.742707636748
2013-07-31,44.966178272068
2013-08-01,46.3458665423
2013-08-02,46.423595458932
2013-08-05,46.443027688091
2013-08-06,45.811480240449
2013-08-07,44.256901907793
2013-08-08,44.441508084796
2013-08-09,44.130592418265
2013-08-12,44.460940313954
2013-08-13,44.431791970217
2013-08-14,43.703083376785
2013-08-15,42.45942071066
2013-08-16,42.197085617025
2013-08-19,42.546865741872
2013-08-20,42.877213637561
2013-08-21,42.537149627293
2013-08-22,42.974374783352
2013-08-23,42.993807012511
2013-08-26,43.11040038746
2013-08-27,42.041627783759
2013-08-28,42.216517846183
2013-08-29,42.24566618992
2013-08-30,41.70156377349
2013-09-03,41.390648106959
2013-09-04,42.13878892955
2013-09-05,42.614878543926
2013-09-06,42.731471918875
2013-09-09,42.653743002242
2013-09-10,43.052103699985
2013-09-11,43.226993762409
2013-09-12,44.334630824426
2013-09-13,43.916287808089
2013-09-16,44.091408140509
2013-09-17,44.237341750859
2013-09-18,44.538937878917
2013-09-19,44.772431655477
2013-09-20,44.752973840764
2013-09-23,44.782160562834
2013-09-24,44.967009802611
2013-09-25,44.918365265827
2013-09-26,44.957280895254
2013-09-27,44.402733175923
2013-09-30,44.772431655477
2013-10-01,44.451377712706
2013-10-02,44.208155028789
2013-10-03,43.614691680031
2013-10-04,43.760625290382
2013-10-07,43.527131513821
2013-10-08,42.739090017929
2013-10-09,42.525054056082
2013-10-10,43.867643271305
2013-10-11,44.198426121433
2013-10-14,44.373546453853
2013-10-15,43.711980753598
2013-10-16,43.916287808089
2013-10-17,44.422190990636
2013-10-18,44.821076192261
2013-10-21,45.054569968821
2013-10-22,45.599388780796
2013-10-23,45.453455170445
2013-10-24,45.414539541019
2013-10-25,45.813424742643
2013-10-28,44.869720729044
2013-10-29,46.523634979681
2013-10-30,46.329056832547
2013-10-31,46.533363887038
2013-11-01,46.504177164968
2013-11-04,46.727942034171
2013-11-05,46.611195145891
2013-11-06,47.068453791655
2013-11-07,46.640381867961
2013-11-08,47.214387402006
2013-11-11,47.331134290286
2013-11-12,47.389507734426
2013-11-13,47.739748399267
2013-11-14,47.768935121337
2013-11-15,47.914868731687
2013-11-18,47.70083276984
2013-11-19,47.282489753503
2013-11-20,47.136556143152
2013-11-21,47.992699990541
2013-11-22,48.401314099522
2013-11-25,48.099717971464
2013-11-26,48.041344527324
2013-11-27,48.148362508248
2013-11-29,47.885682009617
2013-12-02,47.515983530063
2013-12-03,47.399236641783
2013-12-04,47.856495287547
2013-12-05,47.632457145554
2013-12-06,48.197422894928
2013-12-09,48.100015007105
2013-12-10,47.885717653894
2013-12-11,47.349974270866
2013-12-12,47.710383455812
2013-12-13,48.002607119282
2013-12-16,48.53835050231
2013-12-17,48.820833376997
2013-12-18,49.911801720617
