Date,AEE
2014-05-23,33.670410636097
2014-05-27,33.905685244579
2014-05-28,34.140959853061
2014-05-29,33.905685244579
2014-05-30,34.289095717661
2014-06-02,34.018965611626
2014-06-03,34.254240220108
2014-06-04,34.140959853061
2014-06-05,34.515656451755
2014-06-06,34.306523466437
2014-06-09,34.332665089602
2014-06-10,33.892502716659
2014-06-11,33.540372818304
2014-06-12,33.690028025104
2014-06-13,33.80447024207
2014-06-16,34.165403387884
2014-06-17,34.042157923459
2014-06-18,34.89607292697
2014-06-19,35.28341581516
2014-06-20,35.001711896476
2014-06-23,34.878466432052
2014-06-24,35.019318391394
2014-06-25,35.28341581516
2014-06-26,35.626742466056
2014-06-27,35.749987930481
2014-06-30,35.98767561187
2014-07-01,35.890839889823
2014-07-02,35.080941123606
2014-07-03,34.579156018451
2014-07-07,34.878466432052
2014-07-08,35.045728133771
2014-07-09,34.992908649018
2014-07-10,35.389054784667
2014-07-11,35.116154113442
2014-07-14,34.623172255745
2014-07-15,34.755220967628
2014-07-16,34.957695659182
2014-07-17,34.869663184593
2014-07-18,35.248202825325
2014-07-21,35.318628804996
2014-07-22,35.397858032126
2014-07-23,35.28341581516
2014-07-24,35.318628804996
2014-07-25,35.028121638853
2014-07-28,35.635545713515
2014-07-29,35.195383340572
2014-07-30,34.332665089602
2014-07-31,33.848486479364
2014-08-01,33.760454004775
2014-08-04,33.760454004775
2014-08-05,32.932948743641
2014-08-06,32.55440910291
2014-08-07,32.897735753806
2014-08-08,33.56678256068
2014-08-11,33.48755333355
2014-08-12,33.628405292892
2014-08-13,33.742847509858
2014-08-14,34.006944933624
2014-08-15,33.892502716659
2014-08-18,34.27104235739
2014-08-19,34.746417720169
2014-08-20,34.720007977792
2014-08-21,34.799237204922
2014-08-22,34.781630710005
2014-08-25,34.9753021541
2014-08-26,34.297452099767
2014-08-27,34.543943028615
2014-08-28,34.948892411723
2014-08-29,35.20418658803
2014-09-02,34.631975503204
2014-09-03,35.028121638853
2014-09-04,34.9753021541
2014-09-05,35.459480764338
2014-09-08,35.142563855818
2014-09-09,34.528991764206
2014-09-10,34.511207065899
2014-09-11,34.769085191359
2014-09-12,34.004343164132
2014-09-15,34.173297798054
2014-09-16,34.422283574361
2014-09-17,34.413391225207
2014-09-18,34.013235513286
2014-09-19,34.360037130284
2014-09-22,34.102159004824
2014-09-23,33.968773767517
2014-09-24,33.950989069209
2014-09-25,33.764249736979
2014-09-26,33.773142086133
2014-09-29,34.004343164132
2014-09-30,34.084374306516
2014-10-01,34.217759543823
2014-10-02,34.199974845516
2014-10-03,34.582345859129
2014-10-06,34.813546937128
2014-10-07,34.938039825281
2014-10-08,35.693889503354
2014-10-09,34.715731096436
2014-10-10,35.187025601587
2014-10-13,35.596073662662
2014-10-14,36.209645754274
2014-10-15,35.658320106739
2014-10-16,35.195917950741
2014-10-17,35.275949093125
2014-10-20,35.978444676276
2014-10-21,35.996229374583
2014-10-22,36.191861055967
2014-10-23,36.467523879735
2014-10-24,36.672047910272
2014-10-27,36.663155561118
2014-10-28,37.054418923885
2014-10-29,36.823217845887
2014-10-30,37.863622696881
2014-10-31,37.65020631719
2014-11-03,38.272670757956
2014-11-04,37.703560412113
2014-11-05,38.592795327493
2014-11-06,37.72134511042
2014-11-07,38.512764185109
2014-11-10,38.521656534262
2014-11-11,38.512764185109
2014-11-12,37.988115585034
2014-11-13,37.694668062959
2014-11-14,37.534605778191
2014-11-17,38.290455456264
2014-11-18,38.530548883416
2014-11-19,38.272670757956
2014-11-20,37.934761490112
2014-11-21,38.085931425726
2014-11-24,37.774699205343
2014-11-25,37.694668062959
2014-11-26,37.863622696881
2014-11-28,38.334917202033
2014-12-01,38.414948344417
2014-12-02,38.708395866492
2014-12-03,38.992951039414
2014-12-04,38.752857612261
2014-12-05,38.494979486801
2014-12-08,39.42867614795
2014-12-09,39.374824097668
2014-12-10,38.656796760578
2014-12-11,38.917081670274
2014-12-12,38.522166634874
2014-12-15,38.109300916047
2014-12-16,38.297783092033
2014-12-17,39.545355590227
2014-12-18,40.398013053021
2014-12-19,40.496741811871
2014-12-22,40.757026721566
2014-12-23,40.954484239266
2014-12-24,42.040500586615
2014-12-26,42.632873139714
2014-12-29,43.009837491686
2014-12-30,42.318736179737
2014-12-31,41.403251324947
2015-01-02,41.277596540957
2015-01-05,40.86473082213
2015-01-06,40.389037711308
2015-01-07,40.703174671285
2015-01-08,40.846780138703
2015-01-09,40.389037711308
2015-01-12,40.227481560463
2015-01-13,40.577519887294
2015-01-14,40.954484239266
2015-01-15,41.331448591238
2015-01-16,41.771240335206
2015-01-20,41.519930767224
2015-01-21,41.699437601497
2015-01-22,41.555832134079
2015-01-23,41.58275815922
2015-01-26,41.475054058656
2015-01-27,41.475054058656
2015-01-28,40.927558214125
2015-01-29,41.744314310065
2015-01-30,40.640347279289
2015-02-02,40.757026721566
2015-02-03,40.774977404994
2015-02-04,40.012073359336
2015-02-05,40.505717153585
2015-02-06,38.495240609733
2015-02-09,37.875942031493
2015-02-10,38.899130986846
2015-02-11,38.127251599475
2015-02-12,38.28880775032
2015-02-13,37.283569478394
2015-02-17,37.400248920671
2015-02-18,38.38753650917
2015-02-19,38.154177624615
2015-02-20,38.567043343442
2015-02-23,38.701673469147
2015-02-24,38.584994026869
2015-02-25,38.71064881086
2015-02-26,38.172128308043
2015-02-27,38.064424207479
2015-03-02,37.86696668978
2015-03-03,37.86696668978
2015-03-04,37.481026996094
2015-03-05,37.840040664639
2015-03-06,36.75402431729
2015-03-09,37.27459413668
2015-03-10,37.591863298836
2015-03-11,36.921065641707
2015-03-12,37.863808294969
2015-03-13,37.283658969885
2015-03-16,37.963521460218
2015-03-17,37.918197294196
2015-03-18,38.806550948232
2015-03-19,38.289855455578
2015-03-20,38.670578450165
2015-03-23,38.443957620054
2015-03-24,37.782224796129
2015-03-25,37.582798465631
2015-03-26,37.120491972205
2015-03-27,37.5193446332
2015-03-30,38.144818124307
2015-03-31,38.25359612276
2015-04-01,38.407698287236
2015-04-02,38.3351796216
2015-04-06,38.471152119667
2015-04-07,37.891002794583
2015-04-08,37.818484128947
2015-04-09,37.755030296516
2015-04-10,38.181077457125
2015-04-13,37.68251163088
2015-04-14,37.881937961378
2015-04-15,37.84567862856
2015-04-16,37.455890800769
2015-04-17,37.283658969885
2015-04-20,37.755030296516
2015-04-21,37.664381964471
2015-04-22,37.782224796129
2015-04-23,37.990715959832
2015-04-24,38.362374121214
2015-04-27,37.999780793036
2015-04-28,38.344244454805
2015-04-29,37.9272621274
2015-04-30,37.111427139
2015-05-01,37.347112802316
2015-05-04,37.700641297289
2015-05-05,36.794157976845
2015-05-06,36.594731646347
2015-05-07,36.62192614596
2015-05-08,36.612861312756
2015-05-11,36.531277813916
2015-05-12,36.495018481098
2015-05-13,36.105230653307
2015-05-14,36.495018481098
2015-05-15,36.748833810822
2015-05-18,36.966389807729
2015-05-19,36.930130474911
2015-05-20,37.093297472591
2015-05-21,36.86667664248
2015-05-22,36.848546976071
2015-05-26,36.549407480325
2015-05-27,36.612861312756
2015-05-28,36.658185478778
2015-05-29,36.467823981485
2015-06-01,36.45875914828
2015-06-02,35.914869156013
2015-06-03,35.633859326676
2015-06-04,35.434432996178
2015-06-05,34.781765005458
2015-06-08,34.754570505844
2015-06-09,34.699593594947
2015-06-10,34.644616684049
2015-06-11,35.093594789714
2015-06-12,34.607965410117
2015-06-15,34.571314136185
2015-06-16,34.644616684049
2015-06-17,34.901175601572
2015-06-18,35.313502433305
2015-06-19,35.056943515782
2015-06-22,35.102757608197
2015-06-23,34.598802591634
2015-06-24,34.6171282286
2015-06-25,34.36973212956
2015-06-26,34.571314136185
2015-06-29,34.397220585009
2015-06-30,34.525500043771
2015-07-01,34.800384598259
2015-07-02,35.276851159373
2015-07-06,35.331828070271
2015-07-07,36.284761192498
2015-07-08,35.991551001043
2015-07-09,35.441781892066
2015-07-10,35.753317720486
2015-07-13,35.652526717174
2015-07-14,35.606712624759
2015-07-15,35.725829265038
2015-07-16,36.339738103395
2015-07-17,36.092342004356
2015-07-20,35.844945905316
2015-07-21,35.460107529032
2015-07-22,35.4234562551
2015-07-23,35.066106334265
2015-07-24,35.304339614822
2015-07-27,35.753317720486
2015-07-28,36.046527911941
2015-07-29,36.330575284913
2015-07-30,36.440529106708
2015-07-31,37.640858327975
2015-08-03,38.108162070606
2015-08-04,37.576718598594
2015-08-05,37.897417245498
2015-08-06,38.199790255435
2015-08-07,38.593791450202
2015-08-10,38.318906895714
2015-08-11,38.575465813236
2015-08-12,39.079420829799
2015-08-13,39.05193237435
2015-08-14,39.161886196145
2015-08-17,39.76663221602
2015-08-18,39.583375846361
2015-08-19,39.904074493265
2015-08-20,39.684166849674
2015-08-21,38.951141371037
2015-08-24,37.274345588657
2015-08-25,36.440529106708
2015-08-26,37.155228948378
2015-08-27,37.585881417077
2015-08-28,37.631695509492
2015-08-31,36.916995667822
2015-09-01,35.844945905316
2015-09-02,35.808294631384
2015-09-03,35.964062545594
2015-09-04,35.331828070271
2015-09-08,36.092342004356
2015-09-09,35.610863865765
2015-09-10,35.583086280846
2015-09-11,35.944194884789
2015-09-14,36.092342004356
2015-09-15,36.296044293759
2015-09-16,36.749744847431
2015-09-17,37.536776420128
2015-09-18,37.379370105589
2015-09-21,37.796033879369
2015-09-22,37.499739640236
2015-09-23,37.777515489423
2015-09-24,38.008995363746
2015-09-25,38.305289602878
2015-09-28,38.462695917418
2015-09-29,38.601583842011
2015-09-30,39.138617150439
2015-10-01,38.684916596767
2015-10-02,39.184913125304
2015-10-05,39.462688974491
2015-10-06,39.175653930331
2015-10-07,39.083061980602
2015-10-08,39.925648723135
2015-10-09,39.925648723135
2015-10-12,40.481200421509
2015-10-13,40.416386056699
2015-10-14,40.175646987404
2015-10-15,40.684902710913
2015-10-16,40.833049830479
2015-10-19,41.008974534964
2015-10-20,41.036752119883
2015-10-21,40.879345805344
2015-10-22,41.203417629395
2015-10-23,40.731198685778
2015-10-26,41.120084874639
2015-10-27,41.194158434422
2015-10-28,40.768235465669
2015-10-29,40.194165377349
2015-10-30,40.444163641618
2015-11-02,40.666384320967
2015-11-03,40.620088346103
2015-11-04,40.934900975181
2015-11-05,40.758976270696
2015-11-06,39.39787460968
2015-11-09,39.944167113081
2015-11-10,40.564533176265
2015-11-11,40.944160170154
2015-11-12,40.277498132106
2015-11-13,39.934907918108
2015-11-16,40.67564351594
2015-11-17,39.68490965384
2015-11-18,40.018240672864
2015-11-19,40.462682031563
2015-11-20,40.842309025452
2015-11-23,40.129351012539
2015-11-24,40.018240672864
2015-11-25,39.962685503027
2015-11-27,40.10157342762
2015-11-30,40.518237201401
2015-12-01,40.583051566211
2015-12-02,39.657132068921
2015-12-03,39.120098760493
2015-12-04,40.129351012539
2015-12-07,40.18027658489
2015-12-08,39.965208779106
2015-12-09,39.815596392474
2015-12-10,39.002079040162
2015-12-11,39.011429814327
2015-12-14,39.086236007643
2015-12-15,39.217146845946
