Date,AMGN
2010-11-29,46.651076224854
2010-11-30,46.099872586038
2010-12-01,46.826061507017
2010-12-02,47.106037958479
2010-12-03,47.009796053289
2010-12-06,46.721070337719
2010-12-07,46.484840206798
2010-12-08,46.616079168421
2010-12-09,46.721070337719
2010-12-10,47.14978427902
2010-12-13,47.340080773373
2010-12-14,49.66082307807
2010-12-15,48.707153290278
2010-12-16,49.547082644664
2010-12-17,50.23827450921
2010-12-20,50.439507583699
2010-12-21,50.212026716886
2010-12-22,49.827059096126
2010-12-23,49.617076757529
2010-12-27,49.380846626608
2010-12-28,48.960881949415
2010-12-29,48.882138572441
2010-12-30,48.584663592763
2010-12-31,48.033459953947
2011-01-03,48.602162120979
2011-01-04,49.652073813962
2011-01-05,49.634575285746
2011-01-06,49.477088531798
2011-01-07,49.851119572423
2011-01-10,49.380846626608
2011-01-11,49.162115023903
2011-01-12,49.739566455044
2011-01-13,49.27585545731
2011-01-14,49.433342211257
2011-01-18,50.124534075804
2011-01-19,49.85330688845
2011-01-20,50.14203260402
2011-01-21,49.844557624342
2011-01-24,50.124534075804
2011-01-25,50.010793642398
2011-01-26,49.415843683041
2011-01-27,49.415843683041
2011-01-28,48.374681254167
2011-01-31,48.190946707895
2011-02-01,48.74215034671
2011-02-02,48.672156233845
2011-02-03,48.514669479898
2011-02-04,48.295937877193
2011-02-07,48.015961425731
2011-02-08,48.06845701038
2011-02-09,47.617869908808
2011-02-10,47.482256315132
2011-02-11,47.018545317398
2011-02-14,47.123536486696
2011-02-15,47.106037958479
2011-02-16,46.327353452851
2011-02-17,45.854893191009
2011-02-18,45.70615570117
2011-02-22,45.391182193275
2011-02-23,44.682491800512
2011-02-24,44.577500631213
2011-02-25,45.723654229386
2011-02-28,44.909972667324
2011-03-01,45.417429985599
2011-03-02,44.962468251974
2011-03-03,45.819896134576
2011-03-04,45.776149814035
2011-03-07,45.26869249576
2011-03-08,45.951135096199
2011-03-09,45.916138039766
2011-03-10,45.356185136842
2011-03-11,46.834810771126
2011-03-14,46.826061507017
2011-03-15,46.371099773392
2011-03-16,46.099872586038
2011-03-17,46.86105856345
2011-03-18,46.318604188743
2011-03-21,46.449843150365
2011-03-22,46.180803279039
2011-03-23,46.099872586038
2011-03-24,46.607329904313
2011-03-25,46.502338735015
2011-03-28,46.064875529605
2011-03-29,46.747318130044
2011-03-30,47.158533543129
2011-03-31,46.76481665826
2011-04-01,46.441093886257
2011-04-04,47.272273976535
2011-04-05,47.307271032968
2011-04-06,47.272273976535
2011-04-07,47.219778391886
2011-04-08,47.158533543129
2011-04-11,47.517253371564
2011-04-12,47.788480558918
2011-04-13,48.06845701038
2011-04-14,47.97221510519
2011-04-15,48.567165064547
2011-04-18,48.313436405409
2011-04-19,48.278439348977
2011-04-20,49.153365759795
2011-04-21,46.974798996857
2011-04-25,47.849725407675
2011-04-26,49.188362816228
2011-04-27,49.713318662719
2011-04-28,49.993295114181
2011-04-29,49.739566455044
2011-05-02,50.203277452778
2011-05-03,50.308268622076
2011-05-04,50.465755376023
2011-05-05,50.23827450921
2011-05-06,50.422009055482
2011-05-09,50.474504640131
2011-05-10,51.008209750731
2011-05-11,51.498168540789
2011-05-12,52.198109669444
2011-05-13,52.906800062208
2011-05-16,52.373094951608
2011-05-17,53.274269154751
2011-05-18,53.519248549781
2011-05-19,53.40113348432
2011-05-20,53.248021362427
2011-05-23,52.898050798099
2011-05-24,52.425590536257
2011-05-25,52.355596423392
2011-05-26,52.285602310526
2011-05-27,51.926882482091
2011-05-31,52.968044910965
2011-06-01,52.233106725877
2011-06-02,51.839389841009
2011-06-03,51.34943105095
2011-06-06,51.270687673977
2011-06-07,51.471920748465
2011-06-08,51.576911917763
2011-06-09,51.515667069006
2011-06-10,50.736982563377
2011-06-13,51.086953127705
2011-06-14,51.209442825219
2011-06-15,50.649489922295
2011-06-16,51.043206807164
2011-06-17,50.754481091593
2011-06-20,51.139448712354
2011-06-21,50.894469317324
2011-06-22,50.881345421162
2011-06-23,50.684486978728
2011-06-24,49.905802473099
2011-06-27,50.640740658187
2011-06-28,51.314433994517
2011-06-29,50.553248017105
2011-06-30,51.051956071272
2011-07-01,50.990711222515
2011-07-05,50.67573771462
2011-07-06,50.48325390424
2011-07-07,50.666988450512
2011-07-08,50.430758319591
2011-07-11,49.783312775585
2011-07-12,49.783312775585
2011-07-13,49.529584116447
2011-07-14,48.715902554386
2011-07-15,48.16469891557
2011-07-18,47.823477615351
2011-07-19,48.35718272595
2011-07-20,48.112203330921
2011-07-21,48.545291904276
2011-07-22,48.313436405409
2011-07-25,48.033459953947
2011-07-26,47.858474671784
2011-07-27,47.071040902047
2011-07-28,46.747318130044
2011-07-29,47.858474671784
2011-08-01,47.044793109722
2011-08-02,46.642326960746
2011-08-03,46.651076224854
2011-08-04,45.111205741813
2011-08-05,45.601164531871
2011-08-08,43.641329371637
2011-08-09,44.227530066886
2011-08-10,42.232697850219
2011-08-11,43.431347033041
2011-08-12,43.746320540936
2011-08-15,45.146202798246
2011-08-16,45.102456477705
2011-08-17,45.498323562061
2011-08-18,45.252006265128
2011-08-19,45.727046766356
2011-08-22,46.017349294884
2011-08-23,47.169762362678
2011-08-24,47.723976280778
2011-08-25,47.024611098414
2011-08-26,47.574426493354
2011-08-29,48.199016782006
2011-08-30,48.594883866362
2011-08-31,48.740035130627
2011-09-01,48.401348847344
2011-09-02,47.592020585992
2011-09-06,47.961496531392
2011-09-07,48.718042514829
2011-09-08,48.656463190596
2011-09-09,47.543636831237
2011-09-12,47.556832400716
2011-09-13,48.304581337834
2011-09-14,48.612477959001
2011-09-15,49.492182590904
2011-09-16,49.888049675261
2011-09-19,49.729702841518
2011-09-20,50.468654732317
2011-09-21,49.298647571885
2011-09-22,48.418942939982
2011-09-23,48.471725217896
2011-09-26,48.762027746424
2011-09-27,49.720905795199
2011-09-28,48.973156858081
2011-09-29,49.06992436759
2011-09-30,48.348566569429
2011-10-03,47.416079659611
2011-10-04,47.811946743968
2011-10-05,49.201880062376
2011-10-06,49.993614231089
2011-10-07,49.500979637223
2011-10-10,50.468654732317
2011-10-11,50.222337435384
2011-10-12,49.826470351028
2011-10-13,50.125569925875
2011-10-14,50.574219288146
2011-10-17,49.650529424647
2011-10-18,50.389481315446
2011-10-19,50.424669500722
2011-10-20,50.380684269127
2011-10-21,51.54189438324
2011-10-24,51.858588050725
2011-10-25,49.676920563604
2011-10-26,50.099178786918
2011-10-27,51.075650928331
2011-10-28,50.35429313017
2011-10-31,50.380684269127
2011-11-01,48.858795255934
2011-11-02,48.207813828325
2011-11-03,48.999547997038
2011-11-04,48.533304542129
2011-11-07,51.401141642135
2011-11-08,51.022868650417
2011-11-09,50.591813380784
2011-11-10,50.987680465141
2011-11-11,50.89971000195
2011-11-14,50.433466547041
2011-11-15,50.028802416366
2011-11-16,49.516049184319
2011-11-17,49.427643454656
2011-11-18,49.127063973802
2011-11-21,48.596629595823
2011-11-22,49.206629130498
2011-11-23,48.570107876924
2011-11-25,48.313731260901
2011-11-28,49.41880288169
2011-11-29,49.630976632881
2011-11-30,51.195758047919
2011-12-01,51.275323204616
2011-12-02,51.363728934279
2011-12-05,50.8332945563
2011-12-06,51.178076901986
2011-12-07,51.57590268547
2011-12-08,51.633366409751
2011-12-09,51.796917009628
2011-12-12,50.532715075445
2011-12-13,50.771410545536
2011-12-14,50.939381431896
2011-12-15,51.823438728527
2011-12-16,53.08764066271
2011-12-19,53.189307251822
2011-12-20,54.068944261971
2011-12-21,55.819377709301
2011-12-22,55.991768882144
2011-12-23,56.305609222448
2011-12-27,56.950971048989
2011-12-28,56.579666984404
2011-12-29,57.233869383911
2011-12-30,56.765319016696
2012-01-03,56.676913287033
2012-01-04,56.367493233212
2012-01-05,56.942130476022
2012-01-06,57.251550529843
2012-01-09,56.75647844373
2012-01-10,58.056042669778
2012-01-11,58.701404496319
2012-01-12,59.709229814478
2012-01-13,59.762273252276
2012-01-17,60.177780181693
2012-01-18,61.194446072819
2012-01-19,61.123721489088
2012-01-20,61.50386612664
2012-01-23,59.92140356567
2012-01-24,60.283867057289
2012-01-25,61.185605499853
2012-01-26,60.186620754659
2012-01-27,60.416475651783
2012-01-30,60.407635078817
2012-01-31,60.054012160165
2012-02-01,61.74256159673
2012-02-02,61.548068991471
2012-02-03,61.247489510617
2012-02-06,61.106040343156
2012-02-07,61.150243207987
2012-02-08,60.168939608727
2012-02-09,59.090389706836
2012-02-10,59.550099501085
2012-02-13,60.610968257042
2012-02-14,60.291027662137
2012-02-15,60.344351094621
2012-02-16,61.224187730611
2012-02-17,60.237704229653
2012-02-21,59.26899520619
2012-02-22,59.357867593664
2012-02-23,59.846665724769
2012-02-24,60.193268035916
2012-02-27,59.935538112242
2012-02-28,60.566532063305
2012-02-29,60.442110720842
2012-03-01,60.068846693453
2012-03-02,60.193268035916
2012-03-05,59.748906098548
2012-03-06,59.135686624979
2012-03-07,59.500063413621
2012-03-08,60.255478707148
2012-03-09,60.442110720842
2012-03-12,60.459885198337
2012-03-13,61.241962208105
2012-03-14,60.664291689526
2012-03-15,60.664291689526
2012-03-16,59.882214679758
2012-03-19,60.477659675832
2012-03-20,60.059959454706
2012-03-21,59.588935801095
2012-03-22,59.206784534958
2012-03-23,59.242333489948
2012-03-26,60.006636022221
2012-03-27,60.264365945895
2012-03-28,60.148831842179
2012-03-29,59.828891247274
2012-03-30,60.406561765853
2012-04-02,60.530983108316
2012-04-03,60.371012810863
2012-04-04,60.299914900884
2012-04-05,60.45099795959
2012-04-09,59.562274084853
2012-04-10,58.824633268822
2012-04-11,59.304544161179
2012-04-12,59.473401697379
2012-04-13,58.29139894398
2012-04-16,58.886843940053
2012-04-17,59.855552963516
2012-04-18,59.677808188569
2012-04-19,59.660033711074
2012-04-20,60.850923703221
2012-04-23,60.690953405769
2012-04-24,60.993119523179
2012-04-25,62.379528767768
2012-04-26,62.91276309261
2012-04-27,63.668178386136
2012-04-30,63.197154732526
2012-05-01,62.823890705137
2012-05-02,63.25047816501
2012-05-03,63.019409957579
2012-05-04,62.006264740379
2012-05-07,61.864068920421
2012-05-08,62.832777943884
2012-05-09,61.872956159168
2012-05-10,62.290656380295
2012-05-11,62.903875853863
2012-05-14,62.708356601421
2012-05-15,63.137131689294
2012-05-16,63.405116119214
2012-05-17,63.012072288664
2012-05-18,61.770411096699
2012-05-21,61.92226894032
2012-05-22,61.556023552762
2012-05-23,61.082584393236
2012-05-24,61.725747025045
2012-05-25,61.681082953392
2012-05-29,61.886537682998
2012-05-30,62.163454927249
2012-05-31,62.100925226934
2012-06-01,60.519817090403
2012-06-04,61.368434451818
2012-06-05,61.140647686385
2012-06-06,62.511834686146
2012-06-07,61.725747025045
2012-06-08,61.52029229544
2012-06-11,60.555548347725
2012-06-12,61.296971937172
2012-06-13,61.475628223786
2012-06-14,62.904878516696
2012-06-15,63.682033363466
2012-06-18,64.334128809606
2012-06-19,65.227410242674
2012-06-20,65.021955513069
2012-06-21,64.00361467937
2012-06-22,64.727172640156
2012-06-25,63.766895099607
2012-06-26,63.833891207087
2012-06-27,64.64677731118
2012-06-28,63.798159949765
2012-06-29,65.129149285037
2012-07-02,66.424407362987
2012-07-03,67.139032509441
2012-07-05,66.397608919994
2012-07-06,65.968833832122
2012-07-09,66.817451193537
2012-07-10,66.933577779836
2012-07-11,67.969784242195
2012-07-12,67.719665440936
2012-07-13,68.746939088965
2012-07-16,69.019389926051
2012-07-17,70.354845668489
2012-07-18,71.123067700928
2012-07-19,71.136466922424
2012-07-20,69.470497049751
2012-07-23,69.256109505814
2012-07-24,68.22436945062
2012-07-25,69.640220522034
2012-07-26,70.83275123518
2012-07-27,74.964177863123
2012-07-30,74.553268403911
2012-07-31,73.785046371472
2012-08-01,73.088286853679
2012-08-02,72.391527335885
2012-08-03,73.436666612576
2012-08-06,73.633188527851
2012-08-07,72.864966495412
2012-08-08,72.686310208798
2012-08-09,73.222279068639
2012-08-10,73.901172957771
2012-08-13,73.454532241237
2012-08-14,74.946312234462
2012-08-15,75.044996629312
2012-08-16,74.551574655061
2012-08-17,74.802771296498
2012-08-20,74.677172975779
2012-08-21,74.560545963683
2012-08-22,75.242365419012
2012-08-23,75.053967937935
2012-08-24,75.888299639851
2012-08-27,75.744758701887
2012-08-28,75.367963739731
2012-08-29,75.107795789671
2012-08-30,74.596431198174
2012-08-31,75.287221962126
2012-09-04,75.655045615659
2012-09-05,75.43076290009
2012-09-06,76.08118277524
2012-09-07,75.323107196617
2012-09-10,75.403848974222
2012-09-11,75.305164579372
2012-09-12,74.596431198174
2012-09-13,74.753429099073
2012-09-14,72.990566954702
2012-09-17,73.645472484163
2012-09-18,73.600615941049
2012-09-19,73.304562756498
2012-09-20,73.833869965241
2012-09-21,73.591644632426
2012-09-24,74.381119791228
2012-09-25,75.188537567276
2012-09-26,74.870056111168
2012-09-27,75.574303838054
2012-09-28,75.619160381168
2012-10-01,76.327893762365
2012-10-02,77.467249957455
2012-10-03,77.870958845478
2012-10-04,77.503135191946
2012-10-05,77.996557166197
2012-10-08,77.189139390149
2012-10-09,76.641889564162
2012-10-10,75.942127491587
2012-10-11,75.906242257096
2012-10-12,75.358992431108
2012-10-15,77.350622945359
2012-10-16,78.978915460388
2012-10-17,80.024072914939
2012-10-18,80.553380123681
2012-10-19,78.193925955898
2012-10-22,78.768089707754
2012-10-23,78.337466893862
2012-10-24,78.498950449071
2012-10-25,78.992372423322
2012-10-26,78.615577461167
2012-10-31,77.592848278173
2012-11-01,78.238782499011
2012-11-02,77.556963043682
2012-11-05,77.467249957455
2012-11-06,78.310552967993
2012-11-07,76.561147786557
2012-11-08,76.022869269192
2012-11-09,76.40863553997
2012-11-12,76.722631341766
2012-11-13,77.269881167754
2012-11-14,75.693312530194
2012-11-15,75.810429057555
2012-11-16,76.16177863964
2012-11-19,76.936549512956
2012-11-20,77.99059825921
2012-11-21,78.062669968356
2012-11-23,78.91852151446
2012-11-26,78.634739159699
2012-11-27,78.359965768582
2012-11-28,78.414019550441
2012-11-29,79.828426842424
2012-11-30,79.999597151645
2012-12-03,79.639238605917
2012-12-04,79.577076756779
2012-12-05,80.188785388152
2012-12-06,79.765364096921
2012-12-07,79.567166896771
2012-12-10,80.846439734106
2012-12-11,81.035627970613
2012-12-12,81.233825170764
2012-12-13,80.314910879157
2012-12-14,80.359955697373
2012-12-17,80.630224606669
2012-12-18,80.441036370162
2012-12-19,79.720319278705
2012-12-20,79.65077007938
2012-12-21,78.522127114159
2012-12-24,78.738342241596
2012-12-26,78.278885095793
2012-12-27,77.612221786196
2012-12-28,76.792406094664
2012-12-31,77.657266604412
2013-01-02,80.314910879157
2013-01-03,79.810408915137
2013-01-04,80.161758497222
2013-01-07,79.756355133278
2013-01-08,79.414014514837
2013-01-09,79.882480624283
2013-01-10,79.107709750968
2013-01-11,78.341947841295
2013-01-14,78.305911986723
2013-01-15,76.648262676373
2013-01-16,75.96358143949
2013-01-17,75.621240821048
2013-01-18,73.945573583412
2013-01-22,75.03565818424
2013-01-23,74.837460984089
2013-01-24,74.432057620145
2013-01-25,75.152774711601
2013-01-28,77.107719822177
2013-01-29,78.008616186497
2013-01-30,76.918531585669
2013-01-31,76.990603294815
2013-02-01,77.747356240844
2013-02-04,77.242854276825
2013-02-05,77.954562404638
2013-02-06,78.008616186497
2013-02-07,76.774388167378
2013-02-08,78.170777532074
2013-02-11,76.927540549312
2013-02-12,76.583305205357
2013-02-13,76.945658198994
2013-02-14,76.746364052494
2013-02-15,75.740834495149
2013-02-19,76.212799269362
2013-02-20,76.682952278607
2013-02-21,77.117775870972
2013-02-22,78.648717269092
2013-02-25,81.12177645067
2013-02-26,81.049305851943
2013-02-27,82.46248252713
2013-02-28,82.93354141886
2013-03-01,83.866600377477
2013-03-04,84.002482750091
2013-03-05,84.645659313798
2013-03-06,84.491659291502
2013-03-07,84.201776896592
2013-03-08,84.247071020797
2013-03-11,82.833894345609
2013-03-12,83.114717915678
2013-03-13,82.924482594019
2013-03-14,83.504247383839
2013-03-15,83.167259099756
2013-03-18,81.88271773731
2013-03-19,83.70354153034
2013-03-20,85.198247629096
2013-03-21,85.433777074961
2013-03-22,87.472012664173
2013-03-25,87.698483285197
2013-03-26,89.374365880772
2013-03-27,90.724130782073
2013-03-28,92.862013444536
2013-04-01,92.680836947717
2013-04-02,96.385896307664
2013-04-03,94.945543157954
2013-04-04,95.914837415935
2013-04-05,94.248013645201
2013-04-08,95.208249078341
2013-04-09,94.483543091066
2013-04-10,98.06630831566
2013-04-11,98.034602428716
2013-04-12,101.06930875043
2013-04-15,98.270131874581
2013-04-16,100.41707336189
2013-04-17,99.139779059312
2013-04-18,97.346131740804
2013-04-19,100.89719107846
2013-04-22,102.74519134601
2013-04-23,102.14730890651
2013-04-24,95.054249056045
2013-04-25,98.433190721718
2013-04-26,98.179543626171
2013-04-29,96.63048457837
2013-04-30,94.402013667497
2013-05-01,94.700954887248
2013-05-02,95.652131495548
2013-05-03,96.458366906392
2013-05-06,94.963660807636
2013-05-07,94.628484288521
2013-05-08,95.181072603818
2013-05-09,94.71907253693
2013-05-10,96.675778702574
2013-05-13,96.829778724871
2013-05-14,98.206720100694
2013-05-15,97.733610090945
2013-05-16,95.504534083471
2013-05-17,96.105019865076
2013-05-20,92.966116915777
2013-05-21,94.840360415938
2013-05-22,95.104210229068
2013-05-23,96.095921595658
2013-05-24,96.359771408788
2013-05-28,96.623621221917
2013-05-29,94.976834457212
2013-05-30,95.731990818928
2013-05-31,91.464902461764
2013-06-03,90.191144743208
2013-06-04,88.517063170248
2013-06-05,86.069628696736
2013-06-06,88.699028558613
2013-06-07,89.900000121823
2013-06-10,89.44508665091
2013-06-11,89.099352413016
2013-06-12,87.680022383768
2013-06-13,89.627052039275
2013-06-14,88.635340672685
2013-06-17,90.145653396116
2013-06-18,92.347434595335
2013-06-19,90.236636090299
2013-06-20,87.598137959004
2013-06-21,89.419611496539
2013-06-24,87.470762187148
2013-06-25,87.687300999303
2013-06-26,90.618763405866
2013-06-27,90.063768971352
2013-06-28,89.763526080549
2013-07-01,88.699028558613
2013-07-02,87.397976031802
2013-07-03,87.170519296345
2013-07-05,88.835502599887
2013-07-08,89.326809148473
2013-07-09,89.463283189747
2013-07-10,92.856937682758
2013-07-11,93.948730012949
2013-07-12,94.867655224193
2013-07-15,95.031424073722
2013-07-16,94.667493296991
2013-07-17,94.904048301866
2013-07-18,95.322568695106
2013-07-19,99.525969166342
2013-07-22,99.125645311939
2013-07-23,97.005748537484
2013-07-24,96.987551998648
2013-07-25,99.635148399361
2013-07-26,99.717032824125
2013-07-29,99.507772627505
2013-07-30,101.17275593105
2013-07-31,98.525159530333
2013-08-01,99.525969166342
2013-08-02,99.225726275539
2013-08-05,97.742708360363
2013-08-06,95.731990818928
2013-08-07,102.26454826124
2013-08-08,100.42669783875
2013-08-09,99.74432763238
2013-08-12,98.452373374987
2013-08-13,98.133933945348
2013-08-14,97.451563738979
2013-08-15,96.647387294021
2013-08-16,95.870625955141
2013-08-19,95.468537732662
2013-08-20,96.501173394938
2013-08-21,95.633028369131
2013-08-22,97.131720834734
2013-08-23,96.501173394938
2013-08-26,103.94894387949
2013-08-27,99.727017543462
2013-08-28,99.790986124311
2013-08-29,99.480281588759
2013-08-30,99.5533885383
2013-09-03,101.44503085769
2013-09-04,103.28184296492
2013-09-05,103.19959764669
2013-09-06,101.44503085769
2013-09-09,102.04816319141
2013-09-10,101.58210638808
2013-09-11,102.32231425219
2013-09-12,103.6839311874
2013-09-13,105.14607017823
2013-09-16,107.08340434109
2013-09-17,105.75834088065
2013-09-18,107.39502271351
2013-09-19,107.08523201483
2013-09-20,106.78366584797
2013-09-23,105.13693180954
2013-09-24,104.89019585484
2013-09-25,102.78837105552
2013-09-26,103.12649069715
2013-09-27,103.4371952327
2013-09-30,102.28119159307
2013-10-01,104.70742848098
2013-10-02,103.31839643969
2013-10-03,101.54372523957
2013-10-04,103.1813209093
2013-10-07,100.72309973097
2013-10-08,98.475061032561
2013-10-09,97.122582466041
2013-10-10,100.44894867019
2013-10-11,101.33537043338
2013-10-14,101.96591787317
2013-10-15,101.83798071148
2013-10-16,104.4332774202
2013-10-17,105.86800130496
2013-10-18,105.0163053428
2013-10-21,103.84842182387
2013-10-22,106.19698257789
2013-10-23,105.70351066849
2013-10-24,106.1878442092
2013-10-25,106.29750463351
2013-10-28,108.13431674075
2013-10-29,108.07857269172
2013-10-30,106.80925328031
2013-10-31,106.13301399705
2013-11-01,108.46147033995
2013-11-04,107.17478802801
2013-11-05,105.21917712778
2013-11-06,103.56056321005
2013-11-07,101.46330759508
2013-11-08,103.45547197008
2013-11-11,103.41891849531
2013-11-12,103.42805686401
2013-11-13,104.18052786594
2013-11-14,105.90570528502
2013-11-15,105.51111683279
2013-11-18,106.47464677429
2013-11-19,105.95158766319
2013-11-20,106.04335241952
2013-11-21,103.00593898487
2013-11-22,103.72170408427
2013-11-25,104.57511631818
2013-11-26,104.30899852481
2013-11-27,104.44664565931
2013-11-29,104.68523402578
2013-12-02,105.04311657548
2013-12-03,104.10711606088
2013-12-04,103.75840998681
2013-12-05,104.01535130454
2013-12-06,104.72193992831
2013-12-09,104.59346926945
2013-12-10,104.70358697705
2013-12-11,103.74005703554
2013-12-12,103.29958620514
2013-12-13,102.92335070417
2013-12-16,102.88664480164
2013-12-17,101.8588795307
2013-12-18,103.44640981527
