Date,APD
2010-10-18,68.716874738963
2010-10-19,67.349992962962
2010-10-20,68.8411367186
2010-10-21,70.357132870164
2010-10-22,70.199734362625
2010-10-25,71.028147560201
2010-10-26,70.995011032298
2010-10-27,69.727538840006
2010-10-28,70.539383773631
2010-10-29,70.390269398067
2010-11-01,70.373701134116
2010-11-02,71.541763742699
2010-11-03,70.79619186488
2010-11-04,71.955970341487
2010-11-05,71.782003569996
2010-11-08,72.245914960639
2010-11-09,70.895601448589
2010-11-10,70.63879335734
2010-11-11,70.821044260807
2010-11-12,69.586708596418
2010-11-15,70.017483459158
2010-11-16,68.932262170333
2010-11-17,69.371321165048
2010-11-18,70.953590372419
2010-11-19,71.251819123547
2010-11-22,70.829328392783
2010-11-23,70.058904119037
2010-11-24,71.699162250238
2010-11-26,70.928737976492
2010-11-29,71.094420616007
2010-11-30,71.425785895038
2010-12-01,71.566616138626
2010-12-02,73.422261701197
2010-12-03,72.577280239669
2010-12-06,72.643553295475
2010-12-07,72.502723051887
2010-12-08,72.121652981002
2010-12-09,73.521671284906
2010-12-10,73.596228472688
2010-12-13,73.463682361076
2010-12-14,72.560711975718
2010-12-15,72.916929650675
2010-12-16,73.380841041318
2010-12-17,74.002150939501
2010-12-20,74.499198858046
2010-12-21,74.996246776592
2010-12-22,75.029383304495
2010-12-23,75.219918339938
2010-12-27,75.29447552772
2010-12-28,75.56785188292
2010-12-29,75.592704278847
2010-12-30,75.750102786387
2010-12-31,75.750102786387
2011-01-03,75.400294725141
2011-01-04,74.284240434501
2011-01-05,73.959418663344
2011-01-06,73.576295548647
2011-01-07,73.709555762454
2011-01-10,73.717884525817
2011-01-11,73.559638021921
2011-01-12,73.834487212899
2011-01-13,74.009391243522
2011-01-14,73.901117319803
2011-01-18,74.209281564234
2011-01-19,73.717884525817
2011-01-20,72.676789105444
2011-01-21,72.05213185322
2011-01-24,72.043803089857
2011-01-25,72.19372083039
2011-01-26,72.393611151102
2011-01-27,71.910542876049
2011-01-28,71.435803364358
2011-01-31,72.668460342081
2011-02-01,74.642377259109
2011-02-02,74.159308984056
2011-02-03,73.784514632721
2011-02-04,73.801172159447
2011-02-07,74.334213014679
2011-02-08,74.584075915568
2011-02-09,73.701226999091
2011-02-10,73.801172159447
2011-02-11,74.175966510782
2011-02-14,74.983856556992
2011-02-15,75.142103060889
2011-02-16,78.798430177241
2011-02-17,78.240403031921
2011-02-18,79.089936894945
2011-02-22,76.48303396233
2011-02-23,75.700130206209
2011-02-24,75.67514391612
2011-02-25,76.141554664447
2011-02-28,76.624622939501
2011-03-01,74.875582633273
2011-03-02,75.308678328148
2011-03-03,76.541335305871
2011-03-04,75.974979397188
2011-03-07,74.592404678931
2011-03-08,74.858925106547
2011-03-09,74.61739096902
2011-03-10,73.209829960675
2011-03-11,72.476898784732
2011-03-14,72.36029609765
2011-03-15,71.402488310906
2011-03-16,70.061557409465
2011-03-17,71.835584005782
2011-03-18,73.293117594305
2011-03-21,73.609610602099
2011-03-22,73.184843670586
2011-03-23,73.751199579269
2011-03-24,74.825610053095
2011-03-25,74.908897686725
2011-03-28,74.86725386991
2011-03-29,75.192075641067
2011-03-30,75.600185045853
2011-03-31,75.591802721311
2011-04-01,75.843272457576
2011-04-04,76.061212895672
2011-04-05,77.301796927914
2011-04-06,77.528119690553
2011-04-07,76.614446315456
2011-04-08,77.125768112528
2011-04-11,76.43841750007
2011-04-12,75.256509739624
2011-04-13,75.507979475889
2011-04-14,75.918713378456
2011-04-15,76.966503946227
2011-04-18,75.868419431203
2011-04-19,77.167679735239
2011-04-20,78.55914560924
2011-04-21,78.726792100083
2011-04-25,78.818997670047
2011-04-26,79.724288720602
2011-04-27,79.481201308879
2011-04-28,80.202081219506
2011-04-29,80.067964026831
2011-05-02,79.439289686168
2011-05-03,79.095614379939
2011-05-04,78.031059163083
2011-05-05,77.243120656119
2011-05-06,77.536502015095
2011-05-09,78.48370468836
2011-05-10,79.414142712541
2011-05-11,77.938853593119
2011-05-12,77.343708550625
2011-05-13,75.994154299335
2011-05-16,76.170183114721
2011-05-17,75.030186976985
2011-05-18,76.622828639998
2011-05-19,77.125768112528
2011-05-20,76.505476096408
2011-05-23,75.969007325709
2011-05-24,76.32106495648
2011-05-25,77.469443418757
2011-05-26,77.746060128649
2011-05-27,78.760321398252
2011-05-31,79.707524071517
2011-06-01,77.201209033408
2011-06-02,77.008415568938
2011-06-03,75.130774871491
2011-06-06,75.114010222407
2011-06-07,75.943860352082
2011-06-08,76.111506842926
2011-06-09,77.662236883227
2011-06-10,76.421652850986
2011-06-13,77.394002497878
2011-06-14,78.1735586803
2011-06-15,76.195330088347
2011-06-16,75.801360834865
2011-06-17,75.47445017772
2011-06-20,76.430035175528
2011-06-21,77.536502015095
2011-06-22,77.930471268577
2011-06-23,77.938853593119
2011-06-24,77.947235917661
2011-06-27,77.964000566746
2011-06-28,79.497965957963
2011-06-29,79.355466440746
2011-06-30,80.61213181429
2011-07-01,81.345889448506
2011-07-05,81.210945515777
2011-07-06,81.641079301352
2011-07-07,82.476044885116
2011-07-08,81.826627208855
2011-07-11,80.375979932013
2011-07-12,79.90367616746
2011-07-13,80.055488091781
2011-07-14,79.228956503812
2011-07-15,79.524146356658
2011-07-18,78.368688932662
2011-07-19,79.448240394498
2011-07-20,79.389202423929
2011-07-21,80.468753885765
2011-07-22,77.508421361511
2011-07-25,77.424081403555
2011-07-26,76.724059752521
2011-07-27,75.804754210801
2011-07-28,75.113166555562
2011-07-29,74.834844694308
2011-08-01,74.666164778396
2011-08-02,71.88294616585
2011-08-03,72.852855682343
2011-08-04,69.226237490238
2011-08-05,69.369615418763
2011-08-08,65.152617520966
2011-08-09,67.682816259644
2011-08-10,65.633355281314
2011-08-11,68.618989792955
2011-08-12,69.150331528077
2011-08-15,69.386483410354
2011-08-16,68.880443662618
2011-08-17,68.779235713071
2011-08-18,64.806823693346
2011-08-19,63.457384366051
2011-08-22,63.086288551045
2011-08-23,64.528501832092
2011-08-24,65.414071390629
2011-08-25,65.35503342006
2011-08-26,66.324942936553
2011-08-29,68.526215839203
2011-08-30,69.243105481829
2011-08-31,69.04912357853
2011-09-01,68.720197742502
2011-09-02,67.505702347936
2011-09-06,67.716552242826
2011-09-07,69.605767301039
2011-09-08,68.382837910678
2011-09-09,66.114093041663
2011-09-12,65.414071390629
2011-09-13,66.451452873487
2011-09-14,67.573174314301
2011-09-15,69.082859561712
2011-09-16,69.462389372514
2011-09-19,68.804537700458
2011-09-20,69.310577448194
2011-09-21,65.894809150978
2011-09-22,64.309217941406
2011-09-23,64.705615743799
2011-09-26,66.502056848261
2011-09-27,68.188856007379
2011-09-28,66.628566785195
2011-09-29,67.362324419411
2011-09-30,64.881582997988
2011-10-03,62.757660548139
2011-10-04,65.000522655179
2011-10-05,67.226393382621
2011-10-06,68.169414950354
2011-10-07,67.991005464567
2011-10-10,70.514225334987
2011-10-11,69.435272730464
2011-10-12,70.361302918598
2011-10-13,70.429268436993
2011-10-14,71.414768453723
2011-10-17,70.208380502209
2011-10-18,72.485225368447
2011-10-19,70.718121890173
2011-10-20,70.582190853382
2011-10-21,70.293337400203
2011-10-24,70.641660681978
2011-10-25,70.04696239602
2011-10-26,71.822561564094
2011-10-27,74.337285744715
2011-10-28,75.9599624964
2011-10-31,73.181871931998
2011-11-01,70.709626200373
2011-11-02,72.170884845869
2011-11-03,73.343290038186
2011-11-04,72.86753140942
2011-11-07,73.462229695378
2011-11-08,74.362772814114
2011-11-09,70.854052926963
2011-11-10,71.763091735498
2011-11-11,73.453734005578
2011-11-14,72.672130544034
2011-11-15,72.73160037263
2011-11-16,70.89653137596
2011-11-17,68.993496860895
2011-11-18,68.883052893503
2011-11-21,67.404802868408
2011-11-22,66.946035619241
2011-11-23,65.365837316553
2011-11-25,65.195923520565
2011-11-28,67.217897692821
2011-11-29,67.056479586633
2011-11-30,71.151402069942
2011-12-01,70.208380502209
2011-12-02,69.63067359585
2011-12-05,70.828565857565
2011-12-06,70.361302918598
2011-12-07,70.972992584155
2011-12-08,69.834570151035
2011-12-09,70.701130510574
2011-12-12,68.976505481296
2011-12-13,68.704643407716
2011-12-14,68.373311505539
2011-12-15,69.817578771437
2011-12-16,70.123423604215
2011-12-19,69.154914967084
2011-12-20,72.051945188678
2011-12-21,71.60167362931
2011-12-22,72.043449498878
2011-12-23,73.105410723803
2011-12-27,73.419751246381
2011-12-28,72.196371915268
2011-12-29,72.697617613432
2011-12-30,72.868690957622
2012-01-03,73.860916353922
2012-01-04,74.493887727424
2012-01-05,73.989221362065
2012-01-06,73.835255352294
2012-01-09,73.835255352294
2012-01-10,74.682068406033
2012-01-11,75.220949440231
2012-01-12,77.094202559108
2012-01-13,76.9060218805
2012-01-17,77.359366242602
2012-01-18,78.317376970065
2012-01-19,78.556879651931
2012-01-20,77.538993254002
2012-01-23,76.914575547709
2012-01-24,74.913017420689
2012-01-25,75.049876096041
2012-01-26,75.409130118839
2012-01-27,75.434791120468
2012-01-30,75.554542461401
2012-01-31,75.297932445116
2012-02-01,76.435570183978
2012-02-02,75.742723140009
2012-02-03,77.325151573765
2012-02-06,76.923129214919
2012-02-07,77.017219554223
2012-02-08,77.615976258887
2012-02-09,77.881139942381
2012-02-10,77.325151573765
2012-02-13,77.427795580278
2012-02-14,77.650190927725
2012-02-15,77.607422591678
2012-02-16,78.599647987978
2012-02-17,78.745060330539
2012-02-21,78.479896647045
2012-02-22,77.710066598191
2012-02-23,78.616755322397
2012-02-24,78.642416324026
2012-02-27,78.702291994492
2012-02-28,78.043659619361
2012-02-29,77.188292898413
2012-03-01,78.582540653559
2012-03-02,78.591094320769
2012-03-05,77.752834934239
2012-03-06,75.742723140009
2012-03-07,76.033547825132
2012-03-08,76.991558552595
2012-03-09,76.503999521654
2012-03-12,76.409909182349
2012-03-13,77.615976258887
2012-03-14,77.958122947267
2012-03-15,78.368698973322
2012-03-16,78.445681978207
2012-03-19,78.702291994492
2012-03-20,77.983783948895
2012-03-21,77.769942268658
2012-03-22,76.640858197006
2012-03-23,77.154078229575
2012-03-26,78.120642624247
2012-03-27,78.445681978207
2012-03-28,77.949569280057
2012-03-29,78.941794676358
2012-03-30,79.070995649641
2012-04-02,79.828974692906
2012-04-03,79.036542056766
2012-04-04,78.020161066934
2012-04-05,78.218269225969
2012-04-09,76.616177157251
2012-04-10,74.910724309905
2012-04-11,75.229420044005
2012-04-12,77.081300661072
2012-04-13,76.021852680145
2012-04-16,76.788445121629
2012-04-17,77.623944748864
2012-04-18,76.168280449867
2012-04-19,76.883192502037
2012-04-20,77.305249014764
2012-04-23,76.426682396434
2012-04-24,72.972709710649
2012-04-25,73.618714577068
2012-04-26,74.325013231019
2012-04-27,73.696235161038
2012-04-30,73.635941373506
2012-05-01,74.178585461298
2012-05-02,74.230265850611
2012-05-03,74.342240027457
2012-05-04,73.661781568163
2012-05-07,73.868503125417
2012-05-08,73.420606418033
2012-05-09,71.904648331504
2012-05-10,71.525658809872
2012-05-11,71.637632986718
2012-05-14,71.387844438369
2012-05-15,70.560958209353
2012-05-16,69.79436576787
2012-05-17,68.338701468873
2012-05-18,67.020851541379
2012-05-21,68.958866140635
2012-05-22,68.821051769132
2012-05-23,68.510969433251
2012-05-24,69.294788671173
2012-05-25,68.855505362008
2012-05-29,69.863272953621
2012-05-30,68.114753115181
2012-05-31,68.080299522306
2012-06-01,66.21980550702
2012-06-04,66.736609400155
2012-06-05,66.891650568095
2012-06-06,67.830510973957
2012-06-07,68.924412547759
2012-06-08,68.579876619003
2012-06-11,68.157820106276
2012-06-12,68.338701468873
2012-06-13,67.40845446123
2012-06-14,67.57210902739
2012-06-15,68.459289043938
2012-06-18,68.562649822565
2012-06-19,70.26810266991
2012-06-20,68.933025945978
2012-06-21,67.063918532474
2012-06-22,67.167279311101
2012-06-25,66.21980550702
2012-06-26,66.486820851806
2012-06-27,66.495434250025
2012-06-28,67.778830584644
2012-06-29,70.106149815481
2012-07-02,69.142222820619
2012-07-03,69.671948466444
2012-07-05,69.524320007771
2012-07-06,69.315903360234
2012-07-09,69.1509068476
2012-07-10,68.282504149526
2012-07-11,68.265136095565
2012-07-12,67.492257694279
2012-07-13,69.333271414195
2012-07-16,68.994594361947
2012-07-17,69.715368601348
2012-07-18,70.80955600092
2012-07-19,70.774819892997
2012-07-20,69.845629006059
2012-07-23,69.107486712696
2012-07-24,68.499604824045
2012-07-25,68.525656904987
2012-07-26,69.368007522118
2012-07-27,70.56640324546
2012-07-30,70.635875461306
2012-07-31,69.845629006059
2012-08-01,70.549035191498
2012-08-02,69.819576925116
2012-08-03,71.417437889572
2012-08-06,71.834271184647
2012-08-07,72.277156560665
2012-08-08,72.885038449316
2012-08-09,72.980562746104
2012-08-10,72.711357909702
2012-08-13,72.624517639894
2012-08-14,72.511625289145
2012-08-15,72.57241347801
2012-08-16,73.527656445891
2012-08-17,73.310555771372
2012-08-20,73.440816176083
2012-08-21,73.327923825334
2012-08-22,73.814229336255
2012-08-23,72.520309316125
2012-08-24,72.363996830472
2012-08-27,71.677958698994
2012-08-28,71.434805943533
2012-08-29,71.235073322976
2012-08-30,71.000604594497
2012-08-31,71.712694806917
2012-09-04,70.766135866017
2012-09-05,71.304545538822
2012-09-06,72.528993343106
2012-09-07,72.607149585933
2012-09-10,72.277156560665
2012-09-11,72.937142611201
2012-09-12,72.416100992357
2012-09-13,73.197663420623
2012-09-14,74.239746658311
2012-09-17,74.352639009061
2012-09-18,74.100802226619
2012-09-19,74.022645983793
2012-09-20,73.857649471159
2012-09-21,73.388712014199
2012-09-24,72.893722476297
2012-09-25,72.381364884434
2012-09-26,72.233736425761
2012-09-27,72.329260722549
2012-09-28,72.373017081123
2012-10-01,72.504286156844
2012-10-02,72.346763265979
2012-10-03,72.399270896267
2012-10-04,72.976854829442
2012-10-05,73.423169686895
2012-10-08,73.405667143465
2012-10-09,72.600550145707
2012-10-10,71.777930604519
2012-10-11,71.734174245945
2012-10-12,71.760428061089
2012-10-15,72.014214940818
2012-10-16,74.044509978643
2012-10-17,74.342053216946
2012-10-18,74.692104085536
2012-10-19,70.001422446421
2012-10-22,69.1000414598
2012-10-23,67.629827811719
2012-10-24,67.463553649139
2012-10-25,68.023635038884
2012-10-26,68.189909201464
2012-10-31,67.848609604588
2012-11-01,68.426193537763
2012-11-02,68.391188450904
2012-11-05,68.91626475379
2012-11-06,69.791391925267
2012-11-07,69.537605045538
2012-11-08,69.266315622381
2012-11-09,69.773889381837
2012-11-12,69.966417359562
2012-11-13,70.482742390733
2012-11-14,70.211452967576
2012-11-15,69.878904642414
2012-11-16,70.010173718136
2012-11-19,70.771534357321
2012-11-20,71.419128464213
2012-11-21,71.707920430801
2012-11-23,72.670560319425
2012-11-26,72.933098470868
2012-11-27,72.521788700274
2012-11-28,72.154235288254
2012-11-29,72.066722571106
2012-11-30,72.583047602277
2012-12-03,71.384123377354
2012-12-04,71.497889909646
2012-12-05,71.751676789375
2012-12-06,71.891697136811
2012-12-07,72.688062862855
2012-12-10,72.731819221428
2012-12-11,72.84558575372
2012-12-12,72.250499277116
2012-12-13,72.591798873992
2012-12-14,72.241748005401
2012-12-17,72.950601014298
2012-12-18,73.921992174637
2012-12-19,73.309403154603
2012-12-20,74.429565934093
2012-12-21,73.755718012056
2012-12-24,74.613342640103
2012-12-26,75.042154954127
2012-12-27,74.210784141224
2012-12-28,73.134377720308
2012-12-31,74.095627831427
2013-01-02,75.718288569464
2013-01-03,75.453724318697
2013-01-04,76.46788727997
2013-01-07,76.397336813098
2013-01-08,76.538437746841
2013-01-09,77.570238324831
2013-01-10,77.49968785796
2013-01-11,77.931809467546
2013-01-14,77.596694749908
2013-01-15,77.3409493075
2013-01-16,76.979378164785
2013-01-17,77.975903509341
2013-01-18,78.214011335031
2013-01-22,78.840146728512
2013-01-23,77.993541126058
2013-01-24,77.808346150522
2013-01-25,77.922990659187
2013-01-28,77.614332366626
2013-01-29,78.38156869385
2013-01-30,77.596694749908
2013-01-31,77.10284148181
2013-02-01,78.249286568466
2013-02-04,76.847096039402
2013-02-05,77.155754331963
2013-02-06,77.164573140322
2013-02-07,77.041109823298
2013-02-08,77.914171850828
2013-02-11,77.975903509341
2013-02-12,78.337474652055
2013-02-13,78.293380610261
2013-02-14,78.214011335031
2013-02-15,77.808346150522
2013-02-19,78.22283014339
2013-02-20,77.26158003227
2013-02-21,75.550731210645
2013-02-22,75.921121161718
2013-02-25,74.280822806964
2013-02-26,74.377829698912
2013-02-27,75.453724318697
2013-02-28,76.141591370691
2013-03-01,76.141591370691
2013-03-04,76.141591370691
2013-03-05,76.635444638789
2013-03-06,76.46788727997
2013-03-07,77.473231432884
2013-03-08,78.575582477745
2013-03-11,78.337474652055
2013-03-12,78.408025118926
2013-03-13,78.487394394156
2013-03-14,79.281087146457
2013-03-15,79.519194972147
2013-03-18,78.416843927285
2013-03-19,77.790708533804
2013-03-20,78.346293460414
2013-03-21,76.811820805966
2013-03-22,77.18221075704
2013-03-25,77.138116715246
2013-03-26,77.534963091396
2013-03-27,76.714813914019
2013-03-28,77.461689710122
2013-04-01,76.030177767591
2013-04-02,75.585608841339
2013-04-03,74.936538209011
2013-04-04,75.90569846824
2013-04-05,75.692305383639
2013-04-08,76.154657066941
2013-04-09,76.465855315318
2013-04-10,76.768162185169
2013-04-11,77.568386252422
2013-04-12,77.292753518146
2013-04-15,75.452238163463
2013-04-16,76.910424241569
2013-04-17,76.270244987767
2013-04-18,75.443346784938
2013-04-19,76.208005338092
2013-04-22,76.723705292544
2013-04-23,75.736762276265
2013-04-24,76.288027744817
2013-04-25,76.474746693843
2013-04-26,76.101308795791
2013-04-29,76.94598975567
2013-04-30,77.319427653721
2013-05-01,76.190222581041
2013-05-02,79.168834386929
2013-05-03,79.844579154832
2013-05-06,79.47114125678
2013-05-07,80.049080860908
2013-05-08,81.044915255712
2013-05-09,80.920435956361
2013-05-10,81.098263526862
2013-05-13,80.769282521436
2013-05-14,81.436135910813
2013-05-15,82.138554814291
2013-05-16,82.485318576768
2013-05-17,83.872373626673
2013-05-20,84.299159795875
2013-05-21,84.3436166885
2013-05-22,84.574792530151
2013-05-23,83.730111570273
2013-05-24,83.516718485672
2013-05-28,84.210246010625
2013-05-29,84.139114982425
2013-05-30,84.370290824075
2013-05-31,83.943504654874
2013-06-03,84.263594281775
2013-06-04,84.814859750327
2013-06-05,83.667871920598
2013-06-06,84.067983954224
2013-06-07,84.548118394576
2013-06-10,84.459204609326
2013-06-11,84.379182202601
2013-06-12,84.281377038825
2013-06-13,84.770402857702
2013-06-14,85.668432088731
2013-06-17,85.864042416282
2013-06-18,85.872933794807
2013-06-19,85.499495896755
2013-06-20,83.827916734048
2013-06-21,84.103549468324
2013-06-24,83.178846101721
2013-06-25,84.121332225374
2013-06-26,85.47282176118
2013-06-27,83.12549783057
2013-06-28,82.041408022692
2013-07-01,83.779535483257
2013-07-02,81.306735590906
2013-07-03,81.880138464495
2013-07-05,82.319150039586
2013-07-08,82.740242774878
2013-07-09,85.974593358714
2013-07-10,86.485280293004
2013-07-11,86.915332448196
2013-07-12,86.592793331802
2013-07-15,86.556955652203
2013-07-16,85.562460043323
2013-07-17,86.341929574607
2013-07-18,86.798859989498
2013-07-19,86.897413608396
2013-07-22,87.694801979481
2013-07-23,90.176561291732
2013-07-24,90.095926512634
2013-07-25,95.964346547019
2013-07-26,93.285479996971
2013-07-29,93.751369831762
2013-07-30,94.620433562045
2013-07-31,97.335137791692
2013-08-01,96.089778425616
2013-08-02,95.820995828621
2013-08-05,96.609424779806
2013-08-06,95.749320469423
2013-08-07,95.650766850525
2013-08-08,95.525334971927
2013-08-09,95.597010331126
2013-08-12,92.461213366187
2013-08-13,93.133169858674
2013-08-14,92.084917730395
2013-08-15,90.884355463818
2013-08-16,90.391587369328
2013-08-19,90.956030823017
2013-08-20,91.592149635904
2013-08-21,91.117300381214
2013-08-22,92.264106128391
2013-08-23,93.177966958173
2013-08-26,92.568726404985
2013-08-27,91.260651099611
2013-08-28,90.911233723518
2013-08-29,91.780297453801
2013-08-30,91.511514856806
2013-09-03,92.201390189092
2013-09-04,93.061494499476
2013-09-05,93.034616239776
2013-09-06,92.273065548291
2013-09-09,94.736906020743
2013-09-10,95.149039336135
2013-09-11,95.220714695333
2013-09-12,94.727946600843
2013-09-13,95.104242236635
2013-09-16,96.752775498203
2013-09-17,95.453659612729
2013-09-18,97.989175444379
2013-09-19,98.571537737867
2013-09-20,97.272421852393
2013-09-23,96.242088563913
2013-09-24,96.053940746017
2013-09-25,96.152494364915
2013-09-26,98.356511660272
2013-09-27,96.501911741008
2013-09-30,96.114100319993
2013-10-01,96.601119313826
2013-10-02,96.646213665107
2013-10-03,95.08594911079
2013-10-04,95.879609693332
2013-10-07,94.35542062004
2013-10-08,92.515571087781
2013-10-09,93.787231793901
2013-10-10,97.223421361502
2013-10-11,98.053157425069
2013-10-14,98.459006586597
2013-10-15,97.493987469187
2013-10-16,98.386855624547
2013-10-17,99.090327504529
2013-10-18,99.378931352726
2013-10-21,99.802818254766
2013-10-22,100.76783737218
2013-10-23,99.79379938451
2013-10-24,100.45217691321
2013-10-25,100.76783737218
2013-10-28,98.792704786075
2013-10-29,96.925798643048
2013-10-30,96.682289146131
2013-10-31,98.314704662498
2013-11-01,97.403798766625
2013-11-04,98.09825177635
2013-11-05,98.413912235316
2013-11-06,99.135421855809
2013-11-07,97.638289393285
2013-11-08,98.711534953769
2013-11-11,98.386855624547
2013-11-12,97.376742155856
2013-11-13,97.43987424765
2013-11-14,98.008063073788
2013-11-15,99.739686162973
2013-11-18,99.153459596322
2013-11-19,99.288742650164
2013-11-20,98.846818007612
2013-11-21,98.94602558043
2013-11-22,100.26278063783
2013-11-25,98.955044450686
2013-11-26,98.170402738399
2013-11-27,98.413912235316
2013-11-29,98.152364997887
2013-12-02,97.124213788684
2013-12-03,96.646213665107
2013-12-04,96.907760902536
2013-12-05,96.059987098456
2013-12-06,98.765648175306
2013-12-09,98.468025456853
2013-12-10,98.395874494804
2013-12-11,96.348590946653
2013-12-12,96.934817513304
2013-12-13,97.151270399452
2013-12-16,96.772477848693
2013-12-17,96.862666551255
2013-12-18,96.754440108181
2013-12-19,100.03730888143
