Date,AES
2010-11-15,9.9919651512221
2010-11-16,9.9141730349929
2010-11-17,9.9487473088725
2010-11-18,9.9141730349929
2010-11-19,9.7240145286547
2010-11-22,9.7413016655946
2010-11-23,9.4128460637378
2010-11-24,9.4214896322077
2010-11-26,9.4474203376174
2010-11-29,9.386915358328
2010-11-30,9.3436975159785
2010-12-01,9.4387767691475
2010-12-02,9.7413016655946
2010-12-03,9.8536680557035
2010-12-06,9.9314601719327
2010-12-07,9.8795987611132
2010-12-08,9.8104502133539
2010-12-09,9.8104502133539
2010-12-10,9.8450244872335
2010-12-13,9.8450244872335
2010-12-14,9.7758759394742
2010-12-15,9.6721531178352
2010-12-16,9.7758759394742
2010-12-17,9.8882423295831
2010-12-20,10.16483652062
2010-12-21,10.476004985537
2010-12-22,10.683450628815
2010-12-23,10.571084238706
2010-12-27,10.519222827887
2010-12-28,10.450074280128
2010-12-29,10.501935690947
2010-12-30,10.545153533297
2010-12-31,10.527866396357
2011-01-03,10.839034861274
2011-01-04,10.890896272093
2011-01-05,11.037836936082
2011-01-06,11.22799544242
2011-01-07,11.22799544242
2011-01-10,11.21070830548
2011-01-11,11.357648969469
2011-01-12,11.18477760007
2011-01-13,11.1761340316
2011-01-14,11.22799544242
2011-01-18,11.19342116854
2011-01-19,11.020549799142
2011-01-20,11.167490463131
2011-01-21,11.115629052311
2011-01-24,11.18477760007
2011-01-25,11.089698346901
2011-01-26,10.916826977503
2011-01-27,10.934114114443
2011-01-28,10.692094197285
2011-01-31,10.718024902695
2011-02-01,10.942757682913
2011-02-02,10.856321998214
2011-02-03,10.856321998214
2011-02-04,10.735312039635
2011-02-07,10.847678429744
2011-02-08,10.813104155864
2011-02-09,10.674807060345
2011-02-10,10.795817018924
2011-02-11,10.761242745045
2011-02-14,10.839034861274
2011-02-15,10.830391292804
2011-02-16,10.830391292804
2011-02-17,11.098341915371
2011-02-18,11.132916189251
2011-02-22,10.666163491875
2011-02-23,10.588371375646
2011-02-24,10.432787143188
2011-02-25,10.597014944116
2011-02-28,10.692094197285
2011-03-01,11.003262662202
2011-03-02,11.072411209962
2011-03-03,11.331718264059
2011-03-04,11.314431127119
2011-03-07,11.21070830548
2011-03-08,11.452728222638
2011-03-09,11.565094612747
2011-03-10,11.331718264059
2011-03-11,11.323074695589
2011-03-14,11.011906230672
2011-03-15,10.864965566684
2011-03-16,10.553797101767
2011-03-17,11.020549799142
2011-03-18,10.640232786466
2011-03-21,10.908183409033
2011-03-22,10.778529881984
2011-03-23,10.769886313514
2011-03-24,10.864965566684
2011-03-25,10.985975525262
2011-03-28,10.882252703623
2011-03-29,11.098341915371
2011-03-30,11.297143990179
2011-03-31,11.23663901089
2011-04-01,11.314431127119
2011-04-04,11.24528257936
2011-04-05,11.158846894661
2011-04-06,11.435441085698
2011-04-07,11.426797517228
2011-04-08,11.461371791108
2011-04-11,11.132916189251
2011-04-12,10.925470545973
2011-04-13,11.020549799142
2011-04-14,11.046480504552
2011-04-15,11.089698346901
2011-04-18,10.830391292804
2011-04-19,10.778529881984
2011-04-20,11.132916189251
2011-04-21,11.24528257936
2011-04-25,11.141559757721
2011-04-26,11.150203326191
2011-04-27,11.24528257936
2011-04-28,11.409510380288
2011-04-29,11.444084654168
2011-05-02,11.400866811818
2011-05-03,11.461371791108
2011-05-04,11.279856853239
2011-05-05,11.1761340316
2011-05-06,11.1761340316
2011-05-09,11.357648969469
2011-05-10,11.279856853239
2011-05-11,11.081054778431
2011-05-12,10.873609135153
2011-05-13,10.752599176575
2011-05-16,10.830391292804
2011-05-17,10.718024902695
2011-05-18,10.942757682913
2011-05-19,11.1761340316
2011-05-20,11.25392614783
2011-05-23,10.821747724334
2011-05-24,10.778529881984
2011-05-25,11.011906230672
2011-05-26,10.985975525262
2011-05-27,11.029193367612
2011-05-31,11.20206473701
2011-06-01,11.011906230672
2011-06-02,10.839034861274
2011-06-03,10.769886313514
2011-06-06,10.631589217996
2011-06-07,10.657519923406
2011-06-08,10.674807060345
2011-06-09,10.752599176575
2011-06-10,10.640232786466
2011-06-13,10.692094197285
2011-06-14,10.631589217996
2011-06-15,10.432787143188
2011-06-16,10.519222827887
2011-06-17,10.605658512586
2011-06-20,10.605658512586
2011-06-21,10.795817018924
2011-06-22,10.666163491875
2011-06-23,10.553797101767
2011-06-24,10.476004985537
2011-06-27,10.553797101767
2011-06-28,10.769886313514
2011-06-29,10.890896272093
2011-06-30,11.011906230672
2011-07-01,11.21935187395
2011-07-05,11.098341915371
2011-07-06,11.21070830548
2011-07-07,11.349005400999
2011-07-08,11.288500421709
2011-07-11,11.020549799142
2011-07-12,10.934114114443
2011-07-13,10.977331956792
2011-07-14,10.873609135153
2011-07-15,10.839034861274
2011-07-18,10.622945649526
2011-07-19,10.830391292804
2011-07-20,10.873609135153
2011-07-21,11.046480504552
2011-07-22,10.960044819853
2011-07-25,11.132916189251
2011-07-26,11.063767641492
2011-07-27,10.985975525262
2011-07-28,10.769886313514
2011-07-29,10.640232786466
2011-08-01,10.527866396357
2011-08-02,10.138905815211
2011-08-03,10.104331541331
2011-08-04,9.291836105159
2011-08-05,9.3523410844484
2011-08-08,8.2978257311187
2011-08-09,8.5571327852162
2011-08-10,8.366974278878
2011-08-11,9.0152419141217
2011-08-12,9.084390461881
2011-08-15,9.5252124538467
2011-08-16,9.4042024952679
2011-08-17,9.4301332006776
2011-08-18,9.0325290510615
2011-08-19,8.7991527023738
2011-08-22,8.7905091339039
2011-08-23,9.0498161880013
2011-08-24,9.2140439889297
2011-08-25,8.8423705447234
2011-08-26,8.9460933663623
2011-08-29,9.3955589267979
2011-08-30,9.2054004204598
2011-08-31,9.386915358328
2011-09-01,9.1967568519899
2011-09-02,8.9201626609526
2011-09-06,9.1016775988208
2011-09-07,9.386915358328
2011-09-08,9.2313311258696
2011-09-09,8.9288062294225
2011-09-12,8.9893112087119
2011-09-13,8.9720240717721
2011-09-14,9.1535390096403
2011-09-15,9.4128460637378
2011-09-16,9.5597867277263
2011-09-19,9.4474203376174
2011-09-20,9.2659053997492
2011-09-21,8.9547369348323
2011-09-22,8.4966278059267
2011-09-23,8.5312020798064
2011-09-26,8.7040734492047
2011-09-27,8.8077962708437
2011-09-28,8.6003506275657
2011-09-29,8.8683012501331
2011-09-30,8.4361228266373
2011-10-03,8.1595286356001
2011-10-04,8.1595286356001
2011-10-05,8.4361228266373
2011-10-06,8.781865565434
2011-10-07,8.6608556068551
2011-10-10,8.9460933663623
2011-10-11,8.8250834077835
2011-10-12,9.0498161880013
2011-10-13,8.980667640242
2011-10-14,9.084390461881
2011-10-17,8.8596576816632
2011-10-18,9.2486182628094
2011-10-19,9.3264103790386
2011-10-20,9.3523410844484
2011-10-21,9.6721531178352
2011-10-24,9.7067273917149
2011-10-25,9.3523410844484
2011-10-26,9.4733510430272
2011-10-27,9.9573908773424
2011-10-28,10.069757267451
2011-10-31,9.698083823245
2011-11-01,9.4560639060873
2011-11-02,9.7585888025344
2011-11-03,10.009252288162
2011-11-04,10.294490047669
2011-11-07,10.311777184609
2011-11-08,10.476004985537
2011-11-09,9.8623116241734
2011-11-10,9.9228166034628
2011-11-11,10.18212365756
2011-11-14,10.112975109801
2011-11-15,10.21669793144
2011-11-16,10.112975109801
2011-11-17,9.9314601719327
2011-11-18,10.15619295215
2011-11-21,9.9314601719327
2011-11-22,9.7240145286547
2011-11-23,9.6116481385458
2011-11-25,9.5857174331361
2011-11-28,9.8709551926433
2011-11-29,10.069757267451
2011-11-30,10.441430711658
2011-12-01,10.467361417067
2011-12-02,10.320420753079
2011-12-05,10.441430711658
2011-12-06,10.432787143188
2011-12-07,10.406856437778
2011-12-08,9.9444255246376
2011-12-09,10.25127220532
2011-12-12,10.130262246741
2011-12-13,10.087044404391
2011-12-14,9.9487473088725
2011-12-15,10.000608719692
2011-12-16,9.9401037404026
2011-12-19,9.9228166034628
2011-12-20,10.104331541331
2011-12-21,10.017895856632
2011-12-22,10.1994107945
2011-12-23,10.259915773789
2011-12-27,10.294490047669
2011-12-28,10.130262246741
2011-12-29,10.268559342259
2011-12-30,10.23398506838
2012-01-03,10.476004985537
2012-01-04,10.398212869308
2012-01-05,10.648876354936
2012-01-06,10.571084238706
2012-01-09,10.778529881984
2012-01-10,10.977331956792
2012-01-11,10.942757682913
2012-01-12,10.847678429744
2012-01-13,10.934114114443
2012-01-17,11.132916189251
2012-01-18,11.055124073022
2012-01-19,11.167490463131
2012-01-20,11.288500421709
2012-01-23,11.18477760007
2012-01-24,11.011906230672
2012-01-25,11.331718264059
2012-01-26,11.18477760007
2012-01-27,11.072411209962
2012-01-30,11.020549799142
2012-01-31,11.029193367612
2012-02-01,11.20206473701
2012-02-02,11.24528257936
2012-02-03,11.167490463131
2012-02-06,11.046480504552
2012-02-07,11.132916189251
2012-02-08,11.18477760007
2012-02-09,11.21935187395
2012-02-10,11.132916189251
2012-02-13,11.340361832529
2012-02-14,11.651530297446
2012-02-15,11.608312455096
2012-02-16,11.910837351543
2012-02-17,11.841688803784
2012-02-21,11.910837351543
2012-02-22,11.945411625423
2012-02-23,11.902193783073
2012-02-24,11.928124488483
2012-02-27,11.841688803784
2012-02-28,11.616956023566
2012-02-29,11.720678845205
2012-03-01,11.694748139795
2012-03-02,11.660173865916
2012-03-05,11.565094612747
2012-03-06,11.21935187395
2012-03-07,11.25392614783
2012-03-08,11.392223243348
2012-03-09,11.400866811818
2012-03-12,11.470015359578
2012-03-13,11.513233201927
2012-03-14,11.23663901089
2012-03-15,11.366292537939
2012-03-16,11.383579674878
2012-03-19,11.340361832529
2012-03-20,11.366292537939
2012-03-21,11.314431127119
2012-03-22,11.115629052311
2012-03-23,11.167490463131
2012-03-26,11.331718264059
2012-03-27,11.383579674878
2012-03-28,11.25392614783
2012-03-29,11.25392614783
2012-03-30,11.297143990179
2012-04-02,11.27121328477
2012-04-03,11.452728222638
2012-04-04,11.383579674878
2012-04-05,11.167490463131
2012-04-09,11.115629052311
2012-04-10,10.804460587394
2012-04-11,10.787173450454
2012-04-12,10.942757682913
2012-04-13,10.718024902695
2012-04-16,10.752599176575
2012-04-17,10.666163491875
2012-04-18,10.588371375646
2012-04-19,10.476004985537
2012-04-20,10.597014944116
2012-04-23,10.415500006248
2012-04-24,10.493292122477
2012-04-25,10.562440670237
2012-04-26,10.735312039635
2012-04-27,10.761242745045
2012-04-30,10.821747724334
2012-05-01,10.873609135153
2012-05-02,10.640232786466
2012-05-03,10.553797101767
2012-05-04,10.441430711658
2012-05-07,10.432787143188
2012-05-08,10.380925732368
2012-05-09,10.398212869308
2012-05-10,10.692094197285
2012-05-11,10.683450628815
2012-05-14,10.562440670237
2012-05-15,10.536509964827
2012-05-16,10.484648554007
2012-05-17,10.354995026959
2012-05-18,10.329064321549
2012-05-21,10.571084238706
2012-05-22,10.735312039635
2012-05-23,10.553797101767
2012-05-24,10.700737765755
2012-05-25,10.847678429744
2012-05-29,10.899539840563
2012-05-30,10.648876354936
2012-05-31,10.450074280128
2012-06-01,10.23398506838
2012-06-04,10.21669793144
2012-06-05,10.389569300838
2012-06-06,10.761242745045
2012-06-07,10.683450628815
2012-06-08,10.847678429744
2012-06-11,10.631589217996
2012-06-12,10.657519923406
2012-06-13,10.666163491875
2012-06-14,10.908183409033
2012-06-15,10.916826977503
2012-06-18,10.873609135153
2012-06-19,10.968688388323
2012-06-20,10.761242745045
2012-06-21,10.484648554007
2012-06-22,10.441430711658
2012-06-25,10.380925732368
2012-06-26,10.527866396357
2012-06-27,10.761242745045
2012-06-28,10.908183409033
2012-06-29,11.089698346901
2012-07-02,10.994619093732
2012-07-03,11.072411209962
2012-07-05,11.089698346901
2012-07-06,11.098341915371
2012-07-09,10.951401251383
2012-07-10,10.934114114443
2012-07-11,11.020549799142
2012-07-12,10.890896272093
2012-07-13,10.994619093732
2012-07-16,10.925470545973
2012-07-17,10.951401251383
2012-07-18,10.899539840563
2012-07-19,11.081054778431
2012-07-20,11.037836936082
2012-07-23,10.761242745045
2012-07-24,10.458717848598
2012-07-25,10.19076722603
2012-07-26,10.346351458489
2012-07-27,10.354995026959
2012-07-30,10.467361417067
2012-07-31,10.424143574718
2012-08-01,10.372282163898
2012-08-02,10.467361417067
2012-08-03,10.588371375646
2012-08-06,10.121618678271
2012-08-07,9.9660344458124
2012-08-08,10.130262246741
2012-08-09,10.16483652062
2012-08-10,10.18212365756
2012-08-13,10.25127220532
2012-08-14,10.112975109801
2012-08-15,10.078400835921
2012-08-16,10.19076722603
2012-08-17,10.087044404391
2012-08-20,10.087044404391
2012-08-21,10.035182993572
2012-08-22,10.087044404391
2012-08-23,9.8363809187636
2012-08-24,9.9487473088725
2012-08-27,9.9919651512221
2012-08-28,9.8709551926433
2012-08-29,9.9573908773424
2012-08-30,9.8450244872335
2012-08-31,9.8450244872335
2012-09-04,9.7585888025344
2012-09-05,9.7585888025344
2012-09-06,9.8277373502937
2012-09-07,9.8450244872335
2012-09-10,9.9055294665229
2012-09-11,9.9401037404026
2012-09-12,9.7326580971246
2012-09-13,9.9401037404026
2012-09-14,10.000608719692
2012-09-17,9.8536680557035
2012-09-18,9.6548659808954
2012-09-19,9.6289352754857
2012-09-20,9.6807966863051
2012-09-21,9.6116481385458
2012-09-24,9.7153709601848
2012-09-25,9.5511431592564
2012-09-26,9.4128460637378
2012-09-27,9.4128460637378
2012-09-28,9.4819946114971
2012-10-01,9.3350539475085
2012-10-02,9.4042024952679
2012-10-03,9.4301332006776
2012-10-04,9.5079253169068
2012-10-05,9.4387767691475
2012-10-08,9.3609846529183
2012-10-09,9.3177668105687
2012-10-10,9.1967568519899
2012-10-11,9.2486182628094
2012-10-12,9.1708261465801
2012-10-15,9.283192536689
2012-10-16,9.4733510430272
2012-10-17,9.594361001606
2012-10-18,9.6375788439556
2012-10-19,9.5424995907865
2012-10-22,9.3436975159785
2012-10-23,9.2745489682191
2012-10-24,9.0671033249412
2012-10-25,9.0325290510615
2012-10-26,9.0671033249412
2012-10-31,9.0671033249412
2012-11-01,9.1451932100363
2012-11-02,9.2493130568299
2012-11-05,8.9976900937454
2012-11-06,9.0931332866396
2012-11-07,8.7373904767615
2012-11-08,8.8068037079572
2012-11-09,8.6419472838674
2012-11-12,8.59856401437
2012-11-13,8.4510608980791
2012-11-14,8.485767513677
2012-11-15,8.4337075902802
2012-11-16,8.5812107065711
2012-11-19,8.6506239377668
2012-11-20,8.6072406682695
2012-11-21,8.6506239377668
2012-11-23,8.7634204384599
2012-11-26,8.8501869774545
2012-11-27,8.8241570157561
2012-11-28,9.0237200554438
2012-11-29,9.0410733632428
2012-11-30,9.2579897107294
2012-12-03,9.1712231717347
2012-12-04,9.3013729802267
2012-12-05,9.4228461348192
2012-12-06,9.4054928270203
2012-12-07,9.4228461348192
2012-12-10,9.3013729802267
2012-12-11,9.3013729802267
2012-12-12,9.3187262880257
2012-12-13,9.344756249724
2012-12-14,9.3187262880257
2012-12-17,9.4575527504171
2012-12-18,9.5877025589091
2012-12-19,9.4662294043166
2012-12-20,9.5616725972107
2012-12-21,9.4575527504171
2012-12-24,9.3707862114224
2012-12-26,9.344756249724
2012-12-27,9.231959749031
2012-12-28,9.119163248338
2012-12-31,9.2840196724278
2013-01-02,9.5443192894117
2013-01-03,9.492259366015
2013-01-04,9.7178523674011
2013-01-07,9.4141694809198
2013-01-08,9.4141694809198
2013-01-09,9.4575527504171
2013-01-10,9.6224091745069
2013-01-11,9.6397624823059
2013-01-14,9.5703492511101
2013-01-15,9.5443192894117
2013-01-16,9.5009360199144
2013-01-17,9.605055866708
2013-01-18,9.6657924440043
2013-01-22,9.8132955602952
2013-01-23,9.7265290213005
2013-01-24,9.6224091745069
2013-01-25,9.6224091745069
2013-01-28,9.4141694809198
2013-01-29,9.2840196724278
2013-01-30,9.474906058216
2013-01-31,9.4400718447667
2013-02-01,9.6229514653757
2013-02-04,9.5097402716653
2013-02-05,9.5707001452017
2013-02-06,9.631660018738
2013-02-07,9.6752027855496
2013-02-08,9.6403685721003
2013-02-11,9.7535797658106
2013-02-12,9.8493738527963
2013-02-13,9.8754995128832
2013-02-14,9.7622883191729
2013-02-15,9.7274541057236
2013-02-19,9.9016251729702
2013-02-20,9.9016251729702
2013-02-21,9.631660018738
2013-02-22,9.7797054258976
2013-02-25,9.4923231649407
2013-02-26,9.5358659317523
2013-02-27,10.136756113753
2013-02-28,10.119339007029
2013-03-01,10.389304161261
2013-03-04,10.467681141522
2013-03-05,10.607017995319
2013-03-06,10.763771955841
2013-03-07,10.728937742392
2013-03-08,10.737646295754
2013-03-11,10.894400256276
2013-03-12,10.929234469725
2013-03-13,11.007611449986
2013-03-14,10.94665157645
2013-03-15,10.885691702914
2013-03-18,10.789897615928
2013-03-19,10.842148936102
2013-03-20,11.042445663436
2013-03-21,10.816023276015
2013-03-22,10.807314722653
2013-03-25,10.711520635667
2013-03-26,10.789897615928
2013-03-27,10.920525916363
2013-03-28,10.94665157645
2013-04-01,10.894400256276
2013-04-02,10.894400256276
2013-04-03,10.850857489464
2013-04-04,10.911817363001
2013-04-05,10.824731829377
2013-04-08,10.964068683175
2013-04-09,11.007611449986
2013-04-10,11.190491070595
2013-04-11,11.260159497494
2013-04-12,11.408204904653
2013-04-15,11.051154216798
2013-04-16,11.20790817732
2013-04-17,11.007611449986
2013-04-18,10.990194343262
2013-04-19,11.20790817732
2013-04-22,11.251450944132
2013-04-23,11.451747671465
2013-04-24,11.530124651726
2013-04-25,11.721712825697
2013-04-26,11.73042137906
2013-04-29,11.930718106393
2013-04-30,12.105399191406
2013-05-01,12.052994865902
2013-05-02,12.079197028654
2013-05-03,12.070462974404
2013-05-06,12.079197028654
2013-05-07,12.192739733913
2013-05-08,12.140335408409
2013-05-09,11.546419719365
2013-05-10,11.62502620762
2013-05-13,11.363004580101
2013-05-14,11.467813231109
2013-05-15,11.424142959855
2013-05-16,11.231993766341
2013-05-17,11.3455364716
2013-05-20,11.293132146096
2013-05-21,11.35427052585
2013-05-22,11.21452565784
2013-05-23,11.266929983344
2013-05-24,11.057312681328
2013-05-28,10.847695379312
2013-05-29,10.804025108059
2013-05-30,10.751620782555
2013-05-31,10.655546185798
2013-06-03,10.734152674054
2013-06-04,10.725418619803
2013-06-05,10.542003480539
2013-06-06,10.725418619803
2013-06-07,10.926301867568
2013-06-10,10.707950511302
2013-06-11,10.751620782555
2013-06-12,10.638078077297
2013-06-13,10.82149321656
2013-06-14,10.795291053808
2013-06-17,10.699216457051
2013-06-18,10.629344023046
2013-06-19,10.201375364764
2013-06-20,9.9830240084975
2013-06-21,10.026694279751
2013-06-24,9.9655558999962
2013-06-25,10.192641310513
2013-06-26,10.402258612529
2013-06-27,10.445928883782
2013-06-28,10.472131046534
2013-07-01,10.393524558278
2013-07-02,10.314918070022
2013-07-03,10.332386178524
2013-07-05,10.358588341276
2013-07-08,10.41099266678
2013-07-09,10.507067263537
2013-07-10,10.707950511302
2013-07-11,10.943769976069
2013-07-12,11.004908355824
2013-07-15,11.240727820592
2013-07-16,11.153387278085
2013-07-17,11.127185115333
2013-07-18,11.135919169584
2013-07-19,11.205791603589
2013-07-22,11.074780789829
2013-07-23,11.144653223834
2013-07-24,10.847695379312
2013-07-25,10.873897542064
2013-07-26,10.900099704816
2013-07-29,10.830227270811
2013-07-30,10.847695379312
2013-07-31,10.900269024123
2013-08-01,11.093039055096
2013-08-02,11.093039055096
2013-08-05,11.198186344718
2013-08-06,11.180661796448
2013-08-07,11.277046811934
2013-08-08,11.504865939448
2013-08-09,11.469816842908
2013-08-12,11.461054568773
2013-08-13,11.364669553286
2013-08-14,11.382194101556
2013-08-15,11.224473167124
2013-08-16,11.093039055096
2013-08-19,10.944080394799
2013-08-20,11.119325877502
2013-08-21,11.057989958556
2013-08-22,11.28580908607
2013-08-23,11.312095908475
2013-08-26,11.347145005016
2013-08-27,11.154374974042
2013-08-28,11.268284537799
2013-08-29,11.198186344718
2013-08-30,11.136850425772
2013-09-03,11.128088151637
2013-09-04,11.075514506826
2013-09-05,11.136850425772
2013-09-06,11.469816842908
2013-09-09,11.645062325611
2013-09-10,11.890406001395
2013-09-11,11.767734163503
2013-09-12,11.723922792827
2013-09-13,11.62753777734
2013-09-16,11.697635970422
2013-09-17,11.671349148016
2013-09-18,11.961380421889
2013-09-19,11.907930549665
2013-09-20,11.723922792827
2013-09-23,11.837832356584
2013-09-24,11.846594630719
2013-09-25,11.837832356584
2013-09-26,11.907930549665
2013-09-27,11.802783260043
2013-09-30,11.645062325611
2013-10-01,11.723922792827
2013-10-02,11.697635970422
2013-10-03,11.61001322907
2013-10-04,11.723922792827
2013-10-07,11.645062325611
2013-10-08,11.653824599746
2013-10-09,11.583726406665
2013-10-10,11.872881453124
2013-10-11,11.995553291017
2013-10-14,12.100700580638
2013-10-15,11.864119178989
2013-10-16,12.048126935827
2013-10-17,12.319757434017
2013-10-18,12.451191546044
2013-10-21,12.459953820179
2013-10-22,12.530052013261
2013-10-23,12.310995159882
2013-10-24,12.328519708152
2013-10-25,12.538814287396
2013-10-28,12.573863383936
2013-10-29,12.530052013261
2013-10-30,12.51252746499
2013-10-31,12.380724156019
2013-11-01,12.292855283372
2013-11-04,12.407084817813
2013-11-05,12.266494621577
2013-11-06,12.34557660696
2013-11-07,12.038035552694
2013-11-08,12.486166803196
2013-11-11,12.793707857462
2013-11-12,13.057314475404
2013-11-13,13.276986657023
2013-11-14,13.356068642405
